E_R(GeV)	E_I(GeV)	|T|^2(GeV^-4)
9.67	-0.6	25.6191341266551
9.68	-0.6	25.19588168602266
9.69	-0.6	24.752895834258094
9.7	-0.6	24.297727109643322
9.71	-0.6	23.827896090018708
9.72	-0.6	23.338686683456952
9.73	-0.6	22.840531397662147
9.74	-0.6	22.32638393593797
9.75	-0.6	21.797487717630414
9.76	-0.6	21.255131753859935
9.77	-0.6	20.699950678234327
9.78	-0.6	20.131498034836554
9.79	-0.6	19.552919806095666
9.8	-0.6	18.965564478857864
9.81	-0.6	18.365028876506923
9.82	-0.6	17.753291724617057
9.83	-0.6	17.14287854787838
9.84	-0.6	16.5237769871951
9.85	-0.6	15.900982160340513
9.86	-0.6	15.27919485697964
9.87	-0.6	14.65667876001433
9.88	-0.6	14.041079403861298
9.89	-0.6	13.428801201921026
9.9	-0.6	12.827360894320039
9.91	-0.6	12.245672715495521
9.92	-0.6	11.670497472331359
9.93	-0.6	11.123804389816941
9.94	-0.6	10.602967307007637
9.95	-0.6	10.113073060573441
9.96	-0.6	9.658617672083762
9.97	-0.6	9.242891912935915
9.98	-0.6	8.871593554370428
9.99	-0.6	8.54722808553821
10.	-0.6	8.272580850861646
10.01	-0.6	8.049332675977553
10.02	-0.6	7.879033865228519
10.03	-0.6	7.761781664202806
10.04	-0.6	7.695580877018208
10.05	-0.6	7.678933575702005
10.06	-0.6	7.710367459606723
10.07	-0.6	7.785484794842089
10.08	-0.6	7.90151857009116
10.09	-0.6	8.054811244819842
10.1	-0.6	8.243830703309118
10.11	-0.6	8.463435078664375
10.12	-0.6	8.71151731085205
10.13	-0.6	8.982382923972219
10.14	-0.6	9.277519445874445
10.15	-0.6	9.595161902458994
10.16	-0.6	9.928227688218302
10.17	-0.6	10.277467840615271
10.18	-0.6	10.640745106606214
10.19	-0.6	11.016566004285313
10.2	-0.6	11.403018063621214
10.21	-0.6	11.795814454595419
10.22	-0.6	12.197828472192622
10.23	-0.6	12.609396151892998
10.24	-0.6	13.027683557274424
10.25	-0.6	13.451307410351458
10.26	-0.6	13.87773255630022
10.27	-0.6	14.307696213427414
10.28	-0.6	14.73581849995891
10.29	-0.6	15.168048301994325
10.3	-0.6	15.599359820262592
10.31	-0.6	16.039049949240404
10.32	-0.6	16.473770152914412
10.33	-0.6	16.91258088202912
10.34	-0.6	17.349738839762672
10.35	-0.6	17.786896587640154
10.36	-0.6	18.218793681341644
10.37	-0.6	18.655806799810314
10.38	-0.6	19.088539310565224
10.39	-0.6	19.522226460296206
10.4	-0.6	19.953659450712642
10.41	-0.6	20.381819778511968
10.42	-0.6	20.819207947659635
10.43	-0.6	21.243849347691103
10.44	-0.6	21.6707209633796
10.45	-0.6	22.094755740123937
10.46	-0.6	22.51388406218768
10.47	-0.6	22.936669718509513
10.48	-0.6	23.3535458418691
10.49	-0.6	23.76604208628782
10.5	-0.6	24.184199146117564
10.51	-0.6	24.596832826057188
10.52	-0.6	25.0054603645903
10.53	-0.6	25.41351851144519
10.54	-0.6	25.818243137300236
10.55	-0.6	26.217814699269404
10.56	-0.6	26.61920782417541
10.57	-0.6	27.016749034562658
10.58	-0.6	27.40682934529115
10.59	-0.6	27.805254149895063
10.6	-0.6	28.20197330335695
10.61	-0.6	28.591937999457596
10.62	-0.6	28.976781911249713
10.63	-0.6	29.36039548003004
10.64	-0.6	29.733074572393257
10.65	-0.6	30.117434348905363
10.66	-0.6	30.495917997928593
10.67	-0.6	30.86886130179336
10.68	-0.6	31.240491064801972
10.69	-0.6	31.614538103386387
10.7	-0.6	31.983639535545173
10.71	-0.6	32.34970878778445
10.72	-0.6	32.71009674670939
10.73	-0.6	33.06640665216689
10.74	-0.6	33.419851158905054
10.75	-0.6	33.773251316503455
10.76	-0.6	34.12710839224579
10.77	-0.6	34.4846186518055
10.78	-0.6	34.83501946673694
10.79	-0.6	35.17593501344845
10.8	-0.6	35.51997276681693
10.81	-0.6	35.860632578676686
10.82	-0.6	36.19489498945005
10.83	-0.6	36.525725923890285
10.84	-0.6	36.84107145079955
10.85	-0.6	37.18017279816959
10.86	-0.6	37.511388130731476
10.87	-0.6	37.83180712845242
10.88	-0.6	38.14961575050686
10.89	-0.6	38.49745447040242
10.9	-0.6	38.81690680094254
10.91	-0.6	39.127548680937906
10.92	-0.6	39.43316936923059
10.93	-0.6	39.74712179194259
10.94	-0.6	40.03730873298733
10.95	-0.6	40.33367174521641
10.96	-0.6	40.63991593855897
10.97	-0.6	40.93720988633555
10.98	-0.6	41.23441251228681
10.99	-0.6	41.52755931072164
11.	-0.6	41.81944161805737
9.	-0.58	16.22960826051793
9.01	-0.58	16.704061049309985
9.02	-0.58	17.183675573130525
9.03	-0.58	17.635866451481622
9.04	-0.58	18.14488588973986
9.05	-0.58	18.631123854611978
9.06	-0.58	19.11837166229396
9.07	-0.58	19.603522337683756
9.08	-0.58	20.097122558125044
9.09	-0.58	20.58234053033
9.1	-0.58	21.063662788776924
9.11	-0.58	21.546875473919908
9.12	-0.58	22.026950856012217
9.13	-0.58	22.50274771124473
9.14	-0.58	22.975527177569848
9.15	-0.58	23.440318688614653
9.16	-0.58	23.898379431972096
9.17	-0.58	24.364651492583242
9.18	-0.58	24.80075819799441
9.19	-0.58	25.235619848951405
9.2	-0.58	25.662838583168373
9.21	-0.58	26.082160030224877
9.22	-0.58	26.48819919569425
9.23	-0.58	26.881752589016312
9.24	-0.58	27.26404477952294
9.25	-0.58	27.632224441449033
9.26	-0.58	27.98484941341421
9.27	-0.58	28.325876215305954
9.28	-0.58	28.64948698418477
9.29	-0.58	28.95527235967645
9.3	-0.58	29.243369257925607
9.31	-0.58	29.518097459769574
9.32	-0.58	29.77178386746215
9.33	-0.58	30.00678982435533
9.34	-0.58	30.221917319496878
9.35	-0.58	30.421462886869595
9.36	-0.58	30.597449855573664
9.37	-0.58	30.751509769347653
9.38	-0.58	30.884850822419548
9.39	-0.58	30.99739262042061
9.4	-0.58	31.087948661997178
9.41	-0.58	31.159149230308653
9.42	-0.58	31.208664465020227
9.43	-0.58	31.233774762324586
9.44	-0.58	31.2401925480781
9.45	-0.58	31.22366907283616
9.46	-0.58	31.186781321703922
9.47	-0.58	31.128441757668273
9.48	-0.58	31.0454025023308
9.49	-0.58	30.94510267554172
9.5	-0.58	30.82330417531078
9.51	-0.58	30.679606012462497
9.52	-0.58	30.517593662996305
9.53	-0.58	30.339577265160884
9.54	-0.58	30.13680416557744
9.55	-0.58	29.91633286825335
9.56	-0.58	29.674759891422312
9.57	-0.58	29.41770318153625
9.58	-0.58	29.141017973557485
9.59	-0.58	28.84412491068239
9.6	-0.58	28.530140564321144
9.61	-0.58	28.201308529013446
9.62	-0.58	27.85404726430407
9.63	-0.58	27.491700131221837
9.64	-0.58	27.107345907130536
9.65	-0.58	26.706664911819587
9.66	-0.58	26.290385998517603
9.67	-0.58	25.858603207487143
9.68	-0.58	25.409950432368383
9.69	-0.58	24.940213079389853
9.7	-0.58	24.45696500897842
9.71	-0.58	23.957331876735367
9.72	-0.58	23.436204592176054
9.73	-0.58	22.904605769478962
9.74	-0.58	22.354576597408446
9.75	-0.58	21.78731196025074
9.76	-0.58	21.20388773673915
9.77	-0.58	20.60475427633339
9.78	-0.58	19.989189220928242
9.79	-0.58	19.360182036867336
9.8	-0.58	18.71907142704132
9.81	-0.58	18.06044757556106
9.82	-0.58	17.38733448182093
9.83	-0.58	16.711605120230374
9.84	-0.58	16.0228100531752
9.85	-0.58	15.32640859611769
9.86	-0.58	14.626656704211774
9.87	-0.58	13.922077373450561
9.88	-0.58	13.220419993852195
9.89	-0.58	12.518611707054466
9.9	-0.58	11.824312416421229
9.91	-0.58	11.146833910381178
9.92	-0.58	10.475423350077595
9.93	-0.58	9.832264462771674
9.94	-0.58	9.21635029385929
9.95	-0.58	8.634990724545048
9.96	-0.58	8.095233252272536
9.97	-0.58	7.6030324204246735
9.98	-0.58	7.166493071621163
9.99	-0.58	6.790715107213371
10.	-0.58	6.480806473302996
10.01	-0.58	6.239481587586607
10.02	-0.58	6.067695840778708
10.03	-0.58	5.96522837671304
10.04	-0.58	5.92800729480175
10.05	-0.58	5.95238868680928
10.06	-0.58	6.034058204787889
10.07	-0.58	6.166707883185852
10.08	-0.58	6.344612558933724
10.09	-0.58	6.5628994929022255
10.1	-0.58	6.817606549242812
10.11	-0.58	7.10345886986069
10.12	-0.58	7.417141225715679
10.13	-0.58	7.752323086524167
10.14	-0.58	8.109736090396495
10.15	-0.58	8.487671859583386
10.16	-0.58	8.878512717388489
10.17	-0.58	9.282928263516524
10.18	-0.58	9.69886981286546
10.19	-0.58	10.124938314280634
10.2	-0.58	10.559046655519168
10.21	-0.58	10.997046703430385
10.22	-0.58	11.441598116879216
10.23	-0.58	11.89275107509457
10.24	-0.58	12.34901471917484
10.25	-0.58	12.808244436633842
10.26	-0.58	13.26813226283383
10.27	-0.58	13.73055966290951
10.28	-0.58	14.188475956185343
10.29	-0.58	14.648712516085368
10.3	-0.58	15.106240177680938
10.31	-0.58	15.570440614058775
10.32	-0.58	16.028395215896516
10.33	-0.58	16.488726660925487
10.34	-0.58	16.94600077620018
10.35	-0.58	17.401843299260403
10.36	-0.58	17.85192021410668
10.37	-0.58	18.305820039562462
10.38	-0.58	18.753805546782495
10.39	-0.58	19.202210387541434
10.4	-0.58	19.64744986418729
10.41	-0.58	20.08816237987792
10.42	-0.58	20.538168096376246
10.43	-0.58	20.97387069786896
10.44	-0.58	21.410979324846764
10.45	-0.58	21.844849019252063
10.46	-0.58	22.273161749586663
10.47	-0.58	22.704481161232863
10.48	-0.58	23.129478791375462
10.49	-0.58	23.54940379194253
10.5	-0.58	23.97461715150368
10.51	-0.58	24.393882729517316
10.52	-0.58	24.80871074691349
10.53	-0.58	25.222545001275677
10.54	-0.58	25.632666669540598
10.55	-0.58	26.03721368077646
10.56	-0.58	26.443296759791473
10.57	-0.58	26.845135192011693
10.58	-0.58	27.239321353725575
10.59	-0.58	27.64138477381252
10.6	-0.58	28.041419173150864
10.61	-0.58	28.435006759911317
10.62	-0.58	28.8229793898714
10.63	-0.58	29.209443381362746
10.64	-0.58	29.584821279999932
10.65	-0.58	29.97164791553842
10.66	-0.58	30.35243301317497
10.67	-0.58	30.72751963055928
10.68	-0.58	31.10112048830497
10.69	-0.58	31.47705683344886
10.7	-0.58	31.847879547152402
10.71	-0.58	32.21560239480364
10.72	-0.58	32.577514641923514
10.73	-0.58	32.93521928801204
10.74	-0.58	33.290035766700086
10.75	-0.58	33.644593332403794
10.76	-0.58	33.99948855448152
10.77	-0.58	34.358010244007914
10.78	-0.58	34.70940639509702
10.79	-0.58	35.051218026169835
10.8	-0.58	35.396037676444465
10.81	-0.58	35.73743623549678
10.82	-0.58	36.07241802240132
10.83	-0.58	36.40392680841565
10.84	-0.58	36.71989193502591
10.85	-0.58	37.059509083563505
10.86	-0.58	37.3912516021564
10.87	-0.58	37.71213572189528
10.88	-0.58	38.03035679710209
10.89	-0.58	38.37858506066624
10.9	-0.58	38.6983981307749
10.91	-0.58	39.00939242722897
10.92	-0.58	39.31537076592609
10.93	-0.58	39.629616522951615
10.94	-0.58	39.9201015663986
10.95	-0.58	40.216757833746584
10.96	-0.58	40.52324762488326
10.97	-0.58	40.82077153171809
10.98	-0.58	41.118220987169494
10.99	-0.58	41.41158157595129
11.	-0.58	41.703660328993145
9.	-0.56	16.42438813574761
9.01	-0.56	16.910327803181698
9.02	-0.56	17.40196058121073
9.03	-0.56	17.866217361683116
9.04	-0.56	18.388336575904567
9.05	-0.56	18.887980338198467
9.06	-0.56	19.389014496022526
9.07	-0.56	19.888344803554045
9.08	-0.56	20.396722008385073
9.09	-0.56	20.896973463650024
9.1	-0.56	21.393647821781332
9.11	-0.56	21.89264352678397
9.12	-0.56	22.388810681871767
9.13	-0.56	22.880953958251116
9.14	-0.56	23.370367038690155
9.15	-0.56	23.85195094646996
9.16	-0.56	24.326901351500993
9.17	-0.56	24.81042245600736
9.18	-0.56	25.263522366521627
9.19	-0.56	25.71537707208464
9.2	-0.56	26.159576031084978
9.21	-0.56	26.595768799658632
9.22	-0.56	27.01839710622646
9.23	-0.56	27.42823236690352
9.24	-0.56	27.82645839391426
9.25	-0.56	28.2101163418392
9.26	-0.56	28.577661837716004
9.27	-0.56	28.93308638592278
9.28	-0.56	29.270385597104422
9.29	-0.56	29.589063437701753
9.3	-0.56	29.889182272982268
9.31	-0.56	30.17512857297549
9.32	-0.56	30.439020603397644
9.33	-0.56	30.683204059358033
9.34	-0.56	30.906387934037358
9.35	-0.56	31.112930695063977
9.36	-0.56	31.29468421680913
9.37	-0.56	31.453231582340944
9.38	-0.56	31.589852160468396
9.39	-0.56	31.70448685053764
9.4	-0.56	31.795796719764617
9.41	-0.56	31.866498803348595
9.42	-0.56	31.91432286969267
9.43	-0.56	31.936471520890642
9.44	-0.56	31.93889800431304
9.45	-0.56	31.917095765762802
9.46	-0.56	31.8739396334687
9.47	-0.56	31.808197852125357
9.48	-0.56	31.71674657883236
9.49	-0.56	31.60718833413462
9.5	-0.56	31.47529668396828
9.51	-0.56	31.320759611151196
9.52	-0.56	31.14718745934466
9.53	-0.56	30.956988608031732
9.54	-0.56	30.741508674899197
9.55	-0.56	30.507703820568366
9.56	-0.56	30.25229476783649
9.57	-0.56	29.98105269994625
9.58	-0.56	29.690013142476012
9.59	-0.56	29.378106786939775
9.6	-0.56	29.04883560601653
9.61	-0.56	28.70438736991118
9.62	-0.56	28.341176777725387
9.63	-0.56	27.96250192869416
9.64	-0.56	27.561252562676327
9.65	-0.56	27.14291402038255
9.66	-0.56	26.708455335845947
9.67	-0.56	26.25775171617716
9.68	-0.56	25.789104393167282
9.69	-0.56	25.298203614427795
9.7	-0.56	24.792680384786294
9.71	-0.56	24.269196467915847
9.72	-0.56	23.722207220988505
9.73	-0.56	23.163281484557697
9.74	-0.56	22.583497988740383
9.75	-0.56	21.983910572414285
9.76	-0.56	21.365349856285643
9.77	-0.56	20.727968179381577
9.78	-0.56	20.070677508160802
9.79	-0.56	19.396253070515392
9.8	-0.56	18.705757368281738
9.81	-0.56	17.992717611263075
9.82	-0.56	17.261233312634523
9.83	-0.56	16.522068507777828
9.84	-0.56	15.764215504627415
9.85	-0.56	14.99334837173092
9.86	-0.56	14.213082327731533
9.87	-0.56	13.421747971039961
9.88	-0.56	12.626912028570523
9.89	-0.56	11.825497459162007
9.9	-0.56	11.024902251986054
9.91	-0.56	10.234437267962722
9.92	-0.56	9.445251159463357
9.93	-0.56	8.679727466671405
9.94	-0.56	7.938208232170494
9.95	-0.56	7.231035980170317
9.96	-0.56	6.569188836929332
9.97	-0.56	5.963913909321638
9.98	-0.56	5.428930485207653
9.99	-0.56	4.976305436701216
10.	-0.56	4.617135279675276
10.01	-0.56	4.357068475899826
10.02	-0.56	4.195774527110182
10.03	-0.56	4.130095785262333
10.04	-0.56	4.149814621642069
10.05	-0.56	4.245411552240848
10.06	-0.56	4.406844706765608
10.07	-0.56	4.62398402188778
10.08	-0.56	4.8872979761184885
10.09	-0.56	5.190579980678591
10.1	-0.56	5.5272094463439005
10.11	-0.56	5.892438418561548
10.12	-0.56	6.28219775989816
10.13	-0.56	6.689583877276705
10.14	-0.56	7.115244256126857
10.15	-0.56	7.557699338662539
10.16	-0.56	8.009086428807475
10.17	-0.56	8.470133720394434
10.18	-0.56	8.93936854803314
10.19	-0.56	9.415444638064956
10.2	-0.56	9.896279458313685
10.21	-0.56	10.378051242485293
10.22	-0.56	10.863268951927136
10.23	-0.56	11.351413775355917
10.24	-0.56	11.842776578381745
10.25	-0.56	12.334542784770026
10.26	-0.56	12.824554067811258
10.27	-0.56	13.316155286404694
10.28	-0.56	13.800421999807146
10.29	-0.56	14.285114325366425
10.3	-0.56	14.76532640582921
10.31	-0.56	15.250486066566744
10.32	-0.56	15.728192723614708
10.33	-0.56	16.206619195570262
10.34	-0.56	16.680194052788703
10.35	-0.56	17.15103241395738
10.36	-0.56	17.615783416059198
10.37	-0.56	18.08344193650142
10.38	-0.56	18.543233762242743
10.39	-0.56	19.003088383821307
10.4	-0.56	19.458977976147573
10.41	-0.56	19.909062002722045
10.42	-0.56	20.36875165447506
10.43	-0.56	20.81264718412352
10.44	-0.56	21.25709292719872
10.45	-0.56	21.69794941393647
10.46	-0.56	22.132675477271132
10.47	-0.56	22.569903420399637
10.48	-0.56	23.00041926416756
10.49	-0.56	23.425254143270998
10.5	-0.56	23.855116470002788
10.51	-0.56	24.278669869376035
10.52	-0.56	24.697429151160833
10.53	-0.56	25.114810874075445
10.54	-0.56	25.52819602861434
10.55	-0.56	25.935654564722675
10.56	-0.56	26.34441595847037
10.57	-0.56	26.748607442084808
10.58	-0.56	27.14499389356724
10.59	-0.56	27.548900607219146
10.6	-0.56	27.950443117669625
10.61	-0.56	28.34594092677259
10.62	-0.56	28.735385006340017
10.63	-0.56	29.123073262631962
10.64	-0.56	29.49956502560788
10.65	-0.56	29.88735578874794
10.66	-0.56	30.268957852553307
10.67	-0.56	30.644751595131154
10.68	-0.56	31.0189222183645
10.69	-0.56	31.395398618931708
10.7	-0.56	31.76662352233627
10.71	-0.56	32.134729071717665
10.72	-0.56	32.496923665165625
10.73	-0.56	32.854815189753005
10.74	-0.56	33.209831151457735
10.75	-0.56	33.5644122765141
10.76	-0.56	33.91923665118982
10.77	-0.56	34.277702115335764
10.78	-0.56	34.629047374984914
10.79	-0.56	34.97073461100628
10.8	-0.56	35.3153524550264
10.81	-0.56	35.656526761524404
10.82	-0.56	35.99128559498175
10.83	-0.56	36.322555761718995
10.84	-0.56	36.63823757546791
10.85	-0.56	36.97751807879127
10.86	-0.56	37.30894990422245
10.87	-0.56	37.62947284204813
10.88	-0.56	37.94730181404117
10.89	-0.56	38.2951667593769
10.9	-0.56	38.61458672230019
10.91	-0.56	38.9251906252912
10.92	-0.56	39.2307991254923
10.93	-0.56	39.54463995003384
10.94	-0.56	39.8347242268517
10.95	-0.56	40.131000070252476
10.96	-0.56	40.43708791431645
10.97	-0.56	40.73420429082302
10.98	-0.56	41.031281736995446
10.99	-0.56	41.3242526555185
11.	-0.56	41.61593582890159
9.	-0.54	16.628880768247775
9.01	-0.54	17.127368328625803
9.02	-0.54	17.632167136187093
9.03	-0.54	18.10969345669623
9.04	-0.54	18.64624209560062
9.05	-0.54	19.160705387632508
9.06	-0.54	19.677030620404253
9.07	-0.54	20.192139917562592
9.08	-0.54	20.717007712946824
9.09	-0.54	21.234097128994257
9.1	-0.54	21.748026149048133
9.11	-0.54	22.264819813690373
9.12	-0.54	22.779197003718146
9.13	-0.54	23.289907204848433
9.14	-0.54	23.79828159673299
9.15	-0.54	24.299083231303566
9.16	-0.54	24.79344083814855
9.17	-0.54	25.296845912624036
9.18	-0.54	25.769634034353846
9.19	-0.54	26.24126185436592
9.2	-0.54	26.705301677398925
9.21	-0.54	27.16129903989755
9.22	-0.54	27.60350056747142
9.23	-0.54	28.032647250118483
9.24	-0.54	28.44987712912743
9.25	-0.54	28.852105042204542
9.26	-0.54	29.23766922565147
9.27	-0.54	29.61059655579827
9.28	-0.54	29.964671022995503
9.29	-0.54	30.29929231853694
9.3	-0.54	30.614435009102856
9.31	-0.54	30.91456056323658
9.32	-0.54	31.191543978696807
9.33	-0.54	31.44770600065803
9.34	-0.54	31.68165451392829
9.35	-0.54	31.897812437043324
9.36	-0.54	32.087824696299556
9.37	-0.54	32.25324087032189
9.38	-0.54	32.39540865582212
9.39	-0.54	32.51428522945156
9.4	-0.54	32.60837622503745
9.41	-0.54	32.68050254632121
9.42	-0.54	32.72846402118538
9.43	-0.54	32.7493821136947
9.44	-0.54	32.74948128139415
9.45	-0.54	32.72400893039922
9.46	-0.54	32.67616404829248
9.47	-0.54	32.604567063048115
9.48	-0.54	32.506266013066956
9.49	-0.54	32.38906484332864
9.5	-0.54	32.24876971065638
9.51	-0.54	32.08517154664175
9.52	-0.54	31.901970792457103
9.53	-0.54	31.70170309373744
9.54	-0.54	31.475812576799974
9.55	-0.54	31.231210514078775
9.56	-0.54	30.964761344130842
9.57	-0.54	30.68245360329515
9.58	-0.54	30.380497395703333
9.59	-0.54	30.05737680651651
9.6	-0.54	29.716985163561166
9.61	-0.54	29.36152981108332
9.62	-0.54	28.987404273895127
9.63	-0.54	28.597886269680707
9.64	-0.54	28.185647694678398
9.65	-0.54	27.756073099138252
9.66	-0.54	27.310314788578317
9.67	-0.54	26.84803821776662
9.68	-0.54	26.367244539951635
9.69	-0.54	25.863441249670007
9.7	-0.54	25.344374612730178
9.71	-0.54	24.80618922747501
9.72	-0.54	24.242892011483256
9.73	-0.54	23.66652270138303
9.74	-0.54	23.067212410346414
9.75	-0.54	22.44577771790143
9.76	-0.54	21.802820825314804
9.77	-0.54	21.13807981736869
9.78	-0.54	20.45004727031865
9.79	-0.54	19.741287858015358
9.8	-0.54	19.012247196653423
9.81	-0.54	18.255469667544684
9.82	-0.54	17.476228286756914
9.83	-0.54	16.68365206187246
9.84	-0.54	15.86613459259203
9.85	-0.54	15.029302698422683
9.86	-0.54	14.17603992900267
9.87	-0.54	13.303942777728802
9.88	-0.54	12.420014068606553
9.89	-0.54	11.520325455314588
9.9	-0.54	10.611309804174986
9.91	-0.54	9.701265811090682
9.92	-0.54	8.78126064522272
9.93	-0.54	7.872369249203846
9.94	-0.54	6.973582653734821
9.95	-0.54	6.096233271609934
9.96	-0.54	5.25351705182051
9.97	-0.54	4.463699380521807
9.98	-0.54	3.752170718037192
9.99	-0.54	3.153823345985891
10.	-0.54	2.7064029052973964
10.01	-0.54	2.431280258906518
10.02	-0.54	2.319761029281734
10.03	-0.54	2.3473483579504326
10.04	-0.54	2.4803387991130634
10.05	-0.54	2.694958650373695
10.06	-0.54	2.973494973942343
10.07	-0.54	3.3022784785232426
10.08	-0.54	3.6701332852442183
10.09	-0.54	4.07142219800848
10.1	-0.54	4.497524129772269
10.11	-0.54	4.946483354582589
10.12	-0.54	5.414404486964612
10.13	-0.54	5.893859336418441
10.14	-0.54	6.386087218848557
10.15	-0.54	6.89007644405012
10.16	-0.54	7.3981365628448215
10.17	-0.54	7.9111534608147025
10.18	-0.54	8.428862583217425
10.19	-0.54	8.949838268304232
10.2	-0.54	9.471767882505542
10.21	-0.54	9.99200064636312
10.22	-0.54	10.512094639184681
10.23	-0.54	11.03097492403249
10.24	-0.54	11.55119423037497
10.25	-0.54	12.069081048062909
10.26	-0.54	12.582828629193166
10.27	-0.54	13.097820433794627
10.28	-0.54	13.602345885235348
10.29	-0.54	14.105865487045072
10.3	-0.54	14.60331657531474
10.31	-0.54	15.104110820689314
10.32	-0.54	15.596434883704367
10.33	-0.54	16.088628715958922
10.34	-0.54	16.572934518209614
10.35	-0.54	17.053343425351862
10.36	-0.54	17.527853155766515
10.37	-0.54	18.005168847363002
10.38	-0.54	18.472204874326327
10.39	-0.54	18.93918951875872
10.4	-0.54	19.40166330807453
10.41	-0.54	19.857108009387776
10.42	-0.54	20.322678861314788
10.43	-0.54	20.771234214431956
10.44	-0.54	21.219468515399335
10.45	-0.54	21.66386168609123
10.46	-0.54	22.10166413478847
10.47	-0.54	22.54161364363902
10.48	-0.54	22.974583259250018
10.49	-0.54	23.401375948042176
10.5	-0.54	23.833029482380226
10.51	-0.54	24.258116878260232
10.52	-0.54	24.67821787160229
10.53	-0.54	25.096509117774353
10.54	-0.54	25.510692563137052
10.55	-0.54	25.918719491730688
10.56	-0.54	26.327863148131943
10.57	-0.54	26.73221149378359
10.58	-0.54	27.12863992816545
10.59	-0.54	27.53237927898084
10.6	-0.54	27.933420120779843
10.61	-0.54	28.32891600979457
10.62	-0.54	28.71798255759721
10.63	-0.54	29.10508217607915
10.64	-0.54	29.480934048609345
10.65	-0.54	29.86804347699372
10.66	-0.54	30.24883325877935
10.67	-0.54	30.623758019525837
10.68	-0.54	30.996963507336915
10.69	-0.54	31.37250343689206
10.7	-0.54	31.74269425232096
10.71	-0.54	32.10979344561722
10.72	-0.54	32.470927589623216
10.73	-0.54	32.827701663059486
10.74	-0.54	33.18164670418997
10.75	-0.54	33.53502634956991
10.76	-0.54	33.88858589384637
10.77	-0.54	34.24585152579337
10.78	-0.54	34.59601808400988
10.79	-0.54	34.9364851237127
10.8	-0.54	35.27984856251564
10.81	-0.54	35.61976875440477
10.82	-0.54	35.953296823255485
10.83	-0.54	36.28335058880549
10.84	-0.54	36.59778880311867
10.85	-0.54	36.935824503017
10.86	-0.54	37.26605450046165
10.87	-0.54	37.585337750496905
10.88	-0.54	37.90192081150106
10.89	-0.54	38.24862368435631
10.9	-0.54	38.566851609094066
10.91	-0.54	38.87627915738755
10.92	-0.54	39.18074941625976
10.93	-0.54	39.49344812838711
10.94	-0.54	39.7823942558001
10.95	-0.54	40.07757921581104
10.96	-0.54	40.38258236875629
10.97	-0.54	40.678620056147
10.98	-0.54	40.974673839615015
10.99	-0.54	41.26661994297609
11.	-0.54	41.55728530290514
9.	-0.52	16.843230847086414
9.01	-0.52	17.355402814202808
9.02	-0.52	17.87460221590511
9.03	-0.52	18.366698836354118
9.04	-0.52	18.91911817500646
9.05	-0.52	19.449940422807607
9.06	-0.52	19.983202081320087
9.07	-0.52	20.515846218732886
9.08	-0.52	21.059093105977908
9.09	-0.52	21.595017446359932
9.1	-0.52	22.12831507241079
9.11	-0.52	22.665154115470262
9.12	-0.52	23.20011324119444
9.13	-0.52	23.73188640437188
9.14	-0.52	24.26184847414639
9.15	-0.52	24.784614847426642
