E_R(GeV)	E_I(GeV)	|T|^2(GeV^-4)
10.87	-0.5	1.8499042693405197
10.88	-0.5	1.8521864610394285
10.89	-0.5	1.8566750613950136
10.9	-0.5	1.8605608440061305
10.91	-0.5	1.864094219490764
10.92	-0.5	1.868997389361695
10.93	-0.5	1.8721114649845172
10.94	-0.5	1.876286822758903
10.95	-0.5	1.8785785028560051
10.96	-0.5	1.8827115512801653
10.97	-0.5	1.884876030094847
10.98	-0.5	1.8901743652848386
10.99	-0.5	1.8931902916011691
11.	-0.5	1.8951938304338185
9.	-0.48	0.7398099839228438
9.01	-0.48	0.7463297538875271
9.02	-0.48	0.7525852679083126
9.03	-0.48	0.7584854356149378
9.04	-0.48	0.7639871085341899
9.05	-0.48	0.7690803991476868
9.06	-0.48	0.7737582100957471
9.07	-0.48	0.7779620362647496
9.08	-0.48	0.7817374873195688
9.09	-0.48	0.7850844100524786
9.1	-0.48	0.7874347107630048
9.11	-0.48	0.7895785923134533
9.12	-0.48	0.7908485435002006
9.13	-0.48	0.7912084305742857
9.14	-0.48	0.7913530159944336
9.15	-0.48	0.7903064943863074
9.16	-0.48	0.7889300832722117
9.17	-0.48	0.7865609470034494
9.18	-0.48	0.7831089091682435
9.19	-0.48	0.779316007354909
9.2	-0.48	0.774559847720471
9.21	-0.48	0.7687990167443002
9.22	-0.48	0.7625629666570207
9.23	-0.48	0.7553544325949524
9.24	-0.48	0.7473086386801239
9.25	-0.48	0.7387428000432515
9.26	-0.48	0.7293346963391252
9.27	-0.48	0.7192716166752371
9.28	-0.48	0.7084037638085917
9.29	-0.48	0.6973577379722371
9.3	-0.48	0.6859827314152472
9.31	-0.48	0.6741040396414014
9.32	-0.48	0.6619650089832776
9.33	-0.48	0.6496773737222884
9.34	-0.48	0.6373457339795818
9.35	-0.48	0.625152538583007
9.36	-0.48	0.6131768562898992
9.37	-0.48	0.6015000650997723
9.38	-0.48	0.5902368035502402
9.39	-0.48	0.5797098639828864
9.4	-0.48	0.5696981197331914
9.41	-0.48	0.5606891875940296
9.42	-0.48	0.5525824620404449
9.43	-0.48	0.5453057599198902
9.44	-0.48	0.5390633866048522
9.45	-0.48	0.533904174036464
9.46	-0.48	0.5298670932133193
9.47	-0.48	0.5268718121102797
9.48	-0.48	0.5252484411335359
9.49	-0.48	0.5244756446982994
9.5	-0.48	0.5249973820400096
9.51	-0.48	0.5267012640262961
9.52	-0.48	0.5293611856648222
9.53	-0.48	0.5330977336384363
9.54	-0.48	0.5377056635287185
9.55	-0.48	0.5433210055400866
9.56	-0.48	0.5495913703507176
9.57	-0.48	0.5569209800661168
9.58	-0.48	0.5648765585479827
9.59	-0.48	0.5735171945424287
9.6	-0.48	0.5828248198803789
9.61	-0.48	0.5927068743703322
9.62	-0.48	0.6029817102565025
9.63	-0.48	0.6140288541179384
9.64	-0.48	0.625376947784727
9.65	-0.48	0.6370882727024959
9.66	-0.48	0.6491665568862119
9.67	-0.48	0.6616227768187666
9.68	-0.48	0.6742169440818481
9.69	-0.48	0.687112986452542
9.7	-0.48	0.7003674119683134
9.71	-0.48	0.7136710034396035
9.72	-0.48	0.7273283860488357
9.73	-0.48	0.740977051710039
9.74	-0.48	0.7550719978574674
9.75	-0.48	0.7689957463401469
9.76	-0.48	0.7827992950703928
9.77	-0.48	0.7971286405760938
9.78	-0.48	0.8112786839908894
9.79	-0.48	0.8255199922325069
9.8	-0.48	0.8395033379256095
9.81	-0.48	0.8540018335830477
9.82	-0.48	0.8682717709683321
9.83	-0.48	0.8824229197002622
9.84	-0.48	0.8966283353125032
9.85	-0.48	0.9107999653905108
9.86	-0.48	0.9249464888209361
9.87	-0.48	0.9389836180792396
9.88	-0.48	0.9527954276022976
9.89	-0.48	0.9668270683136683
9.9	-0.48	0.9809791887180601
9.91	-0.48	0.9948311293641476
9.92	-0.48	1.0083106460695181
9.93	-0.48	1.0220814184619504
9.94	-0.48	1.0357966269887202
9.95	-0.48	1.0493355927485204
9.96	-0.48	1.063078389633196
9.97	-0.48	1.0764648806324364
9.98	-0.48	1.0897530003055176
9.99	-0.48	1.102933402413348
10.	-0.48	1.1160579304110383
10.01	-0.48	1.129042458431217
10.02	-0.48	1.142156030590125
10.03	-0.48	1.1548312387306023
10.04	-0.48	1.167456487767438
10.05	-0.48	1.180192311558523
10.06	-0.48	1.1927634048490503
10.07	-0.48	1.2048075450878821
10.08	-0.48	1.2173699668001494
10.09	-0.48	1.2295649515100455
10.1	-0.48	1.2414961085471026
10.11	-0.48	1.2532249021150037
10.12	-0.48	1.2654330642403258
10.13	-0.48	1.2769738064204232
10.14	-0.48	1.2885509548744718
10.15	-0.48	1.300424513899842
10.16	-0.48	1.3114779687463594
10.17	-0.48	1.3228338483906108
10.18	-0.48	1.3339572279065592
10.19	-0.48	1.3450150823073956
10.2	-0.48	1.3564691891942129
10.21	-0.48	1.3673342031468845
10.22	-0.48	1.3779884151085948
10.23	-0.48	1.3886709626542968
10.24	-0.48	1.398715962309714
10.25	-0.48	1.4097645085281993
10.26	-0.48	1.4199052740912412
10.27	-0.48	1.4301349671201058
10.28	-0.48	1.440380224272801
10.29	-0.48	1.4503249902765696
10.3	-0.48	1.4601470759522102
10.31	-0.48	1.4698122535737899
10.32	-0.48	1.4794585503025415
10.33	-0.48	1.4890052435654755
10.34	-0.48	1.4977840889337535
10.35	-0.48	1.507189699180362
10.36	-0.48	1.5169005925231118
10.37	-0.48	1.525939186658378
10.38	-0.48	1.5342173130389805
10.39	-0.48	1.5430639570640432
10.4	-0.48	1.5525101642447194
10.41	-0.48	1.5604428087594557
10.42	-0.48	1.5696662313198717
10.43	-0.48	1.5775929628244383
10.44	-0.48	1.586418974141568
10.45	-0.48	1.5938405036560122
10.46	-0.48	1.6021452763616766
10.47	-0.48	1.610015804840327
10.48	-0.48	1.6185505513261997
10.49	-0.48	1.6263301179648628
10.5	-0.48	1.6341964990550335
10.51	-0.48	1.6411411373075575
10.52	-0.48	1.6490535813493963
10.53	-0.48	1.6559064093224398
10.54	-0.48	1.6639236621006932
10.55	-0.48	1.6710321874662428
10.56	-0.48	1.6778098829543011
10.57	-0.48	1.684211817303873
10.58	-0.48	1.691310477996803
10.59	-0.48	1.6984580895205685
10.6	-0.48	1.704654592344228
10.61	-0.48	1.7117336177910756
10.62	-0.48	1.7174710915859153
10.63	-0.48	1.7247005577174235
10.64	-0.48	1.7308813367501354
10.65	-0.48	1.736976803174007
10.66	-0.48	1.7430613200911396
10.67	-0.48	1.7490626787275372
10.68	-0.48	1.7549504349942728
10.69	-0.48	1.7607435882433817
10.7	-0.48	1.766539107017458
10.71	-0.48	1.7718142294670822
10.72	-0.48	1.7776035355794775
10.73	-0.48	1.7829337814036452
10.74	-0.48	1.7880676700421816
10.75	-0.48	1.7925601764458814
10.76	-0.48	1.797560492219284
10.77	-0.48	1.80241471838178
10.78	-0.48	1.8074128293451899
10.79	-0.48	1.8125587910787375
10.8	-0.48	1.8170506828535617
10.81	-0.48	1.8224833261509925
10.82	-0.48	1.8265755598148563
10.83	-0.48	1.8316460021036114
10.84	-0.48	1.8359981755891528
10.85	-0.48	1.839243669210433
10.86	-0.48	1.8443376584929345
10.87	-0.48	1.8489327753533056
10.88	-0.48	1.8512163061955347
10.89	-0.48	1.8557035668223092
10.9	-0.48	1.8595882544695024
10.91	-0.48	1.863127065475916
10.92	-0.48	1.8680268993151083
10.93	-0.48	1.8711447267501653
10.94	-0.48	1.8753195917954162
10.95	-0.48	1.877612133035012
10.96	-0.48	1.881745355506884
10.97	-0.48	1.8839121637477987
10.98	-0.48	1.8892098048244068
10.99	-0.48	1.892226343968366
11.	-0.48	1.8942313557508346
9.	-0.46	0.7484849820440993
9.01	-0.46	0.7551960019044797
9.02	-0.46	0.7616251759455533
9.03	-0.46	0.7676772810925652
9.04	-0.46	0.773305685082028
9.05	-0.46	0.7784934887353787
9.06	-0.46	0.7832320790795784
9.07	-0.46	0.7874549176095864
9.08	-0.46	0.7912023037060485
9.09	-0.46	0.7944698520900235
9.1	-0.46	0.796673778182139
9.11	-0.46	0.7986098212015679
9.12	-0.46	0.7995906549922518
9.13	-0.46	0.7995718578909146
9.14	-0.46	0.7992565861197873
9.15	-0.46	0.7976383085297273
9.16	-0.46	0.7955856383922082
9.17	-0.46	0.7924228156976503
9.18	-0.46	0.7880451459156774
9.19	-0.46	0.7831928314714243
9.2	-0.46	0.7772393054046747
9.21	-0.46	0.7701338231818168
9.22	-0.46	0.762398167656589
9.23	-0.46	0.7535375422454951
9.24	-0.46	0.7436780181088751
9.25	-0.46	0.7331523574404357
9.26	-0.46	0.7216312753876111
9.27	-0.46	0.709306242031102
9.28	-0.46	0.6960443924897928
9.29	-0.46	0.6824879311116295
9.3	-0.46	0.6684879738437696
9.31	-0.46	0.6539052051219999
9.32	-0.46	0.6390014856783838
9.33	-0.46	0.6239229935864369
9.34	-0.46	0.6088007839178994
9.35	-0.46	0.5938398113308834
9.36	-0.46	0.5791750926918378
9.37	-0.46	0.5649233597747894
9.38	-0.46	0.5512240062294772
9.39	-0.46	0.5384209745095393
9.4	-0.46	0.5263858233361877
9.41	-0.46	0.5155970249211241
9.42	-0.46	0.5059442655775735
9.43	-0.46	0.49742374236191267
9.44	-0.46	0.4902321032479856
9.45	-0.46	0.4844226773782172
9.46	-0.46	0.4800309430187053
9.47	-0.46	0.4769682235635297
9.48	-0.46	0.4755215685927817
9.49	-0.46	0.4751971068005266
9.5	-0.46	0.47636918082733903
9.51	-0.46	0.47890282376187765
9.52	-0.46	0.4825699064706691
9.53	-0.46	0.4874497814788889
9.54	-0.46	0.4933081714643699
9.55	-0.46	0.5002677594992258
9.56	-0.46	0.5079462963847088
9.57	-0.46	0.5167214148163888
9.58	-0.46	0.5261495862067653
9.59	-0.46	0.5362822520107224
9.6	-0.46	0.5470759019010015
9.61	-0.46	0.5584379892237967
9.62	-0.46	0.5701880963259264
9.63	-0.46	0.5826618035234159
9.64	-0.46	0.5954132711614666
9.65	-0.46	0.6084927318159716
9.66	-0.46	0.6218984048345709
9.67	-0.46	0.6356402752262845
9.68	-0.46	0.6494887611302925
9.69	-0.46	0.6635834040137476
9.7	-0.46	0.6779858864385565
9.71	-0.46	0.6923963610939705
9.72	-0.46	0.7071139374031655
9.73	-0.46	0.7217839343997412
9.74	-0.46	0.7368481915773516
9.75	-0.46	0.7517058319912762
9.76	-0.46	0.7664047103491042
9.77	-0.46	0.7815752872277696
9.78	-0.46	0.796532888077618
9.79	-0.46	0.8115474674098486
9.8	-0.46	0.8262711295406465
9.81	-0.46	0.8414666486649781
9.82	-0.46	0.8564037878828581
9.83	-0.46	0.8711862622238052
9.84	-0.46	0.8859970492724174
9.85	-0.46	0.9007404478358505
9.86	-0.46	0.9154310563858503
9.87	-0.46	0.9299834725578449
9.88	-0.46	0.9442878060791904
9.89	-0.46	0.9587899760951869
9.9	-0.46	0.9733777951999304
9.91	-0.46	0.9876488831892469
9.92	-0.46	1.001526952094629
9.93	-0.46	1.0156748793553974
9.94	-0.46	1.0297478385307681
9.95	-0.46	1.0436251397906509
9.96	-0.46	1.057684766619395
9.97	-0.46	1.071376432270434
9.98	-0.46	1.08495091403263
9.99	-0.46	1.0984030170051993
10.	-0.46	1.1117844689947156
10.01	-0.46	1.1250119851222724
10.02	-0.46	1.1383526762525853
10.03	-0.46	1.1512469229518625
10.04	-0.46	1.164078061987014
10.05	-0.46	1.177005698096614
10.06	-0.46	1.1897606666282237
10.07	-0.46	1.2019782100775478
10.08	-0.46	1.2147013539999991
10.09	-0.46	1.2270488758419633
10.1	-0.46	1.2391249194278189
10.11	-0.46	1.2509898173638911
10.12	-0.46	1.2633234711744983
10.13	-0.46	1.2749851306292845
10.14	-0.46	1.2866743577417235
10.15	-0.46	1.2986527199674123
10.16	-0.46	1.309807294016911
10.17	-0.46	1.3212558969136603
10.18	-0.46	1.3324673481492235
10.19	-0.46	1.3436073765101955
10.2	-0.46	1.355136408385745
10.21	-0.46	1.3660714899932724
10.22	-0.46	1.376793155697795
10.23	-0.46	1.3875386792291247
10.24	-0.46	1.3976417820369273
10.25	-0.46	1.4087427399107786
10.26	-0.46	1.4189328640232086
10.27	-0.46	1.4292101348307624
10.28	-0.46	1.439499193045881
10.29	-0.46	1.4494829330206715
10.3	-0.46	1.459341730919427
10.31	-0.46	1.4690402421254278
10.32	-0.46	1.4787173271991279
10.33	-0.46	1.4882921470847785
10.34	-0.46	1.497098292484761
10.35	-0.46	1.506527235209205
10.36	-0.46	1.5162587156211258
10.37	-0.46	1.525316653696476
10.38	-0.46	1.5336134555355962
10.39	-0.46	1.54247562733773
10.4	-0.46	1.5519348923457212
10.41	-0.46	1.5598807751247443
10.42	-0.46	1.5691146000763896
10.43	-0.46	1.577051349682349
10.44	-0.46	1.585884762432936
10.45	-0.46	1.5933144730047077
10.46	-0.46	1.6016249937481506
10.47	-0.46	1.6095000135980213
10.48	-0.46	1.6180379237959284
10.49	-0.46	1.6258201560215737
10.5	-0.46	1.6336882754262283
10.51	-0.46	1.6406345644792286
10.52	-0.46	1.6485468309058477
10.53	-0.46	1.6553996310181738
10.54	-0.46	1.6634151984550478
10.55	-0.46	1.6705219463568557
10.56	-0.46	1.677297777227956
10.57	-0.46	1.6836976649342854
10.58	-0.46	1.6907928231124918
10.59	-0.46	1.6979365719074815
10.6	-0.46	1.7041293147454806
10.61	-0.46	1.7112040525585053
10.62	-0.46	1.7169376460219745
10.63	-0.46	1.7241615299617699
10.64	-0.46	1.730337021535957
10.65	-0.46	1.7364271664815645
10.66	-0.46	1.7425060043379
10.67	-0.46	1.748501491316826
10.68	-0.46	1.7543834275351555
10.69	-0.46	1.7601707681664989
10.7	-0.46	1.7659605284909992
10.71	-0.46	1.7712292296807348
10.72	-0.46	1.777011972465465
10.73	-0.46	1.782336156430451
10.74	-0.46	1.7874637486180955
10.75	-0.46	1.7919507685159966
10.76	-0.46	1.7969446144750343
10.77	-0.46	1.8017926342051227
10.78	-0.46	1.8067847817311664
10.79	-0.46	1.8119244228156266
10.8	-0.46	1.816410491683035
10.81	-0.46	1.8218368641580338
10.82	-0.46	1.8259235216953147
10.83	-0.46	1.830987831406058
10.84	-0.46	1.8353345382640995
10.85	-0.46	1.8385750151358604
10.86	-0.46	1.843663036057448
10.87	-0.46	1.8482522690883347
10.88	-0.46	1.8505311921019665
10.89	-0.46	1.855011692031615
10.9	-0.46	1.8588896894111673
10.91	-0.46	1.8624286670789814
10.92	-0.46	1.8673201480352526
10.93	-0.46	1.8704365460798231
10.94	-0.46	1.8746060994419995
10.95	-0.46	1.8768944510826047
10.96	-0.46	1.8810231886629774
10.97	-0.46	1.8831875126944688
10.98	-0.46	1.8884801822555375
10.99	-0.46	1.8914928684832628
11.	-0.46	1.8934948462038415
9.	-0.44	0.7585118012168046
9.01	-0.44	0.7655101506486153
9.02	-0.44	0.7722136341606337
9.03	-0.44	0.7785227437442314
9.04	-0.44	0.784386867237674
9.05	-0.44	0.7897817863594525
9.06	-0.44	0.7946968687734208
9.07	-0.44	0.7990568568202202
9.08	-0.44	0.8028959602166053
9.09	-0.44	0.8062046879344421
9.1	-0.44	0.8083806264589107
9.11	-0.44	0.8102261093960975
9.12	-0.44	0.8110297832026688
9.13	-0.44	0.8107372380147808
9.14	-0.44	0.8100602782951045
9.15	-0.44	0.8079549810528193
9.16	-0.44	0.8052982660897375
9.17	-0.44	0.8013961084512711
9.18	-0.44	0.7961248153994038
9.19	-0.44	0.7902222026284687
9.2	-0.44	0.7830520406925172
9.21	-0.44	0.7745500675029522
9.22	-0.44	0.765227923406439
9.23	-0.44	0.754588487876679
9.24	-0.44	0.7427444459106067
9.25	-0.44	0.7300445134827291
9.26	-0.44	0.7161471152621395
9.27	-0.44	0.7012460269132982
9.28	-0.44	0.6852249758171463
9.29	-0.44	0.6687459138719994
9.3	-0.44	0.6516601313213662
9.31	-0.44	0.6338685692866192
9.32	-0.44	0.6156575899493741
9.33	-0.44	0.5972168346022012
9.34	-0.44	0.5787134096347426
9.35	-0.44	0.5603851484032307
9.36	-0.44	0.5424412713539661
9.37	-0.44	0.5250515437656412
9.38	-0.44	0.5083938623983786
9.39	-0.44	0.49285126800497164
9.4	-0.44	0.4784156614658027
9.41	-0.44	0.46556652667146065
9.42	-0.44	0.4541845863600636
9.43	-0.44	0.444353326414982
9.44	-0.44	0.43625859735937567
9.45	-0.44	0.4299546749666821
9.46	-0.44	0.4254639530579103
9.47	-0.44	0.4226735362687225
9.48	-0.44	0.4218098040834243
9.49	-0.44	0.42239230708115716
9.5	-0.44	0.4247036678927372
9.51	-0.44	0.42857089142679206
9.52	-0.44	0.4337519874141475
9.53	-0.44	0.4402724100778595
9.54	-0.44	0.44785632499381656
9.55	-0.44	0.4566123401827563
9.56	-0.44	0.46611763733373923
9.57	-0.44	0.4767252261430145
9.58	-0.44	0.4879775281487678
9.59	-0.44	0.499919600212843
9.6	-0.44	0.5124840813206927
9.61	-0.44	0.5255779219575938
9.62	-0.44	0.5390244540871421
9.63	-0.44	0.5531200875005438
9.64	-0.44	0.5674417123504761
9.65	-0.44	0.5820339185256141
9.66	-0.44	0.5968894853339501
9.67	-0.44	0.6120197573229442
9.68	-0.44	0.6272075316654463
9.69	-0.44	0.6425714944010883
9.7	-0.44	0.6581760309292113
9.71	-0.44	0.6737352884063682
9.72	-0.44	0.6895454751476198
9.73	-0.44	0.7052577132088996
9.74	-0.44	0.7213050755951473
9.75	-0.44	0.7371009877910912
9.76	-0.44	0.7526923953870132
9.77	-0.44	0.7686971291540683
9.78	-0.44	0.7844488500276705
9.79	-0.44	0.8002194374907666
9.8	-0.44	0.8156619934968679
9.81	-0.44	0.8315295563522936
9.82	-0.44	0.8471070780565638
9.83	-0.44	0.8624909066939195
9.84	-0.44	0.8778739455007477
9.85	-0.44	0.8931554150968717
9.86	-0.44	0.9083542574341559
9.87	-0.44	0.9233850635866127
9.88	-0.44	0.9381425095609969
9.89	-0.44	0.9530776318703026
9.9	-0.44	0.9680627735912901
9.91	-0.44	0.9827131928819486
9.92	-0.44	0.996949339105916
9.93	-0.44	1.0114347505327932
9.94	-0.44	1.0258250572047327
9.95	-0.44	1.0400012182518377
9.96	-0.44	1.0543384688148405
9.97	-0.44	1.0682960645741058
9.98	-0.44	1.082117996356473
9.99	-0.44	1.0958023808072452
10.	-0.44	1.1094021391769637
10.01	-0.44	1.1228345041643248
10.02	-0.44	1.1363644904761774
10.03	-0.44	1.1494407379941196
10.04	-0.44	1.1624410148735675
10.05	-0.44	1.1755244371477775
10.06	-0.44	1.1884276284545228
10.07	-0.44	1.2007830971328934
10.08	-0.44	1.2136329811151887
10.09	-0.44	1.2260992100349266
10.1	-0.44	1.2382867665065869
10.11	-0.44	1.2502549554882658
10.12	-0.44	1.262682435509318
10.13	-0.44	1.274433339552729
10.14	-0.44	1.2862037661336956
10.15	-0.44	1.2982571973494885
10.16	-0.44	1.3094828896410786
10.17	-0.44	1.3209954592265727
10.18	-0.44	1.3322667784501472
10.19	-0.44	1.3434609786120808
10.2	-0.44	1.355038091917939
10.21	-0.44	1.3660167826419725
10.22	-0.44	1.3767795635927447
10.23	-0.44	1.387562798111516
10.24	-0.44	1.3976986432644471
10.25	-0.44	1.4088280625449652
10.26	-0.44	1.4190434864058845
10.27	-0.44	1.4293448600462701
10.28	-0.44	1.4396548851102355
10.29	-0.44	1.4496551530418138
10.3	-0.44	1.459528821002928
10.31	-0.44	1.4692392175626012
10.32	-0.44	1.4789262141685704
10.33	-0.44	1.4885086818383035
10.34	-0.44	1.4973216498956212
10.35	-0.44	1.5067543638478216
10.36	-0.44	1.5164876706119668
10.37	-0.44	1.5255462057332905
10.38	-0.44	1.533842971550236
10.39	-0.44	1.542702779180141
10.4	-0.44	1.5521579543510515
10.41	-0.44	1.5600996375978584
10.42	-0.44	1.569327469685892
10.43	-0.44	1.5772576594573284
10.44	-0.44	1.5860827747761646
10.45	-0.44	1.5935046316526051
10.46	-0.44	1.6018057423594096
10.47	-0.44	1.6096702913942558
10.48	-0.44	1.6181970624672632
10.49	-0.44	1.6259676937914591
10.5	-0.44	1.6338236693400134
10.51	-0.44	1.640757721689187
10.52	-0.44	1.6486566688143864
10.53	-0.44	1.6554962052030802
10.54	-0.44	1.663497633523081
10.55	-0.44	1.670590139296594
10.56	-0.44	1.6773518646198913
10.57	-0.44	1.6837375822614102
10.58	-0.44	1.6908177325909184
10.59	-0.44	1.6979464183661008
10.6	-0.44	1.704124126516791
10.61	-0.44	1.711183868336734
10.62	-0.44	1.7169027323676425
10.63	-0.44	1.7241109398026873
10.64	-0.44	1.7302710083079476
10.65	-0.44	1.7363458902445195
10.66	-0.44	1.7424093611569897
10.67	-0.44	1.74838952974885
10.68	-0.44	1.7542563912197064
10.69	-0.44	1.7600288317113086
10.7	-0.44	1.765804000252579
10.71	-0.44	1.771057603607801
10.72	-0.44	1.7768253854556941
10.73	-0.44	1.7821352406159867
10.74	-0.44	1.787248406871427
10.75	-0.44	1.7917218982916512
10.76	-0.44	1.7967015460598774
10.77	-0.44	1.8015357468245348
