# E(GeV)	-Im_Tmatrix(GeV^-2)
7.620000	2.863500e-03
7.630000	2.847750e-03
7.640000	2.832280e-03
7.650000	2.817080e-03
7.660000	2.802810e-03
7.670000	2.788490e-03
7.680000	2.774140e-03
7.690000	2.759730e-03
7.700000	2.745290e-03
7.710000	2.730330e-03
7.720000	2.715570e-03
7.730000	2.701000e-03
7.740000	2.686610e-03
7.750000	2.672420e-03
7.760000	2.659110e-03
7.770000	2.645650e-03
7.780000	2.632020e-03
7.790000	2.618230e-03
7.800000	2.604270e-03
7.810000	2.588550e-03
7.820000	2.573470e-03
7.830000	2.559020e-03
7.840000	2.545210e-03
7.850000	2.532030e-03
7.860000	2.521100e-03
7.870000	2.509990e-03
7.880000	2.498720e-03
7.890000	2.487280e-03
7.900000	2.475670e-03
7.910000	2.463410e-03
7.920000	2.451220e-03
7.930000	2.439110e-03
7.940000	2.427080e-03
7.950000	2.415130e-03
7.960000	2.403250e-03
7.970000	2.391450e-03
7.980000	2.379740e-03
7.990000	2.368110e-03
8.000000	2.356560e-03
