# E(GeV)	Re_Tmatrix(GeV^-2)
1.500000	-1.011000e+01
1.510000	-1.015960e+01
1.520000	-1.020790e+01
1.530000	-1.025510e+01
1.540000	-1.030110e+01
1.550000	-1.034600e+01
1.560000	-1.039230e+01
1.570000	-1.043620e+01
1.580000	-1.047750e+01
1.590000	-1.051640e+01
1.600000	-1.055280e+01
1.610000	-1.058960e+01
1.620000	-1.062250e+01
1.630000	-1.065130e+01
1.640000	-1.067620e+01
1.650000	-1.069710e+01
1.660000	-1.071660e+01
1.670000	-1.073070e+01
1.680000	-1.073960e+01
1.690000	-1.074320e+01
1.700000	-1.074140e+01
1.710000	-1.073570e+01
1.720000	-1.072400e+01
1.730000	-1.070630e+01
1.740000	-1.068260e+01
1.750000	-1.065300e+01
1.760000	-1.061680e+01
1.770000	-1.057500e+01
1.780000	-1.052730e+01
1.790000	-1.047390e+01
1.800000	-1.041480e+01
1.810000	-1.034760e+01
1.820000	-1.027580e+01
1.830000	-1.019940e+01
1.840000	-1.011830e+01
1.850000	-1.003270e+01
1.860000	-9.939000e+00
1.870000	-9.842430e+00
1.880000	-9.743010e+00
1.890000	-9.640740e+00
1.900000	-9.535620e+00
1.910000	-9.423890e+00
1.920000	-9.311200e+00
1.930000	-9.197520e+00
1.940000	-9.082870e+00
1.950000	-8.967250e+00
1.960000	-8.847420e+00
1.970000	-8.728240e+00
1.980000	-8.609690e+00
1.990000	-8.491780e+00
2.000000	-8.374520e+00
2.010000	-8.255600e+00
2.020000	-8.138470e+00
2.030000	-8.023130e+00
2.040000	-7.909580e+00
2.050000	-7.797820e+00
2.060000	-7.686530e+00
2.070000	-7.577690e+00
2.080000	-7.471310e+00
2.090000	-7.367380e+00
2.100000	-7.265900e+00
2.110000	-7.166350e+00
2.120000	-7.069520e+00
2.130000	-6.975390e+00
2.140000	-6.883980e+00
2.150000	-6.795290e+00
2.160000	-6.709340e+00
2.170000	-6.626080e+00
2.180000	-6.545530e+00
2.190000	-6.467660e+00
2.200000	-6.392490e+00
2.210000	-6.320400e+00
2.220000	-6.250810e+00
2.230000	-6.183730e+00
2.240000	-6.119150e+00
2.250000	-6.057080e+00
2.260000	-5.998070e+00
2.270000	-5.941280e+00
2.280000	-5.886720e+00
2.290000	-5.834380e+00
2.300000	-5.784270e+00
2.310000	-5.736960e+00
2.320000	-5.691590e+00
2.330000	-5.648150e+00
2.340000	-5.606650e+00
2.350000	-5.567080e+00
2.360000	-5.530050e+00
2.370000	-5.494650e+00
2.380000	-5.460880e+00
2.390000	-5.428740e+00
2.400000	-5.398220e+00
2.410000	-5.369890e+00
2.420000	-5.342910e+00
2.430000	-5.317280e+00
2.440000	-5.293000e+00
2.450000	-5.270070e+00
2.460000	-5.248980e+00
2.470000	-5.229000e+00
2.480000	-5.210130e+00
2.490000	-5.192360e+00
2.500000	-5.175690e+00
2.510000	-5.160570e+00
2.520000	-5.146340e+00
2.530000	-5.132980e+00
2.540000	-5.120500e+00
2.550000	-5.108900e+00
2.560000	-5.098540e+00
2.570000	-5.088880e+00
2.580000	-5.079910e+00
2.590000	-5.071650e+00
2.600000	-5.064080e+00
2.610000	-5.057530e+00
2.620000	-5.051520e+00
2.630000	-5.046040e+00
2.640000	-5.041110e+00
2.650000	-5.036710e+00
2.660000	-5.033100e+00
2.670000	-5.029900e+00
2.680000	-5.027110e+00
2.690000	-5.024730e+00
2.700000	-5.022750e+00
2.710000	-5.021410e+00
2.720000	-5.020360e+00
2.730000	-5.019610e+00
2.740000	-5.019150e+00
2.750000	-5.018990e+00
2.760000	-5.019300e+00
2.770000	-5.019820e+00
2.780000	-5.020550e+00
2.790000	-5.021490e+00
2.800000	-5.022640e+00
2.810000	-5.024140e+00
2.820000	-5.025780e+00
2.830000	-5.027570e+00
2.840000	-5.029490e+00
2.850000	-5.031560e+00
2.860000	-5.033870e+00
2.870000	-5.036280e+00
2.880000	-5.038770e+00
2.890000	-5.041360e+00
2.900000	-5.044040e+00
2.910000	-5.046890e+00
2.920000	-5.049790e+00
2.930000	-5.052740e+00
2.940000	-5.055750e+00
2.950000	-5.058800e+00
2.960000	-5.061960e+00
2.970000	-5.065140e+00
2.980000	-5.068350e+00
2.990000	-5.071590e+00
3.000000	-5.074850e+00
3.010000	-5.078180e+00
3.020000	-5.081510e+00
3.030000	-5.084860e+00
3.040000	-5.088210e+00
3.050000	-5.091580e+00
3.060000	-5.094970e+00
3.070000	-5.098360e+00
3.080000	-5.101760e+00
3.090000	-5.105160e+00
3.100000	-5.108570e+00
3.110000	-5.111990e+00
3.120000	-5.115410e+00
3.130000	-5.118830e+00
3.140000	-5.122250e+00
3.150000	-5.125660e+00
3.160000	-5.129070e+00
3.170000	-5.132470e+00
3.180000	-5.135880e+00
3.190000	-5.139280e+00
3.200000	-5.142680e+00
3.210000	-5.146060e+00
3.220000	-5.149460e+00
3.230000	-5.152850e+00
3.240000	-5.156250e+00
3.250000	-5.159650e+00
3.260000	-5.163060e+00
3.270000	-5.166470e+00
3.280000	-5.169880e+00
3.290000	-5.173310e+00
3.300000	-5.176740e+00
3.310000	-5.180150e+00
3.320000	-5.183590e+00
3.330000	-5.187040e+00
3.340000	-5.190500e+00
3.350000	-5.193980e+00
3.360000	-5.197480e+00
3.370000	-5.200990e+00
3.380000	-5.204510e+00
3.390000	-5.208050e+00
3.400000	-5.211610e+00
3.410000	-5.215160e+00
3.420000	-5.218730e+00
3.430000	-5.222330e+00
3.440000	-5.225950e+00
3.450000	-5.229590e+00
3.460000	-5.233250e+00
3.470000	-5.236940e+00
3.480000	-5.240660e+00
3.490000	-5.244400e+00
3.500000	-5.248170e+00
3.510000	-5.251970e+00
3.520000	-5.255790e+00
3.530000	-5.259650e+00
3.540000	-5.263530e+00
3.550000	-5.267450e+00
3.560000	-5.271390e+00
3.570000	-5.275360e+00
3.580000	-5.279360e+00
3.590000	-5.283400e+00
3.600000	-5.287470e+00
3.610000	-5.291570e+00
3.620000	-5.295700e+00
3.630000	-5.299870e+00
3.640000	-5.304070e+00
3.650000	-5.308300e+00
3.660000	-5.312560e+00
3.670000	-5.316860e+00
3.680000	-5.321190e+00
3.690000	-5.325550e+00
3.700000	-5.329950e+00
3.710000	-5.334380e+00
3.720000	-5.338840e+00
3.730000	-5.343340e+00
3.740000	-5.347880e+00
3.750000	-5.352440e+00
3.760000	-5.357050e+00
3.770000	-5.361680e+00
3.780000	-5.366350e+00
3.790000	-5.371050e+00
3.800000	-5.375780e+00
3.810000	-5.380540e+00
3.820000	-5.385330e+00
3.830000	-5.390150e+00
3.840000	-5.395010e+00
3.850000	-5.399890e+00
3.860000	-5.404810e+00
3.870000	-5.409760e+00
3.880000	-5.414730e+00
3.890000	-5.419730e+00
3.900000	-5.424760e+00
3.910000	-5.429820e+00
3.920000	-5.434900e+00
3.930000	-5.440010e+00
3.940000	-5.445140e+00
3.950000	-5.450290e+00
3.960000	-5.455470e+00
3.970000	-5.460680e+00
3.980000	-5.465900e+00
3.990000	-5.471150e+00
4.000000	-5.476410e+00
4.010000	-5.481700e+00
4.020000	-5.487000e+00
4.030000	-5.492320e+00
4.040000	-5.497660e+00
4.050000	-5.503010e+00
4.060000	-5.508390e+00
4.070000	-5.513780e+00
4.080000	-5.519180e+00
4.090000	-5.524590e+00
4.100000	-5.530010e+00
4.110000	-5.535450e+00
4.120000	-5.540900e+00
4.130000	-5.546360e+00
4.140000	-5.551820e+00
4.150000	-5.557290e+00
4.160000	-5.562770e+00
4.170000	-5.568260e+00
4.180000	-5.573750e+00
4.190000	-5.579250e+00
4.200000	-5.584750e+00
4.210000	-5.590260e+00
4.220000	-5.595770e+00
4.230000	-5.601270e+00
4.240000	-5.606780e+00
4.250000	-5.612280e+00
4.260000	-5.617790e+00
4.270000	-5.623300e+00
4.280000	-5.628790e+00
4.290000	-5.634290e+00
4.300000	-5.639770e+00
4.310000	-5.645260e+00
4.320000	-5.650740e+00
4.330000	-5.656210e+00
4.340000	-5.661670e+00
4.350000	-5.667130e+00
4.360000	-5.672580e+00
4.370000	-5.678020e+00
4.380000	-5.683440e+00
4.390000	-5.688860e+00
4.400000	-5.694260e+00
4.410000	-5.699650e+00
4.420000	-5.705020e+00
4.430000	-5.710390e+00
4.440000	-5.715730e+00
4.450000	-5.721060e+00
4.460000	-5.726380e+00
4.470000	-5.731690e+00
4.480000	-5.736970e+00
4.490000	-5.742240e+00
4.500000	-5.747490e+00
4.510000	-5.752720e+00
4.520000	-5.757930e+00
4.530000	-5.763120e+00
4.540000	-5.768290e+00
4.550000	-5.773440e+00
4.560000	-5.778580e+00
4.570000	-5.783700e+00
4.580000	-5.788790e+00
4.590000	-5.793860e+00
4.600000	-5.798910e+00
4.610000	-5.803940e+00
4.620000	-5.808940e+00
4.630000	-5.813920e+00
4.640000	-5.818880e+00
4.650000	-5.823810e+00
4.660000	-5.828720e+00
4.670000	-5.833610e+00
4.680000	-5.838460e+00
4.690000	-5.843300e+00
4.700000	-5.848100e+00
4.710000	-5.852880e+00
4.720000	-5.857630e+00
4.730000	-5.862360e+00
4.740000	-5.867060e+00
4.750000	-5.871730e+00
4.760000	-5.876380e+00
4.770000	-5.881000e+00
4.780000	-5.885590e+00
4.790000	-5.890160e+00
4.800000	-5.894700e+00
4.810000	-5.899220e+00
4.820000	-5.903720e+00
4.830000	-5.908190e+00
4.840000	-5.912630e+00
4.850000	-5.917040e+00
4.860000	-5.921420e+00
4.870000	-5.925780e+00
4.880000	-5.930100e+00
4.890000	-5.934400e+00
4.900000	-5.938670e+00
4.910000	-5.942920e+00
4.920000	-5.947140e+00
4.930000	-5.951330e+00
4.940000	-5.955490e+00
4.950000	-5.959620e+00
4.960000	-5.963720e+00
4.970000	-5.967800e+00
4.980000	-5.971850e+00
4.990000	-5.975870e+00
5.000000	-5.979860e+00
5.010000	-5.983840e+00
5.020000	-5.987780e+00
5.030000	-5.991700e+00
5.040000	-5.995590e+00
5.050000	-5.999450e+00
5.060000	-6.003280e+00
5.070000	-6.007090e+00
5.080000	-6.010870e+00
5.090000	-6.014630e+00
5.100000	-6.018350e+00
5.110000	-6.022060e+00
5.120000	-6.025730e+00
5.130000	-6.029380e+00
5.140000	-6.033010e+00
5.150000	-6.036600e+00
5.160000	-6.040170e+00
5.170000	-6.043720e+00
5.180000	-6.047240e+00
5.190000	-6.050730e+00
5.200000	-6.054200e+00
5.210000	-6.057650e+00
5.220000	-6.061070e+00
5.230000	-6.064460e+00
5.240000	-6.067830e+00
5.250000	-6.071180e+00
5.260000	-6.074500e+00
5.270000	-6.077790e+00
5.280000	-6.081070e+00
5.290000	-6.084310e+00
5.300000	-6.087540e+00
5.310000	-6.090730e+00
5.320000	-6.093910e+00
5.330000	-6.097060e+00
5.340000	-6.100190e+00
5.350000	-6.103300e+00
5.360000	-6.106380e+00
5.370000	-6.109440e+00
5.380000	-6.112480e+00
5.390000	-6.115500e+00
5.400000	-6.118500e+00
5.410000	-6.121470e+00
5.420000	-6.124420e+00
5.430000	-6.127350e+00
5.440000	-6.130250e+00
5.450000	-6.133140e+00
5.460000	-6.136000e+00
5.470000	-6.138850e+00
5.480000	-6.141670e+00
5.490000	-6.144470e+00
5.500000	-6.147250e+00
5.510000	-6.150010e+00
5.520000	-6.152750e+00
5.530000	-6.155470e+00
5.540000	-6.158170e+00
5.550000	-6.160850e+00
5.560000	-6.163510e+00
5.570000	-6.166150e+00
5.580000	-6.168770e+00
5.590000	-6.171370e+00
5.600000	-6.173960e+00
5.610000	-6.176520e+00
5.620000	-6.179060e+00
5.630000	-6.181590e+00
5.640000	-6.184100e+00
5.650000	-6.186590e+00
5.660000	-6.189070e+00
5.670000	-6.191520e+00
5.680000	-6.193960e+00
5.690000	-6.196380e+00
5.700000	-6.198780e+00
5.710000	-6.201160e+00
5.720000	-6.203520e+00
5.730000	-6.205870e+00
5.740000	-6.208190e+00
5.750000	-6.210510e+00
5.760000	-6.212800e+00
5.770000	-6.215090e+00
5.780000	-6.217350e+00
5.790000	-6.219610e+00
5.800000	-6.221840e+00
5.810000	-6.224070e+00
5.820000	-6.226270e+00
5.830000	-6.228470e+00
5.840000	-6.230650e+00
5.850000	-6.232810e+00
5.860000	-6.234970e+00
5.870000	-6.237110e+00
5.880000	-6.239230e+00
5.890000	-6.241340e+00
5.900000	-6.243440e+00
5.910000	-6.245510e+00
5.920000	-6.247570e+00
5.930000	-6.249620e+00
5.940000	-6.251660e+00
5.950000	-6.253680e+00
5.960000	-6.255700e+00
5.970000	-6.257700e+00
5.980000	-6.259680e+00
5.990000	-6.261650e+00
6.000000	-6.263610e+00
6.010000	-6.265550e+00
6.020000	-6.267480e+00
6.030000	-6.269390e+00
6.040000	-6.271290e+00
6.050000	-6.273170e+00
6.060000	-6.275030e+00
6.070000	-6.276890e+00
6.080000	-6.278730e+00
6.090000	-6.280560e+00
6.100000	-6.282370e+00
6.110000	-6.284180e+00
6.120000	-6.285970e+00
6.130000	-6.287760e+00
6.140000	-6.289530e+00
6.150000	-6.291290e+00
6.160000	-6.293040e+00
6.170000	-6.294780e+00
6.180000	-6.296510e+00
6.190000	-6.298230e+00
6.200000	-6.299940e+00
6.210000	-6.301630e+00
6.220000	-6.303320e+00
6.230000	-6.304990e+00
6.240000	-6.306650e+00
6.250000	-6.308300e+00
6.260000	-6.309940e+00
6.270000	-6.311570e+00
6.280000	-6.313200e+00
6.290000	-6.314810e+00
6.300000	-6.316410e+00
6.310000	-6.318000e+00
6.320000	-6.319580e+00
6.330000	-6.321160e+00
6.340000	-6.322720e+00
6.350000	-6.324270e+00
6.360000	-6.325810e+00
6.370000	-6.327350e+00
6.380000	-6.328870e+00
6.390000	-6.330390e+00
6.400000	-6.331890e+00
6.410000	-6.333390e+00
6.420000	-6.334880e+00
6.430000	-6.336360e+00
6.440000	-6.337830e+00
6.450000	-6.339290e+00
6.460000	-6.340750e+00
6.470000	-6.342190e+00
6.480000	-6.343630e+00
6.490000	-6.345060e+00
6.500000	-6.346470e+00
6.510000	-6.347880e+00
6.520000	-6.349290e+00
6.530000	-6.350680e+00
6.540000	-6.352060e+00
6.550000	-6.353440e+00
6.560000	-6.354810e+00
6.570000	-6.356180e+00
6.580000	-6.357530e+00
6.590000	-6.358880e+00
6.600000	-6.360220e+00
6.610000	-6.361550e+00
6.620000	-6.362880e+00
6.630000	-6.364200e+00
6.640000	-6.365510e+00
6.650000	-6.366810e+00
6.660000	-6.368100e+00
6.670000	-6.369390e+00
6.680000	-6.370670e+00
6.690000	-6.371940e+00
6.700000	-6.373210e+00
6.710000	-6.374470e+00
6.720000	-6.375730e+00
6.730000	-6.376970e+00
6.740000	-6.378210e+00
6.750000	-6.379450e+00
6.760000	-6.380670e+00
6.770000	-6.381890e+00
6.780000	-6.383110e+00
6.790000	-6.384310e+00
6.800000	-6.385510e+00
6.810000	-6.386700e+00
6.820000	-6.387890e+00
6.830000	-6.389070e+00
6.840000	-6.390250e+00
6.850000	-6.391420e+00
6.860000	-6.392580e+00
6.870000	-6.393740e+00
6.880000	-6.394890e+00
6.890000	-6.396030e+00
6.900000	-6.397170e+00
6.910000	-6.398310e+00
6.920000	-6.399430e+00
6.930000	-6.400560e+00
6.940000	-6.401670e+00
6.950000	-6.402780e+00
6.960000	-6.403890e+00
6.970000	-6.404990e+00
6.980000	-6.406080e+00
6.990000	-6.407170e+00
7.000000	-6.408250e+00
7.010000	-6.409330e+00
7.020000	-6.410400e+00
7.030000	-6.411460e+00
7.040000	-6.412520e+00
7.050000	-6.413580e+00
7.060000	-6.414630e+00
7.070000	-6.415670e+00
7.080000	-6.416710e+00
7.090000	-6.417740e+00
7.100000	-6.418770e+00
7.110000	-6.419800e+00
7.120000	-6.420820e+00
7.130000	-6.421830e+00
7.140000	-6.422840e+00
7.150000	-6.423850e+00
7.160000	-6.424850e+00
7.170000	-6.425840e+00
7.180000	-6.426830e+00
7.190000	-6.427820e+00
7.200000	-6.428800e+00
7.210000	-6.429780e+00
7.220000	-6.430750e+00
7.230000	-6.431720e+00
7.240000	-6.432680e+00
7.250000	-6.433640e+00
7.260000	-6.434590e+00
7.270000	-6.435540e+00
7.280000	-6.436480e+00
7.290000	-6.437420e+00
7.300000	-6.438360e+00
7.310000	-6.439290e+00
7.320000	-6.440220e+00
7.330000	-6.441140e+00
7.340000	-6.442060e+00
7.350000	-6.442970e+00
7.360000	-6.443880e+00
7.370000	-6.444790e+00
7.380000	-6.445690e+00
7.390000	-6.446590e+00
7.400000	-6.447480e+00
7.410000	-6.448370e+00
7.420000	-6.449260e+00
7.430000	-6.450140e+00
7.440000	-6.451020e+00
7.450000	-6.451900e+00
7.460000	-6.452760e+00
7.470000	-6.453630e+00
7.480000	-6.454490e+00
7.490000	-6.455350e+00
7.500000	-6.456200e+00
7.510000	-6.457050e+00
7.520000	-6.457900e+00
7.530000	-6.458740e+00
7.540000	-6.459580e+00
7.550000	-6.460420e+00
7.560000	-6.461250e+00
7.570000	-6.462080e+00
7.580000	-6.462910e+00
7.590000	-6.463730e+00
7.600000	-6.464550e+00
7.610000	-6.465370e+00
7.620000	-6.466180e+00
7.630000	-6.466990e+00
7.640000	-6.467790e+00
7.650000	-6.468600e+00
7.660000	-6.469390e+00
7.670000	-6.470190e+00
7.680000	-6.470980e+00
7.690000	-6.471770e+00
7.700000	-6.472550e+00
7.710000	-6.473330e+00
7.720000	-6.474110e+00
7.730000	-6.474890e+00
7.740000	-6.475660e+00
7.750000	-6.476430e+00
7.760000	-6.477190e+00
7.770000	-6.477950e+00
7.780000	-6.478710e+00
7.790000	-6.479470e+00
7.800000	-6.480220e+00
7.810000	-6.480970e+00
7.820000	-6.481710e+00
7.830000	-6.482450e+00
7.840000	-6.483190e+00
7.850000	-6.483930e+00
7.860000	-6.484660e+00
7.870000	-6.485390e+00
7.880000	-6.486120e+00
7.890000	-6.486840e+00
7.900000	-6.487570e+00
7.910000	-6.488290e+00
7.920000	-6.489000e+00
7.930000	-6.489720e+00
7.940000	-6.490430e+00
7.950000	-6.491130e+00
7.960000	-6.491840e+00
7.970000	-6.492540e+00
7.980000	-6.493240e+00
7.990000	-6.493930e+00
8.000000	-6.494630e+00
