# E(GeV)	Re_Tmatrix(GeV^-2)
6.510000	-3.344010e+00
6.520000	-3.344600e+00
6.530000	-3.345190e+00
6.540000	-3.345780e+00
6.550000	-3.346370e+00
6.560000	-3.346950e+00
6.570000	-3.347530e+00
6.580000	-3.348100e+00
6.590000	-3.348670e+00
6.600000	-3.349240e+00
6.610000	-3.349810e+00
6.620000	-3.350370e+00
6.630000	-3.350930e+00
6.640000	-3.351490e+00
6.650000	-3.352040e+00
6.660000	-3.352590e+00
6.670000	-3.353140e+00
6.680000	-3.353690e+00
6.690000	-3.354230e+00
6.700000	-3.354770e+00
6.710000	-3.355310e+00
6.720000	-3.355840e+00
6.730000	-3.356370e+00
6.740000	-3.356900e+00
6.750000	-3.357420e+00
6.760000	-3.357950e+00
6.770000	-3.358470e+00
6.780000	-3.358980e+00
6.790000	-3.359500e+00
6.800000	-3.360010e+00
6.810000	-3.360520e+00
6.820000	-3.361030e+00
6.830000	-3.361530e+00
6.840000	-3.362030e+00
6.850000	-3.362530e+00
6.860000	-3.363030e+00
6.870000	-3.363520e+00
6.880000	-3.364010e+00
6.890000	-3.364500e+00
6.900000	-3.364990e+00
6.910000	-3.365470e+00
6.920000	-3.365950e+00
6.930000	-3.366430e+00
6.940000	-3.366910e+00
6.950000	-3.367380e+00
6.960000	-3.367860e+00
6.970000	-3.368330e+00
6.980000	-3.368790e+00
6.990000	-3.369260e+00
7.000000	-3.369720e+00
7.010000	-3.370180e+00
7.020000	-3.370640e+00
7.030000	-3.371100e+00
7.040000	-3.371550e+00
7.050000	-3.372000e+00
7.060000	-3.372450e+00
7.070000	-3.372900e+00
7.080000	-3.373350e+00
7.090000	-3.373790e+00
7.100000	-3.374230e+00
7.110000	-3.374670e+00
7.120000	-3.375110e+00
7.130000	-3.375550e+00
7.140000	-3.375980e+00
7.150000	-3.376410e+00
7.160000	-3.376840e+00
7.170000	-3.377270e+00
7.180000	-3.377690e+00
7.190000	-3.378120e+00
7.200000	-3.378540e+00
7.210000	-3.378960e+00
7.220000	-3.379380e+00
7.230000	-3.379790e+00
7.240000	-3.380210e+00
7.250000	-3.380620e+00
7.260000	-3.381030e+00
7.270000	-3.381440e+00
7.280000	-3.381850e+00
7.290000	-3.382250e+00
7.300000	-3.382650e+00
7.310000	-3.383050e+00
7.320000	-3.383450e+00
7.330000	-3.383850e+00
7.340000	-3.384250e+00
7.350000	-3.384640e+00
7.360000	-3.385030e+00
7.370000	-3.385420e+00
7.380000	-3.385810e+00
7.390000	-3.386200e+00
7.400000	-3.386580e+00
7.410000	-3.386970e+00
7.420000	-3.387350e+00
7.430000	-3.387730e+00
7.440000	-3.388110e+00
7.450000	-3.388490e+00
7.460000	-3.388860e+00
7.470000	-3.389240e+00
7.480000	-3.389610e+00
7.490000	-3.389980e+00
7.500000	-3.390350e+00
7.510000	-3.390640e+00
7.520000	-3.390970e+00
7.530000	-3.391340e+00
7.540000	-3.391740e+00
7.550000	-3.392170e+00
7.560000	-3.392860e+00
7.570000	-3.393470e+00
7.580000	-3.394010e+00
7.590000	-3.394480e+00
7.600000	-3.394870e+00
7.610000	-3.394960e+00
7.620000	-3.395100e+00
7.630000	-3.395260e+00
7.640000	-3.395470e+00
7.650000	-3.395700e+00
7.660000	-3.396050e+00
7.670000	-3.396390e+00
7.680000	-3.396740e+00
7.690000	-3.397080e+00
7.700000	-3.397420e+00
7.710000	-3.397750e+00
7.720000	-3.398090e+00
7.730000	-3.398430e+00
7.740000	-3.398760e+00
7.750000	-3.399090e+00
7.760000	-3.399420e+00
7.770000	-3.399750e+00
7.780000	-3.400080e+00
7.790000	-3.400410e+00
7.800000	-3.400740e+00
7.810000	-3.401060e+00
7.820000	-3.401380e+00
7.830000	-3.401710e+00
7.840000	-3.402030e+00
7.850000	-3.402350e+00
7.860000	-3.402660e+00
7.870000	-3.402980e+00
7.880000	-3.403300e+00
7.890000	-3.403610e+00
7.900000	-3.403930e+00
7.910000	-3.404240e+00
7.920000	-3.404550e+00
7.930000	-3.404860e+00
7.940000	-3.405170e+00
7.950000	-3.405470e+00
7.960000	-3.405780e+00
7.970000	-3.406080e+00
7.980000	-3.406390e+00
7.990000	-3.406690e+00
8.000000	-3.406990e+00
