# E(GeV)	-Im_Tmatrix(GeV^-2)
2.440000	3.177900e+00
2.450000	3.115550e+00
2.460000	3.054590e+00
2.470000	2.994840e+00
2.480000	2.936290e+00
2.490000	2.878950e+00
2.500000	2.822820e+00
2.510000	2.768190e+00
2.520000	2.714620e+00
2.530000	2.662110e+00
2.540000	2.610650e+00
2.550000	2.560250e+00
2.560000	2.511100e+00
2.570000	2.462910e+00
2.580000	2.415690e+00
2.590000	2.369430e+00
2.600000	2.324130e+00
2.610000	2.280000e+00
2.620000	2.236740e+00
2.630000	2.194330e+00
2.640000	2.152780e+00
2.650000	2.112090e+00
2.660000	2.072480e+00
2.670000	2.033620e+00
2.680000	1.995500e+00
2.690000	1.958130e+00
2.700000	1.921510e+00
2.710000	1.885820e+00
2.720000	1.850790e+00
2.730000	1.816410e+00
2.740000	1.782680e+00
2.750000	1.749600e+00
2.760000	1.717340e+00
2.770000	1.685650e+00
2.780000	1.654530e+00
2.790000	1.623990e+00
2.800000	1.594020e+00
2.810000	1.564760e+00
2.820000	1.536010e+00
2.830000	1.507750e+00
2.840000	1.480000e+00
2.850000	1.452740e+00
2.860000	1.426100e+00
2.870000	1.399890e+00
2.880000	1.374140e+00
2.890000	1.348820e+00
2.900000	1.323950e+00
2.910000	1.299620e+00
2.920000	1.275680e+00
2.930000	1.252140e+00
2.940000	1.228990e+00
2.950000	1.206240e+00
2.960000	1.184000e+00
2.970000	1.162090e+00
2.980000	1.140530e+00
2.990000	1.119310e+00
3.000000	1.098440e+00
3.010000	1.077950e+00
3.020000	1.057780e+00
3.030000	1.037930e+00
3.040000	1.018410e+00
3.050000	9.992110e-01
3.060000	9.804040e-01
3.070000	9.618870e-01
3.080000	9.436610e-01
3.090000	9.257270e-01
3.100000	9.080840e-01
3.110000	8.907750e-01
3.120000	8.737360e-01
3.130000	8.569660e-01
3.140000	8.404660e-01
3.150000	8.242340e-01
3.160000	8.083130e-01
3.170000	7.926400e-01
3.180000	7.772160e-01
3.190000	7.620410e-01
3.200000	7.471160e-01
3.210000	7.324710e-01
3.220000	7.180590e-01
3.230000	7.038800e-01
3.240000	6.899350e-01
3.250000	6.762220e-01
3.260000	6.627740e-01
3.270000	6.495440e-01
3.280000	6.365310e-01
3.290000	6.237360e-01
3.300000	6.111580e-01
3.310000	5.988250e-01
3.320000	5.866950e-01
3.330000	5.747700e-01
3.340000	5.630490e-01
3.350000	5.515320e-01
3.360000	5.402460e-01
3.370000	5.291500e-01
3.380000	5.182440e-01
3.390000	5.075290e-01
3.400000	4.970040e-01
3.410000	4.866940e-01
3.420000	4.765630e-01
3.430000	4.666090e-01
3.440000	4.568320e-01
3.450000	4.472340e-01
3.460000	4.378350e-01
3.470000	4.286040e-01
3.480000	4.195380e-01
3.490000	4.106400e-01
3.500000	4.019070e-01
3.510000	3.933670e-01
3.520000	3.849800e-01
3.530000	3.767470e-01
3.540000	3.686690e-01
3.550000	3.607440e-01
3.560000	3.529950e-01
3.570000	3.453890e-01
3.580000	3.379260e-01
3.590000	3.306060e-01
3.600000	3.234290e-01
3.610000	3.164150e-01
3.620000	3.095340e-01
3.630000	3.027860e-01
3.640000	2.961710e-01
3.650000	2.896890e-01
3.660000	2.833640e-01
3.670000	2.771600e-01
3.680000	2.710770e-01
3.690000	2.651130e-01
3.700000	2.592700e-01
3.710000	2.535650e-01
3.720000	2.479710e-01
3.730000	2.424890e-01
3.740000	2.371180e-01
3.750000	2.318580e-01
3.760000	2.267280e-01
3.770000	2.216990e-01
3.780000	2.167740e-01
3.790000	2.119510e-01
3.800000	2.072320e-01
3.810000	2.026360e-01
3.820000	1.981330e-01
3.830000	1.937210e-01
3.840000	1.894010e-01
3.850000	1.851730e-01
3.860000	1.810500e-01
3.870000	1.770130e-01
3.880000	1.730600e-01
3.890000	1.691910e-01
3.900000	1.654080e-01
3.910000	1.617290e-01
3.920000	1.581250e-01
3.930000	1.545950e-01
3.940000	1.511390e-01
3.950000	1.477570e-01
3.960000	1.444620e-01
3.970000	1.412340e-01
3.980000	1.380750e-01
3.990000	1.349840e-01
4.000000	1.319610e-01
4.010000	1.290140e-01
4.020000	1.261310e-01
4.030000	1.233130e-01
4.040000	1.205580e-01
4.050000	1.178670e-01
4.060000	1.152610e-01
4.070000	1.127090e-01
4.080000	1.102100e-01
4.090000	1.077640e-01
4.100000	1.053720e-01
4.110000	1.030410e-01
4.120000	1.007600e-01
4.130000	9.852770e-02
4.140000	9.634500e-02
4.150000	9.421180e-02
4.160000	9.213980e-02
4.170000	9.011120e-02
4.180000	8.812630e-02
4.190000	8.618480e-02
4.200000	8.428690e-02
4.210000	8.243980e-02
4.220000	8.063260e-02
4.230000	7.886530e-02
4.240000	7.713810e-02
4.250000	7.545070e-02
4.260000	7.381370e-02
4.270000	7.221140e-02
4.280000	7.064400e-02
4.290000	6.911130e-02
4.300000	6.761340e-02
4.310000	6.615710e-02
4.320000	6.473220e-02
4.330000	6.333860e-02
4.340000	6.197650e-02
4.350000	6.064580e-02
4.360000	5.935570e-02
4.370000	5.809230e-02
4.380000	5.685590e-02
4.390000	5.564620e-02
4.400000	5.446350e-02
4.410000	5.330910e-02
4.420000	5.218080e-02
4.430000	5.107850e-02
4.440000	5.000240e-02
4.450000	4.895230e-02
4.460000	4.793890e-02
4.470000	4.694630e-02
4.480000	4.597450e-02
4.490000	4.502340e-02
4.500000	4.409320e-02
4.510000	4.318710e-02
4.520000	4.230010e-02
4.530000	4.143220e-02
4.540000	4.058340e-02
4.550000	3.975370e-02
4.560000	3.894550e-02
4.570000	3.815520e-02
4.580000	3.738280e-02
4.590000	3.662820e-02
4.600000	3.589150e-02
4.610000	3.517910e-02
4.620000	3.448140e-02
4.630000	3.379830e-02
4.640000	3.312990e-02
4.650000	3.247620e-02
4.660000	3.184290e-02
4.670000	3.122130e-02
