# E(GeV)	Re_Tmatrix(GeV^-2)
5.690000	-3.039320e+00
5.700000	-3.039730e+00
5.710000	-3.040140e+00
5.720000	-3.040540e+00
5.730000	-3.040940e+00
5.740000	-3.041340e+00
5.750000	-3.041740e+00
5.760000	-3.042130e+00
5.770000	-3.042530e+00
5.780000	-3.042920e+00
5.790000	-3.043300e+00
5.800000	-3.043690e+00
5.810000	-3.044070e+00
5.820000	-3.044450e+00
5.830000	-3.044820e+00
5.840000	-3.045200e+00
5.850000	-3.045570e+00
5.860000	-3.045940e+00
5.870000	-3.046310e+00
5.880000	-3.046680e+00
5.890000	-3.047040e+00
5.900000	-3.047400e+00
5.910000	-3.047760e+00
5.920000	-3.048120e+00
5.930000	-3.048470e+00
5.940000	-3.048830e+00
5.950000	-3.049180e+00
5.960000	-3.049530e+00
5.970000	-3.049870e+00
5.980000	-3.050220e+00
5.990000	-3.050560e+00
6.000000	-3.050900e+00
6.010000	-3.051240e+00
6.020000	-3.051580e+00
6.030000	-3.051910e+00
6.040000	-3.052240e+00
6.050000	-3.052580e+00
6.060000	-3.052900e+00
6.070000	-3.053230e+00
6.080000	-3.053560e+00
6.090000	-3.053880e+00
6.100000	-3.054200e+00
6.110000	-3.054520e+00
6.120000	-3.054840e+00
6.130000	-3.055150e+00
6.140000	-3.055470e+00
6.150000	-3.055780e+00
6.160000	-3.056090e+00
6.170000	-3.056400e+00
6.180000	-3.056710e+00
6.190000	-3.057010e+00
6.200000	-3.057320e+00
6.210000	-3.057620e+00
6.220000	-3.057920e+00
6.230000	-3.058220e+00
6.240000	-3.058510e+00
6.250000	-3.058810e+00
6.260000	-3.059100e+00
6.270000	-3.059390e+00
6.280000	-3.059680e+00
6.290000	-3.059970e+00
6.300000	-3.060260e+00
6.310000	-3.060550e+00
6.320000	-3.060830e+00
6.330000	-3.061110e+00
6.340000	-3.061390e+00
6.350000	-3.061670e+00
6.360000	-3.061950e+00
6.370000	-3.062230e+00
6.380000	-3.062500e+00
6.390000	-3.062780e+00
6.400000	-3.063050e+00
6.410000	-3.063320e+00
6.420000	-3.063590e+00
6.430000	-3.063860e+00
6.440000	-3.064130e+00
6.450000	-3.064390e+00
6.460000	-3.064650e+00
6.470000	-3.064920e+00
6.480000	-3.065180e+00
6.490000	-3.065440e+00
6.500000	-3.065700e+00
6.510000	-3.065950e+00
6.520000	-3.066210e+00
6.530000	-3.066470e+00
6.540000	-3.066720e+00
6.550000	-3.066970e+00
6.560000	-3.067220e+00
