# E(GeV)	Re_Tmatrix(GeV^-2)
3.260000	-1.344470e+01
3.270000	-1.347160e+01
3.280000	-1.349840e+01
3.290000	-1.352530e+01
3.300000	-1.355220e+01
3.310000	-1.357920e+01
3.320000	-1.360610e+01
3.330000	-1.363310e+01
3.340000	-1.365990e+01
3.350000	-1.368680e+01
3.360000	-1.371370e+01
3.370000	-1.374050e+01
3.380000	-1.376730e+01
3.390000	-1.379390e+01
3.400000	-1.382050e+01
3.410000	-1.384710e+01
3.420000	-1.387360e+01
3.430000	-1.390000e+01
3.440000	-1.392630e+01
3.450000	-1.395250e+01
3.460000	-1.397860e+01
3.470000	-1.400470e+01
3.480000	-1.403050e+01
3.490000	-1.405630e+01
3.500000	-1.408200e+01
3.510000	-1.410750e+01
3.520000	-1.413290e+01
3.530000	-1.415820e+01
3.540000	-1.418330e+01
3.550000	-1.420820e+01
3.560000	-1.423300e+01
3.570000	-1.425770e+01
3.580000	-1.428220e+01
3.590000	-1.430660e+01
3.600000	-1.433080e+01
3.610000	-1.435480e+01
3.620000	-1.437870e+01
3.630000	-1.440230e+01
3.640000	-1.442590e+01
3.650000	-1.444920e+01
3.660000	-1.447240e+01
3.670000	-1.449540e+01
3.680000	-1.451820e+01
3.690000	-1.454090e+01
3.700000	-1.456330e+01
3.710000	-1.458560e+01
3.720000	-1.460770e+01
3.730000	-1.462960e+01
3.740000	-1.465140e+01
3.750000	-1.467290e+01
3.760000	-1.469430e+01
3.770000	-1.471550e+01
3.780000	-1.473650e+01
3.790000	-1.475730e+01
3.800000	-1.477790e+01
3.810000	-1.479830e+01
3.820000	-1.481860e+01
3.830000	-1.483860e+01
3.840000	-1.485850e+01
3.850000	-1.487820e+01
3.860000	-1.489780e+01
3.870000	-1.491710e+01
3.880000	-1.493630e+01
3.890000	-1.495520e+01
3.900000	-1.497400e+01
3.910000	-1.499260e+01
3.920000	-1.501110e+01
3.930000	-1.502930e+01
3.940000	-1.504740e+01
3.950000	-1.506530e+01
3.960000	-1.508300e+01
3.970000	-1.510060e+01
3.980000	-1.511790e+01
3.990000	-1.513510e+01
4.000000	-1.515220e+01
4.010000	-1.516910e+01
4.020000	-1.518580e+01
4.030000	-1.520230e+01
4.040000	-1.521870e+01
4.050000	-1.523490e+01
4.060000	-1.525090e+01
4.070000	-1.526680e+01
4.080000	-1.528250e+01
4.090000	-1.529800e+01
4.100000	-1.531340e+01
4.110000	-1.532870e+01
4.120000	-1.534380e+01
4.130000	-1.535870e+01
4.140000	-1.537350e+01
4.150000	-1.538820e+01
4.160000	-1.540270e+01
4.170000	-1.541700e+01
4.180000	-1.543120e+01
4.190000	-1.544530e+01
4.200000	-1.545920e+01
4.210000	-1.547290e+01
4.220000	-1.548660e+01
4.230000	-1.550010e+01
4.240000	-1.551340e+01
4.250000	-1.552670e+01
4.260000	-1.553980e+01
4.270000	-1.555270e+01
4.280000	-1.556550e+01
4.290000	-1.557820e+01
4.300000	-1.559080e+01
4.310000	-1.560330e+01
4.320000	-1.561560e+01
4.330000	-1.562780e+01
4.340000	-1.563990e+01
4.350000	-1.565180e+01
4.360000	-1.566370e+01
4.370000	-1.567540e+01
4.380000	-1.568700e+01
4.390000	-1.569850e+01
4.400000	-1.570990e+01
4.410000	-1.572110e+01
4.420000	-1.573230e+01
4.430000	-1.574330e+01
4.440000	-1.575430e+01
4.450000	-1.576510e+01
4.460000	-1.577590e+01
4.470000	-1.578650e+01
4.480000	-1.579700e+01
4.490000	-1.580750e+01
4.500000	-1.581780e+01
4.510000	-1.582800e+01
4.520000	-1.583810e+01
4.530000	-1.584810e+01
4.540000	-1.585800e+01
4.550000	-1.586790e+01
4.560000	-1.587760e+01
4.570000	-1.588730e+01
4.580000	-1.589680e+01
4.590000	-1.590630e+01
4.600000	-1.591570e+01
4.610000	-1.592500e+01
4.620000	-1.593420e+01
4.630000	-1.594330e+01
4.640000	-1.595230e+01
4.650000	-1.596130e+01
4.660000	-1.597020e+01
4.670000	-1.597890e+01
4.680000	-1.598770e+01
4.690000	-1.599630e+01
4.700000	-1.600480e+01
4.710000	-1.601330e+01
4.720000	-1.602160e+01
4.730000	-1.602990e+01
4.740000	-1.603820e+01
4.750000	-1.604640e+01
4.760000	-1.605450e+01
4.770000	-1.606260e+01
4.780000	-1.607050e+01
4.790000	-1.607850e+01
4.800000	-1.608630e+01
4.810000	-1.609410e+01
4.820000	-1.610180e+01
4.830000	-1.610950e+01
4.840000	-1.611710e+01
4.850000	-1.612460e+01
4.860000	-1.613210e+01
4.870000	-1.613940e+01
4.880000	-1.614680e+01
4.890000	-1.615400e+01
4.900000	-1.616120e+01
4.910000	-1.616840e+01
4.920000	-1.617550e+01
4.930000	-1.618250e+01
4.940000	-1.618950e+01
4.950000	-1.619640e+01
4.960000	-1.620320e+01
4.970000	-1.621000e+01
4.980000	-1.621670e+01
4.990000	-1.622330e+01
5.000000	-1.623000e+01
5.010000	-1.623650e+01
5.020000	-1.624300e+01
5.030000	-1.624950e+01
5.040000	-1.625590e+01
5.050000	-1.626220e+01
5.060000	-1.626850e+01
5.070000	-1.627470e+01
5.080000	-1.628090e+01
5.090000	-1.628710e+01
5.100000	-1.629320e+01
5.110000	-1.629920e+01
5.120000	-1.630530e+01
5.130000	-1.631120e+01
5.140000	-1.631720e+01
5.150000	-1.632300e+01
5.160000	-1.632880e+01
5.170000	-1.633460e+01
5.180000	-1.634040e+01
5.190000	-1.634610e+01
5.200000	-1.635170e+01
5.210000	-1.635730e+01
5.220000	-1.636290e+01
5.230000	-1.636840e+01
5.240000	-1.637390e+01
5.250000	-1.637940e+01
5.260000	-1.638470e+01
5.270000	-1.639010e+01
5.280000	-1.639540e+01
5.290000	-1.640070e+01
5.300000	-1.640600e+01
5.310000	-1.641150e+01
5.320000	-1.641680e+01
5.330000	-1.642200e+01
5.340000	-1.642720e+01
5.350000	-1.643230e+01
5.360000	-1.643720e+01
5.370000	-1.644200e+01
5.380000	-1.644690e+01
5.390000	-1.645170e+01
5.400000	-1.645660e+01
5.410000	-1.646130e+01
5.420000	-1.646600e+01
5.430000	-1.647080e+01
5.440000	-1.647560e+01
5.450000	-1.648060e+01
5.460000	-1.648610e+01
5.470000	-1.649140e+01
5.480000	-1.649650e+01
5.490000	-1.650140e+01
5.500000	-1.650600e+01
5.510000	-1.650990e+01
5.520000	-1.651390e+01
5.530000	-1.651790e+01
5.540000	-1.652200e+01
5.550000	-1.652610e+01
5.560000	-1.653050e+01
5.570000	-1.653490e+01
5.580000	-1.653920e+01
5.590000	-1.654350e+01
5.600000	-1.654780e+01
5.610000	-1.655200e+01
5.620000	-1.655630e+01
5.630000	-1.656050e+01
5.640000	-1.656460e+01
5.650000	-1.656880e+01
5.660000	-1.657290e+01
5.670000	-1.657700e+01
5.680000	-1.658110e+01
5.690000	-1.658510e+01
5.700000	-1.658910e+01
5.710000	-1.659310e+01
5.720000	-1.659710e+01
5.730000	-1.660100e+01
5.740000	-1.660490e+01
5.750000	-1.660880e+01
5.760000	-1.661270e+01
5.770000	-1.661660e+01
5.780000	-1.662040e+01
5.790000	-1.662420e+01
5.800000	-1.662800e+01
5.810000	-1.663170e+01
5.820000	-1.663540e+01
5.830000	-1.663910e+01
5.840000	-1.664280e+01
5.850000	-1.664650e+01
5.860000	-1.665020e+01
5.870000	-1.665380e+01
5.880000	-1.665740e+01
5.890000	-1.666100e+01
5.900000	-1.666460e+01
5.910000	-1.666810e+01
5.920000	-1.667160e+01
5.930000	-1.667510e+01
5.940000	-1.667860e+01
5.950000	-1.668200e+01
5.960000	-1.668550e+01
5.970000	-1.668890e+01
5.980000	-1.669230e+01
5.990000	-1.669570e+01
6.000000	-1.669910e+01
6.010000	-1.670240e+01
6.020000	-1.670570e+01
6.030000	-1.670900e+01
6.040000	-1.671230e+01
6.050000	-1.671560e+01
6.060000	-1.671890e+01
6.070000	-1.672210e+01
6.080000	-1.672530e+01
6.090000	-1.672850e+01
6.100000	-1.673170e+01
6.110000	-1.673490e+01
6.120000	-1.673800e+01
6.130000	-1.674110e+01
6.140000	-1.674430e+01
6.150000	-1.674740e+01
6.160000	-1.675040e+01
6.170000	-1.675350e+01
6.180000	-1.675660e+01
6.190000	-1.675960e+01
6.200000	-1.676260e+01
6.210000	-1.676560e+01
6.220000	-1.676860e+01
6.230000	-1.677160e+01
6.240000	-1.677450e+01
6.250000	-1.677740e+01
6.260000	-1.678040e+01
6.270000	-1.678330e+01
6.280000	-1.678620e+01
6.290000	-1.678900e+01
6.300000	-1.679190e+01
6.310000	-1.679460e+01
6.320000	-1.679730e+01
6.330000	-1.680010e+01
6.340000	-1.680300e+01
6.350000	-1.680600e+01
6.360000	-1.680970e+01
6.370000	-1.681310e+01
6.380000	-1.681630e+01
6.390000	-1.681940e+01
6.400000	-1.682220e+01
6.410000	-1.682420e+01
6.420000	-1.682630e+01
6.430000	-1.682850e+01
6.440000	-1.683080e+01
6.450000	-1.683310e+01
6.460000	-1.683580e+01
6.470000	-1.683840e+01
6.480000	-1.684100e+01
6.490000	-1.684360e+01
6.500000	-1.684620e+01
6.510000	-1.684880e+01
6.520000	-1.685140e+01
6.530000	-1.685390e+01
6.540000	-1.685650e+01
6.550000	-1.685900e+01
6.560000	-1.686150e+01
6.570000	-1.686400e+01
6.580000	-1.686650e+01
6.590000	-1.686900e+01
6.600000	-1.687150e+01
6.610000	-1.687390e+01
6.620000	-1.687640e+01
6.630000	-1.687880e+01
6.640000	-1.688120e+01
6.650000	-1.688360e+01
6.660000	-1.688600e+01
6.670000	-1.688840e+01
6.680000	-1.689080e+01
6.690000	-1.689320e+01
6.700000	-1.689550e+01
6.710000	-1.689790e+01
6.720000	-1.690020e+01
6.730000	-1.690250e+01
6.740000	-1.690480e+01
6.750000	-1.690710e+01
6.760000	-1.690940e+01
6.770000	-1.691170e+01
6.780000	-1.691400e+01
6.790000	-1.691620e+01
6.800000	-1.691850e+01
6.810000	-1.692070e+01
6.820000	-1.692300e+01
6.830000	-1.692520e+01
6.840000	-1.692740e+01
6.850000	-1.692960e+01
6.860000	-1.693180e+01
6.870000	-1.693400e+01
6.880000	-1.693620e+01
6.890000	-1.693830e+01
6.900000	-1.694050e+01
6.910000	-1.694260e+01
6.920000	-1.694470e+01
6.930000	-1.694690e+01
6.940000	-1.694900e+01
6.950000	-1.695110e+01
6.960000	-1.695320e+01
6.970000	-1.695530e+01
6.980000	-1.695740e+01
6.990000	-1.695940e+01
7.000000	-1.696150e+01
7.010000	-1.696360e+01
7.020000	-1.696560e+01
7.030000	-1.696760e+01
7.040000	-1.696960e+01
7.050000	-1.697160e+01
7.060000	-1.697360e+01
7.070000	-1.697560e+01
7.080000	-1.697750e+01
7.090000	-1.697950e+01
7.100000	-1.698150e+01
7.110000	-1.698350e+01
7.120000	-1.698550e+01
7.130000	-1.698750e+01
7.140000	-1.698940e+01
7.150000	-1.699140e+01
7.160000	-1.699330e+01
7.170000	-1.699520e+01
7.180000	-1.699720e+01
7.190000	-1.699910e+01
7.200000	-1.700100e+01
7.210000	-1.700280e+01
7.220000	-1.700470e+01
7.230000	-1.700660e+01
7.240000	-1.700850e+01
7.250000	-1.701030e+01
7.260000	-1.701220e+01
7.270000	-1.701400e+01
7.280000	-1.701590e+01
7.290000	-1.701770e+01
7.300000	-1.701950e+01
7.310000	-1.702130e+01
7.320000	-1.702310e+01
7.330000	-1.702490e+01
7.340000	-1.702670e+01
7.350000	-1.702850e+01
7.360000	-1.703030e+01
7.370000	-1.703200e+01
7.380000	-1.703380e+01
7.390000	-1.703560e+01
7.400000	-1.703730e+01
7.410000	-1.703910e+01
7.420000	-1.704080e+01
7.430000	-1.704250e+01
7.440000	-1.704420e+01
7.450000	-1.704600e+01
7.460000	-1.704770e+01
7.470000	-1.704940e+01
7.480000	-1.705110e+01
7.490000	-1.705280e+01
7.500000	-1.705440e+01
7.510000	-1.705610e+01
7.520000	-1.705780e+01
7.530000	-1.705950e+01
7.540000	-1.706110e+01
7.550000	-1.706280e+01
7.560000	-1.706440e+01
7.570000	-1.706600e+01
7.580000	-1.706770e+01
7.590000	-1.706930e+01
7.600000	-1.707090e+01
7.610000	-1.707250e+01
7.620000	-1.707410e+01
7.630000	-1.707570e+01
7.640000	-1.707730e+01
7.650000	-1.707890e+01
7.660000	-1.708050e+01
7.670000	-1.708210e+01
7.680000	-1.708370e+01
7.690000	-1.708520e+01
7.700000	-1.708680e+01
7.710000	-1.708830e+01
7.720000	-1.708990e+01
7.730000	-1.709140e+01
7.740000	-1.709300e+01
7.750000	-1.709450e+01
7.760000	-1.709600e+01
7.770000	-1.709750e+01
7.780000	-1.709910e+01
7.790000	-1.710060e+01
7.800000	-1.710210e+01
7.810000	-1.710360e+01
7.820000	-1.710510e+01
7.830000	-1.710650e+01
7.840000	-1.710800e+01
7.850000	-1.710950e+01
7.860000	-1.711100e+01
7.870000	-1.711240e+01
7.880000	-1.711390e+01
7.890000	-1.711540e+01
7.900000	-1.711680e+01
7.910000	-1.711830e+01
7.920000	-1.711970e+01
7.930000	-1.712110e+01
7.940000	-1.712260e+01
7.950000	-1.712400e+01
7.960000	-1.712540e+01
7.970000	-1.712680e+01
7.980000	-1.712820e+01
7.990000	-1.712960e+01
8.000000	-1.713100e+01
