# omega(GeV)	rho(GeV^-1)
-0.395000	9.338860e-03
-0.390000	9.535540e-03
-0.385000	9.743510e-03
-0.380000	9.963210e-03
-0.375000	1.019510e-02
-0.370000	1.043980e-02
-0.365000	1.069770e-02
-0.360000	1.096940e-02
-0.355000	1.125540e-02
-0.350000	1.155640e-02
-0.345000	1.189630e-02
-0.340000	1.224810e-02
-0.335000	1.261210e-02
-0.330000	1.298880e-02
-0.325000	1.337880e-02
-0.320000	1.378260e-02
-0.315000	1.420070e-02
-0.310000	1.463360e-02
-0.305000	1.508190e-02
-0.300000	1.554630e-02
-0.295000	1.601810e-02
-0.290000	1.650900e-02
-0.285000	1.701980e-02
-0.280000	1.755150e-02
-0.275000	1.810490e-02
-0.270000	1.868090e-02
-0.265000	1.928070e-02
-0.260000	1.990510e-02
-0.255000	2.055550e-02
-0.250000	2.123280e-02
-0.245000	2.193710e-02
-0.240000	2.267120e-02
-0.235000	2.343650e-02
-0.230000	2.423460e-02
-0.225000	2.506680e-02
-0.220000	2.593500e-02
-0.215000	2.684090e-02
-0.210000	2.778620e-02
-0.205000	2.877280e-02
-0.200000	2.980300e-02
-0.195000	3.086540e-02
-0.190000	3.197820e-02
-0.185000	3.314400e-02
-0.180000	3.436550e-02
-0.175000	3.564560e-02
-0.170000	3.698770e-02
-0.165000	3.839500e-02
-0.160000	3.987100e-02
-0.155000	4.141970e-02
-0.150000	4.304500e-02
-0.145000	4.474230e-02
-0.140000	4.652690e-02
-0.135000	4.840390e-02
-0.130000	5.037860e-02
-0.125000	5.245690e-02
-0.120000	5.464480e-02
-0.115000	5.694910e-02
-0.110000	5.937680e-02
-0.105000	6.193550e-02
-0.100000	6.463350e-02
-0.095000	6.742440e-02
-0.090000	7.038190e-02
-0.085000	7.351720e-02
-0.080000	7.684220e-02
-0.075000	8.037010e-02
-0.070000	8.411480e-02
-0.065000	8.809150e-02
-0.060000	9.231680e-02
-0.055000	9.680830e-02
-0.050000	1.015860e-01
-0.045000	1.066240e-01
-0.040000	1.120000e-01
-0.035000	1.177400e-01
-0.030000	1.238720e-01
-0.025000	1.304250e-01
-0.020000	1.374330e-01
-0.015000	1.449320e-01
-0.010000	1.529620e-01
-0.005000	1.615660e-01
0.000000	1.707900e-01
0.005000	1.805700e-01
0.010000	1.911010e-01
0.015000	2.024480e-01
0.020000	2.146800e-01
0.025000	2.278750e-01
0.030000	2.421170e-01
0.035000	2.574980e-01
0.040000	2.741200e-01
0.045000	2.920940e-01
0.050000	3.115410e-01
0.055000	3.327780e-01
0.060000	3.557540e-01
0.065000	3.806200e-01
0.070000	4.075430e-01
0.075000	4.367030e-01
0.080000	4.682930e-01
0.085000	5.025210e-01
0.090000	5.396110e-01
0.095000	5.797990e-01
0.100000	6.233350e-01
0.105000	6.710010e-01
0.110000	7.224950e-01
0.115000	7.780650e-01
0.120000	8.379570e-01
0.125000	9.023990e-01
0.130000	9.715930e-01
0.135000	1.045700e+00
0.140000	1.124830e+00
0.145000	1.209010e+00
0.150000	1.298180e+00
0.155000	1.392890e+00
0.160000	1.491870e+00
0.165000	1.594570e+00
0.170000	1.700270e+00
0.175000	1.808040e+00
0.180000	1.916730e+00
0.185000	2.024980e+00
0.190000	2.131290e+00
0.195000	2.234000e+00
0.200000	2.331360e+00
0.205000	2.420830e+00
0.210000	2.501530e+00
0.215000	2.572100e+00
0.220000	2.631400e+00
0.225000	2.678620e+00
0.230000	2.713300e+00
0.235000	2.735310e+00
0.240000	2.744900e+00
0.245000	2.742630e+00
0.250000	2.729290e+00
0.255000	2.705200e+00
0.260000	2.672420e+00
0.265000	2.632170e+00
0.270000	2.585670e+00
0.275000	2.534100e+00
0.280000	2.478580e+00
0.285000	2.420110e+00
0.290000	2.359610e+00
0.295000	2.297880e+00
0.300000	2.235590e+00
0.305000	2.173120e+00
0.310000	2.111270e+00
0.315000	2.050380e+00
0.320000	1.990740e+00
0.325000	1.932550e+00
0.330000	1.875970e+00
0.335000	1.821130e+00
0.340000	1.768080e+00
0.345000	1.716880e+00
0.350000	1.667530e+00
0.355000	1.620100e+00
0.360000	1.574510e+00
0.365000	1.530710e+00
0.370000	1.488650e+00
0.375000	1.448280e+00
0.380000	1.409550e+00
0.385000	1.372390e+00
0.390000	1.336740e+00
0.395000	1.302540e+00
0.400000	1.269730e+00
0.405000	1.238370e+00
0.410000	1.208250e+00
0.415000	1.179310e+00
0.420000	1.151500e+00
0.425000	1.124770e+00
0.430000	1.099070e+00
0.435000	1.074340e+00
0.440000	1.050550e+00
0.445000	1.027640e+00
0.450000	1.005580e+00
0.455000	9.844860e-01
0.460000	9.641190e-01
0.465000	9.444490e-01
0.470000	9.254430e-01
0.475000	9.070700e-01
0.480000	8.893010e-01
0.485000	8.721100e-01
0.490000	8.554690e-01
0.495000	8.393550e-01
0.500000	8.237430e-01
0.505000	8.087170e-01
0.510000	7.941230e-01
0.515000	7.799410e-01
0.520000	7.661560e-01
0.525000	7.527510e-01
0.530000	7.397130e-01
0.535000	7.270260e-01
0.540000	7.146770e-01
0.545000	7.026520e-01
0.550000	6.909400e-01
0.555000	6.795410e-01
0.560000	6.684280e-01
0.565000	6.575890e-01
0.570000	6.470160e-01
0.575000	6.366990e-01
0.580000	6.266290e-01
0.585000	6.167960e-01
0.590000	6.071920e-01
0.595000	5.978100e-01
0.600000	5.886420e-01
0.605000	5.797350e-01
0.610000	5.710130e-01
0.615000	5.624710e-01
0.620000	5.541030e-01
0.625000	5.459030e-01
0.630000	5.378650e-01
0.635000	5.299860e-01
0.640000	5.222590e-01
0.645000	5.146810e-01
0.650000	5.072460e-01
0.655000	4.999660e-01
0.660000	4.928160e-01
0.665000	4.857940e-01
0.670000	4.788950e-01
0.675000	4.721180e-01
0.680000	4.654580e-01
0.685000	4.589120e-01
0.690000	4.524770e-01
0.695000	4.461510e-01
0.700000	4.399300e-01
0.705000	4.338300e-01
0.710000	4.278260e-01
0.715000	4.219150e-01
0.720000	4.160940e-01
0.725000	4.103630e-01
0.730000	4.047180e-01
0.735000	3.991590e-01
0.740000	3.936820e-01
0.745000	3.882860e-01
0.750000	3.829710e-01
0.755000	3.777280e-01
0.760000	3.725630e-01
0.765000	3.674720e-01
0.770000	3.624560e-01
0.775000	3.575120e-01
0.780000	3.526390e-01
0.785000	3.478350e-01
0.790000	3.431000e-01
0.795000	3.384320e-01
0.800000	3.338290e-01
0.805000	3.292910e-01
0.810000	3.248150e-01
0.815000	3.204020e-01
0.820000	3.160490e-01
0.825000	3.117570e-01
0.830000	3.075230e-01
0.835000	3.033470e-01
0.840000	2.992270e-01
0.845000	2.951640e-01
0.850000	2.911550e-01
0.855000	2.871980e-01
0.860000	2.832940e-01
0.865000	2.794430e-01
0.870000	2.756420e-01
0.875000	2.718920e-01
0.880000	2.681920e-01
0.885000	2.645410e-01
0.890000	2.609380e-01
0.895000	2.573820e-01
0.900000	2.538730e-01
0.905000	2.504040e-01
0.910000	2.469820e-01
0.915000	2.436050e-01
0.920000	2.402740e-01
0.925000	2.369870e-01
0.930000	2.337440e-01
0.935000	2.305440e-01
0.940000	2.273870e-01
0.945000	2.242720e-01
0.950000	2.211970e-01
0.955000	2.181600e-01
0.960000	2.151640e-01
0.965000	2.122070e-01
0.970000	2.092910e-01
0.975000	2.064130e-01
0.980000	2.035730e-01
0.985000	2.007710e-01
0.990000	1.980070e-01
0.995000	1.952790e-01
1.000000	1.925870e-01
1.005000	1.899300e-01
1.010000	1.873080e-01
1.015000	1.847200e-01
1.020000	1.821670e-01
1.025000	1.796480e-01
1.030000	1.771610e-01
1.035000	1.747080e-01
1.040000	1.722860e-01
1.045000	1.698970e-01
1.050000	1.675390e-01
1.055000	1.652050e-01
1.060000	1.629030e-01
1.065000	1.606330e-01
1.070000	1.583940e-01
1.075000	1.561860e-01
1.080000	1.540070e-01
1.090000	1.497400e-01
1.095000	1.476500e-01
1.100000	1.455880e-01
1.105000	1.435520e-01
1.110000	1.415440e-01
1.115000	1.395640e-01
1.120000	1.376120e-01
1.125000	1.356860e-01
1.130000	1.337870e-01
1.135000	1.319140e-01
1.140000	1.300680e-01
1.145000	1.282460e-01
1.150000	1.264500e-01
1.155000	1.246760e-01
1.160000	1.229270e-01
1.165000	1.212030e-01
1.170000	1.195020e-01
1.175000	1.178260e-01
1.180000	1.161720e-01
1.185000	1.145420e-01
1.190000	1.129340e-01
1.195000	1.113490e-01
1.200000	1.097850e-01
1.205000	1.082410e-01
1.210000	1.067190e-01
1.215000	1.052180e-01
1.220000	1.037380e-01
1.225000	1.022800e-01
1.230000	1.008410e-01
1.235000	9.942300e-02
1.240000	9.802460e-02
1.245000	9.664580e-02
1.250000	9.528620e-02
1.255000	9.394340e-02
1.260000	9.261980e-02
1.265000	9.131500e-02
1.270000	9.002880e-02
1.275000	8.876090e-02
1.280000	8.751090e-02
1.285000	8.627870e-02
1.290000	8.506400e-02
1.295000	8.386640e-02
1.300000	8.268580e-02
1.305000	8.151970e-02
1.310000	8.037050e-02
1.315000	7.923800e-02
1.320000	7.812180e-02
1.325000	7.702180e-02
1.330000	7.593770e-02
1.335000	7.486910e-02
1.340000	7.381600e-02
1.345000	7.277800e-02
1.350000	7.175480e-02
1.355000	7.074590e-02
1.360000	6.975160e-02
1.365000	6.877150e-02
1.370000	6.780540e-02
1.375000	6.685320e-02
1.380000	6.591460e-02
1.385000	6.498940e-02
1.390000	6.407730e-02
1.395000	6.317830e-02
1.400000	6.229200e-02
1.405000	6.141620e-02
1.410000	6.055330e-02
1.415000	5.970300e-02
1.420000	5.886510e-02
1.425000	5.803950e-02
1.430000	5.722580e-02
1.435000	5.642400e-02
1.440000	5.563380e-02
1.445000	5.485510e-02
1.450000	5.408770e-02
1.455000	5.333100e-02
1.460000	5.258520e-02
1.465000	5.185030e-02
1.470000	5.112600e-02
1.475000	5.041220e-02
1.480000	4.970870e-02
1.485000	4.901530e-02
1.490000	4.833180e-02
1.495000	4.765820e-02
1.500000	4.699420e-02
1.505000	4.633860e-02
1.510000	4.569260e-02
1.515000	4.505600e-02
1.520000	4.442880e-02
1.525000	4.381070e-02
1.530000	4.320160e-02
1.535000	4.260140e-02
1.540000	4.200990e-02
1.545000	4.142700e-02
1.550000	4.085250e-02
1.555000	4.028610e-02
1.560000	3.972800e-02
1.565000	3.917790e-02
1.570000	3.863580e-02
1.575000	3.810150e-02
1.580000	3.757500e-02
1.585000	3.705600e-02
1.590000	3.654450e-02
1.595000	3.604040e-02
1.600000	3.554350e-02
1.605000	3.505310e-02
1.610000	3.456990e-02
1.615000	3.409370e-02
1.620000	3.362440e-02
1.625000	3.316190e-02
1.630000	3.270600e-02
1.635000	3.225680e-02
1.640000	3.181400e-02
1.645000	3.137750e-02
1.650000	3.094730e-02
1.655000	3.052300e-02
1.660000	3.010480e-02
1.665000	2.969270e-02
1.670000	2.928650e-02
1.675000	2.888620e-02
1.680000	2.849160e-02
1.685000	2.810270e-02
1.690000	2.771940e-02
1.695000	2.734170e-02
1.700000	2.696930e-02
1.705000	2.660210e-02
1.710000	2.624020e-02
1.715000	2.588340e-02
1.720000	2.553180e-02
1.725000	2.518520e-02
1.730000	2.484350e-02
1.735000	2.450680e-02
1.740000	2.417480e-02
1.745000	2.384750e-02
1.750000	2.352480e-02
1.755000	2.320640e-02
1.760000	2.289250e-02
1.765000	2.258320e-02
1.770000	2.227830e-02
1.775000	2.197780e-02
1.780000	2.168160e-02
1.785000	2.138970e-02
1.790000	2.110190e-02
1.795000	2.081830e-02
1.800000	2.053870e-02
1.805000	2.026310e-02
1.810000	1.999150e-02
1.815000	1.972370e-02
1.820000	1.945980e-02
1.825000	1.919950e-02
1.830000	1.894290e-02
1.835000	1.868990e-02
1.840000	1.844050e-02
1.845000	1.819460e-02
1.850000	1.795210e-02
1.855000	1.771200e-02
1.860000	1.747560e-02
1.865000	1.724260e-02
1.870000	1.701310e-02
1.875000	1.678710e-02
1.880000	1.656440e-02
1.885000	1.634500e-02
1.890000	1.612880e-02
1.895000	1.591590e-02
1.900000	1.570620e-02
1.905000	1.550060e-02
1.910000	1.529790e-02
1.915000	1.509790e-02
1.920000	1.490070e-02
1.925000	1.470610e-02
1.930000	1.451410e-02
1.935000	1.432470e-02
1.940000	1.413790e-02
1.945000	1.395350e-02
1.950000	1.377170e-02
1.955000	1.359180e-02
1.960000	1.341440e-02
1.965000	1.323950e-02
1.970000	1.306700e-02
1.975000	1.289690e-02
1.980000	1.272920e-02
1.985000	1.256380e-02
1.990000	1.240070e-02
1.995000	1.223990e-02
2.000000	1.208130e-02
2.005000	1.192480e-02
2.010000	1.177050e-02
2.015000	1.161830e-02
2.020000	1.146830e-02
2.025000	1.132030e-02
2.030000	1.117440e-02
2.035000	1.103050e-02
2.040000	1.088860e-02
2.045000	1.074870e-02
2.050000	1.061070e-02
2.055000	1.047470e-02
2.060000	1.034050e-02
2.065000	1.020820e-02
2.070000	1.007770e-02
2.075000	9.948990e-03
2.080000	9.822040e-03
2.085000	9.696830e-03
2.090000	9.573330e-03
2.095000	9.451520e-03
2.100000	9.331390e-03
2.105000	9.212870e-03
2.110000	9.095980e-03
2.115000	8.980690e-03
2.120000	8.866980e-03
2.125000	8.754820e-03
2.130000	8.644200e-03
2.135000	8.535090e-03
2.140000	8.427470e-03
2.145000	8.321320e-03
2.150000	8.216620e-03
2.155000	8.113460e-03
2.160000	8.011680e-03
2.165000	7.911260e-03
2.170000	7.812190e-03
2.175000	7.714440e-03
2.180000	7.618000e-03
2.185000	7.522850e-03
2.190000	7.428980e-03
2.195000	7.336360e-03
2.200000	7.244970e-03
2.205000	7.154830e-03
2.210000	7.065880e-03
2.215000	6.978110e-03
2.220000	6.891520e-03
2.225000	6.806070e-03
2.230000	6.721770e-03
2.235000	6.638580e-03
2.240000	6.556500e-03
2.245000	6.475510e-03
2.250000	6.395600e-03
2.255000	6.316580e-03
2.260000	6.238650e-03
2.265000	6.161790e-03
2.270000	6.085990e-03
2.275000	6.011230e-03
2.280000	5.937500e-03
2.285000	5.864790e-03
2.290000	5.793070e-03
2.295000	5.722350e-03
2.300000	5.652600e-03
2.305000	5.583970e-03
2.310000	5.516260e-03
2.315000	5.449440e-03
2.320000	5.383510e-03
2.325000	5.318460e-03
2.330000	5.254270e-03
2.335000	5.190940e-03
2.340000	5.128450e-03
2.345000	5.066780e-03
2.350000	5.005940e-03
2.355000	4.945940e-03
2.360000	4.886730e-03
2.365000	4.828300e-03
2.370000	4.770640e-03
2.375000	4.713740e-03
2.380000	4.657590e-03
2.385000	4.602190e-03
2.390000	4.547520e-03
2.395000	4.493570e-03
2.400000	4.440340e-03
2.405000	4.387890e-03
2.410000	4.336110e-03
2.415000	4.285000e-03
2.420000	4.234560e-03
2.425000	4.184760e-03
2.430000	4.135610e-03
2.435000	4.087100e-03
2.440000	4.039210e-03
2.445000	3.991940e-03
2.450000	3.945290e-03
2.455000	3.899230e-03
2.460000	3.853780e-03
2.465000	3.808910e-03
2.470000	3.764630e-03
2.475000	3.720920e-03
2.480000	3.677780e-03
2.485000	3.635200e-03
2.490000	3.593170e-03
2.495000	3.551690e-03
2.500000	3.510760e-03
2.505000	3.470420e-03
2.510000	3.430600e-03
2.515000	3.391290e-03
2.520000	3.352470e-03
2.525000	3.314140e-03
2.530000	3.276300e-03
2.535000	3.238940e-03
2.540000	3.202050e-03
2.545000	3.165630e-03
2.550000	3.129670e-03
2.555000	3.094180e-03
2.560000	3.059130e-03
2.565000	3.024530e-03
2.570000	2.990370e-03
2.575000	2.956640e-03
2.580000	2.923350e-03
2.585000	2.890470e-03
2.590000	2.858010e-03
2.595000	2.825970e-03
2.600000	2.794340e-03
2.605000	2.763140e-03
2.610000	2.732330e-03
2.615000	2.701910e-03
2.620000	2.671870e-03
2.625000	2.642210e-03
2.630000	2.612920e-03
2.635000	2.584010e-03
2.640000	2.555460e-03
2.645000	2.527270e-03
2.650000	2.499430e-03
2.655000	2.471980e-03
2.660000	2.444870e-03
2.665000	2.418100e-03
2.670000	2.391660e-03
2.675000	2.365550e-03
2.680000	2.339770e-03
2.685000	2.314310e-03
2.690000	2.289170e-03
2.695000	2.264340e-03
2.700000	2.239820e-03
2.705000	2.215630e-03
2.710000	2.191740e-03
2.715000	2.168150e-03
2.720000	2.144850e-03
2.725000	2.121840e-03
2.730000	2.099110e-03
2.735000	2.076670e-03
2.740000	2.054520e-03
2.745000	2.032630e-03
2.750000	2.011030e-03
2.755000	1.989810e-03
2.760000	1.968830e-03
2.765000	1.948090e-03
2.770000	1.927580e-03
2.775000	1.907310e-03
2.780000	1.887270e-03
2.785000	1.867460e-03
2.790000	1.847880e-03
2.795000	1.828510e-03
2.800000	1.809370e-03
2.805000	1.790340e-03
2.810000	1.771550e-03
2.815000	1.753000e-03
2.820000	1.734690e-03
2.825000	1.716600e-03
2.830000	1.698750e-03
2.835000	1.681130e-03
2.840000	1.663730e-03
2.845000	1.646550e-03
2.850000	1.629590e-03
2.855000	1.612960e-03
2.860000	1.596530e-03
2.865000	1.580270e-03
2.870000	1.564210e-03
2.875000	1.548330e-03
2.880000	1.532630e-03
2.885000	1.517120e-03
2.890000	1.501780e-03
2.895000	1.486620e-03
2.900000	1.471640e-03
2.905000	1.456820e-03
2.910000	1.442180e-03
2.915000	1.427710e-03
2.920000	1.413400e-03
2.925000	1.399270e-03
2.930000	1.385290e-03
2.935000	1.371490e-03
2.940000	1.357840e-03
2.945000	1.344350e-03
2.950000	1.331020e-03
2.955000	1.317860e-03
2.960000	1.304850e-03
2.965000	1.291990e-03
2.970000	1.279280e-03
2.975000	1.266710e-03
2.980000	1.254290e-03
2.985000	1.242020e-03
2.990000	1.229890e-03
2.995000	1.217900e-03
3.000000	1.206050e-03
3.005000	1.194360e-03
3.010000	1.182800e-03
3.015000	1.171380e-03
3.020000	1.160080e-03
3.025000	1.148910e-03
3.030000	1.137870e-03
3.035000	1.126960e-03
3.040000	1.116170e-03
3.045000	1.105500e-03
3.050000	1.094950e-03
3.055000	1.084600e-03
3.060000	1.074340e-03
3.065000	1.064190e-03
3.070000	1.054150e-03
3.075000	1.044200e-03
3.080000	1.034360e-03
3.085000	1.024610e-03
3.090000	1.014960e-03
3.095000	1.005410e-03
3.100000	9.959590e-04
3.105000	9.865070e-04
3.110000	9.771710e-04
3.115000	9.679500e-04
3.120000	9.588430e-04
3.125000	9.498490e-04
3.130000	9.409670e-04
3.135000	9.321950e-04
3.140000	9.235330e-04
3.145000	9.149800e-04
3.150000	9.065340e-04
3.155000	8.982550e-04
3.160000	8.900680e-04
3.165000	8.819710e-04
3.170000	8.739640e-04
3.175000	8.660460e-04
3.180000	8.582160e-04
3.185000	8.504730e-04
3.190000	8.428170e-04
3.195000	8.352460e-04
3.200000	8.277590e-04
3.205000	8.203760e-04
3.210000	8.130720e-04
3.215000	8.058460e-04
3.220000	7.986960e-04
3.225000	7.916240e-04
3.230000	7.846270e-04
3.235000	7.777050e-04
3.240000	7.708570e-04
3.245000	7.640830e-04
3.250000	7.573820e-04
3.255000	7.507550e-04
3.260000	7.441990e-04
3.265000	7.377140e-04
3.270000	7.312990e-04
3.275000	7.249530e-04
3.280000	7.186750e-04
3.285000	7.124660e-04
3.290000	7.063230e-04
3.295000	7.002480e-04
3.300000	6.942380e-04
3.305000	6.883160e-04
3.310000	6.824540e-04
3.315000	6.766510e-04
3.320000	6.709060e-04
3.325000	6.652190e-04
3.330000	6.595900e-04
3.335000	6.540180e-04
3.340000	6.485020e-04
3.345000	6.430430e-04
3.350000	6.376390e-04
3.355000	6.322830e-04
3.360000	6.269830e-04
3.365000	6.217400e-04
3.370000	6.165520e-04
3.375000	6.114190e-04
3.380000	6.063400e-04
3.385000	6.013160e-04
3.390000	5.963450e-04
3.395000	5.914270e-04
3.400000	5.865620e-04
3.405000	5.817640e-04
3.410000	5.770140e-04
3.415000	5.723110e-04
3.420000	5.676560e-04
3.425000	5.630480e-04
3.430000	5.584860e-04
3.435000	5.539700e-04
3.440000	5.495000e-04
3.445000	5.450750e-04
3.450000	5.406950e-04
3.455000	5.363670e-04
3.460000	5.320820e-04
3.465000	5.278380e-04
3.470000	5.236360e-04
3.475000	5.194760e-04
3.480000	5.153560e-04
3.485000	5.112770e-04
3.490000	5.072390e-04
3.495000	5.032400e-04
3.500000	4.992810e-04
3.505000	4.952950e-04
3.510000	4.913630e-04
3.515000	4.874850e-04
3.520000	4.836590e-04
3.525000	4.798870e-04
3.530000	4.761660e-04
3.535000	4.724970e-04
3.540000	4.688790e-04
3.545000	4.653120e-04
3.550000	4.617960e-04
3.555000	4.584710e-04
3.560000	4.551630e-04
3.565000	4.518720e-04
3.570000	4.485970e-04
3.575000	4.453400e-04
3.580000	4.420990e-04
3.585000	4.388740e-04
3.590000	4.356660e-04
3.595000	4.324740e-04
3.600000	4.292980e-04
3.605000	4.260770e-04
3.610000	4.228860e-04
3.615000	4.197240e-04
3.620000	4.165920e-04
3.625000	4.134900e-04
3.630000	4.104160e-04
3.635000	4.073710e-04
3.640000	4.043540e-04
3.645000	4.013660e-04
3.650000	3.984050e-04
3.655000	3.954740e-04
3.660000	3.925690e-04
3.665000	3.896920e-04
3.670000	3.868420e-04
3.675000	3.840190e-04
3.680000	3.812220e-04
3.685000	3.784520e-04
3.690000	3.757080e-04
3.695000	3.729900e-04
3.700000	3.702970e-04
3.705000	3.676360e-04
3.710000	3.649990e-04
3.715000	3.623860e-04
3.720000	3.597960e-04
3.725000	3.572300e-04
3.730000	3.546870e-04
3.735000	3.521670e-04
3.740000	3.496700e-04
3.745000	3.471960e-04
3.750000	3.447440e-04
3.755000	3.423190e-04
3.760000	3.399150e-04
3.765000	3.375320e-04
3.770000	3.351700e-04
3.775000	3.328290e-04
3.780000	3.305090e-04
3.785000	3.282090e-04
3.790000	3.259300e-04
3.795000	3.236710e-04
3.800000	3.214320e-04
3.805000	3.192150e-04
3.810000	3.170180e-04
3.815000	3.148390e-04
3.820000	3.126800e-04
3.825000	3.105390e-04
3.830000	3.084160e-04
3.835000	3.063120e-04
3.840000	3.042270e-04
3.845000	3.021590e-04
3.850000	3.001100e-04
3.855000	2.980350e-04
3.860000	2.959890e-04
3.865000	2.939690e-04
3.870000	2.919760e-04
3.875000	2.900110e-04
3.880000	2.880720e-04
3.885000	2.861590e-04
3.890000	2.842720e-04
3.895000	2.824120e-04
3.900000	2.805770e-04
3.905000	2.788580e-04
3.910000	2.771450e-04
3.915000	2.754360e-04
3.920000	2.737310e-04
3.925000	2.720310e-04
3.930000	2.703360e-04
3.935000	2.686450e-04
3.940000	2.669590e-04
3.945000	2.652770e-04
3.950000	2.636000e-04
3.955000	2.618810e-04
3.960000	2.601780e-04
3.965000	2.584890e-04
3.970000	2.568150e-04
3.975000	2.551550e-04
3.980000	2.535090e-04
3.985000	2.518780e-04
3.990000	2.502610e-04
3.995000	2.486580e-04
4.000000	2.470690e-04
4.005000	2.458470e-04
4.010000	2.445580e-04
4.015000	2.432030e-04
4.020000	2.417830e-04
4.025000	2.402980e-04
4.030000	2.387490e-04
4.035000	2.371360e-04
4.040000	2.354600e-04
4.045000	2.337210e-04
4.050000	2.319200e-04
4.055000	2.293740e-04
4.060000	2.269230e-04
4.065000	2.245650e-04
4.070000	2.223000e-04
4.075000	2.201270e-04
4.080000	2.180460e-04
4.085000	2.160550e-04
4.090000	2.141540e-04
4.095000	2.123430e-04
4.100000	2.106200e-04
4.105000	2.093230e-04
4.110000	2.080360e-04
4.115000	2.067590e-04
4.120000	2.054930e-04
4.125000	2.042360e-04
4.130000	2.029900e-04
4.135000	2.017530e-04
4.140000	2.005270e-04
4.145000	1.993100e-04
4.150000	1.981020e-04
4.155000	1.969050e-04
4.160000	1.957180e-04
4.165000	1.945390e-04
4.170000	1.933700e-04
4.175000	1.922100e-04
4.180000	1.910600e-04
4.185000	1.899180e-04
4.190000	1.887850e-04
4.195000	1.876610e-04
4.200000	1.865470e-04
4.205000	1.854440e-04
4.210000	1.843490e-04
4.215000	1.832620e-04
4.220000	1.821820e-04
4.225000	1.811110e-04
4.230000	1.800480e-04
4.235000	1.789930e-04
4.240000	1.779450e-04
4.245000	1.769050e-04
4.250000	1.758730e-04
4.255000	1.748470e-04
4.260000	1.738300e-04
4.265000	1.728190e-04
4.270000	1.718170e-04
4.275000	1.708220e-04
4.280000	1.698350e-04
4.285000	1.688550e-04
4.290000	1.678820e-04
