# omega(GeV)	rho(GeV^-1)
-0.660000	1.629990e-03
-0.655000	1.699630e-03
-0.650000	1.772850e-03
-0.645000	1.872400e-03
-0.640000	1.971120e-03
-0.635000	2.068970e-03
-0.630000	2.165890e-03
-0.625000	2.261830e-03
-0.620000	2.356760e-03
-0.615000	2.450600e-03
-0.610000	2.543320e-03
-0.605000	2.634840e-03
-0.600000	2.725130e-03
-0.595000	2.822620e-03
-0.590000	2.916980e-03
-0.585000	3.008110e-03
-0.580000	3.095900e-03
-0.575000	3.180240e-03
-0.570000	3.261010e-03
-0.565000	3.338080e-03
-0.560000	3.411340e-03
-0.555000	3.480640e-03
-0.550000	3.545860e-03
-0.545000	3.565520e-03
-0.540000	3.589170e-03
-0.535000	3.616930e-03
-0.530000	3.648940e-03
-0.525000	3.685340e-03
-0.520000	3.726270e-03
-0.515000	3.771900e-03
-0.510000	3.822370e-03
-0.505000	3.877860e-03
-0.500000	3.938530e-03
-0.495000	4.021930e-03
-0.490000	4.107400e-03
-0.485000	4.195010e-03
-0.480000	4.284830e-03
-0.475000	4.376910e-03
-0.470000	4.471320e-03
-0.465000	4.568130e-03
-0.460000	4.667410e-03
-0.455000	4.769240e-03
-0.450000	4.873690e-03
-0.445000	4.963860e-03
-0.440000	5.060190e-03
-0.435000	5.162890e-03
-0.430000	5.272210e-03
-0.425000	5.388380e-03
-0.420000	5.511670e-03
-0.415000	5.642320e-03
-0.410000	5.780630e-03
-0.405000	5.926880e-03
-0.400000	6.081370e-03
-0.395000	6.258940e-03
-0.390000	6.442550e-03
-0.385000	6.632410e-03
-0.380000	6.828730e-03
-0.375000	7.031760e-03
-0.370000	7.241710e-03
-0.365000	7.458850e-03
-0.360000	7.683430e-03
-0.355000	7.915710e-03
-0.350000	8.155990e-03
-0.345000	8.393780e-03
-0.340000	8.642230e-03
-0.335000	8.901760e-03
-0.330000	9.172810e-03
-0.325000	9.455860e-03
-0.320000	9.751380e-03
-0.315000	1.005990e-02
-0.310000	1.038200e-02
-0.305000	1.071810e-02
-0.300000	1.106900e-02
-0.295000	1.143560e-02
-0.290000	1.181810e-02
-0.285000	1.221720e-02
-0.280000	1.263350e-02
-0.275000	1.306790e-02
-0.270000	1.352100e-02
-0.265000	1.399380e-02
-0.260000	1.448710e-02
-0.255000	1.500180e-02
-0.250000	1.553890e-02
-0.245000	1.608410e-02
-0.240000	1.665660e-02
-0.235000	1.725780e-02
-0.230000	1.788900e-02
-0.225000	1.855180e-02
-0.220000	1.924770e-02
-0.215000	1.997830e-02
-0.210000	2.074530e-02
-0.205000	2.155060e-02
-0.200000	2.239620e-02
-0.195000	2.326190e-02
-0.190000	2.417620e-02
-0.185000	2.514160e-02
-0.180000	2.616100e-02
-0.175000	2.723720e-02
-0.170000	2.837350e-02
-0.165000	2.957320e-02
-0.160000	3.083980e-02
-0.155000	3.217720e-02
-0.150000	3.358940e-02
-0.145000	3.504610e-02
-0.140000	3.659280e-02
-0.135000	3.823500e-02
-0.130000	3.997860e-02
-0.125000	4.182970e-02
-0.120000	4.379500e-02
-0.115000	4.588190e-02
-0.110000	4.809780e-02
-0.105000	5.045130e-02
-0.100000	5.295100e-02
-0.095000	5.555700e-02
-0.090000	5.833820e-02
-0.085000	6.130630e-02
-0.080000	6.447430e-02
-0.075000	6.785580e-02
-0.070000	7.146570e-02
-0.065000	7.532020e-02
-0.060000	7.943650e-02
-0.055000	8.383350e-02
-0.050000	8.853150e-02
-0.045000	9.345840e-02
-0.040000	9.874820e-02
-0.035000	1.044290e-01
-0.030000	1.105290e-01
-0.025000	1.170830e-01
-0.020000	1.241240e-01
-0.015000	1.316920e-01
-0.010000	1.398280e-01
-0.005000	1.485760e-01
0.000000	1.579870e-01
0.005000	1.679450e-01
0.010000	1.787110e-01
0.015000	1.903520e-01
0.020000	2.029370e-01
0.025000	2.165430e-01
0.030000	2.312500e-01
0.035000	2.471450e-01
0.040000	2.643230e-01
0.045000	2.828820e-01
0.050000	3.029290e-01
0.055000	3.249850e-01
0.060000	3.487150e-01
0.065000	3.742290e-01
0.070000	4.016380e-01
0.075000	4.310520e-01
0.080000	4.625790e-01
0.085000	4.963240e-01
0.090000	5.323840e-01
0.095000	5.708440e-01
0.100000	6.117750e-01
0.105000	6.559840e-01
0.110000	7.026440e-01
0.115000	7.517140e-01
0.120000	8.031100e-01
0.125000	8.566990e-01
0.130000	9.122930e-01
0.135000	9.696410e-01
0.140000	1.028430e+00
0.145000	1.088280e+00
0.150000	1.148750e+00
0.155000	1.209770e+00
0.160000	1.270130e+00
0.165000	1.329250e+00
0.170000	1.386530e+00
0.175000	1.441370e+00
0.180000	1.493200e+00
0.185000	1.541480e+00
0.190000	1.585730e+00
0.195000	1.625550e+00
0.200000	1.660620e+00
0.205000	1.690790e+00
0.210000	1.715740e+00
0.215000	1.735490e+00
0.220000	1.750130e+00
0.225000	1.759850e+00
0.230000	1.764900e+00
0.235000	1.765590e+00
0.240000	1.762260e+00
0.245000	1.755290e+00
0.250000	1.745060e+00
0.255000	1.730570e+00
0.260000	1.713890e+00
0.265000	1.695410e+00
0.270000	1.675460e+00
0.275000	1.654360e+00
0.280000	1.632390e+00
0.285000	1.609780e+00
0.290000	1.586750e+00
0.295000	1.563490e+00
0.300000	1.540160e+00
0.305000	1.516240e+00
0.310000	1.492710e+00
0.315000	1.469640e+00
0.320000	1.447070e+00
0.325000	1.425030e+00
0.330000	1.403570e+00
0.335000	1.382680e+00
0.340000	1.362400e+00
0.345000	1.342710e+00
0.350000	1.323640e+00
0.355000	1.305190e+00
0.360000	1.287350e+00
0.365000	1.270110e+00
0.370000	1.253450e+00
0.375000	1.237360e+00
0.380000	1.221820e+00
0.385000	1.206820e+00
0.390000	1.192340e+00
0.395000	1.178370e+00
0.400000	1.164890e+00
0.405000	1.151960e+00
0.410000	1.139480e+00
0.415000	1.127430e+00
0.420000	1.115800e+00
0.425000	1.104570e+00
0.430000	1.093730e+00
0.435000	1.083260e+00
0.440000	1.073150e+00
0.445000	1.063390e+00
0.450000	1.053960e+00
0.455000	1.044980e+00
0.460000	1.036280e+00
0.465000	1.027860e+00
0.470000	1.019700e+00
0.475000	1.011800e+00
0.480000	1.004150e+00
0.485000	9.967370e-01
0.490000	9.895520e-01
0.495000	9.825890e-01
0.500000	9.758400e-01
0.505000	9.695000e-01
0.510000	9.633140e-01
0.515000	9.572740e-01
0.520000	9.513740e-01
0.525000	9.456100e-01
0.530000	9.399740e-01
0.535000	9.344620e-01
0.540000	9.290670e-01
0.545000	9.237840e-01
0.550000	9.186090e-01
0.555000	9.136680e-01
0.560000	9.087930e-01
0.565000	9.039790e-01
0.570000	8.992220e-01
0.575000	8.945180e-01
0.580000	8.898650e-01
0.585000	8.852580e-01
0.590000	8.806940e-01
0.595000	8.761680e-01
0.600000	8.716780e-01
0.605000	8.673370e-01
0.610000	8.630000e-01
0.615000	8.586620e-01
0.620000	8.543200e-01
0.625000	8.499700e-01
0.630000	8.456070e-01
0.635000	8.412280e-01
0.640000	8.368290e-01
0.645000	8.324060e-01
0.650000	8.279550e-01
0.655000	8.236680e-01
0.660000	8.192970e-01
0.665000	8.148380e-01
0.670000	8.102910e-01
0.675000	8.056520e-01
0.680000	8.009190e-01
0.685000	7.960920e-01
0.690000	7.911680e-01
0.695000	7.861450e-01
0.700000	7.810220e-01
0.705000	7.757500e-01
0.710000	7.703840e-01
0.715000	7.649240e-01
0.720000	7.593680e-01
0.725000	7.537170e-01
0.730000	7.479710e-01
0.735000	7.421280e-01
0.740000	7.361890e-01
0.745000	7.301550e-01
0.750000	7.240240e-01
0.755000	7.178770e-01
0.760000	7.116150e-01
0.765000	7.052400e-01
0.770000	6.987540e-01
0.775000	6.921580e-01
0.780000	6.854550e-01
0.785000	6.786460e-01
0.790000	6.717340e-01
0.795000	6.647220e-01
0.800000	6.576120e-01
0.805000	6.503680e-01
0.810000	6.430390e-01
0.815000	6.356290e-01
0.820000	6.281430e-01
0.825000	6.205830e-01
0.830000	6.129550e-01
0.835000	6.052640e-01
0.840000	5.975130e-01
0.845000	5.897070e-01
0.850000	5.818510e-01
0.855000	5.739490e-01
0.860000	5.660050e-01
0.865000	5.580240e-01
0.870000	5.500120e-01
0.875000	5.419740e-01
0.880000	5.339160e-01
0.885000	5.258430e-01
0.890000	5.177590e-01
0.895000	5.096710e-01
0.900000	5.015830e-01
0.905000	4.934550e-01
0.910000	4.853480e-01
0.915000	4.772660e-01
0.920000	4.692140e-01
0.925000	4.611970e-01
0.930000	4.532180e-01
0.935000	4.452820e-01
0.940000	4.373930e-01
0.945000	4.295550e-01
0.950000	4.217720e-01
0.955000	4.140260e-01
0.960000	4.063460e-01
0.965000	3.987350e-01
0.970000	3.911970e-01
0.975000	3.837320e-01
0.980000	3.763460e-01
0.985000	3.690390e-01
0.990000	3.618150e-01
0.995000	3.546740e-01
1.000000	3.476200e-01
1.005000	3.406300e-01
1.010000	3.337350e-01
1.015000	3.269370e-01
1.020000	3.202360e-01
1.025000	3.136340e-01
1.030000	3.071310e-01
1.035000	3.007280e-01
1.040000	2.944250e-01
1.045000	2.882230e-01
1.050000	2.821210e-01
1.055000	2.760980e-01
1.060000	2.701820e-01
1.065000	2.643710e-01
1.070000	2.586650e-01
1.075000	2.530630e-01
1.080000	2.475650e-01
1.090000	2.368760e-01
1.095000	2.316830e-01
1.100000	2.265910e-01
1.105000	2.215910e-01
1.110000	2.166910e-01
1.115000	2.118900e-01
1.120000	2.071860e-01
1.125000	2.025780e-01
1.130000	1.980640e-01
1.135000	1.936450e-01
1.140000	1.893170e-01
1.145000	1.850800e-01
1.150000	1.809330e-01
1.155000	1.768470e-01
1.160000	1.728540e-01
1.165000	1.689540e-01
1.170000	1.651430e-01
1.175000	1.614210e-01
1.180000	1.577840e-01
1.185000	1.542320e-01
1.190000	1.507630e-01
1.195000	1.473740e-01
1.200000	1.440640e-01
1.205000	1.408460e-01
1.210000	1.376990e-01
1.215000	1.346220e-01
1.220000	1.316130e-01
1.225000	1.286730e-01
1.230000	1.257970e-01
1.235000	1.229870e-01
1.240000	1.202400e-01
1.245000	1.175540e-01
1.250000	1.149290e-01
1.255000	1.123670e-01
1.260000	1.098620e-01
1.265000	1.074130e-01
1.270000	1.050180e-01
1.275000	1.026770e-01
1.280000	1.003890e-01
1.285000	9.815150e-02
1.290000	9.596480e-02
1.295000	9.382750e-02
1.300000	9.173840e-02
1.305000	8.967910e-02
1.310000	8.767100e-02
1.315000	8.571260e-02
1.320000	8.380270e-02
1.325000	8.193990e-02
1.330000	8.012290e-02
1.335000	7.835050e-02
1.340000	7.662160e-02
1.345000	7.493490e-02
1.350000	7.328940e-02
1.355000	7.169020e-02
1.360000	7.012840e-02
1.365000	6.860280e-02
1.370000	6.711270e-02
1.375000	6.565720e-02
1.380000	6.423540e-02
1.385000	6.284650e-02
1.390000	6.148980e-02
1.395000	6.016440e-02
1.400000	5.886960e-02
1.405000	5.760210e-02
1.410000	5.636440e-02
1.415000	5.515570e-02
1.420000	5.397540e-02
1.425000	5.282270e-02
1.430000	5.169700e-02
1.435000	5.059750e-02
1.440000	4.952360e-02
1.445000	4.847470e-02
1.450000	4.745020e-02
1.455000	4.645090e-02
1.460000	4.547450e-02
1.465000	4.452030e-02
1.470000	4.358790e-02
1.475000	4.267670e-02
1.480000	4.178610e-02
1.485000	4.091570e-02
1.490000	4.006500e-02
1.495000	3.923350e-02
1.500000	3.842070e-02
1.505000	3.762750e-02
1.510000	3.685190e-02
1.515000	3.609330e-02
1.520000	3.535140e-02
1.525000	3.462590e-02
1.530000	3.391630e-02
1.535000	3.322220e-02
1.540000	3.254340e-02
1.545000	3.187940e-02
1.550000	3.122990e-02
1.555000	3.059250e-02
1.560000	2.996950e-02
1.565000	2.936050e-02
1.570000	2.876520e-02
1.575000	2.818330e-02
1.580000	2.761440e-02
1.585000	2.705820e-02
1.590000	2.651450e-02
1.595000	2.598300e-02
1.600000	2.546320e-02
1.605000	2.495780e-02
1.610000	2.446300e-02
1.615000	2.397860e-02
1.620000	2.350440e-02
1.625000	2.304010e-02
1.630000	2.258560e-02
1.635000	2.214060e-02
1.640000	2.170490e-02
1.645000	2.127830e-02
1.650000	2.086060e-02
1.655000	2.045170e-02
1.660000	2.005130e-02
1.665000	1.965930e-02
1.670000	1.927530e-02
1.675000	1.889920e-02
1.680000	1.853100e-02
1.685000	1.817030e-02
1.690000	1.781700e-02
1.695000	1.747100e-02
1.700000	1.713220e-02
1.705000	1.680100e-02
1.710000	1.647650e-02
1.715000	1.615850e-02
1.720000	1.584680e-02
1.725000	1.554130e-02
1.730000	1.524200e-02
1.735000	1.494860e-02
1.740000	1.466100e-02
1.745000	1.437910e-02
1.750000	1.410290e-02
1.755000	1.383060e-02
1.760000	1.356400e-02
1.765000	1.330300e-02
1.770000	1.304750e-02
1.775000	1.279740e-02
1.780000	1.255250e-02
1.785000	1.231290e-02
1.790000	1.207830e-02
1.795000	1.184860e-02
1.800000	1.162380e-02
1.805000	1.140300e-02
1.810000	1.118700e-02
1.815000	1.097580e-02
1.820000	1.076930e-02
1.825000	1.056730e-02
1.830000	1.036970e-02
1.835000	1.017660e-02
1.840000	9.987670e-03
1.845000	9.802940e-03
1.850000	9.622320e-03
1.855000	9.450120e-03
1.860000	9.280800e-03
1.865000	9.114290e-03
1.870000	8.950560e-03
1.875000	8.789540e-03
1.880000	8.631180e-03
1.885000	8.475440e-03
1.890000	8.322270e-03
1.895000	8.171630e-03
1.900000	8.023450e-03
1.905000	7.875200e-03
1.910000	7.729930e-03
1.915000	7.587590e-03
1.920000	7.448100e-03
1.925000	7.311430e-03
1.930000	7.177520e-03
1.935000	7.046310e-03
1.940000	6.917760e-03
1.945000	6.791800e-03
1.950000	6.668410e-03
1.955000	6.548540e-03
1.960000	6.430890e-03
1.965000	6.315420e-03
1.970000	6.202080e-03
1.975000	6.090840e-03
1.980000	5.981650e-03
1.985000	5.874480e-03
1.990000	5.769300e-03
1.995000	5.666060e-03
2.000000	5.564730e-03
2.005000	5.464110e-03
2.010000	5.365610e-03
2.015000	5.269190e-03
2.020000	5.174820e-03
2.025000	5.082440e-03
2.030000	4.992040e-03
2.035000	4.903560e-03
2.040000	4.816980e-03
2.045000	4.732260e-03
2.050000	4.649370e-03
2.055000	4.570390e-03
2.060000	4.492670e-03
2.065000	4.416190e-03
2.070000	4.340940e-03
2.075000	4.266900e-03
2.080000	4.194030e-03
2.085000	4.122330e-03
2.090000	4.051770e-03
2.095000	3.982330e-03
2.100000	3.913990e-03
2.105000	3.846540e-03
2.110000	3.780210e-03
2.115000	3.714960e-03
2.120000	3.650800e-03
2.125000	3.587690e-03
2.130000	3.525630e-03
2.135000	3.464600e-03
2.140000	3.404570e-03
2.145000	3.345540e-03
2.150000	3.287490e-03
2.155000	3.229470e-03
2.160000	3.172630e-03
2.165000	3.116920e-03
2.170000	3.062340e-03
2.175000	3.008860e-03
2.180000	2.956470e-03
2.185000	2.905150e-03
2.190000	2.854880e-03
2.195000	2.805640e-03
2.200000	2.757410e-03
2.205000	2.711270e-03
2.210000	2.665860e-03
2.215000	2.621170e-03
2.220000	2.577180e-03
2.225000	2.533880e-03
2.230000	2.491270e-03
2.235000	2.449330e-03
2.240000	2.408040e-03
2.245000	2.367410e-03
2.250000	2.327430e-03
2.255000	2.288260e-03
2.260000	2.249670e-03
2.265000	2.211650e-03
2.270000	2.174190e-03
2.275000	2.137270e-03
2.280000	2.100910e-03
2.285000	2.065070e-03
2.290000	2.029770e-03
2.295000	1.994980e-03
2.300000	1.960710e-03
2.305000	1.925950e-03
2.310000	1.891920e-03
2.315000	1.858600e-03
2.320000	1.825990e-03
2.325000	1.794080e-03
2.330000	1.762850e-03
2.335000	1.732290e-03
2.340000	1.702400e-03
2.345000	1.673160e-03
2.350000	1.644560e-03
2.355000	1.617300e-03
2.360000	1.590510e-03
2.365000	1.564160e-03
2.370000	1.538260e-03
2.375000	1.512790e-03
2.380000	1.487760e-03
2.385000	1.463150e-03
2.390000	1.438950e-03
2.395000	1.415170e-03
2.400000	1.391790e-03
2.405000	1.368880e-03
2.410000	1.346330e-03
2.415000	1.324170e-03
2.420000	1.302370e-03
2.425000	1.280930e-03
2.430000	1.259850e-03
2.435000	1.239130e-03
2.440000	1.218750e-03
2.445000	1.198720e-03
2.450000	1.179020e-03
2.455000	1.160100e-03
2.460000	1.141400e-03
2.465000	1.122930e-03
2.470000	1.104690e-03
2.475000	1.086670e-03
2.480000	1.068870e-03
2.485000	1.051280e-03
2.490000	1.033910e-03
2.495000	1.016740e-03
2.500000	9.997840e-04
2.505000	9.823010e-04
2.510000	9.651900e-04
2.515000	9.484450e-04
2.520000	9.320590e-04
2.525000	9.160300e-04
2.530000	9.003500e-04
2.535000	8.850150e-04
2.540000	8.700210e-04
2.545000	8.553620e-04
2.550000	8.410340e-04
2.555000	8.274740e-04
2.560000	8.141330e-04
2.565000	8.010080e-04
2.570000	7.880950e-04
2.575000	7.753930e-04
2.580000	7.628980e-04
2.585000	7.506080e-04
2.590000	7.385200e-04
2.595000	7.266310e-04
2.600000	7.149390e-04
2.605000	7.034610e-04
2.610000	6.921710e-04
2.615000	6.810660e-04
2.620000	6.701430e-04
2.625000	6.593990e-04
2.630000	6.488330e-04
2.635000	6.384420e-04
2.640000	6.282240e-04
2.645000	6.181760e-04
2.650000	6.082960e-04
2.655000	5.986330e-04
2.660000	5.891210e-04
2.665000	5.797590e-04
2.670000	5.705440e-04
2.675000	5.614750e-04
2.680000	5.525510e-04
2.685000	5.437690e-04
2.690000	5.351280e-04
2.695000	5.266260e-04
2.700000	5.182620e-04
2.705000	5.100270e-04
2.710000	5.019280e-04
2.715000	4.939650e-04
2.720000	4.861340e-04
2.725000	4.784350e-04
2.730000	4.708660e-04
2.735000	4.634250e-04
2.740000	4.561100e-04
2.745000	4.489190e-04
2.750000	4.418510e-04
2.755000	4.381880e-04
2.760000	4.338880e-04
2.765000	4.289580e-04
2.770000	4.234080e-04
2.775000	4.172460e-04
2.780000	4.104820e-04
2.785000	4.031240e-04
2.790000	3.951800e-04
2.795000	3.866600e-04
2.800000	3.775710e-04
2.805000	3.614330e-04
2.810000	3.462380e-04
2.815000	3.319730e-04
2.820000	3.186280e-04
2.825000	3.061880e-04
2.830000	2.946440e-04
2.835000	2.839820e-04
2.840000	2.741910e-04
2.845000	2.652610e-04
2.850000	2.571780e-04
2.855000	2.532540e-04
2.860000	2.493920e-04
2.865000	2.455900e-04
2.870000	2.418480e-04
2.875000	2.381650e-04
2.880000	2.345410e-04
2.885000	2.309750e-04
2.890000	2.274650e-04
2.895000	2.240120e-04
2.900000	2.206140e-04
2.905000	2.172870e-04
2.910000	2.140100e-04
2.915000	2.107840e-04
2.920000	2.076060e-04
2.925000	2.044780e-04
2.930000	2.013980e-04
2.935000	1.983660e-04
2.940000	1.953810e-04
2.945000	1.924420e-04
2.950000	1.895500e-04
2.955000	1.867080e-04
2.960000	1.839100e-04
2.965000	1.811550e-04
2.970000	1.784440e-04
2.975000	1.757750e-04
2.980000	1.731490e-04
2.985000	1.705630e-04
2.990000	1.680200e-04
2.995000	1.655160e-04
3.000000	1.630530e-04
3.005000	1.606460e-04
3.010000	1.582740e-04
3.015000	1.559370e-04
3.020000	1.536350e-04
3.025000	1.513690e-04
3.030000	1.491360e-04
3.035000	1.469370e-04
3.040000	1.447720e-04
3.045000	1.426400e-04
3.050000	1.405410e-04
3.055000	1.381670e-04
3.060000	1.358960e-04
3.065000	1.337270e-04
3.070000	1.316580e-04
3.075000	1.296880e-04
3.080000	1.278160e-04
3.085000	1.260400e-04
3.090000	1.243600e-04
3.095000	1.227750e-04
3.100000	1.212830e-04
3.105000	1.205200e-04
3.110000	1.197030e-04
3.115000	1.188310e-04
3.120000	1.179050e-04
3.125000	1.169260e-04
3.130000	1.158950e-04
3.135000	1.148130e-04
3.140000	1.136790e-04
3.145000	1.124940e-04
3.150000	1.112600e-04
3.155000	1.096580e-04
3.160000	1.080810e-04
3.165000	1.065280e-04
3.170000	1.049980e-04
3.175000	1.034930e-04
3.180000	1.020100e-04
3.185000	1.005500e-04
3.190000	9.911380e-05
3.195000	9.769970e-05
3.200000	9.630780e-05
3.205000	9.494580e-05
3.210000	9.360390e-05
3.215000	9.228180e-05
3.220000	9.097940e-05
3.225000	8.969650e-05
3.230000	8.843280e-05
3.235000	8.718820e-05
3.240000	8.596250e-05
3.245000	8.475550e-05
3.250000	8.356700e-05
3.255000	8.240190e-05
3.260000	8.125380e-05
3.265000	8.012250e-05
3.270000	7.900780e-05
3.275000	7.790970e-05
3.280000	7.682790e-05
3.285000	7.576240e-05
3.290000	7.471290e-05
3.295000	7.367930e-05
3.300000	7.266150e-05
3.305000	7.166410e-05
3.310000	7.068110e-05
3.315000	6.971250e-05
3.320000	6.875800e-05
3.325000	6.781750e-05
3.330000	6.689090e-05
3.335000	6.597790e-05
3.340000	6.507860e-05
3.345000	6.419260e-05
3.350000	6.332000e-05
3.355000	6.246260e-05
3.360000	6.161770e-05
3.365000	6.078520e-05
3.370000	5.996500e-05
3.375000	5.915690e-05
3.380000	5.836080e-05
3.385000	5.757670e-05
3.390000	5.680440e-05
3.395000	5.604380e-05
3.400000	5.529470e-05
3.405000	5.455910e-05
3.410000	5.383440e-05
3.415000	5.312060e-05
3.420000	5.241750e-05
3.425000	5.172500e-05
3.430000	5.104300e-05
3.435000	5.037150e-05
3.440000	4.971030e-05
3.445000	4.905930e-05
3.450000	4.841850e-05
3.455000	4.779100e-05
3.460000	4.717280e-05
3.465000	4.656360e-05
3.470000	4.596340e-05
3.475000	4.537220e-05
3.480000	4.478980e-05
3.485000	4.421610e-05
3.490000	4.365110e-05
3.495000	4.309470e-05
3.500000	4.254680e-05
3.505000	4.201380e-05
3.510000	4.148770e-05
3.515000	4.096840e-05
3.520000	4.045580e-05
3.525000	3.995000e-05
3.530000	3.945070e-05
3.535000	3.895800e-05
3.540000	3.847190e-05
3.545000	3.799220e-05
3.550000	3.751890e-05
3.555000	3.704980e-05
3.560000	3.658760e-05
3.565000	3.613200e-05
3.570000	3.568310e-05
3.575000	3.524070e-05
3.580000	3.480500e-05
3.585000	3.437570e-05
3.590000	3.395280e-05
3.595000	3.353620e-05
3.600000	3.312600e-05
3.605000	3.272380e-05
3.610000	3.232740e-05
3.615000	3.193670e-05
3.620000	3.155180e-05
3.625000	3.117240e-05
3.630000	3.079870e-05
3.635000	3.043040e-05
3.640000	3.006770e-05
3.645000	2.971040e-05
3.650000	2.935850e-05
3.655000	2.901490e-05
3.660000	2.867580e-05
3.665000	2.834140e-05
3.670000	2.801150e-05
3.675000	2.768620e-05
3.680000	2.736540e-05
3.685000	2.704900e-05
3.690000	2.673710e-05
3.695000	2.642950e-05
3.700000	2.612620e-05
3.705000	2.582870e-05
3.710000	2.553510e-05
3.715000	2.524540e-05
3.720000	2.495960e-05
3.725000	2.467770e-05
3.730000	2.439950e-05
3.735000	2.412510e-05
3.740000	2.385450e-05
3.745000	2.358760e-05
3.750000	2.332440e-05
3.755000	2.306450e-05
3.760000	2.280830e-05
3.765000	2.255570e-05
3.770000	2.230680e-05
3.775000	2.206150e-05
3.780000	2.181970e-05
3.785000	2.158150e-05
3.790000	2.134680e-05
3.795000	2.111550e-05
3.800000	2.088770e-05
3.805000	2.066720e-05
3.810000	2.044910e-05
3.815000	2.023360e-05
3.820000	2.002060e-05
3.825000	1.981000e-05
3.830000	1.960180e-05
3.835000	1.939600e-05
3.840000	1.919270e-05
3.845000	1.899170e-05
3.850000	1.879310e-05
3.855000	1.859440e-05
3.860000	1.839850e-05
3.865000	1.820550e-05
3.870000	1.801540e-05
3.875000	1.782800e-05
3.880000	1.764340e-05
3.885000	1.746150e-05
3.890000	1.728240e-05
3.895000	1.710600e-05
3.900000	1.693230e-05
3.905000	1.676290e-05
3.910000	1.659580e-05
3.915000	1.643090e-05
3.920000	1.626820e-05
3.925000	1.610780e-05
3.930000	1.594950e-05
3.935000	1.579340e-05
3.940000	1.563950e-05
3.945000	1.548770e-05
3.950000	1.533800e-05
3.955000	1.519190e-05
3.960000	1.504760e-05
3.965000	1.490500e-05
3.970000	1.476410e-05
3.975000	1.462490e-05
3.980000	1.448740e-05
3.985000	1.435160e-05
3.990000	1.421740e-05
3.995000	1.408480e-05
4.000000	1.395390e-05
4.005000	1.382530e-05
4.010000	1.369810e-05
4.015000	1.357240e-05
4.020000	1.344810e-05
4.025000	1.332520e-05
4.030000	1.320380e-05
4.035000	1.308370e-05
4.040000	1.296510e-05
4.045000	1.284780e-05
4.050000	1.273190e-05
4.055000	1.261720e-05
4.060000	1.250390e-05
4.065000	1.239200e-05
4.070000	1.228140e-05
4.075000	1.217220e-05
4.080000	1.206430e-05
4.085000	1.195780e-05
4.090000	1.185260e-05
4.095000	1.174870e-05
4.100000	1.164610e-05
4.105000	1.154470e-05
4.110000	1.144460e-05
4.115000	1.134570e-05
4.120000	1.124820e-05
4.125000	1.115200e-05
4.130000	1.105690e-05
4.135000	1.096320e-05
4.140000	1.087070e-05
4.145000	1.077940e-05
4.150000	1.068930e-05
4.155000	1.060250e-05
4.160000	1.051640e-05
4.165000	1.043100e-05
4.170000	1.034640e-05
4.175000	1.026250e-05
4.180000	1.017930e-05
4.185000	1.009690e-05
4.190000	1.001520e-05
4.195000	9.934160e-06
4.200000	9.853870e-06
4.205000	9.772400e-06
4.210000	9.692050e-06
4.215000	9.612820e-06
4.220000	9.534710e-06
4.225000	9.457690e-06
4.230000	9.381770e-06
4.235000	9.306930e-06
4.240000	9.233170e-06
4.245000	9.160490e-06
4.250000	9.088860e-06
4.255000	9.020310e-06
4.260000	8.952350e-06
4.265000	8.884970e-06
4.270000	8.818170e-06
