# E(GeV)	Re_Tmatrix(GeV^-2)
0.710000	-6.298370e+00
0.720000	-6.306440e+00
0.730000	-6.314690e+00
0.740000	-6.323120e+00
0.750000	-6.331720e+00
0.760000	-6.340450e+00
0.770000	-6.349390e+00
0.780000	-6.358530e+00
0.790000	-6.367880e+00
0.800000	-6.377430e+00
0.810000	-6.387070e+00
0.820000	-6.396970e+00
0.830000	-6.407140e+00
0.840000	-6.417570e+00
0.850000	-6.428270e+00
0.860000	-6.439170e+00
0.870000	-6.450360e+00
0.880000	-6.461850e+00
0.890000	-6.473620e+00
0.900000	-6.485690e+00
0.910000	-6.497910e+00
0.920000	-6.510480e+00
0.930000	-6.523420e+00
0.940000	-6.536720e+00
0.950000	-6.550380e+00
0.960000	-6.564280e+00
0.970000	-6.578590e+00
0.980000	-6.593340e+00
0.990000	-6.608500e+00
1.000000	-6.624090e+00
1.010000	-6.639970e+00
1.020000	-6.656330e+00
1.030000	-6.673190e+00
1.040000	-6.690530e+00
1.050000	-6.708360e+00
1.060000	-6.726510e+00
1.070000	-6.745230e+00
1.080000	-6.764530e+00
1.090000	-6.784390e+00
1.100000	-6.804820e+00
1.110000	-6.825780e+00
1.120000	-6.847330e+00
1.130000	-6.869470e+00
1.140000	-6.892200e+00
1.150000	-6.915510e+00
1.160000	-6.939500e+00
1.170000	-6.964030e+00
1.180000	-6.989120e+00
1.190000	-7.014750e+00
1.200000	-7.040920e+00
1.210000	-7.067970e+00
1.220000	-7.095410e+00
1.230000	-7.123230e+00
1.240000	-7.151430e+00
1.250000	-7.180030e+00
1.260000	-7.209670e+00
1.270000	-7.239360e+00
1.280000	-7.269110e+00
1.290000	-7.298920e+00
1.300000	-7.328790e+00
1.310000	-7.359680e+00
1.320000	-7.390140e+00
1.330000	-7.420180e+00
1.340000	-7.449800e+00
1.350000	-7.479000e+00
1.360000	-7.508990e+00
1.370000	-7.537950e+00
1.380000	-7.565870e+00
1.390000	-7.592770e+00
1.400000	-7.618640e+00
1.410000	-7.644730e+00
1.420000	-7.669170e+00
1.430000	-7.691940e+00
1.440000	-7.713060e+00
1.450000	-7.732510e+00
1.460000	-7.751460e+00
1.470000	-7.768180e+00
1.480000	-7.782650e+00
1.490000	-7.794880e+00
1.500000	-7.804870e+00
1.510000	-7.813490e+00
1.520000	-7.819440e+00
1.530000	-7.822710e+00
1.540000	-7.823310e+00
1.550000	-7.821240e+00
1.560000	-7.816900e+00
1.570000	-7.809690e+00
1.580000	-7.799590e+00
1.590000	-7.786620e+00
1.600000	-7.770770e+00
1.610000	-7.751930e+00
1.620000	-7.730270e+00
1.630000	-7.705780e+00
1.640000	-7.678480e+00
1.650000	-7.648360e+00
1.660000	-7.614740e+00
1.670000	-7.578640e+00
1.680000	-7.540060e+00
1.690000	-7.499010e+00
1.700000	-7.455470e+00
1.710000	-7.408350e+00
1.720000	-7.359300e+00
1.730000	-7.308330e+00
1.740000	-7.255440e+00
1.750000	-7.200620e+00
1.760000	-7.142480e+00
1.770000	-7.083110e+00
1.780000	-7.022520e+00
1.790000	-6.960720e+00
1.800000	-6.897690e+00
1.810000	-6.831990e+00
1.820000	-6.765800e+00
1.830000	-6.699110e+00
1.840000	-6.631930e+00
1.850000	-6.564260e+00
1.860000	-6.494770e+00
1.870000	-6.425450e+00
1.880000	-6.356300e+00
1.890000	-6.287310e+00
1.900000	-6.218480e+00
1.910000	-6.148770e+00
1.920000	-6.079740e+00
1.930000	-6.011420e+00
1.940000	-5.943790e+00
1.950000	-5.876850e+00
1.960000	-5.809840e+00
1.970000	-5.743910e+00
1.980000	-5.679060e+00
1.990000	-5.615290e+00
2.000000	-5.552600e+00
2.010000	-5.490530e+00
2.020000	-5.429770e+00
2.030000	-5.370320e+00
2.040000	-5.312180e+00
2.050000	-5.255340e+00
2.060000	-5.199630e+00
2.070000	-5.145320e+00
2.080000	-5.092400e+00
2.090000	-5.040880e+00
2.100000	-4.990760e+00
2.110000	-4.941960e+00
2.120000	-4.894590e+00
2.130000	-4.848650e+00
2.140000	-4.804140e+00
2.150000	-4.761050e+00
2.160000	-4.719560e+00
2.170000	-4.679410e+00
2.180000	-4.640600e+00
2.190000	-4.603130e+00
2.200000	-4.567000e+00
2.210000	-4.532390e+00
2.220000	-4.499030e+00
2.230000	-4.466930e+00
2.240000	-4.436070e+00
2.250000	-4.406460e+00
2.260000	-4.378390e+00
2.270000	-4.351430e+00
2.280000	-4.325580e+00
2.290000	-4.300830e+00
2.300000	-4.277190e+00
2.310000	-4.254910e+00
2.320000	-4.233610e+00
2.330000	-4.213290e+00
2.340000	-4.193960e+00
2.350000	-4.175620e+00
2.360000	-4.158550e+00
2.370000	-4.142320e+00
2.380000	-4.126930e+00
2.390000	-4.112370e+00
2.400000	-4.098650e+00
2.410000	-4.085990e+00
2.420000	-4.074060e+00
2.430000	-4.062850e+00
2.440000	-4.052360e+00
2.450000	-4.042590e+00
2.460000	-4.033790e+00
2.470000	-4.025590e+00
2.480000	-4.017980e+00
2.490000	-4.010960e+00
2.500000	-4.004540e+00
2.510000	-3.998890e+00
2.520000	-3.993740e+00
2.530000	-3.989090e+00
2.540000	-3.984930e+00
2.550000	-3.981280e+00
2.560000	-3.978340e+00
2.570000	-3.975790e+00
2.580000	-3.973630e+00
2.590000	-3.971860e+00
2.600000	-3.970480e+00
2.610000	-3.969610e+00
2.620000	-3.969070e+00
2.630000	-3.968860e+00
2.640000	-3.968960e+00
2.650000	-3.969380e+00
2.660000	-3.970280e+00
2.670000	-3.971420e+00
2.680000	-3.972810e+00
2.690000	-3.974450e+00
2.700000	-3.976330e+00
2.710000	-3.978580e+00
2.720000	-3.981010e+00
2.730000	-3.983630e+00
2.740000	-3.986450e+00
2.750000	-3.989450e+00
2.760000	-3.992740e+00
2.770000	-3.996170e+00
2.780000	-3.999740e+00
2.790000	-4.003450e+00
2.800000	-4.007300e+00
2.810000	-4.011370e+00
2.820000	-4.015550e+00
2.830000	-4.019820e+00
2.840000	-4.024190e+00
2.850000	-4.028660e+00
2.860000	-4.033300e+00
2.870000	-4.038000e+00
2.880000	-4.042770e+00
2.890000	-4.047610e+00
2.900000	-4.052520e+00
2.910000	-4.057540e+00
2.920000	-4.062610e+00
2.930000	-4.067710e+00
2.940000	-4.072870e+00
2.950000	-4.078060e+00
2.960000	-4.083340e+00
2.970000	-4.088640e+00
2.980000	-4.093970e+00
2.990000	-4.099310e+00
3.000000	-4.104680e+00
3.010000	-4.110100e+00
3.020000	-4.115520e+00
3.030000	-4.120960e+00
3.040000	-4.126400e+00
3.050000	-4.131850e+00
3.060000	-4.137340e+00
3.070000	-4.142830e+00
3.080000	-4.148310e+00
3.090000	-4.153780e+00
3.100000	-4.159250e+00
3.110000	-4.164740e+00
3.120000	-4.170210e+00
3.130000	-4.175670e+00
3.140000	-4.181110e+00
3.150000	-4.186550e+00
3.160000	-4.191990e+00
3.170000	-4.197410e+00
3.180000	-4.202810e+00
3.190000	-4.208200e+00
3.200000	-4.213580e+00
3.210000	-4.218940e+00
3.220000	-4.224290e+00
3.230000	-4.229610e+00
3.240000	-4.234920e+00
3.250000	-4.240210e+00
3.260000	-4.245480e+00
3.270000	-4.250730e+00
3.280000	-4.255960e+00
3.290000	-4.261160e+00
3.300000	-4.266350e+00
3.310000	-4.271520e+00
3.320000	-4.276660e+00
3.330000	-4.281780e+00
3.340000	-4.286880e+00
3.350000	-4.291960e+00
3.360000	-4.297020e+00
3.370000	-4.302060e+00
3.380000	-4.307080e+00
3.390000	-4.312070e+00
3.400000	-4.317040e+00
3.410000	-4.321980e+00
3.420000	-4.326900e+00
3.430000	-4.331800e+00
3.440000	-4.336680e+00
3.450000	-4.341540e+00
3.460000	-4.346370e+00
3.470000	-4.351190e+00
3.480000	-4.355980e+00
3.490000	-4.360760e+00
3.500000	-4.365510e+00
3.510000	-4.370240e+00
3.520000	-4.374940e+00
3.530000	-4.379630e+00
3.540000	-4.384300e+00
3.550000	-4.388950e+00
3.560000	-4.393570e+00
3.570000	-4.398170e+00
3.580000	-4.402760e+00
3.590000	-4.407320e+00
3.600000	-4.411870e+00
3.610000	-4.416390e+00
3.620000	-4.420900e+00
3.630000	-4.425380e+00
3.640000	-4.429850e+00
3.650000	-4.434300e+00
3.660000	-4.438730e+00
3.670000	-4.443140e+00
3.680000	-4.447540e+00
3.690000	-4.451910e+00
3.700000	-4.456260e+00
3.710000	-4.460590e+00
3.720000	-4.464900e+00
3.730000	-4.469200e+00
3.740000	-4.473470e+00
3.750000	-4.477730e+00
3.760000	-4.481980e+00
3.770000	-4.486200e+00
3.780000	-4.490410e+00
3.790000	-4.494590e+00
3.800000	-4.498760e+00
3.810000	-4.502910e+00
3.820000	-4.507040e+00
3.830000	-4.511160e+00
3.840000	-4.515250e+00
3.850000	-4.519330e+00
3.860000	-4.523400e+00
3.870000	-4.527440e+00
3.880000	-4.531470e+00
3.890000	-4.535480e+00
3.900000	-4.539470e+00
3.910000	-4.543440e+00
3.920000	-4.547390e+00
3.930000	-4.551330e+00
3.940000	-4.555250e+00
3.950000	-4.559150e+00
3.960000	-4.563060e+00
3.970000	-4.566940e+00
3.980000	-4.570790e+00
3.990000	-4.574600e+00
4.000000	-4.578390e+00
4.010000	-4.582050e+00
4.020000	-4.585730e+00
4.030000	-4.589420e+00
4.040000	-4.593120e+00
4.050000	-4.596820e+00
4.060000	-4.600620e+00
4.070000	-4.604390e+00
4.080000	-4.608130e+00
4.090000	-4.611840e+00
4.100000	-4.615510e+00
4.110000	-4.619140e+00
4.120000	-4.622740e+00
4.130000	-4.626320e+00
4.140000	-4.629890e+00
4.150000	-4.633430e+00
4.160000	-4.636950e+00
4.170000	-4.640450e+00
4.180000	-4.643930e+00
4.190000	-4.647390e+00
4.200000	-4.650840e+00
4.210000	-4.654270e+00
4.220000	-4.657680e+00
4.230000	-4.661080e+00
4.240000	-4.664450e+00
4.250000	-4.667810e+00
4.260000	-4.671140e+00
4.270000	-4.674460e+00
4.280000	-4.677760e+00
4.290000	-4.681040e+00
4.300000	-4.684310e+00
4.310000	-4.687550e+00
4.320000	-4.690780e+00
4.330000	-4.693990e+00
4.340000	-4.697180e+00
4.350000	-4.700350e+00
4.360000	-4.703500e+00
4.370000	-4.706640e+00
4.380000	-4.709750e+00
4.390000	-4.712850e+00
4.400000	-4.715930e+00
4.410000	-4.718990e+00
4.420000	-4.722040e+00
4.430000	-4.725060e+00
4.440000	-4.728070e+00
4.450000	-4.731060e+00
4.460000	-4.734030e+00
4.470000	-4.736980e+00
4.480000	-4.739910e+00
4.490000	-4.742830e+00
4.500000	-4.745720e+00
4.510000	-4.748600e+00
4.520000	-4.751460e+00
4.530000	-4.754300e+00
4.540000	-4.757130e+00
4.550000	-4.759930e+00
4.560000	-4.762720e+00
4.570000	-4.765500e+00
4.580000	-4.768250e+00
4.590000	-4.770990e+00
4.600000	-4.773700e+00
4.610000	-4.776400e+00
4.620000	-4.779080e+00
4.630000	-4.781750e+00
4.640000	-4.784400e+00
4.650000	-4.787030e+00
4.660000	-4.789640e+00
4.670000	-4.792230e+00
4.680000	-4.794810e+00
4.690000	-4.797380e+00
4.700000	-4.799920e+00
4.710000	-4.802450e+00
4.720000	-4.804960e+00
4.730000	-4.807460e+00
4.740000	-4.809930e+00
4.750000	-4.812390e+00
4.760000	-4.814840e+00
4.770000	-4.817260e+00
4.780000	-4.819670e+00
4.790000	-4.822070e+00
4.800000	-4.824440e+00
4.810000	-4.826810e+00
4.820000	-4.829150e+00
4.830000	-4.831480e+00
4.840000	-4.833800e+00
4.850000	-4.836100e+00
4.860000	-4.838380e+00
4.870000	-4.840650e+00
4.880000	-4.842900e+00
4.890000	-4.845130e+00
4.900000	-4.847360e+00
4.910000	-4.849560e+00
4.920000	-4.851750e+00
4.930000	-4.853930e+00
4.940000	-4.856090e+00
4.950000	-4.858230e+00
4.960000	-4.860360e+00
4.970000	-4.862480e+00
4.980000	-4.864580e+00
4.990000	-4.866670e+00
5.000000	-4.868740e+00
5.010000	-4.870790e+00
5.020000	-4.872840e+00
5.030000	-4.874870e+00
5.040000	-4.876880e+00
5.050000	-4.878880e+00
5.060000	-4.880870e+00
5.070000	-4.882840e+00
5.080000	-4.884800e+00
5.090000	-4.886750e+00
5.100000	-4.888680e+00
5.110000	-4.890600e+00
5.120000	-4.892510e+00
5.130000	-4.894400e+00
5.140000	-4.896280e+00
5.150000	-4.898140e+00
5.160000	-4.900000e+00
5.170000	-4.901840e+00
5.180000	-4.903670e+00
5.190000	-4.905480e+00
5.200000	-4.907280e+00
5.210000	-4.909070e+00
5.220000	-4.910850e+00
5.230000	-4.912610e+00
5.240000	-4.914370e+00
5.250000	-4.916110e+00
5.260000	-4.917830e+00
5.270000	-4.919550e+00
5.280000	-4.921250e+00
5.290000	-4.922950e+00
5.300000	-4.924630e+00
5.310000	-4.926290e+00
5.320000	-4.927950e+00
5.330000	-4.929590e+00
5.340000	-4.931220e+00
5.350000	-4.932850e+00
5.360000	-4.934460e+00
5.370000	-4.936060e+00
5.380000	-4.937650e+00
5.390000	-4.939230e+00
5.400000	-4.940800e+00
5.410000	-4.942360e+00
5.420000	-4.943900e+00
5.430000	-4.945440e+00
5.440000	-4.946970e+00
5.450000	-4.948490e+00
5.460000	-4.950000e+00
5.470000	-4.951500e+00
5.480000	-4.952980e+00
5.490000	-4.954460e+00
5.500000	-4.955930e+00
5.510000	-4.957390e+00
5.520000	-4.958830e+00
5.530000	-4.960270e+00
5.540000	-4.961700e+00
5.550000	-4.963110e+00
5.560000	-4.964520e+00
5.570000	-4.965920e+00
5.580000	-4.967310e+00
5.590000	-4.968690e+00
5.600000	-4.970060e+00
5.610000	-4.971420e+00
5.620000	-4.972770e+00
5.630000	-4.974120e+00
5.640000	-4.975450e+00
5.650000	-4.976780e+00
5.660000	-4.978100e+00
5.670000	-4.979410e+00
5.680000	-4.980710e+00
5.690000	-4.982000e+00
5.700000	-4.983280e+00
5.710000	-4.984560e+00
5.720000	-4.985830e+00
5.730000	-4.987080e+00
5.740000	-4.988340e+00
5.750000	-4.989580e+00
5.760000	-4.990810e+00
5.770000	-4.992040e+00
5.780000	-4.993260e+00
5.790000	-4.994470e+00
5.800000	-4.995670e+00
5.810000	-4.996870e+00
5.820000	-4.998050e+00
5.830000	-4.999230e+00
5.840000	-5.000410e+00
5.850000	-5.001570e+00
5.860000	-5.002730e+00
5.870000	-5.003880e+00
5.880000	-5.005030e+00
5.890000	-5.006160e+00
5.900000	-5.007290e+00
5.910000	-5.008420e+00
5.920000	-5.009530e+00
5.930000	-5.010640e+00
5.940000	-5.011740e+00
5.950000	-5.012840e+00
5.960000	-5.013930e+00
5.970000	-5.015010e+00
5.980000	-5.016090e+00
5.990000	-5.017160e+00
6.000000	-5.018220e+00
6.010000	-5.019340e+00
6.020000	-5.020420e+00
6.030000	-5.021460e+00
6.040000	-5.022470e+00
6.050000	-5.023430e+00
6.060000	-5.024170e+00
6.070000	-5.024960e+00
6.080000	-5.025810e+00
6.090000	-5.026720e+00
6.100000	-5.027680e+00
6.110000	-5.028900e+00
6.120000	-5.030080e+00
6.130000	-5.031230e+00
6.140000	-5.032330e+00
6.150000	-5.033400e+00
6.160000	-5.034370e+00
6.170000	-5.035330e+00
6.180000	-5.036280e+00
6.190000	-5.037230e+00
6.200000	-5.038170e+00
6.210000	-5.039110e+00
6.220000	-5.040040e+00
6.230000	-5.040970e+00
6.240000	-5.041890e+00
6.250000	-5.042800e+00
6.260000	-5.043710e+00
6.270000	-5.044620e+00
6.280000	-5.045520e+00
6.290000	-5.046410e+00
6.300000	-5.047300e+00
6.310000	-5.048180e+00
6.320000	-5.049060e+00
6.330000	-5.049940e+00
6.340000	-5.050810e+00
6.350000	-5.051670e+00
6.360000	-5.052530e+00
6.370000	-5.053390e+00
6.380000	-5.054240e+00
6.390000	-5.055090e+00
6.400000	-5.055930e+00
6.410000	-5.056770e+00
6.420000	-5.057600e+00
6.430000	-5.058430e+00
6.440000	-5.059250e+00
6.450000	-5.060070e+00
6.460000	-5.060880e+00
6.470000	-5.061690e+00
6.480000	-5.062500e+00
6.490000	-5.063300e+00
6.500000	-5.064090e+00
6.510000	-5.064890e+00
6.520000	-5.065670e+00
6.530000	-5.066460e+00
6.540000	-5.067240e+00
6.550000	-5.068010e+00
6.560000	-5.068790e+00
6.570000	-5.069550e+00
6.580000	-5.070320e+00
6.590000	-5.071080e+00
6.600000	-5.071830e+00
6.610000	-5.072590e+00
6.620000	-5.073330e+00
6.630000	-5.074080e+00
6.640000	-5.074820e+00
6.650000	-5.075560e+00
6.660000	-5.076290e+00
6.670000	-5.077020e+00
6.680000	-5.077740e+00
6.690000	-5.078460e+00
6.700000	-5.079180e+00
6.710000	-5.079890e+00
6.720000	-5.080600e+00
6.730000	-5.081310e+00
6.740000	-5.082010e+00
6.750000	-5.082710e+00
6.760000	-5.083410e+00
6.770000	-5.084100e+00
6.780000	-5.084790e+00
6.790000	-5.085480e+00
6.800000	-5.086160e+00
6.810000	-5.086840e+00
6.820000	-5.087520e+00
6.830000	-5.088190e+00
6.840000	-5.088860e+00
6.850000	-5.089520e+00
6.860000	-5.090190e+00
6.870000	-5.090840e+00
6.880000	-5.091500e+00
6.890000	-5.092150e+00
6.900000	-5.092800e+00
6.910000	-5.093450e+00
6.920000	-5.094090e+00
6.930000	-5.094730e+00
6.940000	-5.095370e+00
6.950000	-5.096010e+00
6.960000	-5.096640e+00
6.970000	-5.097270e+00
6.980000	-5.097890e+00
6.990000	-5.098510e+00
7.000000	-5.099130e+00
7.010000	-5.099750e+00
7.020000	-5.100370e+00
7.030000	-5.100980e+00
7.040000	-5.101590e+00
7.050000	-5.102190e+00
7.060000	-5.102790e+00
7.070000	-5.103390e+00
7.080000	-5.103990e+00
7.090000	-5.104580e+00
7.100000	-5.105170e+00
7.110000	-5.105760e+00
7.120000	-5.106350e+00
7.130000	-5.106930e+00
7.140000	-5.107520e+00
7.150000	-5.108090e+00
7.160000	-5.108670e+00
7.170000	-5.109240e+00
7.180000	-5.109810e+00
7.190000	-5.110380e+00
7.200000	-5.110950e+00
7.210000	-5.111520e+00
7.220000	-5.112090e+00
7.230000	-5.112650e+00
7.240000	-5.113210e+00
7.250000	-5.113760e+00
7.260000	-5.114310e+00
7.270000	-5.114850e+00
7.280000	-5.115390e+00
7.290000	-5.115930e+00
7.300000	-5.116470e+00
7.310000	-5.117010e+00
7.320000	-5.117540e+00
7.330000	-5.118080e+00
7.340000	-5.118610e+00
7.350000	-5.119140e+00
7.360000	-5.119670e+00
7.370000	-5.120190e+00
7.380000	-5.120710e+00
7.390000	-5.121230e+00
7.400000	-5.121750e+00
7.410000	-5.122270e+00
7.420000	-5.122780e+00
7.430000	-5.123290e+00
7.440000	-5.123800e+00
7.450000	-5.124310e+00
7.460000	-5.124810e+00
7.470000	-5.125320e+00
7.480000	-5.125820e+00
7.490000	-5.126320e+00
7.500000	-5.126810e+00
7.510000	-5.127310e+00
7.520000	-5.127800e+00
7.530000	-5.128290e+00
7.540000	-5.128780e+00
7.550000	-5.129260e+00
7.560000	-5.129750e+00
7.570000	-5.130230e+00
7.580000	-5.130710e+00
7.590000	-5.131190e+00
7.600000	-5.131670e+00
7.610000	-5.132140e+00
7.620000	-5.132610e+00
7.630000	-5.133080e+00
7.640000	-5.133550e+00
7.650000	-5.134020e+00
7.660000	-5.134490e+00
7.670000	-5.134950e+00
7.680000	-5.135410e+00
7.690000	-5.135870e+00
7.700000	-5.136330e+00
7.710000	-5.136780e+00
7.720000	-5.137240e+00
7.730000	-5.137690e+00
7.740000	-5.138140e+00
7.750000	-5.138590e+00
7.760000	-5.139030e+00
7.770000	-5.139480e+00
7.780000	-5.139920e+00
7.790000	-5.140360e+00
7.800000	-5.140800e+00
7.810000	-5.141240e+00
7.820000	-5.141680e+00
7.830000	-5.142110e+00
7.840000	-5.142540e+00
7.850000	-5.142980e+00
7.860000	-5.143410e+00
7.870000	-5.143830e+00
7.880000	-5.144260e+00
7.890000	-5.144680e+00
7.900000	-5.145110e+00
7.910000	-5.145530e+00
7.920000	-5.145950e+00
7.930000	-5.146360e+00
7.940000	-5.146780e+00
7.950000	-5.147200e+00
7.960000	-5.147610e+00
7.970000	-5.148020e+00
7.980000	-5.148430e+00
7.990000	-5.148840e+00
8.000000	-5.149250e+00
