# E(GeV)	-Im_Tmatrix(GeV^-2)
0.000000	2.800000e-22
0.010000	5.478570e-08
0.020000	1.095710e-07
0.030000	1.643570e-07
0.040000	2.191430e-07
0.050000	2.739280e-07
0.060000	3.454490e-07
0.070000	4.335360e-07
0.080000	5.381880e-07
0.090000	6.594060e-07
0.100000	7.971900e-07
0.110000	9.301730e-07
0.120000	1.090410e-06
0.130000	1.277890e-06
0.140000	1.492620e-06
0.150000	1.734600e-06
0.160000	1.970390e-06
0.170000	2.250150e-06
0.180000	2.573880e-06
0.190000	2.941570e-06
0.200000	3.353220e-06
0.210000	3.749710e-06
0.220000	4.219720e-06
0.230000	4.763270e-06
0.240000	5.380350e-06
0.250000	6.070960e-06
0.260000	6.749240e-06
0.270000	7.543990e-06
0.280000	8.455200e-06
0.290000	9.482870e-06
0.300000	1.062700e-05
0.310000	1.170550e-05
0.320000	1.299160e-05
0.330000	1.448510e-05
0.340000	1.618610e-05
0.350000	1.809460e-05
0.360000	1.993270e-05
0.370000	2.211720e-05
0.380000	2.464810e-05
0.390000	2.752560e-05
0.400000	3.074950e-05
0.410000	3.385020e-05
0.420000	3.753220e-05
0.430000	4.179550e-05
0.440000	4.664020e-05
0.450000	5.206620e-05
0.460000	5.739600e-05
0.470000	6.364600e-05
0.480000	7.081600e-05
0.490000	7.890600e-05
0.500000	8.791620e-05
0.510000	9.672330e-05
0.520000	1.070120e-04
0.530000	1.187820e-04
0.540000	1.320340e-04
0.550000	1.467680e-04
0.560000	1.612620e-04
0.570000	1.780980e-04
0.580000	1.972770e-04
0.590000	2.187970e-04
0.600000	2.426600e-04
0.610000	2.664600e-04
0.620000	2.938040e-04
0.630000	3.246930e-04
0.640000	3.591260e-04
0.650000	3.971040e-04
0.660000	4.339800e-04
0.670000	4.767240e-04
0.680000	5.253360e-04
0.690000	5.798160e-04
0.700000	6.401650e-04
0.710000	6.996760e-04
0.720000	7.684080e-04
0.730000	8.463620e-04
0.740000	9.335360e-04
0.750000	1.029930e-03
0.760000	1.125240e-03
0.770000	1.234930e-03
0.780000	1.358990e-03
0.790000	1.497420e-03
0.800000	1.650220e-03
0.810000	1.798460e-03
0.820000	1.970540e-03
0.830000	2.166460e-03
0.840000	2.386220e-03
0.850000	2.629820e-03
0.860000	2.868130e-03
0.870000	3.144840e-03
0.880000	3.459960e-03
0.890000	3.813480e-03
0.900000	4.205420e-03
0.910000	4.589440e-03
0.920000	5.035030e-03
0.930000	5.542180e-03
0.940000	6.110910e-03
0.950000	6.741200e-03
0.960000	7.356790e-03
0.970000	8.072080e-03
0.980000	8.887080e-03
0.990000	9.801780e-03
1.000000	1.081620e-02
1.010000	1.180720e-02
1.020000	1.295950e-02
1.030000	1.427300e-02
1.040000	1.574780e-02
1.050000	1.738380e-02
1.060000	1.898370e-02
1.070000	2.084350e-02
1.080000	2.296330e-02
1.090000	2.534300e-02
1.100000	2.798270e-02
1.110000	3.054890e-02
1.120000	3.354180e-02
1.130000	3.696130e-02
1.140000	4.080750e-02
1.150000	4.508020e-02
1.160000	4.923700e-02
1.170000	5.409170e-02
1.180000	5.964430e-02
1.190000	6.589490e-02
1.200000	7.284350e-02
1.210000	7.959410e-02
1.220000	8.749060e-02
1.230000	9.653310e-02
1.240000	1.067220e-01
1.250000	1.180560e-01
1.260000	1.290200e-01
1.270000	1.418880e-01
1.280000	1.566600e-01
1.290000	1.733370e-01
1.300000	1.919170e-01
1.310000	2.098930e-01
1.320000	2.310270e-01
1.330000	2.553200e-01
1.340000	2.827720e-01
1.350000	3.133820e-01
1.360000	3.429800e-01
1.370000	3.778220e-01
1.380000	4.179080e-01
1.390000	4.632380e-01
1.400000	5.138120e-01
1.410000	5.626670e-01
1.420000	6.202470e-01
1.430000	6.865550e-01
1.440000	7.615880e-01
1.450000	8.453480e-01
1.460000	9.268020e-01
1.470000	1.022500e+00
1.480000	1.132440e+00
1.490000	1.256620e+00
1.500000	1.395040e+00
1.510000	1.530600e+00
1.520000	1.688950e+00
1.530000	1.870100e+00
1.540000	2.074050e+00
1.550000	2.300800e+00
1.560000	2.526610e+00
1.570000	2.787080e+00
1.580000	3.082210e+00
1.590000	3.412020e+00
1.600000	3.776480e+00
1.610000	4.149930e+00
1.620000	4.570880e+00
1.630000	5.039340e+00
1.640000	5.555310e+00
1.650000	6.118780e+00
1.660000	6.722720e+00
1.670000	7.377680e+00
1.680000	8.083680e+00
1.690000	8.840710e+00
1.700000	9.648770e+00
1.710000	1.056280e+01
1.720000	1.150040e+01
1.730000	1.246150e+01
1.740000	1.344630e+01
1.750000	1.445460e+01
1.760000	1.562600e+01
1.770000	1.675120e+01
1.780000	1.783020e+01
1.790000	1.886300e+01
1.800000	1.984960e+01
1.810000	2.092590e+01
1.820000	2.188810e+01
1.830000	2.273610e+01
1.840000	2.347000e+01
1.850000	2.408970e+01
