# omega(GeV)	rho(GeV^-1)
-0.600000	9.655000e-06
-0.595000	9.891240e-06
-0.590000	1.013280e-05
-0.585000	1.037980e-05
-0.580000	1.063230e-05
-0.575000	1.089030e-05
-0.570000	1.115390e-05
-0.565000	1.142320e-05
-0.560000	1.169830e-05
-0.555000	1.197920e-05
-0.550000	1.226600e-05
-0.545000	1.256770e-05
-0.540000	1.287360e-05
-0.535000	1.318370e-05
-0.530000	1.349800e-05
-0.525000	1.381670e-05
-0.520000	1.413960e-05
-0.515000	1.446700e-05
-0.510000	1.479880e-05
-0.505000	1.513520e-05
-0.500000	1.547610e-05
-0.495000	1.583190e-05
-0.490000	1.619030e-05
-0.485000	1.655110e-05
-0.480000	1.691440e-05
-0.475000	1.728030e-05
-0.470000	1.764870e-05
-0.465000	1.801980e-05
-0.460000	1.839340e-05
-0.455000	1.876970e-05
-0.450000	1.914870e-05
-0.445000	1.954260e-05
-0.440000	1.993670e-05
-0.435000	2.033080e-05
-0.430000	2.072510e-05
-0.425000	2.111940e-05
-0.420000	2.151370e-05
-0.415000	2.190810e-05
-0.410000	2.230250e-05
-0.405000	2.269690e-05
-0.400000	2.309130e-05
-0.395000	2.349170e-05
-0.390000	2.389080e-05
-0.385000	2.428850e-05
-0.380000	2.468480e-05
-0.375000	2.507970e-05
-0.370000	2.547320e-05
-0.365000	2.586510e-05
-0.360000	2.625540e-05
-0.355000	2.664420e-05
-0.350000	2.703140e-05
-0.345000	2.740970e-05
-0.340000	2.778790e-05
-0.335000	2.816590e-05
-0.330000	2.854360e-05
-0.325000	2.892110e-05
-0.320000	2.929820e-05
-0.315000	2.967510e-05
-0.310000	3.005160e-05
-0.305000	3.042780e-05
-0.300000	3.080370e-05
-0.295000	3.115940e-05
-0.290000	3.151880e-05
-0.285000	3.188210e-05
-0.280000	3.224930e-05
-0.275000	3.262050e-05
-0.270000	3.299570e-05
-0.265000	3.337490e-05
-0.260000	3.375820e-05
-0.255000	3.414560e-05
-0.250000	3.453730e-05
-0.245000	3.489820e-05
-0.240000	3.527080e-05
-0.235000	3.565540e-05
-0.230000	3.605210e-05
-0.225000	3.646100e-05
-0.220000	3.688250e-05
-0.215000	3.731660e-05
-0.210000	3.776360e-05
-0.205000	3.822370e-05
-0.200000	3.869710e-05
-0.195000	3.914040e-05
-0.190000	3.960660e-05
-0.185000	4.009620e-05
-0.180000	4.060960e-05
-0.175000	4.114710e-05
-0.170000	4.170910e-05
-0.165000	4.229610e-05
-0.160000	4.290850e-05
-0.155000	4.354680e-05
-0.150000	4.421120e-05
-0.145000	4.484140e-05
-0.140000	4.551160e-05
-0.135000	4.622260e-05
-0.130000	4.697490e-05
-0.125000	4.776940e-05
-0.120000	4.860680e-05
-0.115000	4.948780e-05
-0.110000	5.041320e-05
-0.105000	5.138370e-05
-0.100000	5.240030e-05
-0.095000	5.338950e-05
-0.090000	5.444200e-05
-0.085000	5.555880e-05
-0.080000	5.674120e-05
-0.075000	5.799020e-05
-0.070000	5.930720e-05
-0.065000	6.069330e-05
-0.060000	6.214990e-05
-0.055000	6.367810e-05
-0.050000	6.527940e-05
-0.045000	6.688150e-05
-0.040000	6.857490e-05
-0.035000	7.036110e-05
-0.030000	7.224200e-05
-0.025000	7.421920e-05
-0.020000	7.629460e-05
-0.015000	7.846990e-05
-0.010000	8.074710e-05
-0.005000	8.312790e-05
0.000000	8.561440e-05
0.005000	8.813340e-05
0.010000	9.077770e-05
0.015000	9.354970e-05
0.020000	9.645200e-05
0.025000	9.948690e-05
0.030000	1.026570e-04
0.035000	1.059650e-04
0.040000	1.094140e-04
0.045000	1.130060e-04
0.050000	1.167430e-04
0.055000	1.206210e-04
0.060000	1.246530e-04
0.065000	1.288410e-04
0.070000	1.331890e-04
0.075000	1.377000e-04
0.080000	1.423770e-04
0.085000	1.472230e-04
0.090000	1.522410e-04
0.095000	1.574350e-04
0.100000	1.628090e-04
0.105000	1.684130e-04
0.110000	1.741930e-04
0.115000	1.801530e-04
0.120000	1.862970e-04
0.125000	1.926280e-04
0.130000	1.991500e-04
0.135000	2.058670e-04
0.140000	2.127830e-04
0.145000	2.199010e-04
0.150000	2.272270e-04
0.155000	2.348010e-04
0.160000	2.425820e-04
0.165000	2.505750e-04
0.170000	2.587830e-04
0.175000	2.672120e-04
0.180000	2.758650e-04
0.185000	2.847480e-04
0.190000	2.938640e-04
0.195000	3.032190e-04
0.200000	3.128180e-04
0.205000	3.224780e-04
0.210000	3.324300e-04
0.215000	3.426820e-04
0.220000	3.532390e-04
0.225000	3.641080e-04
0.230000	3.752960e-04
0.235000	3.868110e-04
0.240000	3.986590e-04
0.245000	4.108470e-04
0.250000	4.233850e-04
0.255000	4.291090e-04
0.260000	4.366840e-04
0.265000	4.461570e-04
0.270000	4.575740e-04
0.275000	4.709860e-04
0.280000	4.864410e-04
0.285000	5.039900e-04
0.290000	5.236880e-04
0.295000	5.455870e-04
0.300000	5.697440e-04
0.305000	6.081960e-04
0.310000	6.465470e-04
0.315000	6.847880e-04
0.320000	7.229120e-04
0.325000	7.609130e-04
0.330000	7.987810e-04
0.335000	8.365090e-04
0.340000	8.740890e-04
0.345000	9.115110e-04
0.350000	9.487680e-04
0.355000	9.786890e-04
0.360000	1.009900e-03
0.365000	1.042420e-03
0.370000	1.076300e-03
0.375000	1.111570e-03
0.380000	1.148260e-03
0.385000	1.186410e-03
0.390000	1.226060e-03
0.395000	1.267250e-03
0.400000	1.310020e-03
0.405000	1.353030e-03
0.410000	1.397990e-03
0.415000	1.444960e-03
0.420000	1.493980e-03
0.425000	1.545110e-03
0.430000	1.598410e-03
0.435000	1.653940e-03
0.440000	1.711760e-03
0.445000	1.771940e-03
0.450000	1.834530e-03
0.455000	1.900470e-03
0.460000	1.968790e-03
0.465000	2.039540e-03
0.470000	2.112800e-03
0.475000	2.188640e-03
0.480000	2.267130e-03
0.485000	2.348330e-03
0.490000	2.432350e-03
0.495000	2.519240e-03
0.500000	2.609090e-03
0.505000	2.695560e-03
0.510000	2.786460e-03
0.515000	2.881950e-03
0.520000	2.982150e-03
0.525000	3.087210e-03
0.530000	3.197300e-03
0.535000	3.312550e-03
0.540000	3.433140e-03
0.545000	3.559230e-03
0.550000	3.691000e-03
0.555000	3.826380e-03
0.560000	3.968260e-03
0.565000	4.116840e-03
0.570000	4.272350e-03
0.575000	4.435010e-03
0.580000	4.605050e-03
0.585000	4.782720e-03
0.590000	4.968260e-03
0.595000	5.161940e-03
0.600000	5.364040e-03
0.605000	5.571100e-03
0.610000	5.787900e-03
0.615000	6.014770e-03
0.620000	6.252040e-03
0.625000	6.500090e-03
0.630000	6.759270e-03
0.635000	7.029970e-03
0.640000	7.312600e-03
0.645000	7.607570e-03
0.650000	7.915310e-03
0.655000	8.233830e-03
0.660000	8.566520e-03
0.665000	8.913890e-03
0.670000	9.276480e-03
0.675000	9.654820e-03
0.680000	1.004950e-02
0.685000	1.046110e-02
0.690000	1.089030e-02
0.695000	1.133760e-02
0.700000	1.180390e-02
0.705000	1.228470e-02
0.710000	1.278690e-02
0.715000	1.331110e-02
0.720000	1.385830e-02
0.725000	1.442930e-02
0.730000	1.502500e-02
0.735000	1.564650e-02
0.740000	1.629460e-02
0.745000	1.697050e-02
0.750000	1.767520e-02
0.755000	1.839780e-02
0.760000	1.915390e-02
0.765000	1.994500e-02
0.770000	2.077240e-02
0.775000	2.163750e-02
0.780000	2.254200e-02
0.785000	2.348750e-02
0.790000	2.447550e-02
0.795000	2.550800e-02
0.800000	2.658660e-02
0.805000	2.771080e-02
0.810000	2.888580e-02
0.815000	3.011350e-02
0.820000	3.139620e-02
0.825000	3.273630e-02
0.830000	3.413620e-02
0.835000	3.559830e-02
0.840000	3.712540e-02
0.845000	3.872030e-02
0.850000	4.038580e-02
0.855000	4.212270e-02
0.860000	4.393730e-02
0.865000	4.583270e-02
0.870000	4.781230e-02
0.875000	4.987990e-02
0.880000	5.203910e-02
0.885000	5.429380e-02
0.890000	5.664820e-02
0.895000	5.910650e-02
0.900000	6.167320e-02
0.905000	6.435370e-02
0.910000	6.715220e-02
0.915000	7.007370e-02
0.920000	7.312340e-02
0.925000	7.630670e-02
0.930000	7.962930e-02
0.935000	8.309720e-02
0.940000	8.671640e-02
0.945000	9.049340e-02
0.950000	9.443470e-02
0.955000	9.854780e-02
0.960000	1.028400e-01
0.965000	1.073190e-01
0.970000	1.119920e-01
0.975000	1.168660e-01
0.980000	1.219500e-01
0.985000	1.272510e-01
0.990000	1.327790e-01
0.995000	1.385400e-01
1.000000	1.445450e-01
1.005000	1.508760e-01
1.010000	1.574550e-01
1.015000	1.642890e-01
1.020000	1.713880e-01
1.025000	1.787600e-01
1.030000	1.864110e-01
1.035000	1.943500e-01
1.040000	2.025860e-01
1.045000	2.111260e-01
1.050000	2.199770e-01
1.055000	2.291880e-01
1.060000	2.387180e-01
1.065000	2.485730e-01
1.070000	2.587590e-01
1.075000	2.692800e-01
1.080000	2.801420e-01
1.090000	3.029000e-01
1.095000	3.148010e-01
1.100000	3.270520e-01
1.105000	3.396990e-01
1.110000	3.526850e-01
1.115000	3.660070e-01
1.120000	3.796610e-01
1.125000	3.936420e-01
1.130000	4.079420e-01
1.135000	4.225530e-01
1.140000	4.374630e-01
1.145000	4.526620e-01
1.150000	4.681350e-01
1.155000	4.839670e-01
1.160000	5.000220e-01
1.165000	5.162790e-01
1.170000	5.327120e-01
1.175000	5.492970e-01
1.180000	5.660040e-01
1.185000	5.828030e-01
1.190000	5.996630e-01
1.195000	6.165490e-01
1.200000	6.334270e-01
1.205000	6.503730e-01
1.210000	6.671980e-01
1.215000	6.838680e-01
1.220000	7.003480e-01
1.225000	7.166050e-01
1.230000	7.326030e-01
1.235000	7.483120e-01
1.240000	7.636980e-01
1.245000	7.787300e-01
1.250000	7.933800e-01
1.255000	8.074820e-01
1.260000	8.211750e-01
1.265000	8.344350e-01
1.270000	8.472420e-01
1.275000	8.595770e-01
1.280000	8.714240e-01
1.285000	8.827660e-01
1.290000	8.935930e-01
1.295000	9.038940e-01
1.300000	9.136600e-01
1.305000	9.228650e-01
1.310000	9.315230e-01
1.315000	9.396350e-01
1.320000	9.472040e-01
1.325000	9.542330e-01
1.330000	9.607290e-01
1.335000	9.667010e-01
1.340000	9.721560e-01
1.345000	9.771060e-01
1.350000	9.815620e-01
1.355000	9.853480e-01
1.360000	9.887080e-01
1.365000	9.916580e-01
1.370000	9.942140e-01
1.375000	9.963910e-01
1.380000	9.982050e-01
1.385000	9.996730e-01
1.390000	1.000810e+00
1.395000	1.001640e+00
1.400000	1.002160e+00
1.405000	1.002320e+00
1.410000	1.002230e+00
1.415000	1.001910e+00
1.420000	1.001380e+00
1.425000	1.000650e+00
1.430000	9.997330e-01
1.435000	9.986370e-01
1.440000	9.973760e-01
1.445000	9.959630e-01
1.450000	9.944090e-01
1.455000	9.925780e-01
1.460000	9.906640e-01
1.465000	9.886740e-01
1.470000	9.866170e-01
1.475000	9.845000e-01
1.480000	9.823320e-01
1.485000	9.801180e-01
1.490000	9.778670e-01
1.495000	9.755830e-01
1.500000	9.732730e-01
1.505000	9.709620e-01
1.510000	9.686350e-01
1.515000	9.662950e-01
1.520000	9.639470e-01
1.525000	9.615920e-01
1.530000	9.592330e-01
1.535000	9.568740e-01
1.540000	9.545180e-01
1.545000	9.521650e-01
1.550000	9.498200e-01
1.555000	9.474660e-01
1.560000	9.451290e-01
1.565000	9.428090e-01
1.570000	9.405080e-01
1.575000	9.382270e-01
1.580000	9.359670e-01
1.585000	9.337280e-01
1.590000	9.315110e-01
1.595000	9.293170e-01
1.600000	9.271460e-01
1.605000	9.250230e-01
1.610000	9.229210e-01
1.615000	9.208400e-01
1.620000	9.187780e-01
1.625000	9.167360e-01
1.630000	9.147120e-01
1.635000	9.127070e-01
1.640000	9.107190e-01
1.645000	9.087480e-01
1.650000	9.067930e-01
1.655000	9.049140e-01
1.660000	9.030360e-01
1.665000	9.011590e-01
1.670000	8.992800e-01
1.675000	8.974000e-01
1.680000	8.955160e-01
1.685000	8.936280e-01
1.690000	8.917340e-01
1.695000	8.898340e-01
1.700000	8.879250e-01
1.705000	8.860810e-01
1.710000	8.842100e-01
1.715000	8.823110e-01
1.720000	8.803830e-01
1.725000	8.784230e-01
1.730000	8.764290e-01
1.735000	8.744000e-01
1.740000	8.723330e-01
1.745000	8.702280e-01
1.750000	8.680820e-01
1.755000	8.659300e-01
1.760000	8.637240e-01
1.765000	8.614640e-01
1.770000	8.591460e-01
1.775000	8.567710e-01
1.780000	8.543350e-01
1.785000	8.518380e-01
1.790000	8.492770e-01
1.795000	8.466520e-01
1.800000	8.439600e-01
1.805000	8.412490e-01
1.810000	8.384570e-01
1.815000	8.355820e-01
1.820000	8.326240e-01
1.825000	8.295820e-01
1.830000	8.264530e-01
1.835000	8.232360e-01
1.840000	8.199310e-01
1.845000	8.165360e-01
1.850000	8.130510e-01
1.855000	8.095200e-01
1.860000	8.058860e-01
1.865000	8.021470e-01
1.870000	7.983030e-01
1.875000	7.943540e-01
1.880000	7.902980e-01
1.885000	7.861360e-01
1.890000	7.818670e-01
1.895000	7.774920e-01
1.900000	7.730100e-01
1.905000	7.684320e-01
1.910000	7.637440e-01
1.915000	7.589470e-01
1.920000	7.540430e-01
1.925000	7.490330e-01
1.930000	7.439180e-01
1.935000	7.387000e-01
1.940000	7.333790e-01
1.945000	7.279580e-01
1.950000	7.224380e-01
1.955000	7.168290e-01
1.960000	7.111230e-01
1.965000	7.053220e-01
1.970000	6.994290e-01
1.975000	6.934460e-01
1.980000	6.873760e-01
1.985000	6.812220e-01
1.990000	6.749870e-01
1.995000	6.686740e-01
2.000000	6.622860e-01
2.005000	6.558330e-01
2.010000	6.493080e-01
2.015000	6.427170e-01
2.020000	6.360610e-01
2.025000	6.293450e-01
2.030000	6.225740e-01
2.035000	6.157500e-01
2.040000	6.088770e-01
2.045000	6.019590e-01
2.050000	5.950010e-01
2.055000	5.879920e-01
2.060000	5.809520e-01
2.065000	5.738860e-01
2.070000	5.667980e-01
2.075000	5.596910e-01
2.080000	5.525690e-01
2.085000	5.454370e-01
2.090000	5.382980e-01
2.095000	5.311570e-01
2.100000	5.240160e-01
2.105000	5.168750e-01
2.110000	5.097440e-01
2.115000	5.026240e-01
2.120000	4.955200e-01
2.125000	4.884360e-01
2.130000	4.813740e-01
2.135000	4.743370e-01
2.140000	4.673290e-01
2.145000	4.603530e-01
2.150000	4.534110e-01
2.155000	4.465010e-01
2.160000	4.396320e-01
2.165000	4.328070e-01
2.170000	4.260270e-01
2.175000	4.192970e-01
2.180000	4.126170e-01
2.185000	4.059900e-01
2.190000	3.994180e-01
2.195000	3.929020e-01
2.200000	3.864460e-01
2.205000	3.800240e-01
2.210000	3.736700e-01
2.215000	3.673860e-01
2.220000	3.611730e-01
2.225000	3.550310e-01
2.230000	3.489610e-01
2.235000	3.429650e-01
2.240000	3.370430e-01
2.245000	3.311950e-01
2.250000	3.254220e-01
2.255000	3.197350e-01
2.260000	3.141200e-01
2.265000	3.085800e-01
2.270000	3.031130e-01
2.275000	2.977200e-01
2.280000	2.924020e-01
2.285000	2.871580e-01
2.290000	2.819890e-01
2.295000	2.768940e-01
2.300000	2.718740e-01
2.305000	2.669090e-01
2.310000	2.620230e-01
2.315000	2.572150e-01
2.320000	2.524850e-01
2.325000	2.478320e-01
2.330000	2.432570e-01
2.335000	2.387570e-01
2.340000	2.343340e-01
2.345000	2.299850e-01
2.350000	2.257100e-01
2.355000	2.215090e-01
2.360000	2.173800e-01
2.365000	2.133230e-01
2.370000	2.093380e-01
2.375000	2.054220e-01
2.380000	2.015770e-01
2.385000	1.977990e-01
2.390000	1.940890e-01
2.395000	1.904460e-01
2.400000	1.868690e-01
2.405000	1.833500e-01
2.410000	1.798970e-01
2.415000	1.765070e-01
2.420000	1.731810e-01
2.425000	1.699170e-01
2.430000	1.667140e-01
2.435000	1.635720e-01
2.440000	1.604890e-01
2.445000	1.574640e-01
2.450000	1.544970e-01
2.455000	1.515830e-01
2.460000	1.487260e-01
2.465000	1.459240e-01
2.470000	1.431760e-01
2.475000	1.404820e-01
2.480000	1.378400e-01
2.485000	1.352480e-01
2.490000	1.327080e-01
2.495000	1.302160e-01
2.500000	1.277740e-01
2.505000	1.253760e-01
2.510000	1.230260e-01
2.515000	1.207220e-01
2.520000	1.184630e-01
2.525000	1.162490e-01
2.530000	1.140780e-01
2.535000	1.119490e-01
2.540000	1.098630e-01
2.545000	1.078180e-01
2.550000	1.058120e-01
2.555000	1.038470e-01
2.560000	1.019200e-01
2.565000	1.000310e-01
2.570000	9.817830e-02
2.575000	9.636240e-02
2.580000	9.458190e-02
2.585000	9.283620e-02
2.590000	9.112470e-02
2.595000	8.944660e-02
2.600000	8.780120e-02
2.605000	8.618340e-02
2.610000	8.459820e-02
2.615000	8.304500e-02
2.620000	8.152290e-02
2.625000	8.003140e-02
2.630000	7.856980e-02
2.635000	7.713750e-02
2.640000	7.573370e-02
2.645000	7.435790e-02
2.650000	7.300950e-02
2.655000	7.169110e-02
2.660000	7.039810e-02
2.665000	6.913000e-02
2.670000	6.788620e-02
2.675000	6.666630e-02
2.680000	6.546970e-02
2.685000	6.429600e-02
2.690000	6.314480e-02
2.695000	6.201550e-02
2.700000	6.090770e-02
2.705000	5.981770e-02
2.710000	5.874920e-02
2.715000	5.770160e-02
2.720000	5.667470e-02
2.725000	5.566790e-02
2.730000	5.468080e-02
2.735000	5.371300e-02
2.740000	5.276400e-02
2.745000	5.183360e-02
2.750000	5.092130e-02
2.755000	5.002790e-02
2.760000	4.915150e-02
2.765000	4.829190e-02
2.770000	4.744870e-02
2.775000	4.662160e-02
2.780000	4.581020e-02
2.785000	4.501420e-02
2.790000	4.423340e-02
2.795000	4.346730e-02
2.800000	4.271560e-02
2.805000	4.197760e-02
2.810000	4.125370e-02
2.815000	4.054360e-02
2.820000	3.984680e-02
2.825000	3.916330e-02
2.830000	3.849260e-02
2.835000	3.783450e-02
2.840000	3.718870e-02
2.845000	3.655490e-02
2.850000	3.593300e-02
2.855000	3.534120e-02
2.860000	3.475610e-02
2.865000	3.417780e-02
2.870000	3.360600e-02
2.875000	3.304070e-02
2.880000	3.248190e-02
2.885000	3.192940e-02
2.890000	3.138330e-02
2.895000	3.084340e-02
2.900000	3.030960e-02
2.905000	2.973580e-02
2.910000	2.917910e-02
2.915000	2.863910e-02
2.920000	2.811550e-02
2.925000	2.760790e-02
2.930000	2.711600e-02
2.935000	2.663930e-02
2.940000	2.617750e-02
2.945000	2.573030e-02
2.950000	2.529740e-02
2.955000	2.491830e-02
2.960000	2.454340e-02
2.965000	2.417250e-02
2.970000	2.380550e-02
2.975000	2.344250e-02
2.980000	2.308330e-02
2.985000	2.272790e-02
2.990000	2.237610e-02
2.995000	2.202790e-02
3.000000	2.168330e-02
3.005000	2.133050e-02
3.010000	2.098380e-02
3.015000	2.064310e-02
3.020000	2.030830e-02
3.025000	1.997940e-02
3.030000	1.965620e-02
3.035000	1.933860e-02
3.040000	1.902660e-02
3.045000	1.872000e-02
3.050000	1.841870e-02
3.055000	1.812310e-02
3.060000	1.783260e-02
3.065000	1.754710e-02
3.070000	1.726650e-02
3.075000	1.699070e-02
3.080000	1.671960e-02
3.085000	1.645310e-02
3.090000	1.619110e-02
3.095000	1.593370e-02
3.100000	1.568050e-02
3.105000	1.543190e-02
3.110000	1.518740e-02
3.115000	1.494710e-02
3.120000	1.471070e-02
3.125000	1.447830e-02
3.130000	1.424980e-02
3.135000	1.402500e-02
3.140000	1.380410e-02
3.145000	1.358680e-02
3.150000	1.337310e-02
3.155000	1.316330e-02
3.160000	1.295680e-02
3.165000	1.275380e-02
3.170000	1.255400e-02
3.175000	1.235750e-02
3.180000	1.216420e-02
3.185000	1.197400e-02
3.190000	1.178690e-02
3.195000	1.160280e-02
3.200000	1.142160e-02
3.205000	1.124290e-02
3.210000	1.106710e-02
3.215000	1.089430e-02
3.220000	1.072430e-02
3.225000	1.055720e-02
3.230000	1.039290e-02
3.235000	1.023140e-02
3.240000	1.007260e-02
3.245000	9.916450e-03
3.250000	9.762920e-03
3.255000	9.612320e-03
3.260000	9.464180e-03
3.265000	9.318460e-03
3.270000	9.175110e-03
3.275000	9.034100e-03
3.280000	8.895380e-03
3.285000	8.758920e-03
3.290000	8.624680e-03
3.295000	8.492610e-03
3.300000	8.362690e-03
3.305000	8.234990e-03
3.310000	8.109320e-03
3.315000	7.985680e-03
3.320000	7.864010e-03
3.325000	7.744280e-03
3.330000	7.626480e-03
3.335000	7.510560e-03
3.340000	7.396490e-03
3.345000	7.284240e-03
3.350000	7.173800e-03
3.355000	7.065270e-03
3.360000	6.958440e-03
3.365000	6.853280e-03
3.370000	6.749780e-03
3.375000	6.647900e-03
3.380000	6.547610e-03
3.385000	6.448900e-03
3.390000	6.351740e-03
3.395000	6.256100e-03
3.400000	6.161960e-03
3.405000	6.069320e-03
3.410000	5.978140e-03
3.415000	5.888370e-03
3.420000	5.800020e-03
3.425000	5.713040e-03
3.430000	5.627430e-03
3.435000	5.543160e-03
3.440000	5.460210e-03
3.445000	5.378550e-03
3.450000	5.298180e-03
3.455000	5.219180e-03
3.460000	5.141390e-03
3.465000	5.064800e-03
3.470000	4.989380e-03
3.475000	4.915110e-03
3.480000	4.841990e-03
3.485000	4.769990e-03
3.490000	4.699090e-03
3.495000	4.629290e-03
3.500000	4.560560e-03
3.505000	4.492920e-03
3.510000	4.426310e-03
3.515000	4.360730e-03
3.520000	4.296150e-03
3.525000	4.232550e-03
3.530000	4.169940e-03
3.535000	4.108280e-03
3.540000	4.047570e-03
3.545000	3.987790e-03
3.550000	3.928940e-03
3.555000	3.871040e-03
3.560000	3.814030e-03
3.565000	3.757880e-03
3.570000	3.702590e-03
3.575000	3.648130e-03
3.580000	3.594500e-03
3.585000	3.541690e-03
3.590000	3.489680e-03
3.595000	3.438470e-03
3.600000	3.388030e-03
3.605000	3.338370e-03
3.610000	3.289470e-03
3.615000	3.241310e-03
3.620000	3.193880e-03
3.625000	3.147180e-03
3.630000	3.101200e-03
3.635000	3.055920e-03
3.640000	3.011340e-03
3.645000	2.967450e-03
3.650000	2.924230e-03
3.655000	2.881870e-03
3.660000	2.840120e-03
3.665000	2.798980e-03
3.670000	2.758440e-03
3.675000	2.718480e-03
3.680000	2.679110e-03
3.685000	2.640320e-03
3.690000	2.602090e-03
3.695000	2.564420e-03
3.700000	2.527300e-03
3.705000	2.490700e-03
3.710000	2.454650e-03
3.715000	2.419130e-03
3.720000	2.384130e-03
3.725000	2.349650e-03
3.730000	2.315680e-03
3.735000	2.282210e-03
3.740000	2.249250e-03
3.745000	2.216770e-03
3.750000	2.184770e-03
3.755000	2.153300e-03
3.760000	2.122290e-03
3.765000	2.091730e-03
3.770000	2.061620e-03
3.775000	2.031960e-03
3.780000	2.002730e-03
3.785000	1.973930e-03
3.790000	1.945550e-03
3.795000	1.917600e-03
3.800000	1.890060e-03
3.805000	1.862870e-03
3.810000	1.836100e-03
3.815000	1.809740e-03
3.820000	1.783780e-03
3.825000	1.758230e-03
3.830000	1.733080e-03
3.835000	1.708320e-03
3.840000	1.683940e-03
3.845000	1.659940e-03
3.850000	1.636320e-03
3.855000	1.613310e-03
3.860000	1.590610e-03
3.865000	1.568210e-03
3.870000	1.546120e-03
3.875000	1.524340e-03
3.880000	1.502850e-03
3.885000	1.481650e-03
3.890000	1.460740e-03
3.895000	1.440120e-03
3.900000	1.419790e-03
3.905000	1.399670e-03
3.910000	1.379850e-03
3.915000	1.360310e-03
3.920000	1.341050e-03
3.925000	1.322070e-03
3.930000	1.303370e-03
3.935000	1.284930e-03
3.940000	1.266770e-03
3.945000	1.248870e-03
3.950000	1.231230e-03
3.955000	1.213880e-03
3.960000	1.196790e-03
3.965000	1.179930e-03
3.970000	1.163320e-03
3.975000	1.146950e-03
3.980000	1.130810e-03
3.985000	1.114910e-03
3.990000	1.099230e-03
3.995000	1.083790e-03
4.000000	1.068570e-03
4.005000	1.053590e-03
4.010000	1.038830e-03
4.015000	1.024280e-03
4.020000	1.009950e-03
4.025000	9.958130e-04
4.030000	9.818860e-04
4.035000	9.681610e-04
4.040000	9.546350e-04
4.045000	9.413070e-04
4.050000	9.281740e-04
4.055000	9.153900e-04
4.060000	9.027610e-04
4.065000	8.902840e-04
4.070000	8.779580e-04
4.075000	8.657800e-04
4.080000	8.537510e-04
4.085000	8.418660e-04
4.090000	8.301260e-04
4.095000	8.185290e-04
4.100000	8.070720e-04
4.105000	7.956520e-04
4.110000	7.843940e-04
4.115000	7.732950e-04
4.120000	7.623540e-04
4.125000	7.515690e-04
4.130000	7.409380e-04
4.135000	7.304600e-04
4.140000	7.201320e-04
4.145000	7.099540e-04
4.150000	6.999230e-04
4.155000	6.899340e-04
4.160000	6.801140e-04
4.165000	6.704600e-04
4.170000	6.609700e-04
4.175000	6.516420e-04
4.180000	6.424750e-04
4.185000	6.334660e-04
4.190000	6.246140e-04
4.195000	6.159170e-04
4.200000	6.073730e-04
4.205000	5.991480e-04
4.210000	5.910350e-04
4.215000	5.830310e-04
4.220000	5.751350e-04
4.225000	5.673470e-04
4.230000	5.596650e-04
4.235000	5.520870e-04
4.240000	5.446140e-04
4.245000	5.372430e-04
4.250000	5.299730e-04
4.255000	5.226770e-04
4.260000	5.155100e-04
4.265000	5.084700e-04
4.270000	5.015560e-04
4.275000	4.947660e-04
4.280000	4.880990e-04
4.285000	4.815540e-04
4.290000	4.751290e-04
