# E(GeV)	-Im_Tmatrix(GeV^-2)
6.090000	4.400790e-02
6.100000	4.338330e-02
6.110000	4.276880e-02
6.120000	4.216240e-02
6.130000	4.156400e-02
6.140000	4.097370e-02
6.150000	4.039160e-02
6.160000	3.981840e-02
6.170000	3.925280e-02
6.180000	3.869480e-02
6.190000	3.814450e-02
6.200000	3.760180e-02
6.210000	3.706770e-02
6.220000	3.654070e-02
6.230000	3.602090e-02
6.240000	3.550820e-02
6.250000	3.500260e-02
6.260000	3.450510e-02
6.270000	3.401420e-02
6.280000	3.353000e-02
6.290000	3.305250e-02
6.300000	3.258170e-02
6.310000	3.211860e-02
6.320000	3.166160e-02
6.330000	3.121080e-02
6.340000	3.076630e-02
6.350000	3.032790e-02
6.360000	2.989630e-02
6.370000	2.947050e-02
6.380000	2.905080e-02
6.390000	2.863690e-02
6.400000	2.822900e-02
6.410000	2.782790e-02
6.420000	2.743220e-02
6.430000	2.704210e-02
6.440000	2.665740e-02
6.450000	2.627820e-02
6.460000	2.590530e-02
6.470000	2.553750e-02
6.480000	2.517470e-02
6.490000	2.481700e-02
6.500000	2.446440e-02
6.510000	2.411730e-02
6.520000	2.377500e-02
6.530000	2.343750e-02
6.540000	2.310480e-02
6.550000	2.277690e-02
6.560000	2.245470e-02
6.570000	2.213680e-02
6.580000	2.182330e-02
6.590000	2.151420e-02
6.600000	2.120940e-02
6.610000	2.090930e-02
6.620000	2.061340e-02
6.630000	2.032170e-02
6.640000	2.003410e-02
6.650000	1.975070e-02
6.660000	1.947180e-02
6.670000	1.919690e-02
6.680000	1.892600e-02
6.690000	1.865900e-02
6.700000	1.839610e-02
6.710000	1.813800e-02
6.720000	1.788340e-02
6.730000	1.763240e-02
6.740000	1.738490e-02
6.750000	1.714080e-02
6.760000	1.690060e-02
6.770000	1.666370e-02
6.780000	1.643010e-02
6.790000	1.620000e-02
6.800000	1.597320e-02
6.810000	1.575020e-02
6.820000	1.553030e-02
6.830000	1.531360e-02
6.840000	1.510010e-02
6.850000	1.488980e-02
6.860000	1.468330e-02
6.870000	1.447960e-02
6.880000	1.427890e-02
6.890000	1.408100e-02
6.900000	1.388610e-02
6.910000	1.369470e-02
6.920000	1.350590e-02
6.930000	1.331970e-02
6.940000	1.313600e-02
6.950000	1.295490e-02
6.960000	1.277630e-02
6.970000	1.260030e-02
6.980000	1.242690e-02
6.990000	1.225620e-02
7.000000	1.208810e-02
7.010000	1.192350e-02
7.020000	1.176120e-02
7.030000	1.160100e-02
7.040000	1.144320e-02
7.050000	1.128760e-02
7.060000	1.113430e-02
7.070000	1.098320e-02
7.080000	1.083430e-02
7.090000	1.068760e-02
7.100000	1.054320e-02
7.110000	1.040130e-02
7.120000	1.026150e-02
7.130000	1.012370e-02
7.140000	9.987820e-03
7.150000	9.853950e-03
7.160000	9.722280e-03
7.170000	9.592500e-03
7.180000	9.464590e-03
7.190000	9.338550e-03
7.200000	9.214400e-03
7.210000	9.092400e-03
7.220000	8.972130e-03
7.230000	8.853600e-03
7.240000	8.736810e-03
7.250000	8.621760e-03
7.260000	8.508820e-03
7.270000	8.397430e-03
7.280000	8.287590e-03
7.290000	8.179300e-03
7.300000	8.072560e-03
7.310000	7.967380e-03
7.320000	7.863740e-03
7.330000	7.761660e-03
7.340000	7.661120e-03
7.350000	7.562130e-03
7.360000	7.464780e-03
7.370000	7.368930e-03
7.380000	7.274590e-03
7.390000	7.181750e-03
7.400000	7.090410e-03
7.410000	7.001160e-03
7.420000	6.913120e-03
7.430000	6.826290e-03
7.440000	6.740670e-03
7.450000	6.656260e-03
7.460000	6.573300e-03
7.470000	6.491430e-03
7.480000	6.410650e-03
7.490000	6.330960e-03
7.500000	6.252350e-03
7.510000	6.175010e-03
7.520000	6.098660e-03
7.530000	6.023320e-03
7.540000	5.948980e-03
7.550000	5.875640e-03
7.560000	5.803200e-03
7.570000	5.731820e-03
7.580000	5.661480e-03
7.590000	5.592180e-03
7.600000	5.523940e-03
7.610000	5.456910e-03
7.620000	5.390850e-03
7.630000	5.325750e-03
7.640000	5.261610e-03
7.650000	5.198430e-03
7.660000	5.136350e-03
7.670000	5.075170e-03
7.680000	5.014880e-03
7.690000	4.955480e-03
7.700000	4.896980e-03
7.710000	4.839610e-03
7.720000	4.783020e-03
7.730000	4.727200e-03
7.740000	4.672150e-03
7.750000	4.617880e-03
7.760000	4.564390e-03
7.770000	4.511670e-03
7.780000	4.459720e-03
7.790000	4.408540e-03
7.800000	4.358130e-03
7.810000	4.308680e-03
7.820000	4.259910e-03
7.830000	4.211810e-03
7.840000	4.164400e-03
7.850000	4.117660e-03
7.860000	4.071660e-03
7.870000	4.026310e-03
7.880000	3.981610e-03
7.890000	3.937570e-03
7.900000	3.894190e-03
7.910000	3.851630e-03
7.920000	3.809640e-03
7.930000	3.768220e-03
7.940000	3.727370e-03
7.950000	3.687090e-03
7.960000	3.647480e-03
7.970000	3.608380e-03
7.980000	3.569810e-03
7.990000	3.531750e-03
8.000000	3.494220e-03
