# E(GeV)	-Im_Tmatrix(GeV^-2)
2.760000	9.316490e-01
2.770000	9.144970e-01
2.780000	8.976310e-01
2.790000	8.810520e-01
2.800000	8.647590e-01
2.810000	8.487980e-01
2.820000	8.331010e-01
2.830000	8.176670e-01
2.840000	8.024970e-01
2.850000	7.875890e-01
2.860000	7.729870e-01
2.870000	7.586270e-01
2.880000	7.445100e-01
2.890000	7.306360e-01
2.900000	7.170040e-01
2.910000	7.036500e-01
2.920000	6.905210e-01
2.930000	6.776180e-01
2.940000	6.649400e-01
2.950000	6.524880e-01
2.960000	6.403040e-01
2.970000	6.283240e-01
2.980000	6.165490e-01
2.990000	6.049770e-01
3.000000	5.936110e-01
3.010000	5.824800e-01
3.020000	5.715380e-01
3.030000	5.607840e-01
3.040000	5.502190e-01
3.050000	5.398420e-01
3.060000	5.296840e-01
3.070000	5.196990e-01
3.080000	5.098870e-01
3.090000	5.002490e-01
3.100000	4.907840e-01
3.110000	4.815260e-01
3.120000	4.724240e-01
3.130000	4.634790e-01
3.140000	4.546900e-01
3.150000	4.460570e-01
3.160000	4.376060e-01
3.170000	4.292980e-01
3.180000	4.211350e-01
3.190000	4.131150e-01
3.200000	4.052400e-01
3.210000	3.975330e-01
3.220000	3.899580e-01
3.230000	3.825150e-01
3.240000	3.752020e-01
3.250000	3.680220e-01
3.260000	3.609960e-01
3.270000	3.540900e-01
3.280000	3.473030e-01
3.290000	3.406370e-01
3.300000	3.340910e-01
3.310000	3.276830e-01
3.320000	3.213860e-01
3.330000	3.152000e-01
3.340000	3.091250e-01
3.350000	3.031610e-01
3.360000	2.973280e-01
3.370000	2.915960e-01
3.380000	2.859650e-01
3.390000	2.804350e-01
3.400000	2.750050e-01
3.410000	2.696920e-01
3.420000	2.644710e-01
3.430000	2.593430e-01
3.440000	2.543080e-01
3.450000	2.493640e-01
3.460000	2.445290e-01
3.470000	2.397790e-01
3.480000	2.351120e-01
3.490000	2.305310e-01
3.500000	2.260330e-01
3.510000	2.216310e-01
3.520000	2.173080e-01
3.530000	2.130640e-01
3.540000	2.088990e-01
3.550000	2.048120e-01
3.560000	2.008200e-01
3.570000	1.968990e-01
3.580000	1.930490e-01
3.590000	1.892680e-01
3.600000	1.855590e-01
3.610000	1.819290e-01
3.620000	1.783650e-01
3.630000	1.748670e-01
3.640000	1.714340e-01
3.650000	1.680670e-01
3.660000	1.647770e-01
3.670000	1.615460e-01
3.680000	1.583750e-01
3.690000	1.552630e-01
3.700000	1.522100e-01
3.710000	1.492250e-01
3.720000	1.462950e-01
3.730000	1.434200e-01
3.740000	1.406000e-01
3.750000	1.378340e-01
3.760000	1.351360e-01
3.770000	1.324870e-01
3.780000	1.298860e-01
3.790000	1.273350e-01
3.800000	1.248320e-01
3.810000	1.223850e-01
3.820000	1.199840e-01
3.830000	1.176280e-01
3.840000	1.153190e-01
3.850000	1.130550e-01
3.860000	1.108490e-01
3.870000	1.086830e-01
3.880000	1.065580e-01
3.890000	1.044730e-01
3.900000	1.024290e-01
3.910000	1.004320e-01
3.920000	9.847250e-02
3.930000	9.655090e-02
3.940000	9.466700e-02
3.950000	9.282110e-02
3.960000	9.102090e-02
3.970000	8.925460e-02
3.980000	8.752220e-02
3.990000	8.582360e-02
4.000000	8.415890e-02
4.010000	8.253330e-02
4.020000	8.093890e-02
4.030000	7.937570e-02
4.040000	7.784380e-02
4.050000	7.634310e-02
4.060000	7.488190e-02
4.070000	7.344780e-02
4.080000	7.204090e-02
4.090000	7.066110e-02
4.100000	6.930860e-02
4.110000	6.798560e-02
4.120000	6.668860e-02
4.130000	6.541770e-02
4.140000	6.417270e-02
4.150000	6.295380e-02
4.160000	6.176820e-02
4.170000	6.060490e-02
4.180000	5.946400e-02
4.190000	5.834540e-02
4.200000	5.724910e-02
4.210000	5.617780e-02
4.220000	5.512750e-02
4.230000	5.409820e-02
4.240000	5.308990e-02
4.250000	5.210260e-02
4.260000	5.114210e-02
4.270000	5.019960e-02
4.280000	4.927530e-02
4.290000	4.836910e-02
4.300000	4.748100e-02
4.310000	4.661290e-02
4.320000	4.576200e-02
4.330000	4.492820e-02
4.340000	4.411150e-02
4.350000	4.331200e-02
4.360000	4.253490e-02
4.370000	4.177230e-02
4.380000	4.102430e-02
4.390000	4.029080e-02
4.400000	3.957180e-02
4.410000	3.886830e-02
4.420000	3.817880e-02
4.430000	3.750340e-02
4.440000	3.684200e-02
4.450000	3.619460e-02
4.460000	3.556570e-02
4.470000	3.494860e-02
4.480000	3.434330e-02
4.490000	3.374990e-02
4.500000	3.316830e-02
4.510000	3.260060e-02
4.520000	3.204370e-02
4.530000	3.149750e-02
4.540000	3.096210e-02
4.550000	3.043740e-02
4.560000	2.992530e-02
4.570000	2.942300e-02
4.580000	2.893050e-02
4.590000	2.844790e-02
4.600000	2.797520e-02
4.610000	2.751420e-02
4.620000	2.706210e-02
4.630000	2.661890e-02
4.640000	2.618470e-02
4.650000	2.575930e-02
4.660000	2.534490e-02
4.670000	2.493850e-02
4.680000	2.454000e-02
4.690000	2.414940e-02
4.700000	2.376680e-02
4.710000	2.339350e-02
4.720000	2.302750e-02
4.730000	2.266880e-02
4.740000	2.231730e-02
4.750000	2.197300e-02
4.760000	2.163860e-02
4.770000	2.131020e-02
4.780000	2.098780e-02
4.790000	2.067130e-02
4.800000	2.036090e-02
4.810000	2.005700e-02
4.820000	1.975880e-02
4.830000	1.946620e-02
4.840000	1.917940e-02
4.850000	1.889830e-02
4.860000	1.862460e-02
4.870000	1.835570e-02
4.880000	1.809160e-02
4.890000	1.783240e-02
4.900000	1.757790e-02
4.910000	1.732910e-02
4.920000	1.708470e-02
4.930000	1.684470e-02
4.940000	1.660920e-02
4.950000	1.637820e-02
4.960000	1.615240e-02
4.970000	1.593060e-02
4.980000	1.571290e-02
4.990000	1.549920e-02
5.000000	1.528960e-02
5.010000	1.508490e-02
5.020000	1.488370e-02
5.030000	1.468620e-02
5.040000	1.449220e-02
5.050000	1.430180e-02
5.060000	1.411580e-02
5.070000	1.393300e-02
5.080000	1.375340e-02
5.090000	1.357690e-02
5.100000	1.340370e-02
5.110000	1.323420e-02
5.120000	1.306760e-02
5.130000	1.290390e-02
5.140000	1.274310e-02
5.150000	1.258520e-02
5.160000	1.243070e-02
5.170000	1.227880e-02
5.180000	1.212960e-02
5.190000	1.198290e-02
5.200000	1.183890e-02
5.210000	1.169810e-02
5.220000	1.155960e-02
5.230000	1.142350e-02
5.240000	1.128970e-02
5.250000	1.115840e-02
5.260000	1.103040e-02
5.270000	1.090430e-02
5.280000	1.078010e-02
5.290000	1.065770e-02
5.300000	1.053720e-02
5.310000	1.041750e-02
5.320000	1.030010e-02
5.330000	1.018520e-02
5.340000	1.007270e-02
5.350000	9.962590e-03
5.360000	9.856870e-03
5.370000	9.752570e-03
5.380000	9.649690e-03
5.390000	9.548240e-03
5.400000	9.448220e-03
5.410000	9.349280e-03
5.420000	9.251930e-03
5.430000	9.156190e-03
5.440000	9.062050e-03
5.450000	8.969510e-03
5.460000	8.878990e-03
5.470000	8.789860e-03
5.480000	8.702120e-03
5.490000	8.615780e-03
5.500000	8.530830e-03
5.510000	8.447650e-03
5.520000	8.365670e-03
5.530000	8.284910e-03
5.540000	8.205350e-03
5.550000	8.127010e-03
5.560000	8.049920e-03
5.570000	7.974020e-03
5.580000	7.899320e-03
5.590000	7.825800e-03
5.600000	7.753480e-03
5.610000	7.682760e-03
5.620000	7.613030e-03
5.630000	7.544290e-03
5.640000	7.476540e-03
5.650000	7.409780e-03
5.660000	7.344200e-03
5.670000	7.279510e-03
5.680000	7.215730e-03
5.690000	7.152850e-03
5.700000	7.090870e-03
5.710000	7.029910e-03
5.720000	6.969790e-03
5.730000	6.910520e-03
5.740000	6.852100e-03
5.750000	6.794520e-03
5.760000	6.738000e-03
5.770000	6.682220e-03
5.780000	6.627200e-03
5.790000	6.572910e-03
5.800000	6.519380e-03
5.810000	6.466620e-03
5.820000	6.414590e-03
5.830000	6.363290e-03
5.840000	6.312730e-03
5.850000	6.262900e-03
5.860000	6.214060e-03
5.870000	6.165830e-03
5.880000	6.118190e-03
5.890000	6.071160e-03
5.900000	6.024730e-03
5.910000	5.979010e-03
5.920000	5.933830e-03
5.930000	5.889200e-03
5.940000	5.845130e-03
5.950000	5.801600e-03
5.960000	5.758670e-03
5.970000	5.716260e-03
5.980000	5.674380e-03
5.990000	5.633040e-03
6.000000	5.592220e-03
6.010000	5.551920e-03
6.020000	5.512160e-03
6.030000	5.472930e-03
6.040000	5.434230e-03
6.050000	5.396070e-03
6.060000	5.358660e-03
6.070000	5.321680e-03
6.080000	5.285120e-03
6.090000	5.248970e-03
6.100000	5.213250e-03
6.110000	5.178070e-03
6.120000	5.143240e-03
6.130000	5.108780e-03
6.140000	5.074670e-03
6.150000	5.040920e-03
6.160000	5.007520e-03
6.170000	4.974480e-03
6.180000	4.941810e-03
6.190000	4.909500e-03
6.200000	4.877560e-03
6.210000	4.846100e-03
6.220000	4.814940e-03
6.230000	4.784100e-03
6.240000	4.753560e-03
6.250000	4.723330e-03
6.260000	4.693480e-03
6.270000	4.663890e-03
6.280000	4.634590e-03
6.290000	4.605560e-03
6.300000	4.576810e-03
6.310000	4.548400e-03
6.320000	4.520230e-03
6.330000	4.492310e-03
6.340000	4.464640e-03
6.350000	4.437210e-03
6.360000	4.410090e-03
6.370000	4.383180e-03
6.380000	4.356490e-03
6.390000	4.330010e-03
6.400000	4.303740e-03
6.410000	4.277570e-03
6.420000	4.251680e-03
6.430000	4.226050e-03
6.440000	4.200690e-03
6.450000	4.175590e-03
6.460000	4.150930e-03
6.470000	4.126460e-03
6.480000	4.102160e-03
6.490000	4.078050e-03
6.500000	4.054130e-03
6.510000	4.030400e-03
6.520000	4.006840e-03
6.530000	3.983470e-03
6.540000	3.960270e-03
6.550000	3.937250e-03
6.560000	3.914390e-03
6.570000	3.891720e-03
6.580000	3.869230e-03
6.590000	3.846920e-03
6.600000	3.824790e-03
6.610000	3.802890e-03
6.620000	3.781150e-03
6.630000	3.759560e-03
6.640000	3.738140e-03
6.650000	3.716860e-03
6.660000	3.695700e-03
6.670000	3.674710e-03
6.680000	3.653910e-03
6.690000	3.633280e-03
6.700000	3.612840e-03
6.710000	3.592690e-03
6.720000	3.572670e-03
6.730000	3.552770e-03
6.740000	3.532990e-03
6.750000	3.513330e-03
6.760000	3.493860e-03
6.770000	3.474480e-03
6.780000	3.455180e-03
6.790000	3.435970e-03
6.800000	3.416850e-03
6.810000	3.397650e-03
6.820000	3.378620e-03
6.830000	3.359750e-03
6.840000	3.341050e-03
6.850000	3.322520e-03
6.860000	3.304230e-03
6.870000	3.286060e-03
6.880000	3.268030e-03
6.890000	3.250130e-03
6.900000	3.232360e-03
6.910000	3.214740e-03
6.920000	3.197250e-03
6.930000	3.179870e-03
6.940000	3.162610e-03
6.950000	3.145460e-03
6.960000	3.128410e-03
6.970000	3.111490e-03
6.980000	3.094700e-03
6.990000	3.078030e-03
7.000000	3.061500e-03
7.010000	3.045100e-03
7.020000	3.028830e-03
7.030000	3.012690e-03
7.040000	2.996670e-03
7.050000	2.980780e-03
7.060000	2.965010e-03
7.070000	2.949380e-03
7.080000	2.933870e-03
7.090000	2.918490e-03
7.100000	2.903240e-03
7.110000	2.887510e-03
7.120000	2.872220e-03
7.130000	2.857360e-03
7.140000	2.842940e-03
7.150000	2.828950e-03
7.160000	2.817310e-03
7.170000	2.805150e-03
7.180000	2.792480e-03
7.190000	2.779290e-03
7.200000	2.765580e-03
7.210000	2.749520e-03
7.220000	2.733870e-03
7.230000	2.718620e-03
7.240000	2.703770e-03
7.250000	2.689320e-03
7.260000	2.675810e-03
7.270000	2.662440e-03
7.280000	2.649200e-03
7.290000	2.636100e-03
7.300000	2.623140e-03
7.310000	2.610360e-03
7.320000	2.597700e-03
7.330000	2.585150e-03
7.340000	2.572720e-03
7.350000	2.560400e-03
7.360000	2.548280e-03
7.370000	2.536240e-03
7.380000	2.524270e-03
7.390000	2.512360e-03
7.400000	2.500530e-03
7.410000	2.488780e-03
7.420000	2.477100e-03
7.430000	2.465480e-03
7.440000	2.453930e-03
7.450000	2.442450e-03
7.460000	2.431010e-03
7.470000	2.419660e-03
7.480000	2.408380e-03
7.490000	2.397180e-03
7.500000	2.386050e-03
7.510000	2.375060e-03
7.520000	2.364130e-03
7.530000	2.353240e-03
7.540000	2.342400e-03
7.550000	2.331610e-03
7.560000	2.320840e-03
7.570000	2.310140e-03
7.580000	2.299500e-03
7.590000	2.288930e-03
7.600000	2.278430e-03
7.610000	2.268000e-03
7.620000	2.257630e-03
7.630000	2.247330e-03
7.640000	2.237100e-03
7.650000	2.226940e-03
7.660000	2.216790e-03
7.670000	2.206730e-03
7.680000	2.196780e-03
7.690000	2.186920e-03
7.700000	2.177150e-03
7.710000	2.167550e-03
7.720000	2.158020e-03
7.730000	2.148550e-03
7.740000	2.139150e-03
7.750000	2.129810e-03
7.760000	2.120500e-03
7.770000	2.111270e-03
7.780000	2.102130e-03
7.790000	2.093070e-03
7.800000	2.084090e-03
7.810000	2.075220e-03
7.820000	2.066420e-03
7.830000	2.057690e-03
7.840000	2.049030e-03
7.850000	2.040430e-03
7.860000	2.032000e-03
7.870000	2.023580e-03
7.880000	2.015180e-03
7.890000	2.006810e-03
7.900000	1.998460e-03
7.910000	1.990110e-03
7.920000	1.981780e-03
7.930000	1.973490e-03
7.940000	1.965230e-03
7.950000	1.957000e-03
7.960000	1.948750e-03
7.970000	1.940550e-03
7.980000	1.932410e-03
7.990000	1.924320e-03
8.000000	1.916280e-03
