# E(GeV)	-Im_Tmatrix(GeV^-2)
2.440000	1.277190e+00
2.450000	1.263960e+00
2.460000	1.250620e+00
2.470000	1.237280e+00
2.480000	1.223940e+00
2.490000	1.210600e+00
2.500000	1.197270e+00
2.510000	1.183840e+00
2.520000	1.170460e+00
2.530000	1.157140e+00
2.540000	1.143850e+00
2.550000	1.130620e+00
2.560000	1.117410e+00
2.570000	1.104260e+00
2.580000	1.091170e+00
2.590000	1.078140e+00
2.600000	1.065170e+00
2.610000	1.052210e+00
2.620000	1.039340e+00
2.630000	1.026550e+00
2.640000	1.013850e+00
2.650000	1.001240e+00
2.660000	9.887070e-01
2.670000	9.762660e-01
2.680000	9.639230e-01
2.690000	9.516770e-01
2.700000	9.395290e-01
2.710000	9.274510e-01
2.720000	9.154840e-01
2.730000	9.036270e-01
2.740000	8.918820e-01
2.750000	8.802470e-01
2.760000	8.687110e-01
2.770000	8.572920e-01
2.780000	8.459900e-01
2.790000	8.348040e-01
2.800000	8.237350e-01
2.810000	8.127760e-01
2.820000	8.019370e-01
2.830000	7.912180e-01
2.840000	7.806180e-01
2.850000	7.701390e-01
2.860000	7.597780e-01
2.870000	7.495380e-01
2.880000	7.394180e-01
2.890000	7.294180e-01
2.900000	7.195390e-01
2.910000	7.097850e-01
2.920000	7.001490e-01
2.930000	6.906310e-01
2.940000	6.812310e-01
2.950000	6.719500e-01
2.960000	6.627920e-01
2.970000	6.537500e-01
2.980000	6.448230e-01
2.990000	6.360110e-01
3.000000	6.273140e-01
3.010000	6.187410e-01
3.020000	6.102780e-01
3.030000	6.019270e-01
3.040000	5.936870e-01
3.050000	5.855590e-01
3.060000	5.775540e-01
3.070000	5.696540e-01
3.080000	5.618600e-01
3.090000	5.541710e-01
3.100000	5.465880e-01
3.110000	5.391210e-01
3.120000	5.317540e-01
3.130000	5.244870e-01
3.140000	5.173210e-01
3.150000	5.102550e-01
3.160000	5.033030e-01
3.170000	4.964450e-01
3.180000	4.896810e-01
3.190000	4.830110e-01
3.200000	4.764350e-01
3.210000	4.699650e-01
3.220000	4.635830e-01
3.230000	4.572890e-01
3.240000	4.510830e-01
3.250000	4.449660e-01
3.260000	4.389470e-01
3.270000	4.330120e-01
3.280000	4.271580e-01
3.290000	4.213860e-01
3.300000	4.156970e-01
3.310000	4.101010e-01
3.320000	4.045820e-01
3.330000	3.991390e-01
3.340000	3.937730e-01
3.350000	3.884830e-01
3.360000	3.832840e-01
3.370000	3.781540e-01
3.380000	3.730930e-01
3.390000	3.681020e-01
3.400000	3.631800e-01
3.410000	3.583340e-01
3.420000	3.535540e-01
3.430000	3.488390e-01
3.440000	3.441900e-01
3.450000	3.396070e-01
3.460000	3.351010e-01
3.470000	3.306550e-01
3.480000	3.262680e-01
3.490000	3.219410e-01
3.500000	3.176740e-01
3.510000	3.134760e-01
3.520000	3.093330e-01
3.530000	3.052440e-01
3.540000	3.012110e-01
3.550000	2.972320e-01
3.560000	2.933170e-01
3.570000	2.894520e-01
3.580000	2.856380e-01
3.590000	2.818750e-01
3.600000	2.781630e-01
3.610000	2.745100e-01
3.620000	2.709030e-01
3.630000	2.673430e-01
3.640000	2.638300e-01
3.650000	2.603640e-01
3.660000	2.569520e-01
3.670000	2.535830e-01
3.680000	2.502570e-01
3.690000	2.469740e-01
3.700000	2.437340e-01
3.710000	2.405420e-01
3.720000	2.373910e-01
3.730000	2.342790e-01
3.740000	2.312080e-01
3.750000	2.281760e-01
3.760000	2.251900e-01
3.770000	2.222410e-01
3.780000	2.193280e-01
3.790000	2.164530e-01
3.800000	2.136140e-01
3.810000	2.108180e-01
3.820000	2.080550e-01
3.830000	2.053270e-01
3.840000	2.026320e-01
3.850000	1.999720e-01
3.860000	1.973500e-01
3.870000	1.947600e-01
3.880000	1.922010e-01
3.890000	1.896750e-01
3.900000	1.871800e-01
3.910000	1.847220e-01
3.920000	1.822930e-01
3.930000	1.798930e-01
3.940000	1.775230e-01
3.950000	1.751820e-01
3.960000	1.728730e-01
3.970000	1.705920e-01
3.980000	1.683390e-01
3.990000	1.661140e-01
4.000000	1.639160e-01
4.010000	1.617510e-01
4.020000	1.596110e-01
4.030000	1.574960e-01
4.040000	1.554080e-01
4.050000	1.533450e-01
4.060000	1.513110e-01
4.070000	1.493000e-01
4.080000	1.473140e-01
4.090000	1.453530e-01
4.100000	1.434160e-01
4.110000	1.415060e-01
4.120000	1.396190e-01
4.130000	1.377550e-01
4.140000	1.359130e-01
4.150000	1.340940e-01
4.160000	1.322990e-01
4.170000	1.305250e-01
4.180000	1.287730e-01
4.190000	1.270430e-01
4.200000	1.253340e-01
4.210000	1.236490e-01
4.220000	1.219850e-01
4.230000	1.203400e-01
4.240000	1.187160e-01
4.250000	1.171110e-01
4.260000	1.155290e-01
4.270000	1.139670e-01
4.280000	1.124230e-01
4.290000	1.108970e-01
4.300000	1.093910e-01
4.310000	1.079060e-01
4.320000	1.064390e-01
4.330000	1.049890e-01
4.340000	1.035580e-01
4.350000	1.021440e-01
4.360000	1.007500e-01
4.370000	9.937300e-02
4.380000	9.801310e-02
4.390000	9.667010e-02
4.400000	9.534400e-02
4.410000	9.403720e-02
4.420000	9.274630e-02
4.430000	9.147120e-02
4.440000	9.021190e-02
4.450000	8.896850e-02
4.460000	8.774200e-02
4.470000	8.653090e-02
4.480000	8.533500e-02
4.490000	8.415440e-02
4.500000	8.298920e-02
4.510000	8.184140e-02
4.520000	8.070790e-02
4.530000	7.958850e-02
4.540000	7.848340e-02
4.550000	7.739260e-02
4.560000	7.631700e-02
4.570000	7.525510e-02
4.580000	7.420690e-02
4.590000	7.317240e-02
4.600000	7.215150e-02
4.610000	7.114710e-02
4.620000	7.015500e-02
4.630000	6.917530e-02
4.640000	6.820780e-02
4.650000	6.725270e-02
4.660000	6.631020e-02
4.670000	6.537990e-02
4.680000	6.446180e-02
4.690000	6.355580e-02
4.700000	6.266200e-02
4.710000	6.178180e-02
4.720000	6.091300e-02
4.730000	6.005570e-02
4.740000	5.920990e-02
4.750000	5.837560e-02
4.760000	5.755440e-02
4.770000	5.674390e-02
4.780000	5.594390e-02
4.790000	5.515460e-02
4.800000	5.437600e-02
4.810000	5.360910e-02
4.820000	5.285220e-02
4.830000	5.210540e-02
4.840000	5.136860e-02
4.850000	5.064190e-02
4.860000	4.992610e-02
4.870000	4.921990e-02
4.880000	4.852320e-02
4.890000	4.783610e-02
4.900000	4.715840e-02
4.910000	4.649150e-02
4.920000	4.583350e-02
4.930000	4.518440e-02
4.940000	4.454420e-02
4.950000	4.391280e-02
4.960000	4.329140e-02
4.970000	4.267840e-02
4.980000	4.207370e-02
4.990000	4.147740e-02
5.000000	4.088950e-02
5.010000	4.031110e-02
5.020000	3.974060e-02
5.030000	3.917780e-02
5.040000	3.862300e-02
5.050000	3.807590e-02
5.060000	3.753820e-02
5.070000	3.700760e-02
5.080000	3.648410e-02
5.090000	3.596770e-02
5.100000	3.545850e-02
5.110000	3.495640e-02
5.120000	3.446150e-02
5.130000	3.397360e-02
5.140000	3.349290e-02
5.150000	3.301940e-02
5.160000	3.255440e-02
5.170000	3.209580e-02
5.180000	3.164360e-02
5.190000	3.119780e-02
5.200000	3.075830e-02
5.210000	3.032600e-02
5.220000	2.989960e-02
5.230000	2.947930e-02
5.240000	2.906500e-02
5.250000	2.865670e-02
5.260000	2.825520e-02
5.270000	2.785930e-02
5.280000	2.746910e-02
5.290000	2.708440e-02
5.300000	2.670530e-02
5.310000	2.633240e-02
5.320000	2.596490e-02
5.330000	2.560260e-02
5.340000	2.524550e-02
5.350000	2.489370e-02
5.360000	2.454890e-02
5.370000	2.420860e-02
5.380000	2.387250e-02
5.390000	2.354080e-02
5.400000	2.321350e-02
5.410000	2.289010e-02
5.420000	2.257120e-02
5.430000	2.225690e-02
5.440000	2.194720e-02
5.450000	2.164190e-02
5.460000	2.134070e-02
5.470000	2.104420e-02
5.480000	2.075260e-02
5.490000	2.046590e-02
5.500000	2.018390e-02
5.510000	1.990830e-02
5.520000	1.963670e-02
5.530000	1.936930e-02
5.540000	1.910600e-02
5.550000	1.884680e-02
5.560000	1.859310e-02
5.570000	1.834290e-02
5.580000	1.809610e-02
5.590000	1.785270e-02
