# E(GeV)	-Im_Tmatrix(GeV^-2)
2.130000	5.225770e+00
2.140000	5.171590e+00
2.150000	5.116420e+00
2.160000	5.059040e+00
2.170000	5.001280e+00
2.180000	4.943160e+00
2.190000	4.884660e+00
2.200000	4.825800e+00
2.210000	4.765700e+00
2.220000	4.705660e+00
2.230000	4.645700e+00
2.240000	4.585800e+00
2.250000	4.525980e+00
2.260000	4.465640e+00
2.270000	4.405660e+00
2.280000	4.346060e+00
2.290000	4.286810e+00
2.300000	4.227940e+00
2.310000	4.169040e+00
2.320000	4.110700e+00
2.330000	4.052920e+00
2.340000	3.995700e+00
2.350000	3.939040e+00
2.360000	3.882710e+00
2.370000	3.827050e+00
2.380000	3.772070e+00
2.390000	3.717760e+00
2.400000	3.664120e+00
2.410000	3.611040e+00
2.420000	3.558700e+00
2.430000	3.507090e+00
2.440000	3.456210e+00
2.450000	3.406070e+00
2.460000	3.356610e+00
2.470000	3.307920e+00
2.480000	3.259980e+00
2.490000	3.212810e+00
2.500000	3.166390e+00
2.510000	3.120750e+00
2.520000	3.075860e+00
2.530000	3.031730e+00
2.540000	2.988360e+00
2.550000	2.945740e+00
2.560000	2.903920e+00
2.570000	2.862840e+00
2.580000	2.822490e+00
2.590000	2.782890e+00
2.600000	2.744010e+00
2.610000	2.705950e+00
2.620000	2.668590e+00
2.630000	2.631930e+00
2.640000	2.595970e+00
2.650000	2.560710e+00
2.660000	2.526230e+00
2.670000	2.492420e+00
2.680000	2.459260e+00
2.690000	2.426770e+00
2.700000	2.394940e+00
2.710000	2.363860e+00
2.720000	2.333390e+00
2.730000	2.303540e+00
2.740000	2.274310e+00
2.750000	2.245680e+00
2.760000	2.217800e+00
2.770000	2.190460e+00
2.780000	2.163680e+00
2.790000	2.137450e+00
2.800000	2.111770e+00
2.810000	2.086720e+00
2.820000	2.062190e+00
2.830000	2.038170e+00
2.840000	2.014660e+00
2.850000	1.991660e+00
2.860000	1.969300e+00
2.870000	1.947390e+00
2.880000	1.925920e+00
2.890000	1.904910e+00
2.900000	1.884340e+00
2.910000	1.864320e+00
2.920000	1.844700e+00
2.930000	1.825480e+00
2.940000	1.806650e+00
2.950000	1.788220e+00
2.960000	1.770290e+00
2.970000	1.752710e+00
2.980000	1.735460e+00
2.990000	1.718570e+00
3.000000	1.702010e+00
3.010000	1.685890e+00
3.020000	1.670070e+00
3.030000	1.654540e+00
3.040000	1.639310e+00
3.050000	1.624360e+00
3.060000	1.609810e+00
3.070000	1.595500e+00
3.080000	1.581430e+00
3.090000	1.567610e+00
3.100000	1.554030e+00
3.110000	1.540770e+00
3.120000	1.527720e+00
3.130000	1.514870e+00
3.140000	1.502220e+00
3.150000	1.489780e+00
3.160000	1.477610e+00
3.170000	1.465610e+00
3.180000	1.453770e+00
3.190000	1.442090e+00
3.200000	1.430580e+00
3.210000	1.419290e+00
3.220000	1.408140e+00
3.230000	1.397110e+00
3.240000	1.386210e+00
3.250000	1.375440e+00
3.260000	1.364850e+00
3.270000	1.354370e+00
3.280000	1.343980e+00
3.290000	1.333700e+00
3.300000	1.323520e+00
3.310000	1.313490e+00
3.320000	1.303540e+00
3.330000	1.293660e+00
3.340000	1.283870e+00
3.350000	1.274150e+00
3.360000	1.264540e+00
3.370000	1.254990e+00
3.380000	1.245500e+00
3.390000	1.236080e+00
3.400000	1.226710e+00
3.410000	1.217430e+00
3.420000	1.208200e+00
3.430000	1.199020e+00
3.440000	1.189870e+00
3.450000	1.180770e+00
3.460000	1.171740e+00
3.470000	1.162730e+00
3.480000	1.153760e+00
3.490000	1.144830e+00
3.500000	1.135930e+00
3.510000	1.127070e+00
3.520000	1.118240e+00
3.530000	1.109440e+00
3.540000	1.100660e+00
3.550000	1.091920e+00
3.560000	1.083220e+00
3.570000	1.074530e+00
3.580000	1.065870e+00
3.590000	1.057240e+00
3.600000	1.048620e+00
3.610000	1.040030e+00
3.620000	1.031460e+00
3.630000	1.022910e+00
3.640000	1.014380e+00
3.650000	1.005880e+00
3.660000	9.973960e-01
3.670000	9.889360e-01
3.680000	9.804970e-01
3.690000	9.720800e-01
3.700000	9.636830e-01
3.710000	9.553050e-01
3.720000	9.469490e-01
3.730000	9.386160e-01
3.740000	9.303050e-01
3.750000	9.220170e-01
3.760000	9.137490e-01
3.770000	9.055050e-01
3.780000	8.972840e-01
3.790000	8.890860e-01
3.800000	8.809110e-01
3.810000	8.727560e-01
3.820000	8.646260e-01
3.830000	8.565210e-01
3.840000	8.484420e-01
3.850000	8.403880e-01
3.860000	8.323530e-01
3.870000	8.243480e-01
3.880000	8.163700e-01
3.890000	8.084210e-01
3.900000	8.005000e-01
3.910000	7.926030e-01
3.920000	7.847370e-01
3.930000	7.769020e-01
3.940000	7.690970e-01
3.950000	7.613240e-01
3.960000	7.535750e-01
3.970000	7.458600e-01
3.980000	7.381790e-01
3.990000	7.305330e-01
4.000000	7.229200e-01
4.010000	7.153360e-01
4.020000	7.077890e-01
4.030000	7.002780e-01
4.040000	6.928030e-01
4.050000	6.853660e-01
4.060000	6.779580e-01
4.070000	6.705900e-01
4.080000	6.632620e-01
4.090000	6.559730e-01
4.100000	6.487230e-01
4.110000	6.415070e-01
4.120000	6.343330e-01
4.130000	6.272010e-01
4.140000	6.201110e-01
4.150000	6.130620e-01
4.160000	6.060520e-01
4.170000	5.990850e-01
4.180000	5.921620e-01
4.190000	5.852810e-01
4.200000	5.784450e-01
4.210000	5.716510e-01
4.220000	5.649010e-01
4.230000	5.581950e-01
4.240000	5.515320e-01
4.250000	5.449120e-01
4.260000	5.383150e-01
4.270000	5.317720e-01
4.280000	5.252830e-01
4.290000	5.188470e-01
4.300000	5.124650e-01
4.310000	5.061540e-01
4.320000	4.998880e-01
4.330000	4.936670e-01
4.340000	4.874900e-01
4.350000	4.813580e-01
4.360000	4.752600e-01
4.370000	4.692110e-01
4.380000	4.632130e-01
4.390000	4.572650e-01
4.400000	4.513670e-01
4.410000	4.455180e-01
4.420000	4.397190e-01
4.430000	4.339710e-01
4.440000	4.282740e-01
4.450000	4.226270e-01
4.460000	4.170290e-01
4.470000	4.114820e-01
4.480000	4.059860e-01
4.490000	4.005410e-01
4.500000	3.951470e-01
4.510000	3.898040e-01
4.520000	3.845110e-01
4.530000	3.792700e-01
4.540000	3.740790e-01
4.550000	3.689390e-01
4.560000	3.638500e-01
4.570000	3.588110e-01
4.580000	3.538240e-01
4.590000	3.488870e-01
4.600000	3.440010e-01
4.610000	3.391670e-01
4.620000	3.343830e-01
4.630000	3.296490e-01
4.640000	3.249660e-01
4.650000	3.203320e-01
4.660000	3.157490e-01
4.670000	3.112150e-01
4.680000	3.067310e-01
4.690000	3.022970e-01
4.700000	2.979110e-01
4.710000	2.935780e-01
4.720000	2.892920e-01
4.730000	2.850550e-01
4.740000	2.808670e-01
4.750000	2.767260e-01
4.760000	2.726350e-01
4.770000	2.685920e-01
4.780000	2.645970e-01
4.790000	2.606480e-01
4.800000	2.567470e-01
4.810000	2.528980e-01
4.820000	2.490940e-01
4.830000	2.453350e-01
4.840000	2.416220e-01
4.850000	2.379550e-01
4.860000	2.343370e-01
4.870000	2.307630e-01
4.880000	2.272330e-01
4.890000	2.237460e-01
4.900000	2.203040e-01
4.910000	2.169080e-01
4.920000	2.135550e-01
4.930000	2.102450e-01
4.940000	2.069780e-01
4.950000	2.037540e-01
4.960000	2.005780e-01
4.970000	1.974430e-01
4.980000	1.943490e-01
4.990000	1.912960e-01
5.000000	1.882840e-01
5.010000	1.853180e-01
5.020000	1.823910e-01
5.030000	1.795030e-01
5.040000	1.766530e-01
5.050000	1.738420e-01
5.060000	1.710700e-01
5.070000	1.683370e-01
5.080000	1.656410e-01
5.090000	1.629840e-01
5.100000	1.603660e-01
5.110000	1.577880e-01
5.120000	1.552470e-01
5.130000	1.527430e-01
5.140000	1.502760e-01
5.150000	1.478460e-01
5.160000	1.454670e-01
5.170000	1.431180e-01
5.180000	1.407980e-01
5.190000	1.385080e-01
5.200000	1.362460e-01
5.210000	1.340040e-01
5.220000	1.317970e-01
5.230000	1.296230e-01
5.240000	1.274840e-01
5.250000	1.253780e-01
5.260000	1.233170e-01
5.270000	1.212850e-01
5.280000	1.192820e-01
5.290000	1.173080e-01
5.300000	1.153630e-01
5.310000	1.134480e-01
5.320000	1.115610e-01
5.330000	1.097030e-01
5.340000	1.078740e-01
5.350000	1.060730e-01
5.360000	1.043020e-01
5.370000	1.025590e-01
5.380000	1.008430e-01
5.390000	9.915500e-02
5.400000	9.749390e-02
5.410000	9.586760e-02
5.420000	9.426490e-02
5.430000	9.268570e-02
5.440000	9.113010e-02
5.450000	8.959810e-02
5.460000	8.809210e-02
5.470000	8.660840e-02
5.480000	8.514720e-02
5.490000	8.370840e-02
5.500000	8.229200e-02
5.510000	8.089810e-02
5.520000	7.952660e-02
5.530000	7.817750e-02
5.540000	7.685080e-02
5.550000	7.554660e-02
5.560000	7.427160e-02
5.570000	7.301560e-02
5.580000	7.177860e-02
5.590000	7.056050e-02
5.600000	6.936150e-02
5.610000	6.818140e-02
5.620000	6.702030e-02
5.630000	6.587810e-02
5.640000	6.475490e-02
5.650000	6.365070e-02
5.660000	6.256970e-02
5.670000	6.150560e-02
5.680000	6.045820e-02
5.690000	5.942750e-02
5.700000	5.841370e-02
5.710000	5.741850e-02
5.720000	5.643910e-02
5.730000	5.547560e-02
5.740000	5.452790e-02
5.750000	5.359600e-02
5.760000	5.268260e-02
5.770000	5.178370e-02
5.780000	5.089930e-02
5.790000	5.002940e-02
5.800000	4.917390e-02
5.810000	4.833440e-02
5.820000	4.750870e-02
5.830000	4.669670e-02
5.840000	4.589840e-02
5.850000	4.511380e-02
5.860000	4.434590e-02
5.870000	4.359030e-02
5.880000	4.284690e-02
5.890000	4.211580e-02
5.900000	4.139700e-02
5.910000	4.069210e-02
5.920000	3.999860e-02
5.930000	3.931660e-02
5.940000	3.864600e-02
5.950000	3.798690e-02
5.960000	3.734130e-02
5.970000	3.670610e-02
5.980000	3.608130e-02
5.990000	3.546690e-02
6.000000	3.486280e-02
6.010000	3.426990e-02
6.020000	3.368700e-02
6.030000	3.311410e-02
6.040000	3.255130e-02
6.050000	3.199860e-02
6.060000	3.145850e-02
6.070000	3.092710e-02
6.080000	3.040450e-02
6.090000	2.989060e-02
6.100000	2.938550e-02
6.110000	2.889040e-02
6.120000	2.840340e-02
6.130000	2.792460e-02
6.140000	2.745380e-02
6.150000	2.699120e-02
6.160000	2.653800e-02
6.170000	2.609230e-02
6.180000	2.565400e-02
6.190000	2.522310e-02
6.200000	2.479970e-02
6.210000	2.438500e-02
6.220000	2.397710e-02
6.230000	2.357610e-02
6.240000	2.318180e-02
6.250000	2.279440e-02
6.260000	2.241490e-02
6.270000	2.204160e-02
6.280000	2.167460e-02
6.290000	2.131390e-02
6.300000	2.095950e-02
6.310000	2.061250e-02
6.320000	2.027130e-02
6.330000	1.993570e-02
6.340000	1.960590e-02
6.350000	1.928170e-02
6.360000	1.896430e-02
6.370000	1.865210e-02
6.380000	1.834510e-02
6.390000	1.804340e-02
6.400000	1.774690e-02
6.410000	1.745670e-02
6.420000	1.717120e-02
6.430000	1.689040e-02
6.440000	1.661450e-02
6.450000	1.634320e-02
6.460000	1.607750e-02
6.470000	1.581620e-02
6.480000	1.555920e-02
6.490000	1.530650e-02
6.500000	1.505830e-02
6.510000	1.481510e-02
6.520000	1.457600e-02
6.530000	1.434080e-02
6.540000	1.410950e-02
6.550000	1.388220e-02
6.560000	1.366050e-02
6.570000	1.344200e-02
6.580000	1.322650e-02
6.590000	1.301410e-02
6.600000	1.280480e-02
6.610000	1.259730e-02
6.620000	1.239350e-02
6.630000	1.219340e-02
6.640000	1.199690e-02
6.650000	1.180410e-02
6.660000	1.161570e-02
6.670000	1.143060e-02
6.680000	1.124890e-02
6.690000	1.107040e-02
6.700000	1.089530e-02
6.710000	1.072370e-02
6.720000	1.055540e-02
6.730000	1.039030e-02
6.740000	1.022830e-02
6.750000	1.006960e-02
6.760000	9.915580e-03
6.770000	9.764020e-03
6.780000	9.614950e-03
6.790000	9.468360e-03
6.800000	9.324270e-03
6.810000	9.182880e-03
6.820000	9.043870e-03
6.830000	8.907250e-03
6.840000	8.773010e-03
6.850000	8.641160e-03
6.860000	8.512220e-03
6.870000	8.385400e-03
6.880000	8.260700e-03
6.890000	8.138120e-03
6.900000	8.017650e-03
6.910000	7.899680e-03
6.920000	7.783640e-03
6.930000	7.669530e-03
6.940000	7.557340e-03
6.950000	7.447090e-03
6.960000	7.339030e-03
6.970000	7.232760e-03
6.980000	7.128290e-03
6.990000	7.025600e-03
7.000000	6.924720e-03
7.010000	6.826050e-03
7.020000	6.728960e-03
7.030000	6.633450e-03
7.040000	6.539510e-03
7.050000	6.447160e-03
7.060000	6.356640e-03
7.070000	6.267570e-03
7.080000	6.179950e-03
7.090000	6.093760e-03
7.100000	6.009030e-03
7.110000	5.925790e-03
7.120000	5.843970e-03
7.130000	5.763560e-03
7.140000	5.684570e-03
7.150000	5.606990e-03
7.160000	5.531160e-03
7.170000	5.456580e-03
7.180000	5.383250e-03
7.190000	5.311160e-03
7.200000	5.240320e-03
7.210000	5.171060e-03
7.220000	5.102880e-03
7.230000	5.035780e-03
7.240000	4.969760e-03
7.250000	4.904810e-03
7.260000	4.841060e-03
7.270000	4.778330e-03
7.280000	4.716620e-03
7.290000	4.655930e-03
7.300000	4.596250e-03
7.310000	4.537660e-03
7.320000	4.480060e-03
7.330000	4.423450e-03
7.340000	4.367830e-03
7.350000	4.313190e-03
7.360000	4.259800e-03
7.370000	4.207270e-03
7.380000	4.155600e-03
7.390000	4.104800e-03
7.400000	4.054860e-03
7.410000	4.006010e-03
7.420000	3.957920e-03
7.430000	3.910570e-03
7.440000	3.863980e-03
7.450000	3.818140e-03
7.460000	3.773080e-03
7.470000	3.728760e-03
7.480000	3.685180e-03
7.490000	3.642340e-03
7.500000	3.600230e-03
7.510000	3.558970e-03
7.520000	3.518390e-03
7.530000	3.478500e-03
7.540000	3.439280e-03
7.550000	3.400740e-03
7.560000	3.363090e-03
7.570000	3.326010e-03
7.580000	3.289510e-03
7.590000	3.253580e-03
7.600000	3.218230e-03
7.610000	3.183520e-03
7.620000	3.149360e-03
7.630000	3.115730e-03
7.640000	3.082660e-03
7.650000	3.050130e-03
7.660000	3.018230e-03
7.670000	2.986840e-03
7.680000	2.955950e-03
7.690000	2.925570e-03
7.700000	2.895690e-03
7.710000	2.866430e-03
7.720000	2.837610e-03
7.730000	2.809250e-03
7.740000	2.781340e-03
7.750000	2.753880e-03
7.760000	2.726950e-03
7.770000	2.700430e-03
7.780000	2.674320e-03
7.790000	2.648610e-03
7.800000	2.623310e-03
7.810000	2.598460e-03
7.820000	2.574000e-03
7.830000	2.549910e-03
7.840000	2.526210e-03
7.850000	2.502900e-03
7.860000	2.480070e-03
7.870000	2.457570e-03
7.880000	2.435400e-03
7.890000	2.413560e-03
7.900000	2.392050e-03
7.910000	2.370950e-03
7.920000	2.350130e-03
7.930000	2.329610e-03
7.940000	2.309370e-03
7.950000	2.289410e-03
7.960000	2.269800e-03
7.970000	2.250440e-03
7.980000	2.231340e-03
7.990000	2.212510e-03
8.000000	2.193930e-03
