# E(GeV)	-Im_Tmatrix(GeV^-2)
4.310000	7.911380e-02
4.320000	7.745980e-02
4.330000	7.583870e-02
4.340000	7.425050e-02
4.350000	7.269520e-02
4.360000	7.117860e-02
4.370000	6.969200e-02
4.380000	6.823540e-02
4.390000	6.680870e-02
4.400000	6.541200e-02
4.410000	6.405130e-02
4.420000	6.271760e-02
4.430000	6.141070e-02
4.440000	6.013090e-02
4.450000	5.887790e-02
4.460000	5.765710e-02
4.470000	5.646060e-02
4.480000	5.528850e-02
4.490000	5.414080e-02
4.500000	5.301740e-02
4.510000	5.192320e-02
4.520000	5.085100e-02
4.530000	4.980080e-02
4.540000	4.877260e-02
4.550000	4.776630e-02
4.560000	4.678660e-02
4.570000	4.582660e-02
4.580000	4.488630e-02
4.590000	4.396570e-02
4.600000	4.306480e-02
4.610000	4.218760e-02
4.620000	4.132820e-02
4.630000	4.048650e-02
4.640000	3.966250e-02
4.650000	3.885630e-02
4.660000	3.807450e-02
4.670000	3.730720e-02
4.680000	3.655430e-02
4.690000	3.581590e-02
4.700000	3.509190e-02
4.710000	3.438090e-02
4.720000	3.368520e-02
4.730000	3.300460e-02
4.740000	3.233920e-02
4.750000	3.168910e-02
4.760000	3.105780e-02
4.770000	3.044000e-02
4.780000	2.983540e-02
4.790000	2.924430e-02
4.800000	2.866650e-02
4.810000	2.810350e-02
4.820000	2.755310e-02
4.830000	2.701540e-02
4.840000	2.649030e-02
4.850000	2.597800e-02
4.860000	2.548520e-02
4.870000	2.500160e-02
4.880000	2.452720e-02
4.890000	2.406200e-02
4.900000	2.360610e-02
4.910000	2.316020e-02
4.920000	2.272310e-02
4.930000	2.229480e-02
4.940000	2.187530e-02
4.950000	2.146460e-02
4.960000	2.106400e-02
4.970000	2.067150e-02
4.980000	2.028720e-02
4.990000	1.991090e-02
5.000000	1.954270e-02
5.010000	1.918430e-02
5.020000	1.883310e-02
5.030000	1.848920e-02
5.040000	1.815270e-02
5.050000	1.782340e-02
5.060000	1.750460e-02
5.070000	1.719150e-02
5.080000	1.688410e-02
5.090000	1.658240e-02
5.100000	1.628630e-02
5.110000	1.599340e-02
5.120000	1.570740e-02
5.130000	1.542830e-02
5.140000	1.515600e-02
5.150000	1.489070e-02
5.160000	1.463790e-02
5.170000	1.438920e-02
5.180000	1.414460e-02
5.190000	1.390410e-02
5.200000	1.366760e-02
5.210000	1.343230e-02
5.220000	1.320260e-02
5.230000	1.297840e-02
5.240000	1.275970e-02
5.250000	1.254660e-02
5.260000	1.234260e-02
5.270000	1.214240e-02
5.280000	1.194580e-02
5.290000	1.175300e-02
5.300000	1.156390e-02
5.310000	1.137830e-02
5.320000	1.119660e-02
5.330000	1.101850e-02
5.340000	1.084420e-02
5.350000	1.067360e-02
5.360000	1.050820e-02
5.370000	1.034570e-02
5.380000	1.018640e-02
5.390000	1.003000e-02
5.400000	9.876730e-03
5.410000	9.725950e-03
5.420000	9.578470e-03
5.430000	9.434290e-03
5.440000	9.293400e-03
5.450000	9.155810e-03
5.460000	9.023470e-03
5.470000	8.893450e-03
5.480000	8.765750e-03
5.490000	8.640360e-03
5.500000	8.517280e-03
5.510000	8.395550e-03
5.520000	8.276620e-03
5.530000	8.160490e-03
5.540000	8.047150e-03
5.550000	7.936600e-03
5.560000	7.830560e-03
5.570000	7.726450e-03
5.580000	7.624290e-03
5.590000	7.524070e-03
5.600000	7.425790e-03
5.610000	7.330060e-03
5.620000	7.235970e-03
5.630000	7.143520e-03
5.640000	7.052700e-03
5.650000	6.963520e-03
5.660000	6.876870e-03
5.670000	6.791410e-03
5.680000	6.707150e-03
5.690000	6.624080e-03
5.700000	6.542210e-03
5.710000	6.460380e-03
5.720000	6.380320e-03
5.730000	6.302040e-03
5.740000	6.225540e-03
5.750000	6.150820e-03
5.760000	6.079130e-03
5.770000	6.008590e-03
5.780000	5.939200e-03
5.790000	5.870950e-03
5.800000	5.803840e-03
5.810000	5.737910e-03
5.820000	5.673100e-03
5.830000	5.609430e-03
5.840000	5.546900e-03
5.850000	5.485490e-03
5.860000	5.425340e-03
5.870000	5.366260e-03
5.880000	5.308250e-03
5.890000	5.251320e-03
5.900000	5.195450e-03
5.910000	5.140880e-03
5.920000	5.087260e-03
5.930000	5.034610e-03
5.940000	4.982920e-03
5.950000	4.932200e-03
5.960000	4.882630e-03
5.970000	4.833930e-03
5.980000	4.786090e-03
5.990000	4.739110e-03
6.000000	4.693000e-03
6.010000	4.648000e-03
6.020000	4.603740e-03
6.030000	4.560220e-03
6.040000	4.517430e-03
6.050000	4.475390e-03
6.060000	4.434190e-03
6.070000	4.393680e-03
6.080000	4.353860e-03
6.090000	4.314710e-03
6.100000	4.276250e-03
6.110000	4.238600e-03
6.120000	4.201560e-03
6.130000	4.165160e-03
6.140000	4.129370e-03
6.150000	4.094210e-03
6.160000	4.059920e-03
6.170000	4.026130e-03
6.180000	3.992850e-03
6.190000	3.960060e-03
6.200000	3.927780e-03
6.210000	3.895990e-03
6.220000	3.864710e-03
6.230000	3.833930e-03
6.240000	3.803660e-03
6.250000	3.773900e-03
6.260000	3.744910e-03
6.270000	3.716300e-03
6.280000	3.688050e-03
6.290000	3.660180e-03
6.300000	3.632670e-03
6.310000	3.605550e-03
6.320000	3.578790e-03
6.330000	3.552400e-03
6.340000	3.526370e-03
6.350000	3.500700e-03
6.360000	3.475450e-03
6.370000	3.450530e-03
6.380000	3.425970e-03
6.390000	3.401740e-03
6.400000	3.377870e-03
6.410000	3.354490e-03
6.420000	3.331380e-03
6.430000	3.308540e-03
6.440000	3.285980e-03
6.450000	3.263680e-03
6.460000	3.241700e-03
6.470000	3.219960e-03
6.480000	3.198470e-03
6.490000	3.177230e-03
6.500000	3.156230e-03
6.510000	3.135470e-03
6.520000	3.114950e-03
6.530000	3.094690e-03
6.540000	3.074690e-03
6.550000	3.054930e-03
6.560000	3.035500e-03
6.570000	3.016300e-03
6.580000	2.997310e-03
6.590000	2.978540e-03
6.600000	2.959990e-03
6.610000	2.941750e-03
6.620000	2.923690e-03
6.630000	2.905800e-03
6.640000	2.888070e-03
6.650000	2.870520e-03
6.660000	2.853170e-03
6.670000	2.835970e-03
6.680000	2.818930e-03
6.690000	2.802050e-03
6.700000	2.785330e-03
6.710000	2.768810e-03
6.720000	2.752430e-03
6.730000	2.736180e-03
6.740000	2.720060e-03
6.750000	2.704080e-03
6.760000	2.688220e-03
6.770000	2.672490e-03
6.780000	2.656920e-03
6.790000	2.641490e-03
6.800000	2.626200e-03
6.810000	2.611090e-03
6.820000	2.596120e-03
6.830000	2.581270e-03
6.840000	2.566540e-03
6.850000	2.551950e-03
6.860000	2.537480e-03
6.870000	2.523140e-03
6.880000	2.508930e-03
6.890000	2.494850e-03
6.900000	2.480900e-03
6.910000	2.467100e-03
6.920000	2.453420e-03
6.930000	2.439860e-03
6.940000	2.426430e-03
6.950000	2.413110e-03
6.960000	2.399930e-03
6.970000	2.386870e-03
6.980000	2.373910e-03
6.990000	2.361070e-03
7.000000	2.348340e-03
7.010000	2.335680e-03
7.020000	2.323150e-03
7.030000	2.310760e-03
7.040000	2.298510e-03
7.050000	2.286400e-03
7.060000	2.274520e-03
7.070000	2.262730e-03
7.080000	2.251040e-03
7.090000	2.239460e-03
7.100000	2.227970e-03
7.110000	2.216550e-03
7.120000	2.205240e-03
7.130000	2.194050e-03
7.140000	2.182970e-03
7.150000	2.172010e-03
7.160000	2.161190e-03
7.170000	2.150480e-03
7.180000	2.139860e-03
7.190000	2.129340e-03
7.200000	2.118920e-03
7.210000	2.108600e-03
7.220000	2.098370e-03
7.230000	2.088240e-03
7.240000	2.078200e-03
7.250000	2.068260e-03
7.260000	2.058430e-03
7.270000	2.048690e-03
7.280000	2.039040e-03
7.290000	2.029480e-03
7.300000	2.020010e-03
7.310000	2.010650e-03
7.320000	2.001370e-03
7.330000	1.992160e-03
7.340000	1.983040e-03
7.350000	1.974000e-03
7.360000	1.965030e-03
7.370000	1.956140e-03
7.380000	1.947340e-03
7.390000	1.938610e-03
7.400000	1.929960e-03
7.410000	1.921460e-03
7.420000	1.913010e-03
7.430000	1.904600e-03
7.440000	1.896220e-03
7.450000	1.887880e-03
7.460000	1.879430e-03
7.470000	1.871100e-03
7.480000	1.862870e-03
7.490000	1.854760e-03
7.500000	1.846760e-03
7.510000	1.839040e-03
7.520000	1.831340e-03
7.530000	1.823680e-03
7.540000	1.816040e-03
7.550000	1.808440e-03
7.560000	1.800760e-03
7.570000	1.793170e-03
7.580000	1.785660e-03
7.590000	1.778220e-03
7.600000	1.770870e-03
7.610000	1.763800e-03
7.620000	1.756710e-03
7.630000	1.749610e-03
7.640000	1.742480e-03
7.650000	1.735330e-03
7.660000	1.729210e-03
7.670000	1.722550e-03
7.680000	1.715350e-03
7.690000	1.707610e-03
7.700000	1.699330e-03
7.710000	1.686880e-03
7.720000	1.675710e-03
7.730000	1.665810e-03
7.740000	1.657200e-03
7.750000	1.649870e-03
7.760000	1.647560e-03
7.770000	1.644650e-03
7.780000	1.641170e-03
7.790000	1.637090e-03
7.800000	1.632440e-03
7.810000	1.625950e-03
7.820000	1.619510e-03
7.830000	1.613100e-03
7.840000	1.606720e-03
7.850000	1.600390e-03
7.860000	1.594110e-03
7.870000	1.587860e-03
7.880000	1.581640e-03
7.890000	1.575440e-03
7.900000	1.569270e-03
7.910000	1.563110e-03
7.920000	1.556990e-03
7.930000	1.550900e-03
7.940000	1.544840e-03
7.950000	1.538800e-03
7.960000	1.532820e-03
7.970000	1.526850e-03
7.980000	1.520910e-03
7.990000	1.515000e-03
8.000000	1.509100e-03
