# E(GeV)	-Im_Tmatrix(GeV^-2)
0.000000	7.077030e-07
0.010000	7.623560e-07
0.020000	8.170090e-07
0.030000	8.716630e-07
0.040000	9.263160e-07
0.050000	9.809690e-07
0.060000	1.045120e-06
0.070000	1.118530e-06
0.080000	1.201220e-06
0.090000	1.293170e-06
0.100000	1.394400e-06
0.110000	1.495500e-06
0.120000	1.610560e-06
0.130000	1.739600e-06
0.140000	1.882610e-06
0.150000	2.039580e-06
0.160000	2.200290e-06
0.170000	2.380090e-06
0.180000	2.578980e-06
0.190000	2.796950e-06
0.200000	3.034020e-06
0.210000	3.265040e-06
0.220000	3.527720e-06
0.230000	3.822040e-06
0.240000	4.148020e-06
0.250000	4.505650e-06
0.260000	4.859510e-06
0.270000	5.262730e-06
0.280000	5.715310e-06
0.290000	6.217250e-06
0.300000	6.768540e-06
0.310000	7.326900e-06
0.320000	7.955770e-06
0.330000	8.655120e-06
0.340000	9.424980e-06
0.350000	1.026530e-05
0.360000	1.110950e-05
0.370000	1.205740e-05
0.380000	1.310930e-05
0.390000	1.426500e-05
0.400000	1.552450e-05
0.410000	1.680380e-05
0.420000	1.822910e-05
0.430000	1.980010e-05
0.440000	2.151710e-05
0.450000	2.338000e-05
0.460000	2.525200e-05
0.470000	2.733820e-05
0.480000	2.963870e-05
0.490000	3.215350e-05
0.500000	3.488260e-05
0.510000	3.767950e-05
0.520000	4.076380e-05
0.530000	4.413580e-05
0.540000	4.779520e-05
0.550000	5.174220e-05
0.560000	5.570600e-05
0.570000	6.009280e-05
0.580000	6.490240e-05
0.590000	7.013490e-05
0.600000	7.579020e-05
0.610000	8.136410e-05
0.620000	8.761300e-05
0.630000	9.453700e-05
0.640000	1.021360e-04
0.650000	1.104100e-04
0.660000	1.185510e-04
0.670000	1.277710e-04
0.680000	1.380700e-04
0.690000	1.494490e-04
0.700000	1.619080e-04
0.710000	1.742470e-04
0.720000	1.882650e-04
0.730000	2.039620e-04
0.740000	2.213380e-04
0.750000	2.403930e-04
0.760000	2.590990e-04
0.770000	2.804990e-04
0.780000	3.045910e-04
0.790000	3.313760e-04
0.800000	3.608540e-04
0.810000	3.897370e-04
0.820000	4.229560e-04
0.830000	4.605130e-04
0.840000	5.024060e-04
0.850000	5.486370e-04
0.860000	5.945420e-04
0.870000	6.471140e-04
0.880000	7.063550e-04
0.890000	7.722630e-04
0.900000	8.448390e-04
0.910000	9.165220e-04
0.920000	9.986530e-04
0.930000	1.091230e-03
0.940000	1.194260e-03
0.950000	1.307730e-03
0.960000	1.421260e-03
0.970000	1.550430e-03
0.980000	1.695250e-03
0.990000	1.855710e-03
1.000000	2.031820e-03
1.010000	2.206780e-03
1.020000	2.405780e-03
1.030000	2.628820e-03
1.040000	2.875920e-03
1.050000	3.147060e-03
1.060000	3.413940e-03
1.070000	3.719030e-03
1.080000	4.062310e-03
1.090000	4.443800e-03
1.100000	4.863490e-03
1.110000	5.283870e-03
1.120000	5.761200e-03
1.130000	6.295500e-03
1.140000	6.886750e-03
1.150000	7.534960e-03
1.160000	8.170600e-03
1.170000	8.897960e-03
1.180000	9.717040e-03
1.190000	1.062780e-02
1.200000	1.163040e-02
1.210000	1.263540e-02
1.220000	1.377680e-02
1.230000	1.505450e-02
1.240000	1.646850e-02
1.250000	1.801880e-02
1.260000	1.954870e-02
1.270000	2.129320e-02
1.280000	2.325240e-02
1.290000	2.542630e-02
1.300000	2.781480e-02
1.310000	3.010490e-02
1.320000	3.276620e-02
1.330000	3.579870e-02
1.340000	3.920230e-02
1.350000	4.297720e-02
1.360000	4.681900e-02
1.370000	5.118410e-02
1.380000	5.607250e-02
1.390000	6.148420e-02
1.400000	6.741930e-02
1.410000	7.326010e-02
1.420000	7.993300e-02
1.430000	8.743810e-02
1.440000	9.577520e-02
1.450000	1.049440e-01
1.460000	1.139760e-01
1.470000	1.243250e-01
1.480000	1.359910e-01
1.490000	1.489730e-01
1.500000	1.632720e-01
1.510000	1.773780e-01
1.520000	1.935560e-01
1.530000	2.118050e-01
1.540000	2.321270e-01
1.550000	2.545200e-01
1.560000	2.765370e-01
1.570000	3.018490e-01
1.580000	3.304580e-01
1.590000	3.623630e-01
1.600000	3.975640e-01
1.610000	4.323650e-01
1.620000	4.723100e-01
1.630000	5.173990e-01
1.640000	5.676330e-01
1.650000	6.230120e-01
1.660000	6.774290e-01
1.670000	7.400440e-01
1.680000	8.108560e-01
1.690000	8.898660e-01
1.700000	9.770730e-01
1.710000	1.062230e+00
1.720000	1.160710e+00
1.730000	1.272510e+00
1.740000	1.397630e+00
1.750000	1.536070e+00
1.760000	1.671700e+00
1.770000	1.828720e+00
1.780000	2.007130e+00
1.790000	2.206930e+00
1.800000	2.428130e+00
1.810000	2.644340e+00
1.820000	2.895130e+00
1.830000	3.180500e+00
1.840000	3.500450e+00
1.850000	3.854970e+00
1.860000	4.203090e+00
1.870000	4.606280e+00
1.880000	5.064550e+00
1.890000	5.577890e+00
1.900000	6.146310e+00
1.910000	6.712670e+00
1.920000	7.362670e+00
1.930000	8.096310e+00
1.940000	8.913610e+00
1.950000	9.814540e+00
1.960000	1.074720e+01
1.970000	1.178950e+01
1.980000	1.294140e+01
1.990000	1.420280e+01
2.000000	1.557390e+01
2.010000	1.708300e+01
2.020000	1.868750e+01
2.030000	2.038730e+01
2.040000	2.218240e+01
2.050000	2.407280e+01
2.060000	2.630420e+01
2.070000	2.850810e+01
2.080000	3.068440e+01
2.090000	3.283320e+01
2.100000	3.495430e+01
2.110000	3.744020e+01
2.120000	3.970240e+01
2.130000	4.174070e+01
2.140000	4.355530e+01
2.150000	4.514610e+01
2.160000	4.664160e+01
2.170000	4.784900e+01
2.180000	4.876850e+01
2.190000	4.940000e+01
2.200000	4.974340e+01
2.210000	4.954810e+01
2.220000	4.919020e+01
2.230000	4.866980e+01
2.240000	4.798670e+01
2.250000	4.714090e+01
2.260000	4.585480e+01
2.270000	4.454500e+01
2.280000	4.321150e+01
2.290000	4.185430e+01
2.300000	4.047340e+01
2.310000	3.893970e+01
2.320000	3.744680e+01
2.330000	3.599480e+01
2.340000	3.458360e+01
2.350000	3.321330e+01
2.360000	3.185670e+01
2.370000	3.055460e+01
2.380000	2.930680e+01
2.390000	2.811340e+01
2.400000	2.697450e+01
2.410000	2.590240e+01
2.420000	2.487850e+01
2.430000	2.390260e+01
2.440000	2.297490e+01
2.450000	2.209540e+01
2.460000	2.128150e+01
2.470000	2.050690e+01
2.480000	1.977170e+01
2.490000	1.907580e+01
2.500000	1.841920e+01
2.510000	1.782000e+01
2.520000	1.725110e+01
2.530000	1.671250e+01
2.540000	1.620440e+01
2.550000	1.572660e+01
2.560000	1.529270e+01
2.570000	1.488240e+01
2.580000	1.449580e+01
2.590000	1.413270e+01
2.600000	1.379330e+01
2.610000	1.348870e+01
2.620000	1.320220e+01
2.630000	1.293370e+01
2.640000	1.268320e+01
2.650000	1.245070e+01
2.660000	1.224550e+01
2.670000	1.205380e+01
2.680000	1.187540e+01
2.690000	1.171050e+01
2.700000	1.155890e+01
2.710000	1.142870e+01
2.720000	1.130800e+01
2.730000	1.119670e+01
