# omega(GeV)	rho(GeV^-1)
4.275000	3.853900e-05
4.280000	3.826740e-05
4.285000	3.799840e-05
4.290000	3.773180e-05
4.295000	3.746770e-05
4.300000	3.720610e-05
4.305000	3.694780e-05
4.310000	3.669170e-05
4.315000	3.643790e-05
4.320000	3.618620e-05
4.325000	3.593670e-05
4.330000	3.568950e-05
4.335000	3.544430e-05
4.340000	3.520130e-05
4.345000	3.496050e-05
4.350000	3.472170e-05
4.355000	3.448430e-05
4.360000	3.424920e-05
4.365000	3.401630e-05
4.370000	3.378560e-05
4.375000	3.355720e-05
4.380000	3.333090e-05
4.385000	3.310690e-05
4.390000	3.288500e-05
4.395000	3.266530e-05
4.400000	3.244770e-05
4.405000	3.223280e-05
4.410000	3.201990e-05
4.415000	3.180890e-05
4.420000	3.160000e-05
4.425000	3.139300e-05
4.430000	3.118790e-05
4.435000	3.098480e-05
4.440000	3.078360e-05
4.445000	3.058440e-05
4.450000	3.038700e-05
4.455000	3.019320e-05
4.460000	3.000100e-05
4.465000	2.981020e-05
4.470000	2.962080e-05
4.475000	2.943300e-05
4.480000	2.924650e-05
4.485000	2.906150e-05
4.490000	2.887790e-05
4.495000	2.869570e-05
4.500000	2.851500e-05
4.505000	2.833490e-05
4.510000	2.815640e-05
4.515000	2.797950e-05
4.520000	2.780400e-05
4.525000	2.763010e-05
4.530000	2.745760e-05
4.535000	2.728670e-05
4.540000	2.711720e-05
4.545000	2.694920e-05
4.550000	2.678270e-05
4.555000	2.661800e-05
4.560000	2.645460e-05
4.565000	2.629260e-05
4.570000	2.613190e-05
4.575000	2.597260e-05
4.580000	2.581460e-05
4.585000	2.565800e-05
4.590000	2.550260e-05
4.595000	2.534860e-05
4.600000	2.519580e-05
4.605000	2.504460e-05
4.610000	2.489460e-05
4.615000	2.474580e-05
4.620000	2.459830e-05
4.625000	2.445190e-05
4.630000	2.430680e-05
4.635000	2.416280e-05
4.640000	2.402000e-05
4.645000	2.387840e-05
4.650000	2.373790e-05
4.655000	2.359900e-05
4.660000	2.346120e-05
4.665000	2.332440e-05
4.670000	2.318870e-05
4.675000	2.305400e-05
4.680000	2.292030e-05
4.685000	2.278770e-05
4.690000	2.265610e-05
4.695000	2.252550e-05
4.700000	2.239590e-05
4.705000	2.226740e-05
4.710000	2.213990e-05
4.715000	2.201330e-05
4.720000	2.188770e-05
4.725000	2.176310e-05
4.730000	2.163940e-05
4.735000	2.151660e-05
4.740000	2.139480e-05
4.745000	2.127390e-05
4.750000	2.115390e-05
4.755000	2.103490e-05
4.760000	2.091690e-05
4.765000	2.079970e-05
4.770000	2.068340e-05
4.775000	2.056790e-05
4.780000	2.045340e-05
4.785000	2.033970e-05
4.790000	2.022680e-05
4.795000	2.011480e-05
4.800000	2.000370e-05
4.805000	1.989370e-05
4.810000	1.978450e-05
4.815000	1.967610e-05
4.820000	1.956840e-05
4.825000	1.946150e-05
4.830000	1.935530e-05
4.835000	1.924990e-05
4.840000	1.914520e-05
4.845000	1.904120e-05
4.850000	1.893800e-05
4.855000	1.883530e-05
4.860000	1.873330e-05
4.865000	1.863210e-05
4.870000	1.853170e-05
4.875000	1.843200e-05
4.880000	1.833310e-05
4.885000	1.823490e-05
4.890000	1.813750e-05
4.895000	1.804080e-05
4.900000	1.794490e-05
4.905000	1.785010e-05
4.910000	1.775600e-05
4.915000	1.766240e-05
4.920000	1.756950e-05
4.925000	1.747720e-05
4.930000	1.738550e-05
4.935000	1.729440e-05
4.940000	1.720390e-05
4.945000	1.711400e-05
4.950000	1.702460e-05
4.955000	1.693460e-05
4.960000	1.684500e-05
4.965000	1.675570e-05
4.970000	1.666680e-05
4.975000	1.657820e-05
4.980000	1.649000e-05
4.985000	1.640220e-05
4.990000	1.631470e-05
4.995000	1.622750e-05
5.000000	1.614070e-05
5.005000	1.558530e-05
5.010000	1.501410e-05
5.015000	1.446390e-05
5.020000	1.393380e-05
5.025000	1.342320e-05
5.030000	1.293140e-05
5.035000	1.245760e-05
5.040000	1.200120e-05
5.045000	1.156160e-05
5.050000	1.113810e-05
5.055000	1.073010e-05
5.060000	1.033710e-05
5.065000	9.958540e-06
5.070000	9.593860e-06
5.075000	9.242550e-06
5.080000	8.904140e-06
5.085000	8.578130e-06
5.090000	8.264090e-06
5.095000	7.961560e-06
5.100000	7.670120e-06
5.105000	7.389380e-06
5.110000	7.118920e-06
5.115000	6.858390e-06
5.120000	6.607400e-06
5.125000	6.365620e-06
5.130000	6.132700e-06
5.135000	5.908320e-06
5.140000	5.692160e-06
5.145000	5.483920e-06
5.150000	5.283320e-06
5.155000	5.090060e-06
5.160000	4.903890e-06
5.165000	4.724540e-06
5.170000	4.551760e-06
5.175000	4.385310e-06
5.180000	4.224960e-06
5.185000	4.070480e-06
5.190000	3.921650e-06
5.195000	3.778280e-06
5.200000	3.640160e-06
5.205000	3.507100e-06
5.210000	3.378910e-06
5.215000	3.255410e-06
5.220000	3.136430e-06
5.225000	3.021810e-06
5.230000	2.911390e-06
5.235000	2.805010e-06
5.240000	2.702520e-06
5.245000	2.603780e-06
5.250000	2.508650e-06
5.255000	2.417010e-06
5.260000	2.328720e-06
5.265000	2.243660e-06
5.270000	2.161710e-06
5.275000	2.082760e-06
5.280000	2.006700e-06
5.285000	1.933420e-06
5.290000	1.862820e-06
5.295000	1.794810e-06
5.300000	1.729280e-06
5.305000	1.666140e-06
5.310000	1.605320e-06
5.315000	1.546720e-06
5.320000	1.490260e-06
5.325000	1.435870e-06
5.330000	1.383460e-06
5.335000	1.332970e-06
5.340000	1.284330e-06
5.345000	1.237460e-06
5.350000	1.192310e-06
5.355000	1.148810e-06
5.360000	1.106890e-06
5.365000	1.066510e-06
5.370000	1.027610e-06
5.375000	9.901230e-07
5.380000	9.540080e-07
5.385000	9.192120e-07
5.390000	8.856870e-07
5.395000	8.533870e-07
5.400000	8.222670e-07
5.405000	7.922830e-07
5.410000	7.633950e-07
5.415000	7.355610e-07
5.420000	7.087440e-07
5.425000	6.829060e-07
5.430000	6.580110e-07
5.435000	6.340250e-07
5.440000	6.109150e-07
5.445000	5.886490e-07
5.450000	5.671950e-07
5.455000	5.465240e-07
5.460000	5.266080e-07
5.465000	5.074190e-07
5.470000	4.889300e-07
5.475000	4.711160e-07
5.480000	4.539510e-07
5.485000	4.374130e-07
5.490000	4.214790e-07
5.495000	4.061250e-07
5.500000	3.913320e-07
5.505000	3.770790e-07
5.510000	3.633450e-07
5.515000	3.501120e-07
5.520000	3.373620e-07
5.525000	3.250770e-07
5.530000	3.132400e-07
5.535000	3.018350e-07
5.540000	2.908450e-07
5.545000	2.802570e-07
5.550000	2.700540e-07
5.555000	2.602230e-07
5.560000	2.507510e-07
5.565000	2.416240e-07
5.570000	2.328290e-07
5.575000	2.243550e-07
5.580000	2.161900e-07
5.585000	2.083230e-07
5.590000	2.007420e-07
5.595000	1.934380e-07
5.600000	1.864000e-07
5.605000	1.796180e-07
5.610000	1.730830e-07
5.615000	1.667860e-07
5.620000	1.607190e-07
5.625000	1.548730e-07
5.630000	1.492390e-07
5.635000	1.438110e-07
5.640000	1.385810e-07
5.645000	1.335410e-07
5.650000	1.286850e-07
5.655000	1.240050e-07
5.660000	1.194960e-07
5.665000	1.151510e-07
5.670000	1.109640e-07
5.675000	1.069300e-07
5.680000	1.030430e-07
5.685000	9.929680e-08
5.690000	9.568720e-08
5.695000	9.220910e-08
5.700000	8.885750e-08
5.705000	8.562790e-08
5.710000	8.251590e-08
5.715000	7.951710e-08
5.720000	7.662750e-08
5.725000	7.384300e-08
5.730000	7.115980e-08
5.735000	6.857430e-08
5.740000	6.608280e-08
5.745000	6.368200e-08
5.750000	6.136850e-08
5.755000	5.913910e-08
5.760000	5.699090e-08
5.765000	5.492080e-08
5.770000	5.292600e-08
5.775000	5.100370e-08
5.780000	4.915130e-08
5.785000	4.736630e-08
5.790000	4.564630e-08
5.795000	4.398870e-08
5.800000	4.239140e-08
5.805000	4.085220e-08
5.810000	3.936900e-08
5.815000	3.793970e-08
5.820000	3.656230e-08
5.825000	3.523510e-08
5.830000	3.395600e-08
5.835000	3.272350e-08
5.840000	3.153570e-08
5.845000	3.039110e-08
5.850000	2.928810e-08
5.855000	2.822520e-08
5.860000	2.720090e-08
5.865000	2.621380e-08
5.870000	2.526260e-08
5.875000	2.434600e-08
5.880000	2.346260e-08
5.885000	2.261140e-08
5.890000	2.179110e-08
5.895000	2.100050e-08
5.900000	2.023870e-08
5.905000	1.950460e-08
5.910000	1.879710e-08
5.915000	1.811530e-08
5.920000	1.745830e-08
5.925000	1.682510e-08
5.930000	1.621490e-08
5.935000	1.562690e-08
5.940000	1.506020e-08
5.945000	1.451410e-08
5.950000	1.398790e-08
5.955000	1.348070e-08
5.960000	1.299200e-08
5.965000	1.252090e-08
5.970000	1.206700e-08
5.975000	1.162960e-08
5.980000	1.120800e-08
5.985000	1.080180e-08
5.990000	1.041020e-08
5.995000	1.003290e-08
6.000000	9.669310e-09
