# E(GeV)	Re_Tmatrix(GeV^-2)
3.880000	-6.204160e+00
3.890000	-6.209970e+00
3.900000	-6.215870e+00
3.910000	-6.221860e+00
3.920000	-6.227930e+00
3.930000	-6.234080e+00
3.940000	-6.240320e+00
3.950000	-6.246630e+00
3.960000	-6.253040e+00
3.970000	-6.259520e+00
3.980000	-6.266080e+00
3.990000	-6.272710e+00
4.000000	-6.279420e+00
4.010000	-6.286210e+00
4.020000	-6.293070e+00
4.030000	-6.300000e+00
4.040000	-6.306990e+00
4.050000	-6.314050e+00
4.060000	-6.321200e+00
4.070000	-6.328400e+00
4.080000	-6.335660e+00
4.090000	-6.342980e+00
4.100000	-6.350350e+00
4.110000	-6.357800e+00
4.120000	-6.365290e+00
4.130000	-6.372830e+00
4.140000	-6.380410e+00
4.150000	-6.388040e+00
4.160000	-6.395730e+00
4.170000	-6.403460e+00
4.180000	-6.411230e+00
4.190000	-6.419030e+00
4.200000	-6.426880e+00
4.210000	-6.434780e+00
4.220000	-6.442720e+00
4.230000	-6.450680e+00
4.240000	-6.458670e+00
4.250000	-6.466690e+00
4.260000	-6.474750e+00
4.270000	-6.482830e+00
4.280000	-6.490940e+00
4.290000	-6.499060e+00
4.300000	-6.507200e+00
4.310000	-6.515380e+00
4.320000	-6.523570e+00
4.330000	-6.531770e+00
4.340000	-6.539990e+00
4.350000	-6.548210e+00
4.360000	-6.556470e+00
4.370000	-6.564720e+00
4.380000	-6.572990e+00
4.390000	-6.581250e+00
4.400000	-6.589520e+00
4.410000	-6.597820e+00
4.420000	-6.606110e+00
4.430000	-6.614390e+00
4.440000	-6.622670e+00
4.450000	-6.630950e+00
4.460000	-6.639220e+00
4.470000	-6.647490e+00
4.480000	-6.655750e+00
4.490000	-6.664000e+00
4.500000	-6.672230e+00
4.510000	-6.680470e+00
4.520000	-6.688690e+00
4.530000	-6.696890e+00
4.540000	-6.705080e+00
4.550000	-6.713260e+00
4.560000	-6.721430e+00
4.570000	-6.729580e+00
4.580000	-6.737710e+00
4.590000	-6.745820e+00
4.600000	-6.753900e+00
4.610000	-6.761950e+00
4.620000	-6.769980e+00
4.630000	-6.777990e+00
4.640000	-6.785980e+00
4.650000	-6.793940e+00
4.660000	-6.801890e+00
4.670000	-6.809810e+00
