# E(GeV)	Re_Tmatrix(GeV^-2)
3.220000	-1.919120e+01
3.230000	-1.915540e+01
3.240000	-1.912030e+01
3.250000	-1.908580e+01
3.260000	-1.905160e+01
3.270000	-1.901830e+01
3.280000	-1.898600e+01
3.290000	-1.895460e+01
3.300000	-1.892420e+01
3.310000	-1.889440e+01
3.320000	-1.886570e+01
3.330000	-1.883810e+01
3.340000	-1.881150e+01
3.350000	-1.878600e+01
3.360000	-1.876140e+01
3.370000	-1.873800e+01
3.380000	-1.871560e+01
3.390000	-1.869420e+01
3.400000	-1.867400e+01
3.410000	-1.865490e+01
3.420000	-1.863670e+01
3.430000	-1.861960e+01
3.440000	-1.860350e+01
3.450000	-1.858840e+01
3.460000	-1.857440e+01
3.470000	-1.856130e+01
3.480000	-1.854920e+01
3.490000	-1.853800e+01
3.500000	-1.852770e+01
3.510000	-1.851840e+01
3.520000	-1.851010e+01
3.530000	-1.850250e+01
3.540000	-1.849580e+01
3.550000	-1.848990e+01
3.560000	-1.848500e+01
3.570000	-1.848080e+01
3.580000	-1.847740e+01
3.590000	-1.847480e+01
3.600000	-1.847290e+01
3.610000	-1.847190e+01
3.620000	-1.847160e+01
3.630000	-1.847200e+01
3.640000	-1.847300e+01
3.650000	-1.847480e+01
3.660000	-1.847730e+01
3.670000	-1.848050e+01
3.680000	-1.848440e+01
3.690000	-1.848890e+01
3.700000	-1.849410e+01
3.710000	-1.850000e+01
3.720000	-1.850650e+01
3.730000	-1.851360e+01
3.740000	-1.852140e+01
3.750000	-1.852980e+01
3.760000	-1.853880e+01
3.770000	-1.854850e+01
3.780000	-1.855870e+01
3.790000	-1.856960e+01
3.800000	-1.858110e+01
3.810000	-1.859320e+01
3.820000	-1.860590e+01
3.830000	-1.861930e+01
3.840000	-1.863320e+01
3.850000	-1.864770e+01
3.860000	-1.866280e+01
3.870000	-1.867850e+01
3.880000	-1.869480e+01
3.890000	-1.871170e+01
3.900000	-1.872920e+01
3.910000	-1.874730e+01
3.920000	-1.876590e+01
3.930000	-1.878510e+01
3.940000	-1.880490e+01
3.950000	-1.882520e+01
3.960000	-1.884620e+01
3.970000	-1.886760e+01
3.980000	-1.888960e+01
3.990000	-1.891220e+01
4.000000	-1.893520e+01
4.010000	-1.895890e+01
4.020000	-1.898300e+01
4.030000	-1.900770e+01
4.040000	-1.903280e+01
4.050000	-1.905850e+01
4.060000	-1.908470e+01
4.070000	-1.911130e+01
4.080000	-1.913840e+01
4.090000	-1.916590e+01
4.100000	-1.919390e+01
4.110000	-1.922250e+01
4.120000	-1.925150e+01
4.130000	-1.928080e+01
4.140000	-1.931050e+01
4.150000	-1.934070e+01
4.160000	-1.937130e+01
4.170000	-1.940230e+01
4.180000	-1.943350e+01
4.190000	-1.946520e+01
4.200000	-1.949710e+01
4.210000	-1.952950e+01
4.220000	-1.956220e+01
4.230000	-1.959510e+01
4.240000	-1.962840e+01
4.250000	-1.966180e+01
4.260000	-1.969570e+01
4.270000	-1.972980e+01
4.280000	-1.976410e+01
4.290000	-1.979860e+01
4.300000	-1.983340e+01
4.310000	-1.986840e+01
4.320000	-1.990360e+01
4.330000	-1.993890e+01
4.340000	-1.997440e+01
4.350000	-2.001000e+01
4.360000	-2.004590e+01
4.370000	-2.008180e+01
4.380000	-2.011790e+01
4.390000	-2.015400e+01
4.400000	-2.019010e+01
4.410000	-2.022650e+01
4.420000	-2.026280e+01
4.430000	-2.029930e+01
4.440000	-2.033570e+01
4.450000	-2.037220e+01
4.460000	-2.040890e+01
4.470000	-2.044560e+01
4.480000	-2.048220e+01
4.490000	-2.051880e+01
4.500000	-2.055530e+01
4.510000	-2.059180e+01
4.520000	-2.062830e+01
4.530000	-2.066470e+01
4.540000	-2.070100e+01
4.550000	-2.073730e+01
4.560000	-2.077370e+01
4.570000	-2.081000e+01
4.580000	-2.084610e+01
4.590000	-2.088220e+01
4.600000	-2.091810e+01
4.610000	-2.095390e+01
4.620000	-2.098960e+01
4.630000	-2.102520e+01
4.640000	-2.106060e+01
4.650000	-2.109590e+01
4.660000	-2.113110e+01
4.670000	-2.116610e+01
4.680000	-2.120090e+01
4.690000	-2.123560e+01
4.700000	-2.127010e+01
4.710000	-2.130450e+01
4.720000	-2.133870e+01
4.730000	-2.137270e+01
4.740000	-2.140650e+01
4.750000	-2.144020e+01
4.760000	-2.147360e+01
4.770000	-2.150690e+01
4.780000	-2.154000e+01
4.790000	-2.157280e+01
4.800000	-2.160550e+01
4.810000	-2.163790e+01
4.820000	-2.167020e+01
4.830000	-2.170220e+01
4.840000	-2.173400e+01
4.850000	-2.176560e+01
4.860000	-2.179700e+01
4.870000	-2.182810e+01
4.880000	-2.185910e+01
4.890000	-2.188980e+01
4.900000	-2.192030e+01
4.910000	-2.195060e+01
4.920000	-2.198070e+01
4.930000	-2.201050e+01
4.940000	-2.204010e+01
4.950000	-2.206950e+01
4.960000	-2.209870e+01
4.970000	-2.212760e+01
4.980000	-2.215630e+01
4.990000	-2.218480e+01
5.000000	-2.221300e+01
5.010000	-2.224110e+01
5.020000	-2.226890e+01
5.030000	-2.229650e+01
5.040000	-2.232380e+01
5.050000	-2.235090e+01
5.060000	-2.237760e+01
5.070000	-2.240410e+01
5.080000	-2.243050e+01
5.090000	-2.245660e+01
5.100000	-2.248260e+01
5.110000	-2.250850e+01
5.120000	-2.253410e+01
5.130000	-2.255950e+01
5.140000	-2.258470e+01
5.150000	-2.260960e+01
5.160000	-2.263430e+01
5.170000	-2.265870e+01
5.180000	-2.268300e+01
5.190000	-2.270700e+01
5.200000	-2.273080e+01
5.210000	-2.275440e+01
5.220000	-2.277780e+01
5.230000	-2.280100e+01
5.240000	-2.282400e+01
5.250000	-2.284680e+01
5.260000	-2.286940e+01
5.270000	-2.289180e+01
5.280000	-2.291400e+01
5.290000	-2.293600e+01
5.300000	-2.295780e+01
5.310000	-2.297940e+01
5.320000	-2.300070e+01
5.330000	-2.302190e+01
5.340000	-2.304300e+01
5.350000	-2.306380e+01
5.360000	-2.308440e+01
5.370000	-2.310490e+01
5.380000	-2.312520e+01
5.390000	-2.314530e+01
5.400000	-2.316520e+01
5.410000	-2.318500e+01
5.420000	-2.320450e+01
5.430000	-2.322390e+01
5.440000	-2.324320e+01
5.450000	-2.326220e+01
5.460000	-2.328110e+01
5.470000	-2.329980e+01
5.480000	-2.331840e+01
5.490000	-2.333680e+01
5.500000	-2.335500e+01
5.510000	-2.337310e+01
5.520000	-2.339100e+01
5.530000	-2.340880e+01
5.540000	-2.342640e+01
5.550000	-2.344390e+01
5.560000	-2.346120e+01
5.570000	-2.347830e+01
5.580000	-2.349530e+01
5.590000	-2.351220e+01
5.600000	-2.352890e+01
5.610000	-2.354550e+01
5.620000	-2.356190e+01
5.630000	-2.357820e+01
5.640000	-2.359440e+01
5.650000	-2.361040e+01
5.660000	-2.362630e+01
5.670000	-2.364200e+01
5.680000	-2.365760e+01
5.690000	-2.367310e+01
5.700000	-2.368840e+01
5.710000	-2.370360e+01
5.720000	-2.371860e+01
5.730000	-2.373360e+01
5.740000	-2.374840e+01
5.750000	-2.376310e+01
5.760000	-2.377770e+01
5.770000	-2.379220e+01
5.780000	-2.380660e+01
5.790000	-2.382080e+01
5.800000	-2.383490e+01
5.810000	-2.384890e+01
5.820000	-2.386280e+01
5.830000	-2.387660e+01
5.840000	-2.389030e+01
5.850000	-2.390390e+01
5.860000	-2.391730e+01
5.870000	-2.393070e+01
5.880000	-2.394390e+01
5.890000	-2.395710e+01
5.900000	-2.397010e+01
5.910000	-2.398300e+01
5.920000	-2.399590e+01
5.930000	-2.400860e+01
5.940000	-2.402120e+01
5.950000	-2.403380e+01
5.960000	-2.404620e+01
5.970000	-2.405860e+01
5.980000	-2.407090e+01
5.990000	-2.408300e+01
6.000000	-2.409510e+01
6.010000	-2.410710e+01
6.020000	-2.411900e+01
6.030000	-2.413080e+01
6.040000	-2.414250e+01
6.050000	-2.415410e+01
6.060000	-2.416560e+01
6.070000	-2.417710e+01
6.080000	-2.418840e+01
6.090000	-2.419970e+01
6.100000	-2.421090e+01
6.110000	-2.422200e+01
6.120000	-2.423300e+01
6.130000	-2.424400e+01
6.140000	-2.425480e+01
6.150000	-2.426560e+01
6.160000	-2.427640e+01
6.170000	-2.428700e+01
6.180000	-2.429760e+01
6.190000	-2.430810e+01
6.200000	-2.431850e+01
6.210000	-2.432890e+01
6.220000	-2.433920e+01
6.230000	-2.434940e+01
6.240000	-2.435950e+01
6.250000	-2.436960e+01
6.260000	-2.437960e+01
6.270000	-2.438950e+01
6.280000	-2.439930e+01
6.290000	-2.440910e+01
6.300000	-2.441890e+01
6.310000	-2.442850e+01
6.320000	-2.443810e+01
6.330000	-2.444760e+01
6.340000	-2.445710e+01
6.350000	-2.446650e+01
6.360000	-2.447580e+01
6.370000	-2.448510e+01
6.380000	-2.449430e+01
6.390000	-2.450350e+01
6.400000	-2.451260e+01
6.410000	-2.452160e+01
6.420000	-2.453060e+01
6.430000	-2.453950e+01
6.440000	-2.454830e+01
6.450000	-2.455710e+01
6.460000	-2.456590e+01
6.470000	-2.457460e+01
6.480000	-2.458330e+01
6.490000	-2.459180e+01
6.500000	-2.460040e+01
6.510000	-2.460890e+01
6.520000	-2.461730e+01
6.530000	-2.462570e+01
6.540000	-2.463400e+01
6.550000	-2.464220e+01
6.560000	-2.465040e+01
6.570000	-2.465860e+01
6.580000	-2.466670e+01
6.590000	-2.467480e+01
6.600000	-2.468280e+01
6.610000	-2.469080e+01
6.620000	-2.469870e+01
6.630000	-2.470660e+01
6.640000	-2.471440e+01
6.650000	-2.472220e+01
6.660000	-2.472990e+01
6.670000	-2.473760e+01
6.680000	-2.474520e+01
6.690000	-2.475280e+01
6.700000	-2.476040e+01
6.710000	-2.476790e+01
6.720000	-2.477530e+01
6.730000	-2.478270e+01
6.740000	-2.479010e+01
6.750000	-2.479740e+01
6.760000	-2.480470e+01
6.770000	-2.481200e+01
6.780000	-2.481920e+01
6.790000	-2.482640e+01
6.800000	-2.483350e+01
6.810000	-2.484060e+01
6.820000	-2.484770e+01
6.830000	-2.485470e+01
6.840000	-2.486160e+01
6.850000	-2.486860e+01
6.860000	-2.487550e+01
6.870000	-2.488230e+01
6.880000	-2.488910e+01
6.890000	-2.489590e+01
6.900000	-2.490270e+01
6.910000	-2.490940e+01
6.920000	-2.491600e+01
6.930000	-2.492270e+01
6.940000	-2.492930e+01
6.950000	-2.493580e+01
6.960000	-2.494240e+01
6.970000	-2.494890e+01
6.980000	-2.495530e+01
6.990000	-2.496180e+01
7.000000	-2.496820e+01
7.010000	-2.497450e+01
7.020000	-2.498080e+01
7.030000	-2.498710e+01
7.040000	-2.499340e+01
7.050000	-2.499960e+01
7.060000	-2.500580e+01
7.070000	-2.501190e+01
7.080000	-2.501810e+01
7.090000	-2.502420e+01
7.100000	-2.503020e+01
7.110000	-2.503630e+01
7.120000	-2.504230e+01
7.130000	-2.504820e+01
7.140000	-2.505420e+01
7.150000	-2.506010e+01
7.160000	-2.506600e+01
7.170000	-2.507190e+01
7.180000	-2.507770e+01
7.190000	-2.508350e+01
7.200000	-2.508920e+01
7.210000	-2.509480e+01
7.220000	-2.510040e+01
7.230000	-2.510600e+01
7.240000	-2.511160e+01
7.250000	-2.511730e+01
7.260000	-2.512300e+01
7.270000	-2.512860e+01
7.280000	-2.513420e+01
7.290000	-2.513980e+01
7.300000	-2.514530e+01
7.310000	-2.515080e+01
7.320000	-2.515620e+01
7.330000	-2.516160e+01
7.340000	-2.516700e+01
7.350000	-2.517240e+01
7.360000	-2.517770e+01
7.370000	-2.518300e+01
7.380000	-2.518830e+01
7.390000	-2.519350e+01
7.400000	-2.519880e+01
7.410000	-2.520400e+01
7.420000	-2.520920e+01
7.430000	-2.521430e+01
7.440000	-2.521940e+01
7.450000	-2.522450e+01
7.460000	-2.522960e+01
7.470000	-2.523470e+01
7.480000	-2.523970e+01
7.490000	-2.524470e+01
7.500000	-2.524970e+01
7.510000	-2.525470e+01
7.520000	-2.525960e+01
7.530000	-2.526460e+01
7.540000	-2.526950e+01
7.550000	-2.527440e+01
7.560000	-2.527920e+01
7.570000	-2.528410e+01
7.580000	-2.528890e+01
7.590000	-2.529370e+01
7.600000	-2.529840e+01
7.610000	-2.530320e+01
7.620000	-2.530790e+01
7.630000	-2.531260e+01
7.640000	-2.531730e+01
7.650000	-2.532200e+01
7.660000	-2.532660e+01
7.670000	-2.533120e+01
7.680000	-2.533580e+01
7.690000	-2.534040e+01
7.700000	-2.534500e+01
7.710000	-2.534950e+01
7.720000	-2.535410e+01
7.730000	-2.535860e+01
7.740000	-2.536310e+01
7.750000	-2.536750e+01
7.760000	-2.537200e+01
7.770000	-2.537640e+01
7.780000	-2.538080e+01
7.790000	-2.538520e+01
7.800000	-2.538960e+01
7.810000	-2.539390e+01
7.820000	-2.539830e+01
7.830000	-2.540260e+01
7.840000	-2.540690e+01
7.850000	-2.541110e+01
7.860000	-2.541540e+01
7.870000	-2.541960e+01
7.880000	-2.542380e+01
7.890000	-2.542790e+01
7.900000	-2.543210e+01
7.910000	-2.543630e+01
7.920000	-2.544050e+01
7.930000	-2.544460e+01
7.940000	-2.544880e+01
7.950000	-2.545290e+01
7.960000	-2.545700e+01
7.970000	-2.546100e+01
7.980000	-2.546510e+01
7.990000	-2.546910e+01
8.000000	-2.547320e+01
