# E(GeV)	Re_Tmatrix(GeV^-2)
2.860000	-2.842820e+00
2.870000	-2.843300e+00
2.880000	-2.843860e+00
2.890000	-2.844520e+00
2.900000	-2.845270e+00
2.910000	-2.846160e+00
2.920000	-2.847120e+00
2.930000	-2.848150e+00
2.940000	-2.849250e+00
2.950000	-2.850420e+00
2.960000	-2.851710e+00
2.970000	-2.853040e+00
2.980000	-2.854430e+00
2.990000	-2.855870e+00
3.000000	-2.857360e+00
3.010000	-2.858940e+00
3.020000	-2.860550e+00
3.030000	-2.862200e+00
3.040000	-2.863880e+00
3.050000	-2.865600e+00
3.060000	-2.867390e+00
3.070000	-2.869190e+00
3.080000	-2.871020e+00
3.090000	-2.872870e+00
3.100000	-2.874740e+00
3.110000	-2.876660e+00
3.120000	-2.878590e+00
3.130000	-2.880540e+00
3.140000	-2.882490e+00
3.150000	-2.884460e+00
3.160000	-2.886450e+00
3.170000	-2.888450e+00
3.180000	-2.890450e+00
3.190000	-2.892460e+00
3.200000	-2.894460e+00
3.210000	-2.896480e+00
3.220000	-2.898500e+00
3.230000	-2.900510e+00
3.240000	-2.902520e+00
3.250000	-2.904520e+00
3.260000	-2.906530e+00
3.270000	-2.908520e+00
3.280000	-2.910510e+00
3.290000	-2.912490e+00
3.300000	-2.914460e+00
3.310000	-2.916430e+00
3.320000	-2.918390e+00
3.330000	-2.920330e+00
3.340000	-2.922260e+00
3.350000	-2.924180e+00
3.360000	-2.926090e+00
3.370000	-2.927980e+00
3.380000	-2.929860e+00
3.390000	-2.931720e+00
3.400000	-2.933570e+00
3.410000	-2.935410e+00
3.420000	-2.937230e+00
3.430000	-2.939030e+00
3.440000	-2.940830e+00
3.450000	-2.942600e+00
3.460000	-2.944360e+00
3.470000	-2.946110e+00
3.480000	-2.947840e+00
3.490000	-2.949550e+00
3.500000	-2.951250e+00
3.510000	-2.952940e+00
3.520000	-2.954610e+00
3.530000	-2.956270e+00
3.540000	-2.957920e+00
3.550000	-2.959550e+00
3.560000	-2.961160e+00
3.570000	-2.962760e+00
3.580000	-2.964340e+00
3.590000	-2.965920e+00
3.600000	-2.967480e+00
3.610000	-2.969030e+00
3.620000	-2.970560e+00
3.630000	-2.972090e+00
3.640000	-2.973610e+00
3.650000	-2.975120e+00
3.660000	-2.976610e+00
3.670000	-2.978100e+00
3.680000	-2.979570e+00
3.690000	-2.981050e+00
3.700000	-2.982510e+00
3.710000	-2.983960e+00
3.720000	-2.985400e+00
3.730000	-2.986840e+00
3.740000	-2.988280e+00
3.750000	-2.989710e+00
3.760000	-2.991120e+00
3.770000	-2.992540e+00
3.780000	-2.993950e+00
3.790000	-2.995360e+00
3.800000	-2.996770e+00
3.810000	-2.998180e+00
3.820000	-2.999590e+00
3.830000	-3.001000e+00
3.840000	-3.002400e+00
3.850000	-3.003800e+00
3.860000	-3.005180e+00
3.870000	-3.006570e+00
3.880000	-3.007960e+00
3.890000	-3.009350e+00
3.900000	-3.010740e+00
3.910000	-3.012140e+00
3.920000	-3.013540e+00
3.930000	-3.014940e+00
3.940000	-3.016340e+00
3.950000	-3.017750e+00
3.960000	-3.019150e+00
3.970000	-3.020560e+00
3.980000	-3.021980e+00
3.990000	-3.023400e+00
4.000000	-3.024820e+00
4.010000	-3.026250e+00
4.020000	-3.027680e+00
4.030000	-3.029120e+00
4.040000	-3.030570e+00
4.050000	-3.032020e+00
4.060000	-3.033480e+00
4.070000	-3.034950e+00
4.080000	-3.036420e+00
4.090000	-3.037900e+00
4.100000	-3.039380e+00
4.110000	-3.040870e+00
4.120000	-3.042360e+00
4.130000	-3.043870e+00
4.140000	-3.045380e+00
4.150000	-3.046900e+00
4.160000	-3.048440e+00
4.170000	-3.049980e+00
4.180000	-3.051530e+00
4.190000	-3.053090e+00
4.200000	-3.054650e+00
4.210000	-3.056220e+00
4.220000	-3.057800e+00
4.230000	-3.059390e+00
4.240000	-3.060980e+00
4.250000	-3.062590e+00
4.260000	-3.064210e+00
4.270000	-3.065840e+00
4.280000	-3.067480e+00
4.290000	-3.069130e+00
4.300000	-3.070780e+00
4.310000	-3.072450e+00
4.320000	-3.074130e+00
4.330000	-3.075810e+00
4.340000	-3.077510e+00
4.350000	-3.079210e+00
4.360000	-3.080930e+00
4.370000	-3.082650e+00
4.380000	-3.084380e+00
4.390000	-3.086130e+00
4.400000	-3.087880e+00
4.410000	-3.089650e+00
4.420000	-3.091430e+00
4.430000	-3.093220e+00
4.440000	-3.095010e+00
4.450000	-3.096810e+00
4.460000	-3.098620e+00
4.470000	-3.100440e+00
4.480000	-3.102260e+00
4.490000	-3.104100e+00
4.500000	-3.105940e+00
4.510000	-3.107800e+00
4.520000	-3.109670e+00
4.530000	-3.111540e+00
4.540000	-3.113430e+00
4.550000	-3.115320e+00
4.560000	-3.117220e+00
4.570000	-3.119140e+00
4.580000	-3.121060e+00
4.590000	-3.122980e+00
4.600000	-3.124920e+00
4.610000	-3.126870e+00
4.620000	-3.128820e+00
4.630000	-3.130780e+00
4.640000	-3.132750e+00
4.650000	-3.134720e+00
4.660000	-3.136710e+00
4.670000	-3.138700e+00
4.680000	-3.140700e+00
4.690000	-3.142700e+00
4.700000	-3.144710e+00
4.710000	-3.146730e+00
4.720000	-3.148760e+00
4.730000	-3.150790e+00
4.740000	-3.152830e+00
4.750000	-3.154870e+00
4.760000	-3.156920e+00
4.770000	-3.158980e+00
4.780000	-3.161040e+00
4.790000	-3.163110e+00
4.800000	-3.165180e+00
4.810000	-3.167260e+00
4.820000	-3.169340e+00
4.830000	-3.171430e+00
4.840000	-3.173520e+00
4.850000	-3.175620e+00
4.860000	-3.177720e+00
4.870000	-3.179820e+00
4.880000	-3.181930e+00
4.890000	-3.184050e+00
4.900000	-3.186160e+00
4.910000	-3.188280e+00
4.920000	-3.190400e+00
4.930000	-3.192530e+00
4.940000	-3.194660e+00
4.950000	-3.196790e+00
4.960000	-3.198930e+00
4.970000	-3.201060e+00
4.980000	-3.203200e+00
4.990000	-3.205350e+00
5.000000	-3.207490e+00
5.010000	-3.209630e+00
5.020000	-3.211780e+00
5.030000	-3.213930e+00
5.040000	-3.216080e+00
5.050000	-3.218230e+00
5.060000	-3.220380e+00
5.070000	-3.222530e+00
5.080000	-3.224680e+00
5.090000	-3.226830e+00
5.100000	-3.228980e+00
5.110000	-3.231140e+00
5.120000	-3.233290e+00
5.130000	-3.235440e+00
5.140000	-3.237590e+00
5.150000	-3.239740e+00
5.160000	-3.241890e+00
5.170000	-3.244040e+00
5.180000	-3.246190e+00
5.190000	-3.248340e+00
5.200000	-3.250480e+00
5.210000	-3.252620e+00
5.220000	-3.254770e+00
5.230000	-3.256900e+00
5.240000	-3.259040e+00
5.250000	-3.261180e+00
5.260000	-3.263310e+00
5.270000	-3.265440e+00
5.280000	-3.267570e+00
5.290000	-3.269700e+00
5.300000	-3.271820e+00
5.310000	-3.273940e+00
5.320000	-3.276060e+00
5.330000	-3.278170e+00
5.340000	-3.280280e+00
5.350000	-3.282390e+00
5.360000	-3.284490e+00
5.370000	-3.286590e+00
5.380000	-3.288680e+00
5.390000	-3.290770e+00
5.400000	-3.292860e+00
5.410000	-3.294940e+00
5.420000	-3.297020e+00
5.430000	-3.299090e+00
5.440000	-3.301160e+00
5.450000	-3.303230e+00
5.460000	-3.305290e+00
5.470000	-3.307340e+00
5.480000	-3.309390e+00
5.490000	-3.311440e+00
5.500000	-3.313470e+00
5.510000	-3.315510e+00
5.520000	-3.317530e+00
5.530000	-3.319560e+00
5.540000	-3.321570e+00
5.550000	-3.323590e+00
5.560000	-3.325600e+00
5.570000	-3.327610e+00
5.580000	-3.329600e+00
5.590000	-3.331600e+00
5.600000	-3.333580e+00
5.610000	-3.335560e+00
5.620000	-3.337530e+00
5.630000	-3.339490e+00
5.640000	-3.341450e+00
5.650000	-3.343400e+00
5.660000	-3.345340e+00
5.670000	-3.347280e+00
5.680000	-3.349210e+00
5.690000	-3.351140e+00
5.700000	-3.353050e+00
5.710000	-3.354970e+00
5.720000	-3.356870e+00
5.730000	-3.358770e+00
5.740000	-3.360660e+00
5.750000	-3.362550e+00
5.760000	-3.364460e+00
5.770000	-3.366350e+00
5.780000	-3.368210e+00
5.790000	-3.370050e+00
5.800000	-3.371870e+00
5.810000	-3.373560e+00
5.820000	-3.375280e+00
5.830000	-3.377020e+00
5.840000	-3.378790e+00
5.850000	-3.380590e+00
5.860000	-3.382510e+00
5.870000	-3.384410e+00
5.880000	-3.386290e+00
5.890000	-3.388140e+00
5.900000	-3.389970e+00
5.910000	-3.391740e+00
5.920000	-3.393500e+00
5.930000	-3.395250e+00
5.940000	-3.397000e+00
5.950000	-3.398740e+00
5.960000	-3.400480e+00
5.970000	-3.402200e+00
5.980000	-3.403920e+00
5.990000	-3.405630e+00
6.000000	-3.407330e+00
6.010000	-3.409030e+00
6.020000	-3.410710e+00
6.030000	-3.412390e+00
6.040000	-3.414060e+00
6.050000	-3.415730e+00
6.060000	-3.417390e+00
6.070000	-3.419040e+00
6.080000	-3.420680e+00
6.090000	-3.422310e+00
6.100000	-3.423940e+00
6.110000	-3.425560e+00
6.120000	-3.427170e+00
6.130000	-3.428780e+00
6.140000	-3.430370e+00
6.150000	-3.431960e+00
6.160000	-3.433550e+00
6.170000	-3.435120e+00
6.180000	-3.436690e+00
6.190000	-3.438240e+00
6.200000	-3.439800e+00
6.210000	-3.441340e+00
6.220000	-3.442870e+00
6.230000	-3.444400e+00
6.240000	-3.445920e+00
6.250000	-3.447440e+00
6.260000	-3.448950e+00
6.270000	-3.450450e+00
6.280000	-3.451940e+00
6.290000	-3.453420e+00
6.300000	-3.454900e+00
6.310000	-3.456370e+00
6.320000	-3.457830e+00
6.330000	-3.459290e+00
6.340000	-3.460730e+00
6.350000	-3.462180e+00
6.360000	-3.463610e+00
6.370000	-3.465040e+00
6.380000	-3.466460e+00
6.390000	-3.467870e+00
6.400000	-3.469280e+00
6.410000	-3.470670e+00
6.420000	-3.472060e+00
6.430000	-3.473450e+00
6.440000	-3.474820e+00
6.450000	-3.476200e+00
6.460000	-3.477570e+00
6.470000	-3.478940e+00
6.480000	-3.480300e+00
6.490000	-3.481640e+00
6.500000	-3.482980e+00
6.510000	-3.484300e+00
6.520000	-3.485610e+00
6.530000	-3.486920e+00
6.540000	-3.488230e+00
6.550000	-3.489530e+00
6.560000	-3.490820e+00
6.570000	-3.492110e+00
6.580000	-3.493390e+00
6.590000	-3.494670e+00
6.600000	-3.495940e+00
6.610000	-3.497200e+00
6.620000	-3.498460e+00
6.630000	-3.499710e+00
6.640000	-3.500950e+00
6.650000	-3.502190e+00
6.660000	-3.503420e+00
6.670000	-3.504650e+00
6.680000	-3.505860e+00
6.690000	-3.507080e+00
6.700000	-3.508280e+00
6.710000	-3.509480e+00
6.720000	-3.510680e+00
6.730000	-3.511860e+00
6.740000	-3.513040e+00
6.750000	-3.514220e+00
6.760000	-3.515390e+00
6.770000	-3.516550e+00
6.780000	-3.517710e+00
6.790000	-3.518860e+00
6.800000	-3.520010e+00
6.810000	-3.521150e+00
6.820000	-3.522280e+00
6.830000	-3.523410e+00
6.840000	-3.524530e+00
6.850000	-3.525650e+00
6.860000	-3.526750e+00
6.870000	-3.527860e+00
6.880000	-3.528960e+00
6.890000	-3.530050e+00
6.900000	-3.531140e+00
6.910000	-3.532230e+00
6.920000	-3.533320e+00
6.930000	-3.534390e+00
6.940000	-3.535460e+00
6.950000	-3.536520e+00
6.960000	-3.537570e+00
6.970000	-3.538610e+00
6.980000	-3.539650e+00
6.990000	-3.540690e+00
7.000000	-3.541720e+00
7.010000	-3.542750e+00
7.020000	-3.543770e+00
7.030000	-3.544790e+00
7.040000	-3.545800e+00
7.050000	-3.546810e+00
7.060000	-3.547810e+00
7.070000	-3.548810e+00
7.080000	-3.549800e+00
7.090000	-3.550790e+00
7.100000	-3.551770e+00
7.110000	-3.552750e+00
7.120000	-3.553730e+00
7.130000	-3.554690e+00
7.140000	-3.555660e+00
7.150000	-3.556620e+00
7.160000	-3.557570e+00
7.170000	-3.558510e+00
7.180000	-3.559460e+00
7.190000	-3.560390e+00
7.200000	-3.561330e+00
7.210000	-3.562260e+00
7.220000	-3.563180e+00
7.230000	-3.564100e+00
7.240000	-3.565020e+00
7.250000	-3.565930e+00
7.260000	-3.566840e+00
7.270000	-3.567740e+00
7.280000	-3.568630e+00
7.290000	-3.569530e+00
7.300000	-3.570420e+00
7.310000	-3.571300e+00
7.320000	-3.572180e+00
7.330000	-3.573050e+00
7.340000	-3.573920e+00
7.350000	-3.574790e+00
7.360000	-3.575660e+00
7.370000	-3.576510e+00
7.380000	-3.577370e+00
7.390000	-3.578220e+00
7.400000	-3.579070e+00
7.410000	-3.579910e+00
7.420000	-3.580740e+00
7.430000	-3.581580e+00
7.440000	-3.582410e+00
7.450000	-3.583230e+00
7.460000	-3.584060e+00
7.470000	-3.584870e+00
7.480000	-3.585690e+00
7.490000	-3.586500e+00
7.500000	-3.587300e+00
7.510000	-3.588100e+00
7.520000	-3.588900e+00
7.530000	-3.589690e+00
7.540000	-3.590480e+00
7.550000	-3.591270e+00
7.560000	-3.592050e+00
7.570000	-3.592830e+00
7.580000	-3.593600e+00
7.590000	-3.594370e+00
7.600000	-3.595140e+00
7.610000	-3.595900e+00
7.620000	-3.596660e+00
7.630000	-3.597420e+00
7.640000	-3.598180e+00
7.650000	-3.598930e+00
7.660000	-3.599670e+00
7.670000	-3.600410e+00
7.680000	-3.601150e+00
7.690000	-3.601890e+00
7.700000	-3.602620e+00
7.710000	-3.603350e+00
7.720000	-3.604080e+00
7.730000	-3.604800e+00
7.740000	-3.605520e+00
7.750000	-3.606240e+00
7.760000	-3.606950e+00
7.770000	-3.607660e+00
7.780000	-3.608360e+00
7.790000	-3.609070e+00
7.800000	-3.609770e+00
7.810000	-3.610480e+00
7.820000	-3.611180e+00
7.830000	-3.611880e+00
7.840000	-3.612570e+00
7.850000	-3.613250e+00
7.860000	-3.613920e+00
7.870000	-3.614590e+00
7.880000	-3.615260e+00
7.890000	-3.615930e+00
7.900000	-3.616590e+00
7.910000	-3.617260e+00
7.920000	-3.617920e+00
7.930000	-3.618580e+00
7.940000	-3.619240e+00
7.950000	-3.619890e+00
7.960000	-3.620540e+00
7.970000	-3.621190e+00
7.980000	-3.621830e+00
7.990000	-3.622480e+00
8.000000	-3.623110e+00
