# E(GeV)	Re_Tmatrix(GeV^-2)
1.760000	-1.450470e+01
1.770000	-1.434110e+01
1.780000	-1.417350e+01
1.790000	-1.400200e+01
1.800000	-1.382660e+01
1.810000	-1.364030e+01
1.820000	-1.345360e+01
1.830000	-1.326630e+01
1.840000	-1.307860e+01
1.850000	-1.289030e+01
1.860000	-1.269590e+01
1.870000	-1.250380e+01
1.880000	-1.231400e+01
1.890000	-1.212660e+01
1.900000	-1.194150e+01
1.910000	-1.175500e+01
1.920000	-1.157270e+01
1.930000	-1.139460e+01
1.940000	-1.122060e+01
1.950000	-1.105070e+01
1.960000	-1.088330e+01
1.970000	-1.072090e+01
1.980000	-1.056350e+01
1.990000	-1.041120e+01
2.000000	-1.026390e+01
2.010000	-1.012150e+01
2.020000	-9.984180e+00
2.030000	-9.851990e+00
2.040000	-9.724920e+00
2.050000	-9.602960e+00
2.060000	-9.486740e+00
2.070000	-9.375320e+00
2.080000	-9.268700e+00
2.090000	-9.166890e+00
2.100000	-9.069880e+00
2.110000	-8.978950e+00
2.120000	-8.892180e+00
2.130000	-8.809580e+00
2.140000	-8.731160e+00
2.150000	-8.656900e+00
2.160000	-8.588130e+00
2.170000	-8.522860e+00
2.180000	-8.461120e+00
2.190000	-8.402880e+00
2.200000	-8.348160e+00
2.210000	-8.298220e+00
2.220000	-8.251160e+00
2.230000	-8.206980e+00
2.240000	-8.165680e+00
2.250000	-8.127260e+00
2.260000	-8.092900e+00
2.270000	-8.060830e+00
2.280000	-8.031060e+00
2.290000	-8.003580e+00
2.300000	-7.978410e+00
2.310000	-7.956580e+00
2.320000	-7.936520e+00
2.330000	-7.918250e+00
2.340000	-7.901740e+00
2.350000	-7.887010e+00
2.360000	-7.874920e+00
2.370000	-7.864170e+00
2.380000	-7.854770e+00
2.390000	-7.846710e+00
2.400000	-7.840000e+00
2.410000	-7.835310e+00
2.420000	-7.831630e+00
2.430000	-7.828950e+00
2.440000	-7.827290e+00
2.450000	-7.826630e+00
2.460000	-7.827550e+00
2.470000	-7.829200e+00
2.480000	-7.831570e+00
2.490000	-7.834670e+00
2.500000	-7.838500e+00
2.510000	-7.843510e+00
2.520000	-7.849020e+00
2.530000	-7.855030e+00
2.540000	-7.861540e+00
2.550000	-7.868560e+00
2.560000	-7.876330e+00
2.570000	-7.884470e+00
2.580000	-7.892990e+00
2.590000	-7.901880e+00
2.600000	-7.911130e+00
2.610000	-7.921050e+00
2.620000	-7.931200e+00
2.630000	-7.941580e+00
2.640000	-7.952180e+00
2.650000	-7.963010e+00
2.660000	-7.974230e+00
2.670000	-7.985600e+00
2.680000	-7.997120e+00
2.690000	-8.008780e+00
2.700000	-8.020590e+00
2.710000	-8.032680e+00
2.720000	-8.044850e+00
2.730000	-8.057100e+00
2.740000	-8.069430e+00
2.750000	-8.081850e+00
2.760000	-8.094430e+00
2.770000	-8.107050e+00
2.780000	-8.119710e+00
2.790000	-8.132420e+00
2.800000	-8.145180e+00
2.810000	-8.158030e+00
2.820000	-8.170900e+00
2.830000	-8.183790e+00
2.840000	-8.196700e+00
2.850000	-8.209620e+00
2.860000	-8.222580e+00
2.870000	-8.235550e+00
2.880000	-8.248520e+00
2.890000	-8.261480e+00
2.900000	-8.274440e+00
2.910000	-8.287420e+00
2.920000	-8.300380e+00
2.930000	-8.313340e+00
2.940000	-8.326290e+00
2.950000	-8.339230e+00
2.960000	-8.352200e+00
2.970000	-8.365150e+00
2.980000	-8.378060e+00
2.990000	-8.390950e+00
3.000000	-8.403820e+00
3.010000	-8.416640e+00
3.020000	-8.429440e+00
3.030000	-8.442220e+00
3.040000	-8.454980e+00
3.050000	-8.467720e+00
3.060000	-8.480460e+00
3.070000	-8.493160e+00
3.080000	-8.505840e+00
3.090000	-8.518500e+00
3.100000	-8.531130e+00
3.110000	-8.543750e+00
3.120000	-8.556330e+00
3.130000	-8.568890e+00
3.140000	-8.581410e+00
3.150000	-8.593910e+00
3.160000	-8.606370e+00
3.170000	-8.618810e+00
3.180000	-8.631210e+00
3.190000	-8.643570e+00
3.200000	-8.655910e+00
3.210000	-8.668210e+00
3.220000	-8.680480e+00
3.230000	-8.692720e+00
3.240000	-8.704920e+00
3.250000	-8.717080e+00
3.260000	-8.729230e+00
3.270000	-8.741330e+00
3.280000	-8.753390e+00
3.290000	-8.765410e+00
3.300000	-8.777380e+00
3.310000	-8.789310e+00
3.320000	-8.801200e+00
3.330000	-8.813050e+00
3.340000	-8.824850e+00
3.350000	-8.836610e+00
3.360000	-8.848340e+00
3.370000	-8.860010e+00
3.380000	-8.871640e+00
3.390000	-8.883220e+00
3.400000	-8.894740e+00
3.410000	-8.906220e+00
3.420000	-8.917650e+00
3.430000	-8.929020e+00
3.440000	-8.940340e+00
3.450000	-8.951610e+00
3.460000	-8.962840e+00
3.470000	-8.974010e+00
3.480000	-8.985130e+00
3.490000	-8.996180e+00
3.500000	-9.007180e+00
3.510000	-9.018120e+00
3.520000	-9.029000e+00
3.530000	-9.039820e+00
3.540000	-9.050580e+00
3.550000	-9.061280e+00
3.560000	-9.071930e+00
3.570000	-9.082510e+00
3.580000	-9.093030e+00
3.590000	-9.103490e+00
3.600000	-9.113880e+00
3.610000	-9.124220e+00
3.620000	-9.134490e+00
3.630000	-9.144690e+00
3.640000	-9.154830e+00
3.650000	-9.164910e+00
3.660000	-9.174910e+00
3.670000	-9.184850e+00
3.680000	-9.194730e+00
3.690000	-9.204530e+00
3.700000	-9.214270e+00
3.710000	-9.223940e+00
3.720000	-9.233540e+00
3.730000	-9.243070e+00
3.740000	-9.252540e+00
3.750000	-9.261940e+00
3.760000	-9.271270e+00
3.770000	-9.280530e+00
3.780000	-9.289730e+00
3.790000	-9.298860e+00
3.800000	-9.307920e+00
3.810000	-9.316910e+00
3.820000	-9.325830e+00
3.830000	-9.334680e+00
3.840000	-9.343460e+00
3.850000	-9.352170e+00
3.860000	-9.360800e+00
3.870000	-9.369370e+00
3.880000	-9.377870e+00
3.890000	-9.386300e+00
3.900000	-9.394660e+00
3.910000	-9.402960e+00
3.920000	-9.411180e+00
3.930000	-9.419340e+00
3.940000	-9.427430e+00
3.950000	-9.435450e+00
3.960000	-9.443390e+00
3.970000	-9.451280e+00
3.980000	-9.459090e+00
3.990000	-9.466850e+00
4.000000	-9.474530e+00
4.010000	-9.482160e+00
4.020000	-9.489720e+00
4.030000	-9.497220e+00
4.040000	-9.504650e+00
4.050000	-9.512010e+00
4.060000	-9.519300e+00
4.070000	-9.526520e+00
4.080000	-9.533690e+00
4.090000	-9.540790e+00
4.100000	-9.547830e+00
4.110000	-9.554810e+00
4.120000	-9.561730e+00
4.130000	-9.568580e+00
4.140000	-9.575370e+00
4.150000	-9.582100e+00
4.160000	-9.588730e+00
4.170000	-9.595320e+00
4.180000	-9.601850e+00
4.190000	-9.608330e+00
4.200000	-9.614760e+00
4.210000	-9.621160e+00
4.220000	-9.627500e+00
4.230000	-9.633780e+00
4.240000	-9.640000e+00
4.250000	-9.646160e+00
4.260000	-9.652250e+00
4.270000	-9.658290e+00
4.280000	-9.664270e+00
4.290000	-9.670200e+00
4.300000	-9.676070e+00
4.310000	-9.681890e+00
4.320000	-9.687660e+00
4.330000	-9.693370e+00
4.340000	-9.699040e+00
4.350000	-9.704650e+00
4.360000	-9.710210e+00
4.370000	-9.715710e+00
4.380000	-9.721170e+00
4.390000	-9.726580e+00
4.400000	-9.731940e+00
4.410000	-9.737250e+00
4.420000	-9.742510e+00
4.430000	-9.747720e+00
4.440000	-9.752890e+00
4.450000	-9.758010e+00
4.460000	-9.763090e+00
4.470000	-9.768120e+00
4.480000	-9.773100e+00
4.490000	-9.778040e+00
4.500000	-9.782940e+00
4.510000	-9.787790e+00
4.520000	-9.792600e+00
4.530000	-9.797360e+00
4.540000	-9.802080e+00
4.550000	-9.806760e+00
4.560000	-9.811400e+00
4.570000	-9.815990e+00
4.580000	-9.820540e+00
4.590000	-9.825060e+00
4.600000	-9.829530e+00
4.610000	-9.833980e+00
4.620000	-9.838380e+00
4.630000	-9.842740e+00
4.640000	-9.847060e+00
4.650000	-9.851350e+00
4.660000	-9.855580e+00
4.670000	-9.859780e+00
4.680000	-9.863950e+00
4.690000	-9.868080e+00
4.700000	-9.872180e+00
4.710000	-9.876240e+00
4.720000	-9.880270e+00
4.730000	-9.884270e+00
4.740000	-9.888230e+00
4.750000	-9.892160e+00
4.760000	-9.896060e+00
4.770000	-9.899930e+00
4.780000	-9.903760e+00
4.790000	-9.907570e+00
4.800000	-9.911340e+00
4.810000	-9.915070e+00
4.820000	-9.918780e+00
4.830000	-9.922460e+00
4.840000	-9.926100e+00
4.850000	-9.929710e+00
4.860000	-9.933290e+00
4.870000	-9.936830e+00
4.880000	-9.940350e+00
4.890000	-9.943840e+00
4.900000	-9.947300e+00
4.910000	-9.950730e+00
4.920000	-9.954140e+00
4.930000	-9.957510e+00
4.940000	-9.960860e+00
4.950000	-9.964180e+00
4.960000	-9.967470e+00
4.970000	-9.970740e+00
4.980000	-9.973980e+00
4.990000	-9.977190e+00
5.000000	-9.980380e+00
5.010000	-9.983550e+00
5.020000	-9.986680e+00
5.030000	-9.989800e+00
5.040000	-9.992890e+00
5.050000	-9.995950e+00
5.060000	-9.998990e+00
5.070000	-1.000200e+01
5.080000	-1.000500e+01
5.090000	-1.000800e+01
5.100000	-1.001090e+01
5.110000	-1.001380e+01
5.120000	-1.001670e+01
5.130000	-1.001960e+01
5.140000	-1.002250e+01
5.150000	-1.002530e+01
5.160000	-1.002810e+01
5.170000	-1.003090e+01
5.180000	-1.003370e+01
5.190000	-1.003640e+01
5.200000	-1.003920e+01
5.210000	-1.004190e+01
5.220000	-1.004460e+01
5.230000	-1.004720e+01
5.240000	-1.004990e+01
5.250000	-1.005250e+01
5.260000	-1.005510e+01
5.270000	-1.005770e+01
5.280000	-1.006030e+01
5.290000	-1.006280e+01
5.300000	-1.006540e+01
5.310000	-1.006790e+01
5.320000	-1.007040e+01
5.330000	-1.007290e+01
5.340000	-1.007530e+01
5.350000	-1.007780e+01
5.360000	-1.008020e+01
5.370000	-1.008260e+01
5.380000	-1.008500e+01
5.390000	-1.008740e+01
5.400000	-1.008980e+01
5.410000	-1.009210e+01
5.420000	-1.009440e+01
5.430000	-1.009680e+01
5.440000	-1.009910e+01
5.450000	-1.010130e+01
5.460000	-1.010360e+01
5.470000	-1.010580e+01
5.480000	-1.010810e+01
5.490000	-1.011030e+01
5.500000	-1.011250e+01
5.510000	-1.011470e+01
5.520000	-1.011690e+01
5.530000	-1.011900e+01
5.540000	-1.012120e+01
5.550000	-1.012330e+01
5.560000	-1.012540e+01
5.570000	-1.012750e+01
5.580000	-1.012960e+01
5.590000	-1.013170e+01
5.600000	-1.013370e+01
5.610000	-1.013580e+01
5.620000	-1.013780e+01
5.630000	-1.013980e+01
5.640000	-1.014180e+01
5.650000	-1.014380e+01
5.660000	-1.014580e+01
5.670000	-1.014780e+01
5.680000	-1.014970e+01
5.690000	-1.015170e+01
5.700000	-1.015360e+01
5.710000	-1.015550e+01
5.720000	-1.015740e+01
5.730000	-1.015930e+01
5.740000	-1.016120e+01
5.750000	-1.016310e+01
5.760000	-1.016490e+01
5.770000	-1.016680e+01
5.780000	-1.016860e+01
5.790000	-1.017040e+01
5.800000	-1.017220e+01
5.810000	-1.017400e+01
5.820000	-1.017580e+01
5.830000	-1.017760e+01
5.840000	-1.017940e+01
5.850000	-1.018110e+01
5.860000	-1.018290e+01
5.870000	-1.018460e+01
5.880000	-1.018640e+01
5.890000	-1.018810e+01
5.900000	-1.018980e+01
5.910000	-1.019150e+01
5.920000	-1.019320e+01
5.930000	-1.019480e+01
5.940000	-1.019650e+01
5.950000	-1.019820e+01
5.960000	-1.019980e+01
5.970000	-1.020140e+01
5.980000	-1.020310e+01
5.990000	-1.020470e+01
6.000000	-1.020630e+01
6.010000	-1.020790e+01
6.020000	-1.020950e+01
6.030000	-1.021110e+01
6.040000	-1.021270e+01
6.050000	-1.021420e+01
6.060000	-1.021580e+01
6.070000	-1.021730e+01
6.080000	-1.021890e+01
6.090000	-1.022040e+01
6.100000	-1.022190e+01
6.110000	-1.022340e+01
6.120000	-1.022490e+01
6.130000	-1.022640e+01
6.140000	-1.022790e+01
6.150000	-1.022930e+01
6.160000	-1.023080e+01
6.170000	-1.023230e+01
6.180000	-1.023370e+01
6.190000	-1.023520e+01
6.200000	-1.023660e+01
6.210000	-1.023810e+01
6.220000	-1.023950e+01
6.230000	-1.024090e+01
6.240000	-1.024230e+01
6.250000	-1.024370e+01
6.260000	-1.024510e+01
6.270000	-1.024650e+01
6.280000	-1.024790e+01
6.290000	-1.024930e+01
6.300000	-1.025060e+01
6.310000	-1.025200e+01
6.320000	-1.025330e+01
6.330000	-1.025470e+01
6.340000	-1.025600e+01
6.350000	-1.025730e+01
6.360000	-1.025860e+01
6.370000	-1.026000e+01
6.380000	-1.026130e+01
6.390000	-1.026260e+01
6.400000	-1.026390e+01
6.410000	-1.026510e+01
6.420000	-1.026640e+01
6.430000	-1.026770e+01
6.440000	-1.026900e+01
6.450000	-1.027020e+01
6.460000	-1.027150e+01
6.470000	-1.027270e+01
6.480000	-1.027400e+01
6.490000	-1.027520e+01
6.500000	-1.027640e+01
6.510000	-1.027770e+01
6.520000	-1.027890e+01
6.530000	-1.028010e+01
6.540000	-1.028130e+01
6.550000	-1.028250e+01
6.560000	-1.028370e+01
6.570000	-1.028490e+01
6.580000	-1.028610e+01
6.590000	-1.028720e+01
6.600000	-1.028840e+01
6.610000	-1.028960e+01
6.620000	-1.029070e+01
6.630000	-1.029190e+01
6.640000	-1.029300e+01
6.650000	-1.029420e+01
6.660000	-1.029530e+01
6.670000	-1.029650e+01
6.680000	-1.029760e+01
6.690000	-1.029870e+01
6.700000	-1.029980e+01
6.710000	-1.030090e+01
6.720000	-1.030200e+01
6.730000	-1.030310e+01
6.740000	-1.030420e+01
6.750000	-1.030530e+01
6.760000	-1.030640e+01
6.770000	-1.030750e+01
6.780000	-1.030860e+01
6.790000	-1.030960e+01
6.800000	-1.031070e+01
6.810000	-1.031180e+01
6.820000	-1.031280e+01
6.830000	-1.031390e+01
6.840000	-1.031490e+01
6.850000	-1.031600e+01
6.860000	-1.031700e+01
6.870000	-1.031800e+01
6.880000	-1.031900e+01
6.890000	-1.032010e+01
6.900000	-1.032110e+01
6.910000	-1.032210e+01
6.920000	-1.032310e+01
6.930000	-1.032410e+01
6.940000	-1.032510e+01
6.950000	-1.032610e+01
6.960000	-1.032710e+01
6.970000	-1.032810e+01
6.980000	-1.032910e+01
6.990000	-1.033010e+01
7.000000	-1.033100e+01
7.010000	-1.033200e+01
7.020000	-1.033300e+01
7.030000	-1.033390e+01
7.040000	-1.033490e+01
7.050000	-1.033590e+01
7.060000	-1.033680e+01
7.070000	-1.033770e+01
7.080000	-1.033870e+01
7.090000	-1.033960e+01
7.100000	-1.034060e+01
7.110000	-1.034150e+01
7.120000	-1.034240e+01
7.130000	-1.034330e+01
7.140000	-1.034430e+01
7.150000	-1.034520e+01
7.160000	-1.034610e+01
7.170000	-1.034700e+01
7.180000	-1.034790e+01
7.190000	-1.034880e+01
7.200000	-1.034970e+01
7.210000	-1.035060e+01
7.220000	-1.035150e+01
7.230000	-1.035230e+01
7.240000	-1.035320e+01
7.250000	-1.035410e+01
7.260000	-1.035500e+01
7.270000	-1.035580e+01
7.280000	-1.035670e+01
7.290000	-1.035760e+01
7.300000	-1.035840e+01
7.310000	-1.035930e+01
7.320000	-1.036010e+01
7.330000	-1.036100e+01
7.340000	-1.036180e+01
7.350000	-1.036270e+01
7.360000	-1.036350e+01
7.370000	-1.036430e+01
7.380000	-1.036520e+01
7.390000	-1.036600e+01
7.400000	-1.036680e+01
7.410000	-1.036770e+01
7.420000	-1.036850e+01
7.430000	-1.036930e+01
7.440000	-1.037010e+01
7.450000	-1.037090e+01
7.460000	-1.037170e+01
7.470000	-1.037250e+01
7.480000	-1.037330e+01
7.490000	-1.037410e+01
7.500000	-1.037490e+01
7.510000	-1.037570e+01
7.520000	-1.037650e+01
7.530000	-1.037730e+01
7.540000	-1.037810e+01
7.550000	-1.037880e+01
7.560000	-1.037960e+01
7.570000	-1.038040e+01
7.580000	-1.038110e+01
7.590000	-1.038190e+01
7.600000	-1.038270e+01
7.610000	-1.038340e+01
7.620000	-1.038420e+01
7.630000	-1.038490e+01
7.640000	-1.038570e+01
7.650000	-1.038640e+01
7.660000	-1.038720e+01
7.670000	-1.038790e+01
7.680000	-1.038870e+01
7.690000	-1.038940e+01
7.700000	-1.039010e+01
7.710000	-1.039090e+01
7.720000	-1.039160e+01
7.730000	-1.039230e+01
7.740000	-1.039300e+01
7.750000	-1.039380e+01
7.760000	-1.039450e+01
7.770000	-1.039520e+01
7.780000	-1.039590e+01
7.790000	-1.039660e+01
7.800000	-1.039730e+01
7.810000	-1.039800e+01
7.820000	-1.039870e+01
7.830000	-1.039940e+01
7.840000	-1.040010e+01
7.850000	-1.040080e+01
7.860000	-1.040150e+01
7.870000	-1.040220e+01
7.880000	-1.040290e+01
7.890000	-1.040360e+01
7.900000	-1.040430e+01
7.910000	-1.040490e+01
7.920000	-1.040560e+01
7.930000	-1.040630e+01
7.940000	-1.040700e+01
7.950000	-1.040760e+01
7.960000	-1.040830e+01
7.970000	-1.040900e+01
7.980000	-1.040960e+01
7.990000	-1.041030e+01
8.000000	-1.041090e+01
