# E(GeV)	-Im_Tmatrix(GeV^-2)
0.000000	2.971940e-07
0.010000	3.193560e-07
0.020000	3.415180e-07
0.030000	3.636810e-07
0.040000	3.858430e-07
0.050000	4.080050e-07
0.060000	4.383300e-07
0.070000	4.722460e-07
0.080000	5.097530e-07
0.090000	5.508520e-07
0.100000	5.955430e-07
0.110000	6.376190e-07
0.120000	6.863900e-07
0.130000	7.418550e-07
0.140000	8.040140e-07
0.150000	8.728680e-07
0.160000	9.436610e-07
0.170000	1.023530e-06
0.180000	1.112460e-06
0.190000	1.210470e-06
0.200000	1.317550e-06
0.210000	1.422040e-06
0.220000	1.541440e-06
0.230000	1.675730e-06
0.240000	1.824940e-06
0.250000	1.989050e-06
0.260000	2.150370e-06
0.270000	2.335440e-06
0.280000	2.544270e-06
0.290000	2.776840e-06
0.300000	3.033170e-06
0.310000	3.289000e-06
0.320000	3.580700e-06
0.330000	3.908290e-06
0.340000	4.271750e-06
0.350000	4.671090e-06
0.360000	5.079090e-06
0.370000	5.536580e-06
0.380000	6.043560e-06
0.390000	6.600040e-06
0.400000	7.206010e-06
0.410000	7.801510e-06
0.420000	8.476480e-06
0.430000	9.230940e-06
0.440000	1.006490e-05
0.450000	1.097830e-05
0.460000	1.190620e-05
0.470000	1.294600e-05
0.480000	1.409790e-05
0.490000	1.536170e-05
0.500000	1.673750e-05
0.510000	1.810990e-05
0.520000	1.965190e-05
0.530000	2.136370e-05
0.540000	2.324530e-05
0.550000	2.529660e-05
0.560000	2.732700e-05
0.570000	2.962240e-05
0.580000	3.218290e-05
0.590000	3.500840e-05
0.600000	3.809900e-05
0.610000	4.120590e-05
0.620000	4.470220e-05
0.630000	4.858790e-05
0.640000	5.286290e-05
0.650000	5.752730e-05
0.660000	6.205860e-05
0.670000	6.724050e-05
0.680000	7.307300e-05
0.690000	7.955610e-05
0.700000	8.668990e-05
0.710000	9.373870e-05
0.720000	1.018060e-04
0.730000	1.108910e-04
0.740000	1.209950e-04
0.750000	1.321180e-04
0.760000	1.431800e-04
0.770000	1.558010e-04
0.780000	1.699780e-04
0.790000	1.857130e-04
0.800000	2.030050e-04
0.810000	2.200350e-04
0.820000	2.395320e-04
0.830000	2.614960e-04
0.840000	2.859270e-04
0.850000	3.128240e-04
0.860000	3.395070e-04
0.870000	3.699970e-04
0.880000	4.042950e-04
0.890000	4.424000e-04
0.900000	4.843130e-04
0.910000	5.259040e-04
0.920000	5.733680e-04
0.930000	6.267030e-04
0.940000	6.859100e-04
0.950000	7.509900e-04
0.960000	8.149320e-04
0.970000	8.882510e-04
0.980000	9.709470e-04
0.990000	1.063020e-03
1.000000	1.164470e-03
1.010000	1.264500e-03
1.020000	1.379300e-03
1.030000	1.508880e-03
1.040000	1.653230e-03
1.050000	1.812350e-03
1.060000	1.969430e-03
1.070000	2.149690e-03
1.080000	2.353140e-03
1.090000	2.579770e-03
1.100000	2.829580e-03
1.110000	3.077270e-03
1.120000	3.360790e-03
1.130000	3.680150e-03
1.140000	4.035340e-03
1.150000	4.426370e-03
1.160000	4.813050e-03
1.170000	5.255650e-03
1.180000	5.754180e-03
1.190000	6.308630e-03
1.200000	6.919000e-03
1.210000	7.513370e-03
1.220000	8.199620e-03
1.230000	8.977760e-03
1.240000	9.847800e-03
1.250000	1.080970e-02
1.260000	1.175940e-02
1.270000	1.285310e-02
1.280000	1.409070e-02
1.290000	1.547220e-02
1.300000	1.699770e-02
1.310000	1.850640e-02
1.320000	2.023930e-02
1.330000	2.219670e-02
1.340000	2.437840e-02
1.350000	2.678440e-02
1.360000	2.915340e-02
1.370000	3.187740e-02
1.380000	3.495650e-02
1.390000	3.839070e-02
1.400000	4.217990e-02
1.410000	4.589200e-02
1.420000	5.017520e-02
1.430000	5.502970e-02
1.440000	6.045530e-02
1.450000	6.645210e-02
1.460000	7.236270e-02
1.470000	7.917310e-02
1.480000	8.688350e-02
1.490000	9.549370e-02
1.500000	1.050040e-01
1.510000	1.143060e-01
1.520000	1.250620e-01
1.530000	1.372720e-01
1.540000	1.509360e-01
1.550000	1.660530e-01
1.560000	1.809210e-01
1.570000	1.980950e-01
1.580000	2.175730e-01
1.590000	2.393570e-01
1.600000	2.634460e-01
1.610000	2.868460e-01
1.620000	3.140480e-01
1.630000	3.450530e-01
1.640000	3.798600e-01
1.650000	4.184700e-01
1.660000	4.562420e-01
1.670000	5.001370e-01
1.680000	5.501550e-01
1.690000	6.062960e-01
1.700000	6.685600e-01
1.710000	7.289390e-01
1.720000	7.994450e-01
1.730000	8.800770e-01
1.740000	9.708360e-01
1.750000	1.071720e+00
1.760000	1.169280e+00
1.770000	1.283690e+00
1.780000	1.414950e+00
1.790000	1.563070e+00
1.800000	1.728050e+00
1.810000	1.888010e+00
1.820000	2.075760e+00
1.830000	2.291300e+00
1.840000	2.534640e+00
1.850000	2.805760e+00
1.860000	3.068960e+00
1.870000	3.377800e+00
1.880000	3.732290e+00
1.890000	4.132420e+00
1.900000	4.578200e+00
1.910000	5.020240e+00
1.920000	5.532610e+00
1.930000	6.115330e+00
1.940000	6.768380e+00
1.950000	7.491760e+00
1.960000	8.242410e+00
1.970000	9.084940e+00
1.980000	1.001930e+01
1.990000	1.104560e+01
2.000000	1.216380e+01
2.010000	1.342180e+01
2.020000	1.474770e+01
2.030000	1.614150e+01
2.040000	1.760310e+01
2.050000	1.913260e+01
2.060000	2.098850e+01
2.070000	2.278290e+01
2.080000	2.451590e+01
2.090000	2.618750e+01
2.100000	2.779770e+01
2.110000	2.966900e+01
2.120000	3.131770e+01
2.130000	3.274350e+01
2.140000	3.394660e+01
2.150000	3.492690e+01
2.160000	3.566970e+01
2.170000	3.619710e+01
2.180000	3.650910e+01
2.190000	3.660580e+01
2.200000	3.648710e+01
2.210000	3.588400e+01
2.220000	3.520000e+01
2.230000	3.443520e+01
2.240000	3.358960e+01
2.250000	3.266310e+01
2.260000	3.146450e+01
2.270000	3.028070e+01
2.280000	2.911180e+01
2.290000	2.795770e+01
2.300000	2.681860e+01
2.310000	2.563480e+01
2.320000	2.449570e+01
2.330000	2.340110e+01
2.340000	2.235120e+01
2.350000	2.134580e+01
2.360000	2.038680e+01
2.370000	1.947150e+01
2.380000	1.859990e+01
2.390000	1.777210e+01
2.400000	1.698810e+01
2.410000	1.626420e+01
2.420000	1.557590e+01
2.430000	1.492310e+01
2.440000	1.430590e+01
2.450000	1.372430e+01
2.460000	1.319460e+01
2.470000	1.269230e+01
2.480000	1.221730e+01
2.490000	1.176960e+01
2.500000	1.134930e+01
2.510000	1.096930e+01
2.520000	1.061010e+01
2.530000	1.027170e+01
2.540000	9.954040e+00
2.550000	9.657220e+00
2.560000	9.391090e+00
2.570000	9.140810e+00
2.580000	8.906380e+00
2.590000	8.687800e+00
2.600000	8.485070e+00
2.610000	8.306220e+00
2.620000	8.139200e+00
2.630000	7.984030e+00
2.640000	7.840710e+00
2.650000	7.709230e+00
2.660000	7.596230e+00
2.670000	7.491760e+00
2.680000	7.395810e+00
2.690000	7.308380e+00
2.700000	7.229470e+00
2.710000	7.164820e+00
2.720000	7.105830e+00
2.730000	7.052490e+00
2.740000	7.004820e+00
2.750000	6.962800e+00
