# E(GeV)	-Im_Tmatrix(GeV^-2)
0.000000	2.015950e-05
0.010000	2.127200e-05
0.020000	2.238450e-05
0.030000	2.349710e-05
0.040000	2.460960e-05
0.050000	2.572210e-05
0.060000	2.715520e-05
0.070000	2.871570e-05
0.080000	3.040370e-05
0.090000	3.221910e-05
0.100000	3.416200e-05
0.110000	3.610440e-05
0.120000	3.823820e-05
0.130000	4.056350e-05
0.140000	4.308020e-05
0.150000	4.578840e-05
0.160000	4.851070e-05
0.170000	5.151310e-05
0.180000	5.479560e-05
0.190000	5.835830e-05
0.200000	6.220120e-05
0.210000	6.609330e-05
0.220000	7.038100e-05
0.230000	7.506430e-05
0.240000	8.014310e-05
0.250000	8.561760e-05
0.260000	9.110800e-05
0.270000	9.718370e-05
0.280000	1.038450e-04
0.290000	1.110910e-04
0.300000	1.189230e-04
0.310000	1.268470e-04
0.320000	1.356040e-04
0.330000	1.451920e-04
0.340000	1.556110e-04
0.350000	1.668630e-04
0.360000	1.782540e-04
0.370000	1.908230e-04
0.380000	2.045700e-04
0.390000	2.194940e-04
0.400000	2.355960e-04
0.410000	2.519850e-04
0.420000	2.699970e-04
0.430000	2.896320e-04
0.440000	3.108900e-04
0.450000	3.337720e-04
0.460000	3.568880e-04
0.470000	3.823220e-04
0.480000	4.100740e-04
0.490000	4.401440e-04
0.500000	4.725320e-04
0.510000	5.053640e-04
0.520000	5.414510e-04
0.530000	5.807920e-04
0.540000	6.233880e-04
0.550000	6.692370e-04
0.560000	7.156480e-04
0.570000	7.666590e-04
0.580000	8.222710e-04
0.590000	8.824840e-04
0.600000	9.472970e-04
0.610000	1.012740e-03
0.620000	1.084760e-03
0.630000	1.163380e-03
0.640000	1.248580e-03
0.650000	1.340370e-03
0.660000	1.433330e-03
0.670000	1.535590e-03
0.680000	1.647140e-03
0.690000	1.767990e-03
0.700000	1.898130e-03
0.710000	2.029540e-03
0.720000	2.174260e-03
0.730000	2.332290e-03
0.740000	2.503620e-03
0.750000	2.688250e-03
0.760000	2.874700e-03
0.770000	3.080200e-03
0.780000	3.304740e-03
0.790000	3.548330e-03
0.800000	3.810970e-03
0.810000	4.076030e-03
0.820000	4.368450e-03
0.830000	4.688220e-03
0.840000	5.035360e-03
0.850000	5.409860e-03
0.860000	5.788630e-03
0.870000	6.206300e-03
0.880000	6.662880e-03
0.890000	7.158370e-03
0.900000	7.692760e-03
0.910000	8.231040e-03
0.920000	8.825740e-03
0.930000	9.476860e-03
0.940000	1.018440e-02
0.950000	1.094830e-02
0.960000	1.171540e-02
0.970000	1.256550e-02
0.980000	1.349870e-02
0.990000	1.451500e-02
1.000000	1.561430e-02
1.010000	1.671950e-02
1.020000	1.794630e-02
1.030000	1.929490e-02
1.040000	2.076530e-02
1.050000	2.235730e-02
1.060000	2.395860e-02
1.070000	2.573790e-02
1.080000	2.769520e-02
1.090000	2.983040e-02
1.100000	3.214360e-02
1.110000	3.446170e-02
1.120000	3.704440e-02
1.130000	3.989160e-02
1.140000	4.300340e-02
1.150000	4.637970e-02
1.160000	4.975580e-02
1.170000	5.352890e-02
1.180000	5.769880e-02
1.190000	6.226570e-02
1.200000	6.722950e-02
1.210000	7.220650e-02
1.220000	7.777220e-02
1.230000	8.392680e-02
1.240000	9.067010e-02
1.250000	9.800230e-02
1.260000	1.053570e-01
1.270000	1.135830e-01
1.280000	1.226820e-01
1.290000	1.326520e-01
1.300000	1.434950e-01
1.310000	1.543350e-01
1.320000	1.664850e-01
1.330000	1.799440e-01
1.340000	1.947120e-01
1.350000	2.107900e-01
1.360000	2.269140e-01
1.370000	2.449790e-01
1.380000	2.649850e-01
1.390000	2.869330e-01
1.400000	3.108220e-01
1.410000	3.348350e-01
1.420000	3.616990e-01
1.430000	3.914120e-01
1.440000	4.239750e-01
1.450000	4.593890e-01
1.460000	4.951700e-01
1.470000	5.350420e-01
1.480000	5.790050e-01
1.490000	6.270600e-01
1.500000	6.792060e-01
1.510000	7.321190e-01
1.520000	7.907850e-01
1.530000	8.552050e-01
1.540000	9.253800e-01
1.550000	1.001310e+00
1.560000	1.078980e+00
1.570000	1.164410e+00
1.580000	1.257600e+00
1.590000	1.358550e+00
1.600000	1.467260e+00
1.610000	1.579650e+00
1.620000	1.701830e+00
1.630000	1.833810e+00
1.640000	1.975590e+00
1.650000	2.127160e+00
1.660000	2.285530e+00
1.670000	2.455190e+00
1.680000	2.636150e+00
1.690000	2.828400e+00
1.700000	3.031940e+00
1.710000	3.247260e+00
1.720000	3.473620e+00
1.730000	3.711050e+00
1.740000	3.959530e+00
1.750000	4.219060e+00
1.760000	4.496080e+00
1.770000	4.780940e+00
1.780000	5.073640e+00
1.790000	5.374180e+00
1.800000	5.682560e+00
1.810000	6.012490e+00
1.820000	6.343400e+00
1.830000	6.675290e+00
1.840000	7.008160e+00
1.850000	7.342010e+00
1.860000	7.695540e+00
1.870000	8.040700e+00
1.880000	8.377470e+00
1.890000	8.705870e+00
1.900000	9.025900e+00
1.910000	9.354710e+00
1.920000	9.666560e+00
1.930000	9.961450e+00
1.940000	1.023940e+01
1.950000	1.050030e+01
1.960000	1.075340e+01
1.970000	1.098490e+01
1.980000	1.119500e+01
1.990000	1.138360e+01
2.000000	1.155070e+01
2.010000	1.169490e+01
2.020000	1.181840e+01
2.030000	1.192110e+01
2.040000	1.200300e+01
2.050000	1.206430e+01
2.060000	1.209580e+01
2.070000	1.211100e+01
2.080000	1.211000e+01
2.090000	1.209270e+01
2.100000	1.205910e+01
2.110000	1.199780e+01
2.120000	1.192590e+01
2.130000	1.184350e+01
2.140000	1.175050e+01
2.150000	1.164700e+01
2.160000	1.152260e+01
2.170000	1.139280e+01
2.180000	1.125760e+01
2.190000	1.111690e+01
2.200000	1.097070e+01
2.210000	1.081140e+01
2.220000	1.065060e+01
2.230000	1.048800e+01
2.240000	1.032390e+01
2.250000	1.015810e+01
2.260000	9.985830e+00
2.270000	9.814350e+00
2.280000	9.643660e+00
2.290000	9.473740e+00
2.300000	9.304590e+00
2.310000	9.133330e+00
2.320000	8.964290e+00
2.330000	8.797480e+00
2.340000	8.632890e+00
2.350000	8.470530e+00
2.360000	8.309020e+00
2.370000	8.150430e+00
2.380000	7.994750e+00
2.390000	7.841990e+00
2.400000	7.692140e+00
2.410000	7.544730e+00
2.420000	7.400470e+00
2.430000	7.259360e+00
2.440000	7.121410e+00
2.450000	6.986610e+00
2.460000	6.855010e+00
2.470000	6.726540e+00
2.480000	6.601190e+00
2.490000	6.478970e+00
2.500000	6.359880e+00
2.510000	6.244290e+00
2.520000	6.131640e+00
2.530000	6.021920e+00
2.540000	5.915140e+00
2.550000	5.811300e+00
2.560000	5.710920e+00
2.570000	5.613220e+00
2.580000	5.518180e+00
2.590000	5.425810e+00
2.600000	5.336100e+00
2.610000	5.249670e+00
2.620000	5.165600e+00
2.630000	5.083890e+00
2.640000	5.004560e+00
2.650000	4.927580e+00
2.660000	4.853620e+00
2.670000	4.781700e+00
2.680000	4.711820e+00
2.690000	4.643990e+00
2.700000	4.578210e+00
2.710000	4.515100e+00
2.720000	4.453720e+00
2.730000	4.394070e+00
2.740000	4.336140e+00
2.750000	4.279950e+00
2.760000	4.226050e+00
2.770000	4.173600e+00
2.780000	4.122580e+00
2.790000	4.073020e+00
2.800000	4.024890e+00
2.810000	3.978770e+00
2.820000	3.933810e+00
2.830000	3.890020e+00
2.840000	3.847380e+00
2.850000	3.805910e+00
2.860000	3.766140e+00
2.870000	3.727260e+00
2.880000	3.689280e+00
2.890000	3.652170e+00
2.900000	3.615960e+00
2.910000	3.581020e+00
2.920000	3.546770e+00
2.930000	3.513220e+00
2.940000	3.480370e+00
2.950000	3.448210e+00
2.960000	3.417150e+00
2.970000	3.386590e+00
2.980000	3.356530e+00
2.990000	3.326970e+00
3.000000	3.297910e+00
3.010000	3.269660e+00
3.020000	3.241760e+00
3.030000	3.214200e+00
3.040000	3.186990e+00
3.050000	3.160130e+00
3.060000	3.133830e+00
3.070000	3.107760e+00
3.080000	3.081930e+00
3.090000	3.056330e+00
3.100000	3.030970e+00
3.110000	3.006020e+00
3.120000	2.981220e+00
3.130000	2.956550e+00
3.140000	2.932020e+00
3.150000	2.907620e+00
3.160000	2.883480e+00
3.170000	2.859410e+00
3.180000	2.835430e+00
3.190000	2.811520e+00
3.200000	2.787690e+00
3.210000	2.764020e+00
3.220000	2.740390e+00
3.230000	2.716800e+00
3.240000	2.693250e+00
3.250000	2.669750e+00
3.260000	2.646340e+00
3.270000	2.622950e+00
3.280000	2.599580e+00
3.290000	2.576230e+00
3.300000	2.552900e+00
3.310000	2.529580e+00
3.320000	2.506280e+00
3.330000	2.483010e+00
3.340000	2.459760e+00
3.350000	2.436530e+00
3.360000	2.413350e+00
3.370000	2.390170e+00
3.380000	2.367020e+00
3.390000	2.343880e+00
3.400000	2.320760e+00
3.410000	2.297620e+00
3.420000	2.274510e+00
3.430000	2.251440e+00
3.440000	2.228400e+00
3.450000	2.205400e+00
3.460000	2.182410e+00
3.470000	2.159470e+00
3.480000	2.136560e+00
3.490000	2.113700e+00
3.500000	2.090890e+00
3.510000	2.068080e+00
3.520000	2.045330e+00
3.530000	2.022640e+00
3.540000	2.000010e+00
3.550000	1.977430e+00
3.560000	1.954890e+00
3.570000	1.932420e+00
3.580000	1.910030e+00
3.590000	1.887720e+00
3.600000	1.865490e+00
3.610000	1.843310e+00
3.620000	1.821220e+00
3.630000	1.799220e+00
3.640000	1.777310e+00
3.650000	1.755480e+00
3.660000	1.733700e+00
3.670000	1.712030e+00
3.680000	1.690460e+00
3.690000	1.668990e+00
3.700000	1.647620e+00
3.710000	1.626330e+00
3.720000	1.605150e+00
3.730000	1.584090e+00
3.740000	1.563140e+00
3.750000	1.542310e+00
3.760000	1.521550e+00
3.770000	1.500920e+00
3.780000	1.480430e+00
3.790000	1.460070e+00
3.800000	1.439840e+00
3.810000	1.419740e+00
3.820000	1.399770e+00
3.830000	1.379940e+00
3.840000	1.360250e+00
3.850000	1.340690e+00
3.860000	1.321250e+00
3.870000	1.301950e+00
3.880000	1.282810e+00
3.890000	1.263810e+00
3.900000	1.244970e+00
3.910000	1.226250e+00
3.920000	1.207700e+00
3.930000	1.189300e+00
3.940000	1.171070e+00
3.950000	1.152990e+00
3.960000	1.135050e+00
3.970000	1.117280e+00
3.980000	1.099670e+00
3.990000	1.082230e+00
4.000000	1.064960e+00
4.010000	1.047850e+00
4.020000	1.030900e+00
4.030000	1.014130e+00
4.040000	9.975210e-01
4.050000	9.810850e-01
4.060000	9.648010e-01
4.070000	9.486960e-01
4.080000	9.327700e-01
4.090000	9.170220e-01
4.100000	9.014530e-01
4.110000	8.860640e-01
4.120000	8.708520e-01
4.130000	8.558190e-01
4.140000	8.409640e-01
4.150000	8.262860e-01
4.160000	8.117780e-01
4.170000	7.974520e-01
4.180000	7.833070e-01
4.190000	7.693450e-01
4.200000	7.555640e-01
4.210000	7.419830e-01
4.220000	7.285750e-01
4.230000	7.153400e-01
4.240000	7.022770e-01
4.250000	6.893860e-01
4.260000	6.766620e-01
4.270000	6.641130e-01
4.280000	6.517400e-01
4.290000	6.395430e-01
4.300000	6.275210e-01
4.310000	6.156830e-01
4.320000	6.040170e-01
4.330000	5.925230e-01
4.340000	5.811990e-01
4.350000	5.700480e-01
4.360000	5.590770e-01
4.370000	5.482730e-01
4.380000	5.376360e-01
4.390000	5.271670e-01
4.400000	5.168640e-01
4.410000	5.067490e-01
4.420000	4.967910e-01
4.430000	4.869900e-01
4.440000	4.773450e-01
4.450000	4.678580e-01
4.460000	4.585360e-01
4.470000	4.493670e-01
4.480000	4.403510e-01
4.490000	4.314870e-01
4.500000	4.227760e-01
4.510000	4.142390e-01
4.520000	4.058440e-01
4.530000	3.975910e-01
4.540000	3.894820e-01
4.550000	3.815140e-01
4.560000	3.737080e-01
4.570000	3.660350e-01
4.580000	3.584960e-01
4.590000	3.510900e-01
4.600000	3.438170e-01
4.610000	3.366970e-01
4.620000	3.297010e-01
4.630000	3.228290e-01
4.640000	3.160810e-01
4.650000	3.094570e-01
4.660000	3.029690e-01
4.670000	2.965980e-01
4.680000	2.903460e-01
4.690000	2.842120e-01
4.700000	2.781960e-01
4.710000	2.723190e-01
4.720000	2.665500e-01
4.730000	2.608880e-01
4.740000	2.553330e-01
4.750000	2.498860e-01
4.760000	2.445610e-01
4.770000	2.393370e-01
4.780000	2.342120e-01
4.790000	2.291870e-01
4.800000	2.242620e-01
4.810000	2.194510e-01
4.820000	2.147330e-01
4.830000	2.101070e-01
4.840000	2.055730e-01
4.850000	2.011320e-01
4.860000	1.968030e-01
4.870000	1.925570e-01
4.880000	1.883920e-01
4.890000	1.843100e-01
4.900000	1.803090e-01
4.910000	1.764010e-01
4.920000	1.725690e-01
4.930000	1.688140e-01
4.940000	1.651360e-01
4.950000	1.615350e-01
4.960000	1.580250e-01
4.970000	1.545850e-01
4.980000	1.512150e-01
4.990000	1.479130e-01
5.000000	1.446820e-01
5.010000	1.415340e-01
5.020000	1.384490e-01
5.030000	1.354250e-01
5.040000	1.324640e-01
5.050000	1.295660e-01
5.060000	1.267390e-01
5.070000	1.239700e-01
5.080000	1.212580e-01
5.090000	1.186040e-01
5.100000	1.160060e-01
5.110000	1.134800e-01
5.120000	1.110040e-01
5.130000	1.085780e-01
5.140000	1.062020e-01
5.150000	1.038770e-01
5.160000	1.016100e-01
5.170000	9.938880e-02
5.180000	9.721370e-02
5.190000	9.508450e-02
5.200000	9.300130e-02
5.210000	9.097190e-02
5.220000	8.898440e-02
5.230000	8.703890e-02
5.240000	8.513530e-02
5.250000	8.327370e-02
5.260000	8.146340e-02
5.270000	7.969030e-02
5.280000	7.795450e-02
5.290000	7.625590e-02
5.300000	7.459450e-02
5.310000	7.297670e-02
5.320000	7.139300e-02
5.330000	6.984330e-02
5.340000	6.832770e-02
5.350000	6.684610e-02
5.360000	6.540980e-02
5.370000	6.400200e-02
5.380000	6.262250e-02
5.390000	6.127150e-02
5.400000	5.994880e-02
5.410000	5.865770e-02
5.420000	5.739340e-02
5.430000	5.615600e-02
5.440000	5.494540e-02
5.450000	5.376170e-02
5.460000	5.260880e-02
5.470000	5.148070e-02
5.480000	5.037760e-02
5.490000	4.929940e-02
5.500000	4.824610e-02
5.510000	4.722650e-02
5.520000	4.622750e-02
5.530000	4.524890e-02
5.540000	4.429080e-02
5.550000	4.335310e-02
5.560000	4.243850e-02
5.570000	4.154310e-02
5.580000	4.066690e-02
5.590000	3.980970e-02
5.600000	3.897170e-02
5.610000	3.815600e-02
5.620000	3.735780e-02
5.630000	3.657730e-02
5.640000	3.581430e-02
5.650000	3.506890e-02
5.660000	3.434740e-02
5.670000	3.364040e-02
5.680000	3.294780e-02
5.690000	3.226970e-02
5.700000	3.160600e-02
5.710000	3.095820e-02
5.720000	3.032410e-02
5.730000	2.970380e-02
5.740000	2.909730e-02
5.750000	2.850460e-02
5.760000	2.792910e-02
5.770000	2.736560e-02
5.780000	2.681430e-02
5.790000	2.627490e-02
5.800000	2.574770e-02
5.810000	2.523560e-02
5.820000	2.473400e-02
5.830000	2.424300e-02
5.840000	2.376250e-02
5.850000	2.329260e-02
5.860000	2.283570e-02
5.870000	2.238810e-02
5.880000	2.194980e-02
5.890000	2.152090e-02
5.900000	2.110130e-02
5.910000	2.069300e-02
5.920000	2.029300e-02
