0.0800	0.3042	0.4271	0.5463	0.6718
0.3500	0.2998	0.4223	0.5289	0.6528
0.8000	0.2796	0.3869	0.4897	0.6046
1.4300	0.2367	0.3157	0.4037	0.5084
2.2400	0.1764	0.2305	0.2989	0.3861
3.2300	0.1223	0.1570	0.2087	0.2759
4.4000	0.0813	0.1064	0.1421	0.1941
5.7500	0.0551	0.0727	0.0998	0.1374
7.2800	0.0375	0.0506	0.0707	0.0998
8.9900	0.0275	0.0374	0.0531	0.0750
10.8800	0.0213	0.0297	0.0425	0.0586
