1.800	0.012	0.100	0.585	0.000	0.022	0.120	0.838	0.001	0.037	0.148	1.344	0.002	0.052	0.158	1.868	0.004
1.850	0.010	0.079	1.050	0.000	0.019	0.101	1.482	0.001	0.033	0.129	2.089	0.002	0.046	0.143	2.243	0.004
1.900	0.008	0.063	1.814	0.000	0.016	0.085	2.368	0.001	0.029	0.113	2.529	0.003	0.042	0.129	2.081	0.005
1.950	0.007	0.050	2.593	0.000	0.014	0.072	2.820	0.002	0.025	0.099	2.271	0.003	0.037	0.116	1.655	0.007
2.000	0.006	0.040	2.726	0.000	0.012	0.060	2.428	0.002	0.022	0.086	1.740	0.004	0.034	0.104	1.264	0.009
2.050	0.005	0.032	2.286	0.001	0.010	0.051	1.819	0.003	0.019	0.075	1.304	0.006	0.030	0.094	0.981	0.011
2.100	0.004	0.026	1.780	0.002	0.009	0.043	1.352	0.004	0.017	0.065	1.007	0.007	0.027	0.084	0.785	0.014
2.150	0.003	0.021	1.376	0.002	0.008	0.037	1.036	0.005	0.015	0.057	0.804	0.009	0.024	0.075	0.648	0.018
2.200	0.003	0.017	1.074	0.003	0.007	0.031	0.817	0.007	0.013	0.050	0.664	0.012	0.022	0.067	0.549	0.023
2.250	0.002	0.014	0.842	0.004	0.006	0.026	0.657	0.009	0.012	0.043	0.560	0.016	0.020	0.060	0.476	0.030
2.300	0.002	0.011	0.660	0.006	0.005	0.023	0.534	0.013	0.010	0.038	0.479	0.022	0.018	0.054	0.417	0.039
2.350	0.002	0.009	0.516	0.009	0.004	0.019	0.436	0.017	0.009	0.033	0.412	0.030	0.016	0.048	0.370	0.052
2.400	0.001	0.008	0.401	0.013	0.004	0.016	0.358	0.024	0.008	0.029	0.355	0.040	0.014	0.043	0.329	0.070
2.450	0.001	0.006	0.311	0.019	0.003	0.014	0.294	0.034	0.007	0.025	0.307	0.056	0.013	0.038	0.294	0.097
2.500	0.001	0.005	0.241	0.029	0.003	0.012	0.241	0.049	0.006	0.022	0.265	0.080	0.012	0.034	0.263	0.136
2.550	0.001	0.004	0.187	0.043	0.002	0.010	0.199	0.071	0.006	0.019	0.229	0.116	0.010	0.031	0.235	0.198
2.600	0.001	0.004	0.145	0.068	0.002	0.009	0.164	0.107	0.005	0.017	0.197	0.174	0.009	0.027	0.210	0.294
2.650	0.001	0.003	0.112	0.108	0.002	0.008	0.135	0.165	0.004	0.015	0.170	0.268	0.008	0.025	0.187	0.451
2.700	0.000	0.003	0.087	0.179	0.002	0.007	0.112	0.265	0.004	0.013	0.146	0.432	0.008	0.022	0.167	0.715
2.750	0.000	0.002	0.068	0.310	0.001	0.006	0.093	0.448	0.004	0.012	0.126	0.730	0.007	0.020	0.148	1.149
2.800	0.000	0.002	0.054	0.564	0.001	0.005	0.077	0.797	0.003	0.010	0.108	1.260	0.006	0.018	0.132	1.752
2.850	0.000	0.001	0.042	1.074	0.001	0.004	0.064	1.469	0.003	0.009	0.093	2.063	0.006	0.016	0.117	2.256
2.900	0.000	0.001	0.033	2.035	0.001	0.004	0.054	2.519	0.002	0.008	0.080	2.694	0.005	0.014	0.104	2.237
2.950	0.000	0.001	0.026	3.092	0.001	0.003	0.045	3.156	0.002	0.007	0.069	2.509	0.005	0.013	0.092	1.826
3.000	0.000	0.001	0.021	3.152	0.001	0.003	0.038	2.669	0.002	0.006	0.060	1.901	0.004	0.011	0.081	1.392
3.050	0.000	0.001	0.017	2.402	0.001	0.002	0.031	1.905	0.002	0.005	0.051	1.391	0.004	0.010	0.072	1.065
3.100	0.000	0.001	0.014	1.721	0.001	0.002	0.027	1.356	0.002	0.005	0.044	1.048	0.003	0.009	0.064	0.841
3.150	0.000	0.001	0.011	1.249	0.000	0.002	0.022	1.002	0.001	0.004	0.038	0.821	0.003	0.008	0.057	0.685
3.200	0.000	0.000	0.009	0.930	0.000	0.002	0.019	0.766	0.001	0.004	0.033	0.663	0.003	0.008	0.050	0.573
3.250	0.000	0.000	0.007	0.702	0.000	0.001	0.016	0.599	0.001	0.003	0.029	0.549	0.003	0.007	0.045	0.489
3.300	0.000	0.000	0.006	0.534	0.000	0.001	0.014	0.474	0.001	0.003	0.025	0.460	0.002	0.006	0.039	0.424
3.350	0.000	0.000	0.005	0.406	0.000	0.001	0.012	0.378	0.001	0.003	0.022	0.388	0.002	0.006	0.035	0.371
3.400	0.000	0.000	0.004	0.309	0.000	0.001	0.010	0.304	0.001	0.002	0.019	0.328	0.002	0.005	0.031	0.326
3.450	0.000	0.000	0.003	0.236	0.000	0.001	0.008	0.245	0.001	0.002	0.017	0.279	0.002	0.004	0.028	0.287
3.500	0.000	0.000	0.003	0.180	0.000	0.001	0.007	0.199	0.001	0.002	0.014	0.237	0.002	0.004	0.025	0.253
