2.050	0.908	1.251	0.048	0.000	0.598	0.931	0.118	0.000	0.496	0.697	0.242	0.001	0.420	0.570	0.415	0.002
2.100	0.774	1.237	0.073	0.000	0.528	0.877	0.177	0.001	0.456	0.661	0.361	0.001	0.393	0.541	0.598	0.003
2.150	0.640	1.196	0.114	0.000	0.460	0.817	0.270	0.001	0.416	0.624	0.539	0.002	0.366	0.513	0.837	0.004
2.200	0.517	1.125	0.179	0.000	0.394	0.751	0.415	0.001	0.375	0.586	0.787	0.002	0.338	0.486	1.093	0.005
2.250	0.411	1.022	0.281	0.000	0.335	0.681	0.631	0.001	0.335	0.546	1.079	0.003	0.310	0.458	1.285	0.006
2.300	0.325	0.895	0.444	0.001	0.282	0.606	0.929	0.002	0.296	0.505	1.324	0.004	0.283	0.429	1.342	0.008
2.350	0.255	0.757	0.681	0.001	0.236	0.532	1.252	0.003	0.261	0.462	1.426	0.005	0.256	0.400	1.277	0.011
2.400	0.201	0.623	0.982	0.001	0.197	0.460	1.478	0.003	0.228	0.419	1.383	0.007	0.231	0.370	1.155	0.013
2.450	0.158	0.500	1.279	0.002	0.165	0.392	1.551	0.004	0.198	0.376	1.265	0.009	0.208	0.341	1.025	0.018
2.500	0.125	0.396	1.487	0.002	0.137	0.331	1.493	0.006	0.172	0.334	1.133	0.012	0.186	0.312	0.910	0.023
2.550	0.100	0.311	1.571	0.003	0.115	0.278	1.379	0.008	0.149	0.295	1.015	0.017	0.166	0.284	0.815	0.030
2.600	0.080	0.244	1.569	0.004	0.096	0.232	1.254	0.011	0.129	0.259	0.915	0.023	0.147	0.257	0.738	0.041
2.650	0.064	0.191	1.517	0.006	0.080	0.193	1.138	0.016	0.112	0.226	0.833	0.031	0.131	0.231	0.675	0.055
2.700	0.051	0.150	1.437	0.008	0.067	0.161	1.032	0.022	0.097	0.196	0.764	0.042	0.116	0.207	0.623	0.075
2.750	0.041	0.118	1.336	0.012	0.057	0.134	0.933	0.031	0.084	0.170	0.703	0.059	0.103	0.185	0.576	0.104
2.800	0.034	0.093	1.212	0.018	0.048	0.111	0.836	0.044	0.072	0.146	0.646	0.084	0.091	0.164	0.535	0.145
2.850	0.027	0.074	1.072	0.027	0.041	0.093	0.742	0.064	0.063	0.126	0.592	0.122	0.081	0.146	0.497	0.209
2.900	0.022	0.059	0.921	0.041	0.034	0.077	0.650	0.094	0.054	0.109	0.540	0.181	0.072	0.129	0.461	0.306
2.950	0.018	0.047	0.768	0.063	0.029	0.065	0.562	0.142	0.047	0.094	0.489	0.272	0.064	0.114	0.425	0.454
3.000	0.015	0.038	0.626	0.098	0.025	0.054	0.480	0.219	0.041	0.081	0.439	0.419	0.056	0.101	0.391	0.675
3.050	0.012	0.031	0.499	0.158	0.021	0.046	0.406	0.345	0.036	0.070	0.391	0.649	0.050	0.090	0.357	0.978
3.100	0.010	0.025	0.393	0.256	0.018	0.038	0.340	0.552	0.031	0.061	0.345	0.985	0.045	0.079	0.325	1.315
3.150	0.008	0.020	0.306	0.426	0.016	0.032	0.282	0.876	0.028	0.052	0.302	1.383	0.040	0.070	0.294	1.553
3.200	0.007	0.017	0.238	0.705	0.013	0.028	0.234	1.315	0.024	0.045	0.263	1.675	0.035	0.062	0.265	1.580
3.250	0.006	0.014	0.184	1.122	0.011	0.023	0.193	1.734	0.021	0.040	0.228	1.718	0.031	0.055	0.237	1.439
3.300	0.005	0.011	0.143	1.602	0.010	0.020	0.159	1.913	0.019	0.034	0.197	1.562	0.028	0.049	0.211	1.245
3.350	0.004	0.009	0.111	1.925	0.008	0.017	0.131	1.822	0.016	0.030	0.170	1.350	0.025	0.043	0.188	1.064
3.400	0.003	0.008	0.087	1.996	0.007	0.014	0.108	1.609	0.014	0.026	0.145	1.157	0.022	0.038	0.166	0.917
3.450	0.003	0.006	0.068	1.872	0.006	0.012	0.090	1.389	0.013	0.023	0.125	1.002	0.020	0.034	0.147	0.802
3.500	0.002	0.005	0.054	1.677	0.005	0.011	0.074	1.200	0.011	0.020	0.107	0.878	0.018	0.030	0.129	0.712
3.550	0.002	0.004	0.043	1.469	0.005	0.009	0.062	1.037	0.010	0.018	0.092	0.780	0.016	0.027	0.114	0.639
3.600	0.002	0.004	0.034	1.264	0.004	0.008	0.051	0.895	0.009	0.015	0.079	0.697	0.014	0.024	0.100	0.579
3.650	0.001	0.003	0.027	1.068	0.003	0.007	0.043	0.770	0.008	0.014	0.068	0.624	0.013	0.021	0.088	0.527
3.700	0.001	0.002	0.022	0.885	0.003	0.006	0.036	0.657	0.007	0.012	0.058	0.557	0.012	0.019	0.078	0.481
3.750	0.001	0.002	0.018	0.719	0.003	0.005	0.030	0.555	0.006	0.010	0.050	0.495	0.011	0.017	0.068	0.438
3.800	0.001	0.002	0.014	0.573	0.002	0.004	0.025	0.465	0.005	0.009	0.043	0.438	0.009	0.015	0.060	0.398
3.850	0.001	0.001	0.011	0.450	0.002	0.004	0.021	0.387	0.005	0.008	0.037	0.384	0.009	0.014	0.053	0.360
3.900	0.001	0.001	0.009	0.349	0.002	0.003	0.018	0.319	0.004	0.007	0.032	0.335	0.008	0.012	0.047	0.324
3.950	0.000	0.001	0.008	0.269	0.001	0.003	0.015	0.262	0.004	0.006	0.028	0.291	0.007	0.011	0.041	0.290
4.000	0.000	0.001	0.006	0.207	0.001	0.002	0.013	0.215	0.003	0.006	0.024	0.251	0.006	0.010	0.036	0.259
4.050	0.000	0.001	0.005	0.159	0.001	0.002	0.011	0.175	0.003	0.005	0.021	0.215	0.006	0.009	0.032	0.230
4.100	0.000	0.001	0.004	0.122	0.001	0.002	0.009	0.143	0.003	0.004	0.018	0.184	0.005	0.008	0.029	0.203
4.150	0.000	0.001	0.003	0.094	0.001	0.002	0.008	0.117	0.002	0.004	0.016	0.157	0.005	0.007	0.025	0.179
4.200	0.000	0.000	0.003	0.073	0.001	0.001	0.007	0.096	0.002	0.003	0.014	0.134	0.004	0.006	0.022	0.158
4.250	0.000	0.000	0.002	0.057	0.001	0.001	0.006	0.079	0.002	0.003	0.012	0.114	0.004	0.006	0.020	0.138
4.300	0.000	0.000	0.002	0.044	0.001	0.001	0.005	0.065	0.002	0.003	0.011	0.097	0.003	0.005	0.018	0.121
4.350	0.000	0.000	0.002	0.035	0.000	0.001	0.004	0.054	0.001	0.002	0.009	0.083	0.003	0.005	0.016	0.106
4.400	0.000	0.000	0.001	0.027	0.000	0.001	0.004	0.044	0.001	0.002	0.008	0.070	0.003	0.004	0.014	0.093
4.450	0.000	0.000	0.001	0.022	0.000	0.001	0.003	0.037	0.001	0.002	0.007	0.060	0.002	0.004	0.012	0.081
4.500	0.000	0.000	0.001	0.017	0.000	0.001	0.003	0.031	0.001	0.002	0.006	0.051	0.002	0.003	0.011	0.071
4.550	0.000	0.000	0.001	0.014	0.000	0.001	0.002	0.025	0.001	0.001	0.005	0.044	0.002	0.003	0.010	0.062
4.600	0.000	0.000	0.001	0.011	0.000	0.000	0.002	0.021	0.001	0.001	0.005	0.038	0.002	0.003	0.009	0.055
4.650	0.000	0.000	0.001	0.009	0.000	0.000	0.002	0.018	0.001	0.001	0.004	0.032	0.002	0.003	0.008	0.048
4.700	0.000	0.000	0.000	0.007	0.000	0.000	0.001	0.015	0.001	0.001	0.004	0.028	0.002	0.002	0.007	0.042
4.750	0.000	0.000	0.000	0.006	0.000	0.000	0.001	0.013	0.001	0.001	0.003	0.024	0.001	0.002	0.006	0.037
4.800	0.000	0.000	0.000	0.005	0.000	0.000	0.001	0.011	0.001	0.001	0.003	0.021	0.001	0.002	0.006	0.032
4.850	0.000	0.000	0.000	0.004	0.000	0.000	0.001	0.009	0.000	0.001	0.003	0.018	0.001	0.002	0.005	0.028
4.900	0.000	0.000	0.000	0.003	0.000	0.000	0.001	0.008	0.000	0.001	0.002	0.015	0.001	0.002	0.005	0.025
4.950	0.000	0.000	0.000	0.003	0.000	0.000	0.001	0.006	0.000	0.001	0.002	0.013	0.001	0.001	0.004	0.022
5.000	0.000	0.000	0.000	0.002	0.000	0.000	0.001	0.005	0.000	0.001	0.002	0.012	0.001	0.001	0.004	0.019
